,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
0,0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,66.7428457736969,49.95377326011658,16.789072513580322,0,0,1869.803,2183.79,1519.742,24.941,18.97,8.304,27.658,20.243,8.061,23.862,19.641,26.007,24.087,19.56,115.985,14111.287,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33849.002,0.557,0.319,19.258,784.923,13746.809,13681.345,0.008,20102.184,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.2064672729,0.2064672729
1,1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.4130865591337057,0.4130865591,66.48316812515259,49.813841342926025,16.669326782226562,0,0,1882.721,2215.074,1539.099,27.018,17.702,10.468,25.203,21.288,5.992,26.437,20.366,26.081,23.826,22.459,128.827,14051.284,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33789.292,0.346,0.304,16.881,792.232,13666.382,13602.183,0.008,20122.9,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.4130865591,0.4130865591
2,2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,66.8795313835144,50.187556982040405,16.691974401474,0,0,1865.405,2187.193,1525.412,25.643,19.002,8.041,25.866,21.831,7.012,23.911,20.282,28.234,23.192,20.727,128.138,14223.958,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,34118.065,0.324,0.307,23.834,786.984,13884.061,13819.649,0.008,20233.995,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.4830939515,0.4830939515
3,3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Lin_Yi-fu/Lin_Yi-fu_0001.jpg,False,False,0.8969154268135802,0.8969154268,66.6438934803009,49.96124601364136,16.682647466659546,0,0,1865.417,2204.416,1529.819,29.033,19.199,8.749,26.421,21.618,7.08,25.495,20.636,27.695,25.001,20.673,127.189,14179.403,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33861.052,0.317,0.314,19.891,797.184,13643.612,13578.493,0.008,20217.431,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.8969154268,0.8969154268
4,4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Abba_Eban/Abba_Eban_0001.jpg,False,False,0.92827864684886,0.9282786468,66.5214912891388,49.80644392967224,16.715047359466553,0,0,1876.111,2203.795,1536.057,27.286,18.789,10.308,22.905,20.445,6.696,23.1,20.527,25.179,27.286,23.531,136.542,14085.338,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33752.139,0.356,0.341,14.764,793.411,13607.571,13542.199,0.008,20144.558,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.9282786468,0.9282786468
5,5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Nur_Jaafar/Nur_Jaafar_0001.jpg,False,False,0.9459979058903312,0.9459979059,66.42863273620605,49.776202917099,16.652429819107056,0,0,1873.349,2192.498,1519.261,28.674,19.079,10.367,23.334,20.584,7.893,24.313,20.261,29.559,25.073,21.149,120.624,14062.8409999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33736.526,0.32,0.314,14.61,789.473,13660.132,13594.218,0.008,20076.385,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.9459979059,0.9459979059
6,0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,66.61900496482849,49.96686553955078,16.65213942527771,0,0,1877.143,2197.176,1541.401,28.055,19.531,9.727,22.982,21.221,7.082,26.73,20.609,30.035,24.015,21.296,123.348,14122.8179999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33873.105,0.33,0.306,16.561,774.088,13699.482,13635.156,0.007,20173.613,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.3933947035,0.3933947035
7,1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Abbas_Kiarostami/Abbas_Kiarostami_0001.jpg,True,False,0.5841594960166676,0.584159496,66.54498100280762,49.85234570503235,16.69263529777527,0,0,1866.097,2195.418,1539.081,28.957,19.883,8.844,23.575,19.618,8.143,25.947,20.042,27.513,25.148,20.379,135.479,14084.2860000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33776.451,0.335,0.309,23.271,782.627,13650.465,13583.541,0.008,20125.975,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.584159496,0.584159496
8,0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,66.58451390266418,49.86166572570801,16.722848176956177,0,0,1864.552,2181.083,1523.767,23.795,19.294,10.389,27.126,21.544,6.33,26.73,20.807,27.815,24.796,21.313,128.264,14149.956,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33791.297,0.35,0.325,14.409,799.066,13634.729,13569.498,0.008,20156.557,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.261090368,0.261090368
9,1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Kelly_Ripa/Kelly_Ripa_0001.jpg,False,False,0.9073436872905032,0.9073436873,66.52811312675476,49.7979907989502,16.730122327804565,0,0,1864.229,2194.436,1519.923,27.207,18.503,10.207,26.533,21.462,7.688,24.24,20.811,28.106,23.759,20.486,118.121,14125.399,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33759.845,0.352,0.308,19.51,789.058,13625.488,13561.156,0.008,20134.348,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.9073436873,0.9073436873
10,0,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0002.jpg,True,True,0.5056485571086422,0.5056485571,66.56740307807922,49.85351252555847,16.713890552520752,0,0,1874.517,2191.958,1517.422,28.221,20.224,9.632,22.751,22.756,5.538,24.548,21.76,31.044,25.478,21.179,119.601,14142.244,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33817.124,0.345,0.313,20.122,782.407,13657.735,13591.942,0.009,20159.378,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.5056485571,0.5056485571
