,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
0,0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,61.458643198013306,46.51221799850464,14.946425199508669,0,0,1888.666,2225.017,1528.715,23.309,17.761,11.603,23.393,22.047,6.236,25.797,20.15,31.955,24.769,19.956,123.564,14117.6160000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32267.114,0.371,0.313,13.069,142.788,12074.126,12016.058,0.007,20192.979,62192439,62191406,10523,10532,60591282,60591273,60591273,60591273,0,0,1601157,1600133,0.2064672729,0.2064672729
1,1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.4130865591337057,0.4130865591,63.76780605316162,47.4261372089386,16.341668844223022,0,0,1885.232,2235.353,1516.223,22.867,18.924,9.072,22.414,19.852,5.91,28.122,19.767,25.447,23.973,22.548,127.407,14164.601,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32277.316,0.321,0.312,21.074,145.8,12050.678,11986.535,0.007,20226.627,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.4130865591,0.4130865591
2,2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,64.13433909416199,47.44520425796509,16.6891348361969,0,0,1892.129,2230.127,1536.647,26.875,21.066,9.859,23.849,22.688,5.996,23.524,20.982,30.418,23.702,21.767,127.344,14070.0269999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32265.526,0.338,0.309,14.095,146.302,12098.969,12032.254,0.009,20166.548,62192439,62191406,10523,10532,60591282,60591273,60591273,60591273,0,0,1601157,1600133,0.4830939515,0.4830939515
3,3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Chung_Mong-joon/Chung_Mong-joon_0001.jpg,False,False,0.7219040092735267,0.7219040093,64.4586341381073,47.678966760635376,16.779667377471924,0,0,1888.908,2233.291,1534.304,24.84,17.665,10.41,25.234,20.311,7.013,26.772,20.141,28.056,24.484,23.63,120.982,14096.175,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32313.399,0.353,0.33,21.785,145.23,12131.544,12067.032,0.007,20181.845,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.7219040093,0.7219040093
4,4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Carla_Gay_Balingit/Carla_Gay_Balingit_0001.jpg,False,False,0.9828567952975872,0.9828567953,64.60342621803284,47.73790192604065,16.865524291992188,0,0,1883.043,2230.394,1522.546,28.306,20.711,9.807,26.477,23.181,6.304,24.249,21.286,30.255,24.623,20.989,128.625,14176.2319999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32363.632,0.343,0.313,18.741,140.348,12104.196,12038.936,0.007,20259.428,62192439,62191406,10523,10532,60591282,60591273,60591273,60591273,0,0,1601157,1600133,0.9828567953,0.9828567953
5,5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Carlos_Ruiz/Carlos_Ruiz_0002.jpg,False,False,0.8634222418686179,0.8634222419,64.60183906555176,47.84395098686218,16.757888078689575,0,0,1895.099,2234.06,1521.855,28.824,20.377,10.51,24.442,22.522,6.818,23.625,21.719,30.875,24.361,21.682,117.54,14108.181,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32304.142,0.339,0.322,16.933,145.179,12111.605,12045.389,0.008,20192.527,62192430,62191406,10532,10532,60591273,60591273,60591265,60591273,0,0,1601157,1600133,0.8634222419,0.8634222419
6,0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,64.4194107055664,47.75602602958679,16.663384675979614,0,0,1882.389,2227.654,1518.863,25.442,19.026,8.698,21.887,22.558,5.949,25.419,20.969,30.372,24.378,20.942,127.432,14204.882,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32410.783,0.319,0.334,21.714,147.033,12145.982,12081.858,0.008,20264.79,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.3933947035,0.3933947035
7,1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Silvio_Fernandez/Silvio_Fernandez_0001.jpg,False,False,0.6645435353931293,0.6645435354,64.41637420654297,47.71955108642578,16.696823120117188,0,0,1888.905,2220.933,1532.133,25.866,18.031,8.745,27.042,21.467,6.404,25.833,21.6,26.709,24.282,22.421,116.768,14110.772,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32345.044,0.355,0.33,17.357,147.668,12167.813,12103.359,0.009,20177.222,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.6645435354,0.6645435354
8,0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,64.31318688392639,47.62066054344177,16.69252634048462,0,0,1886.996,2220.557,1530.692,23.441,19.256,12.245,26.405,21.677,6.692,28.14,19.685,32.378,25.507,22.075,134.561,14022.1639999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32191.962,0.336,0.334,23.739,158.172,12078.174,12012.712,0.009,20113.78,62192439,62191406,10523,10532,60591282,60591273,60591273,60591273,0,0,1601157,1600133,0.261090368,0.261090368
9,1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Thomas_Wilkens/Thomas_Wilkens_0001.jpg,False,False,1.0128082441483193,1.0128082441,64.62477779388428,47.766197681427,16.858580112457275,0,0,1883.875,2206.637,1519.553,26.79,19.787,10.536,24.171,20.596,6.486,25.551,19.683,27.976,25.749,22.178,125.919,14202.682,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32368.261,0.329,0.405,17.583,142.936,12116.065,12051.391,0.008,20252.186,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,1.0128082441,1.0128082441
