,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
0,0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,108.1706075668335,93.25800704956056,14.91260051727295,0,0,2074.932,2399.176,1738.25,36.524,24.338,16.037,22.603,20.783,8.454,28.211,18.877,22.356,20.109,22.579,157.155,41140.813,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76034.272,0.372,0.318,27.492,1078.303,28190.835,28131.287,0.007,47843.428,86428480,86427456,29777,29777,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.2064672729,0.2064672729
1,1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.4130865591337057,0.4130865591,109.49716925621031,94.5476667881012,14.94950246810913,0,0,2075.709,2422.303,1724.759,36.612,25.342,10.85,24.597,22.703,8.689,28.843,20.542,21.797,23.135,22.574,150.156,41392.5489999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76518.09,0.442,0.316,1424.418,1073.782,28416.19,28358.497,0.007,48101.891,86428480,86427456,29777,29778,84827323,84827323,84827323,84827323,0,0,1601157,1600133,0.4130865591,0.4130865591
2,2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,107.58142566680908,92.63179135322572,14.949634313583374,0,0,2063.572,2392.559,1746.318,33.272,23.079,12.332,24.903,20.444,9.379,28.24,21.669,22.794,22.211,22.869,151.219,41181.7059999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76313.754,0.404,0.312,25.986,1082.343,28444.103,28384.171,0.007,47869.642,86428480,86427456,29778,29777,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.4830939515,0.4830939515
3,3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Kirk_Ferentz/Kirk_Ferentz_0001.jpg,False,False,0.995702477193631,0.9957024772,108.23899912834167,93.37066602706908,14.868333101272585,0,0,2079.633,2425.614,1744.343,33.032,23.059,11.614,26.358,20.595,10.322,28.997,20.14,22.896,20.616,21.063,162.911,41205.6459999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76617.071,0.41,0.292,883.908,1060.085,28669.839,28609.964,0.01,47947.224,86428480,86427456,29777,29778,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.9957024772,0.9957024772
4,4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Diane_Ladd/Diane_Ladd_0001.jpg,False,False,0.9422457476096974,0.9422457476,115.37124633789062,100.41504883766174,14.956197500228882,0,0,2063.863,2411.191,1718.028,31.927,23.73,10.941,24.234,21.382,8.919,26.325,22.032,25.475,24.1,22.903,153.296,42095.399,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77682.904,0.407,0.317,32.083,1097.044,28904.38,28845.885,0.007,48778.515,86428480,86427456,29778,29777,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.9422457476,0.9422457476
5,5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Mohamed_ElBaradei/Mohamed_ElBaradei_0004.jpg,False,False,1.0071742610347407,1.007174261,109.4151074886322,94.49969625473022,14.915411233901978,0,0,2076.739,2404.098,1738.12,34.564,22.811,11.96,24.665,20.306,10.481,32.968,21.91,26.193,20.386,21.069,145.14,40989.9519999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76129.153,0.433,0.311,1361.142,1052.491,28425.776,28366.2,0.007,47703.341,86428480,86427456,29778,29778,84827323,84827323,84827323,84827323,0,0,1601157,1600133,1.007174261,1.007174261
6,0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,111.98887634277344,97.146249294281,14.842627048492432,0,0,2066.147,2424.779,1712.586,31.211,24.335,11.598,23.031,21.821,8.566,28.322,20.106,25.398,22.518,22.41,143.688,41347.911,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76785.074,0.472,0.311,22.3,1081.728,28754.649,28697.147,0.008,48030.416,86428480,86427456,29778,29777,84827323,84827323,84827323,84827323,0,0,1601157,1600133,0.3933947035,0.3933947035
7,1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Robert_Kocharian/Robert_Kocharian_0003.jpg,False,False,0.7026979311792247,0.7026979312,109.16149950027466,94.26712203025818,14.89437747001648,0,0,2080.464,2393.862,1730.035,34.109,22.296,11.54,23.638,19.441,10.383,28.282,18.779,23.868,21.801,22.213,154.274,41150.243,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75945.07,0.394,0.312,2515.454,1061.453,28103.99,28043.67,0.009,47841.072,86428480,86427456,29778,29777,84827323,84827323,84827323,84827323,0,0,1601157,1600133,0.7026979312,0.7026979312
8,0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,108.97442507743835,94.03804111480711,14.936383962631226,0,0,2079.73,2402.012,1719.747,31.145,22.994,13.114,22.305,20.392,8.725,27.796,19.107,22.835,21.244,23.435,144.537,41179.5599999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75956.093,0.388,0.297,2737.032,1065.551,28102.223,28040.677,0.007,47853.862,86428480,86427456,29778,29778,84827323,84837412,84827323,84827323,0,0,1601157,1590044,0.261090368,0.261090368
9,1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Jack_Welch/Jack_Welch_0001.jpg,False,False,0.940583652553308,0.9405836526,107.8337264060974,92.90569877624512,14.928027629852297,0,0,2083.042,2432.436,1747.929,32.283,24.2,10.311,23.563,21.047,11.663,28.43,20.029,25.605,21.879,23.351,152.85,41069.2590000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75582.583,0.398,0.318,22.53,1093.899,27761.01,27700.54,0.008,47821.564,86428480,86427456,29778,29777,84827323,84827323,84827323,84827323,0,0,1601157,1600133,0.9405836526,0.9405836526
