,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
0,0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,110.51890897750854,95.59951329231262,14.919395685195925,0,0,2043.721,2385.539,1709.576,31.912,22.906,10.689,24.329,20.966,8.665,28.475,19.858,25.971,26.086,22.816,168.133,41256.9389999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80085.613,0.44,0.332,71.045,1925.069,32189.033,32126.014,0.008,47896.571,98546487,98545454,49947,49956,96945330,96945321,96945321,96945321,0,0,1601157,1600133,0.2064672729,0.2064672729
1,1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.4130865591337057,0.4130865591,111.13949465751648,96.1863579750061,14.953136682510376,0,0,2034.264,2359.777,1710.351,30.961,22.88,12.656,22.351,20.405,8.808,26.127,19.689,24.673,22.035,21.609,150.539,41622.1160000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80387.377,0.355,0.383,306.944,1949.664,32188.044,32118.74,0.01,48199.323,98546487,98545454,49947,49956,96945330,96945321,96945313,96945321,0,0,1601157,1600133,0.4130865591,0.4130865591
2,2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,111.58502888679504,96.54900932312012,15.036019563674929,0,0,2049.652,2370.538,1701.99,31.672,22.437,12.137,25.623,19.284,10.865,29.889,19.204,24.81,22.076,22.945,156.003,41808.167,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80675.554,0.344,0.352,25.963,2007.047,32260.355,32201.341,0.009,48415.063,98546487,98545454,49947,49956,96945330,96945321,96945312,96945321,0,0,1601157,1600133,0.4830939515,0.4830939515
3,3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/James_Franco/James_Franco_0001.jpg,False,False,0.8847823943430266,0.8847823943,111.91142964363098,96.8151547908783,15.096274852752686,0,0,2057.446,2382.425,1712.065,32.905,22.473,11.068,24.671,20.984,8.694,26.573,19.806,24.025,24.677,26.546,157.16,42398.9479999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80875.723,0.298,0.294,22.425,2030.328,31840.195,31774.641,0.008,49035.518,98546487,98545454,49947,49956,96945330,96945321,96945313,96945321,0,0,1601157,1600133,0.8847823943,0.8847823943
4,4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Diana_Taurasi/Diana_Taurasi_0002.jpg,False,False,0.8744764716593739,0.8744764717,111.9054789543152,96.67426061630248,15.231218338012695,0,0,2057.549,2367.999,1731.806,32.547,24.132,11.51,22.566,20.57,11.172,29.098,20.071,24.065,21.682,24.345,145.629,42296.8339999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80778.485,0.398,0.326,23.972,2008.301,31846.544,31783.865,0.009,48931.931,98546487,98545454,49947,49956,96945330,96945321,96945321,96945321,0,0,1601157,1600133,0.8744764717,0.8744764717
5,5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Jean-Sebastien_Giguere/Jean-Sebastien_Giguere_0002.jpg,False,False,0.8756688104307181,0.8756688104,111.56726813316344,96.31671166419984,15.250556468963625,0,0,2046.424,2374.37,1718.488,31.9,23.574,11.339,25.855,20.957,9.691,28.947,19.656,25.141,20.569,21.867,148.315,41804.2000000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80102.564,0.344,0.339,21.818,2002.926,31687.495,31627.858,0.009,48415.06,98546487,98545454,49947,49956,96945330,96945321,96945312,96945321,0,0,1601157,1600133,0.8756688104,0.8756688104
6,0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,110.83096241950987,95.78179907798769,15.049163341522217,0,0,2032.19,2364.651,1718.017,33.239,25.536,13.193,26.21,20.463,10.238,28.225,20.068,22.075,21.341,23.47,147.299,41741.0899999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,79982.737,0.39,0.337,19.887,2001.568,31645.346,31586.453,0.007,48337.381,98546487,98545454,49947,49956,96945330,96945321,96945321,96945321,0,0,1601157,1600133,0.3933947035,0.3933947035
7,1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Federico_Castelan_Sayre/Federico_Castelan_Sayre_0001.jpg,False,False,0.9945244832850632,0.9945244833,112.88272714614868,97.58706736564636,15.29565978050232,0,0,2058.8,2379.699,1739.88,33.553,23.631,11.966,25.857,20.29,9.719,26.607,20.13,25.665,22.205,23.739,153.429,41996.492,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,81581.118,0.319,0.324,32.026,1993.452,32921.49,32862.032,0.008,48659.617,98546487,98545454,49947,49956,96945330,96945321,96945312,96945321,0,0,1601157,1600133,0.9945244833,0.9945244833
8,0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,111.96112084388731,96.84423899650574,15.116881847381592,0,0,2063.833,2388.241,1704.289,32.168,22.781,12.675,26.768,19.7,8.728,27.027,19.891,22.925,22.4,21.534,145.812,41674.454,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80810.925,0.483,0.316,22.838,2042.231,32511.541,32449.322,0.008,48299.372,98546487,98545454,49947,49956,96945330,96945321,96945313,96945321,0,0,1601157,1600133,0.261090368,0.261090368
9,1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Jamie_Dimon/Jamie_Dimon_0001.jpg,False,False,0.9229591268638704,0.9229591269,112.57593703269958,97.26668071746826,15.309256315231323,0,0,2067.38,2396.3,1752.641,36.329,24.585,11.264,29.273,20.694,10.251,29.621,20.999,24.722,24.106,21.806,158.847,42062.061,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,81220.348,0.325,0.35,32.371,2031.274,32438.99,32379.833,0.008,48781.349,98546487,98545454,49947,49956,96945330,96945321,96945321,96945321,0,0,1601157,1600133,0.9229591269,0.9229591269
