,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
0,0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,97.7244303226471,82.63409900665283,15.090331315994264,0,0,2084.522,2411.722,1712.838,31.5,23.692,11.479,24.68,21.559,10.823,29.586,19.856,23.342,21.676,23.662,144.549,40849.7799999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68086.391,0.405,0.316,24.927,145.392,20552.383,20493.457,0.009,47533.999,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.2064672729,0.2064672729
1,1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.4130865591337057,0.4130865591,98.09095692634584,82.9194586277008,15.17149829864502,0,0,2083.548,2415.926,1714.449,34.291,23.743,10.016,23.132,21.922,8.234,28.491,19.244,27.585,21.317,22.714,144.799,40968.8989999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68197.494,0.331,0.32,23.748,144.472,20540.532,20476.673,0.008,47656.952,62192448,62191424,10532,10532,60591291,60591300,60591291,60591291,0,0,1601157,1600124,0.4130865591,0.4130865591
2,2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,98.04066014289856,82.7143862247467,15.326273918151855,0,0,2071.631,2414.431,1706.37,32.398,23.105,12.034,24.217,20.659,9.0,27.749,19.141,24.448,20.892,24.384,138.335,40824.1959999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68081.218,0.343,0.324,30.307,154.358,20601.488,20536.059,0.01,47479.719,62192457,62191424,10523,10532,60591300,60591300,60591291,60591291,0,0,1601157,1600124,0.4830939515,0.4830939515
3,3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Prince_Rainier_III/Prince_Rainier_III_0001.jpg,False,False,0.8812585779430714,0.8812585779,98.24197435379028,82.97542095184326,15.26655340194702,0,0,2067.79,2407.512,1729.125,32.315,23.332,12.157,26.134,21.483,10.198,29.789,20.105,23.025,23.963,22.08,152.421,40918.032,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68239.431,0.35,0.339,24.317,143.723,20636.387,20577.667,0.008,47603.034,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.8812585779,0.8812585779
4,4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Ismail_Khan/Ismail_Khan_0001.jpg,False,False,0.9341024331427216,0.9341024331,98.48257160186768,83.08864140510559,15.393930196762083,0,0,2079.874,2401.795,1717.649,32.834,24.523,12.494,27.466,21.399,11.267,29.104,20.255,25.019,24.682,24.413,152.796,41215.033,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68488.862,0.321,0.304,32.694,141.369,20577.929,20512.232,0.008,47910.921,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.9341024331,0.9341024331
5,5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Joan_Laporta/Joan_Laporta_0004.jpg,False,False,0.9330411018139896,0.9330411018,97.80606174468994,82.53021264076233,15.275849103927612,0,0,2086.529,2423.177,1719.707,32.872,23.699,11.006,24.444,20.362,10.501,30.998,19.288,23.337,22.557,22.4,155.092,40925.1600000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68178.669,0.351,0.313,31.64,146.022,20534.895,20468.774,0.009,47643.765,62192448,62191424,10532,10532,60591291,60591291,60591291,60591291,0,0,1601157,1600133,0.9330411018,0.9330411018
6,0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,98.08055090904236,82.85583257675171,15.22471833229065,0,0,2081.159,2407.096,1740.544,33.079,23.814,12.182,23.966,21.644,8.797,29.741,18.84,21.795,21.867,23.081,154.838,41142.7090000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68503.135,0.32,0.309,30.91,150.549,20652.342,20582.61,0.008,47850.784,62192457,62191424,10523,10532,60591300,60591300,60591291,60591291,0,0,1601157,1600124,0.3933947035,0.3933947035
7,1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Sohail_Abbas/Sohail_Abbas_0001.jpg,False,False,0.7768879698962402,0.7768879699,97.89367198944092,82.60673761367798,15.28693437576294,0,0,2063.187,2410.204,1728.793,33.423,24.229,12.023,26.932,21.919,9.956,29.979,19.973,23.718,22.49,22.19,146.755,40700.406,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68078.92,0.309,0.306,20.169,155.791,20691.249,20628.033,0.008,47387.661,62192457,62191424,10523,10532,60591300,60591300,60591291,60591291,0,0,1601157,1600124,0.7768879699,0.7768879699
8,0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,97.8751449584961,82.54963397979736,15.32551097869873,0,0,2075.793,2402.624,1723.567,31.796,22.521,11.209,24.99,21.215,11.147,28.45,20.171,21.792,25.141,22.545,155.603,40913.1029999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68028.152,0.358,0.316,30.594,137.532,20432.998,20372.829,0.008,47595.142,62192448,62191424,10532,10532,60591291,60591300,60591291,60591291,0,0,1601157,1600124,0.261090368,0.261090368
9,1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Andrea_Kiser/Andrea_Kiser_0001.jpg,False,False,0.902266021167782,0.9022660212,97.87860798835754,82.60594320297241,15.272664785385132,0,0,2062.027,2406.293,1726.747,30.834,23.509,12.232,25.499,20.596,9.583,29.154,19.167,24.788,22.771,21.607,152.831,40969.0880000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68213.392,0.333,0.314,30.505,140.088,20569.302,20510.317,0.008,47644.079,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.9022660212,0.9022660212
10,0,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0002.jpg,True,True,0.5056485571086422,0.5056485571,97.49751734733582,82.25643014907837,15.241087198257446,0,0,2076.385,2418.401,1726.477,34.164,23.613,12.092,28.188,21.82,10.606,28.655,19.323,27.495,21.341,24.659,142.327,40754.4030000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68102.58,0.34,0.345,21.705,148.535,20644.531,20574.323,0.008,47458.041,62192448,62191424,10532,10532,60591291,60591300,60591291,60591291,0,0,1601157,1600124,0.5056485571,0.5056485571
11,1,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0003.jpg,False,True,0.6268200147005862,0.6268200147,97.73313450813292,82.53795218467712,15.19518232345581,0,0,2084.341,2417.48,1706.183,32.75,24.434,12.082,25.815,23.155,7.775,26.315,19.269,26.139,21.716,22.374,149.105,40883.9130000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68096.458,0.347,0.315,22.657,149.692,20524.26,20465.354,0.01,47572.186,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.6268200147,0.6268200147
