,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,122.51414823532104,117.2309639453888,5.283184289932251,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.25,1.98,4%,1:56.66,0,0,0,0,176232,0,18,68651,62712,395,0,3168,0,0,0,0,4096,0,0,166.2560000000,187.5950000000,189.5310000000,6.7560000000,5.1160000000,4.6470000000,5.5830000000,4.6040000000,5.2710000000,7.3080000000,5.7090000000,12.8210000000,6.4830000000,4.9290000000,45.1240000000,87662.2880000004,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,115308.1220000000,0.1090000000,0.4170000000,153.6610000000,492.5100000000,26967.6000000000,26964.8850000000,0.0020000000,88340.5200000000,31648990,31648469,49956,49965,31099273,31099264,31099273,31099264,0,0,549717,549205,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Carl_Pope/Carl_Pope_0001.jpg,False,False,0.9139948189258575,0.9139947891,114.4775767326355,112.53516221046448,1.9424145221710205,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.98,1.99,4%,1:51.94,0,0,0,0,175968,0,1,68658,61735,440,0,0,0,0,0,0,4096,0,0,164.7550000000,191.9180000000,193.3910000000,7.0710000000,5.1880000000,4.8090000000,5.9660000000,4.4930000000,5.1670000000,7.5690000000,5.9820000000,13.7220000000,6.6370000000,4.6870000000,46.9200000000,78084.8460000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,110691.0720000000,0.1100000000,0.2310000000,292.1850000000,304.2620000000,31916.4310000000,31914.7230000000,0.0010000000,78774.6390000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9139947891,0.9139947891
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,80.70089840888977,78.74870944023132,1.9521889686584473,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.17,2.19,6%,1:18.00,0,0,0,0,176308,0,0,68662,62398,336,0,0,0,0,0,0,4096,0,0,168.1750000000,197.6150000000,199.9730000000,6.8930000000,4.9530000000,4.8720000000,6.3180000000,4.7840000000,5.4020000000,7.9010000000,6.1310000000,13.1640000000,7.2860000000,4.7810000000,47.0220000000,47992.0649999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,76842.6320000000,0.1060000000,0.1480000000,185.4640000000,305.6460000000,28141.6550000000,28139.8120000000,0.0020000000,48700.9760000000,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,119.38790392875671,117.43697381019592,1.950930118560791,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.25,1.94,4%,1:56.84,0,0,0,0,175972,0,1,68657,61819,598,0,0,0,0,0,0,4096,0,0,162.1020000000,191.5690000000,191.1080000000,7.0810000000,4.7480000000,5.0050000000,8.4570000000,5.0490000000,5.9780000000,7.6370000000,5.9080000000,13.5820000000,6.5110000000,4.6690000000,44.6280000000,91310.7750000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,115529.3080000000,0.0990000000,0.1290000000,329.5000000000,302.8010000000,23534.3670000000,23532.7350000000,0.0020000000,91994.9390000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,108.73319435119629,106.79247832298279,1.940716028213501,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.10,2.05,4%,1:46.37,0,0,0,0,175960,0,0,68654,61901,482,0,0,0,0,0,0,4096,0,0,165.9380000000,194.4950000000,205.3690000000,7.0580000000,5.0170000000,4.7780000000,6.7440000000,4.6970000000,5.4390000000,7.6860000000,5.8980000000,12.7580000000,7.2300000000,4.8840000000,47.1610000000,69384.1440000004,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,105190.8290000000,0.0750000000,0.0980000000,207.2710000000,328.1500000000,35083.9620000000,35081.8030000000,0.0010000000,70106.8650000000,31648990,31648478,49956,49947,31099273,31099273,31099273,31099273,0,0,549717,549205,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,0.5916658044,77.07326912879944,75.11483335494995,1.9584357738494873,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.22,1.97,6%,1:14.63,0,0,0,0,176236,0,0,68658,62695,395,0,0,0,0,0,0,4096,0,0,170.4420000000,200.0500000000,197.9130000000,7.3270000000,5.2950000000,4.9500000000,6.0970000000,6.0250000000,4.6380000000,7.7020000000,6.2340000000,13.2230000000,6.6810000000,4.8780000000,47.8430000000,48104.6299999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,73458.6470000000,0.0860000000,0.0870000000,182.9730000000,329.3870000000,24619.9530000000,24618.3950000000,0.0010000000,48838.6930000000,31648999,31648478,49947,49956,31099282,31099273,31099264,31099273,0,0,549717,549205,0.5916658044,0.5916658044
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Fred_Thompson/Fred_Thompson_0001.jpg,False,False,0.9416666179895401,0.9416666031,78.24743437767029,76.30086898803711,1.9465653896331787,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.44,1.91,7%,1:15.68,0,0,0,0,176316,0,0,68659,63196,444,0,0,0,0,0,0,4096,0,0,169.1740000000,197.3950000000,198.3620000000,6.9480000000,5.0220000000,4.9580000000,6.1620000000,4.4550000000,5.5300000000,7.6640000000,5.9490000000,13.0430000000,7.6660000000,4.8480000000,47.3960000000,47832.4470000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,74514.8290000000,0.0400000000,0.0430000000,239.1510000000,276.6700000000,25971.4540000000,25969.5590000000,0.0020000000,48543.3730000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9416666031,0.9416666031
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Charles_Lebois/Charles_Lebois_0001.jpg,False,False,0.9016812741756439,0.901681304,76.1238944530487,74.18979382514954,1.93410062789917,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.26,2.12,7%,1:13.75,0,0,0,0,176324,0,0,68659,63065,791,0,0,0,0,0,0,4096,0,0,169.4800000000,198.7440000000,199.0000000000,6.9790000000,5.2980000000,5.1170000000,6.0150000000,5.0100000000,5.5040000000,7.7400000000,5.8090000000,13.0780000000,6.7020000000,4.8710000000,48.3510000000,46688.1710000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,72621.5270000000,0.1020000000,0.1310000000,154.3290000000,294.9940000000,25223.7610000000,25221.9350000000,0.0030000000,47397.7640000000,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.9016813040,0.9016813040
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/James_Mathis/James_Mathis_0001.jpg,False,False,0.9569592699408531,0.9569593072,75.79033637046814,73.84073114395142,1.9496052265167236,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.26,2.06,7%,1:13.34,0,0,0,0,176196,0,0,68661,63417,295,0,0,0,0,0,0,4096,0,0,166.5340000000,196.0250000000,194.5150000000,8.6330000000,4.8560000000,5.6760000000,5.9070000000,4.6430000000,4.6920000000,7.5410000000,6.4590000000,12.6430000000,6.4910000000,5.3830000000,46.2290000000,48017.7709999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,72097.8730000000,0.0590000000,0.0780000000,164.8950000000,409.9610000000,23377.4760000000,23375.4650000000,0.0020000000,48720.3950000000,31648990,31648469,49956,49965,31099273,31099264,31099273,31099264,0,0,549717,549205,0.9569593072,0.9569593072
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Jodie_Foster/Jodie_Foster_0002.jpg,False,False,0.7723971158266068,0.7723971605,74.08903241157532,72.13519978523254,1.9538326263427734,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.40,2.03,7%,1:11.39,0,0,0,0,176312,0,0,68659,63321,824,0,0,0,0,0,0,4096,0,0,171.4670000000,202.8970000000,201.7480000000,7.3050000000,4.8970000000,5.0420000000,5.9630000000,5.0200000000,5.4080000000,8.1990000000,6.1280000000,13.5550000000,7.0290000000,5.1840000000,47.7420000000,45422.7580000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,70281.8620000000,0.0350000000,0.0380000000,197.1340000000,275.3580000000,24135.2550000000,24133.3670000000,0.0020000000,46146.6060000000,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.7723971605,0.7723971605
