,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,64.51242971420288,47.732428550720215,16.780001163482666,0,0,1892.0870000000,2245.2490000000,1533.6820000000,26.5990000000,18.3520000000,8.7020000000,25.9200000000,21.6550000000,6.7500000000,25.4420000000,20.9010000000,27.7710000000,23.3220000000,20.9460000000,124.4430000000,14126.6810000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32266.5530000000,0.4990000000,0.3290000000,23.3020000000,198.8240000000,12034.3670000000,11968.9750000000,0.0090000000,20232.1230000000,62192448,62191424,10834,10833,60591291,60591291,60591273,60591291,0,0,1601157,1600133,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,64.48777961730957,47.75412702560425,16.733652591705322,0,0,1890.4390000000,2214.7530000000,1508.0130000000,25.2180000000,18.8520000000,8.8370000000,23.6110000000,21.9620000000,6.9910000000,24.8640000000,22.2050000000,27.9320000000,25.5050000000,19.6450000000,134.0900000000,14067.7670000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32232.7970000000,0.4670000000,0.3240000000,18.3030000000,202.4760000000,12107.8890000000,12040.8940000000,0.0090000000,20124.8990000000,62192448,62191424,10834,10834,60591291,60591291,60591291,60591291,0,0,1601157,1600133,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,64.7129020690918,47.91373157501221,16.79917049407959,0,0,1887.5280000000,2210.3400000000,1539.9890000000,25.2080000000,18.5600000000,9.0300000000,25.4200000000,20.7450000000,5.0900000000,24.5960000000,20.0300000000,27.6940000000,23.7720000000,20.5190000000,126.8310000000,14103.4569999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32255.5180000000,0.4310000000,0.3330000000,20.0420000000,201.6200000000,12081.5840000000,12016.3280000000,0.0080000000,20173.9220000000,62192448,62191424,10833,10833,60591291,60591291,60591273,60591291,0,0,1601157,1600133,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Danny_Ainge/Danny_Ainge_0001.jpg,False,False,0.8211801747157815,0.8211801747,64.60002756118774,47.820533990859985,16.77949357032776,0,0,1881.8700000000,2221.2640000000,1518.0740000000,26.7150000000,18.4380000000,9.1700000000,25.1090000000,20.5450000000,6.2380000000,24.7200000000,22.0050000000,26.6520000000,24.7760000000,20.2570000000,135.4130000000,14105.7649999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32317.1420000000,0.5080000000,0.3330000000,19.5690000000,203.2910000000,12148.1280000000,12078.1620000000,0.0080000000,20169.0020000000,62192448,62191424,10834,10834,60591291,60591291,60591291,60591291,0,0,1601157,1600133,0.8211801747,0.8211801747
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Helio_Rubens_Garcia/Helio_Rubens_Garcia_0001.jpg,False,False,0.9233779648694918,0.9233779649,64.71742463111877,48.019243478775024,16.69818115234375,0,0,1888.0470000000,2225.1130000000,1549.5610000000,21.6180000000,18.9090000000,9.4460000000,25.7000000000,20.8680000000,5.1670000000,27.1570000000,22.6390000000,28.8790000000,25.1280000000,21.2940000000,135.7050000000,14029.2550000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32213.0900000000,0.4430000000,0.3330000000,15.6470000000,198.7090000000,12079.5820000000,12013.9530000000,0.0070000000,20133.5000000000,62192448,62191424,10833,10833,60591291,60591291,60591273,60591291,0,0,1601157,1600133,0.9233779649,0.9233779649
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Mike_Johanns/Mike_Johanns_0001.jpg,False,False,0.9693912595549148,0.9693912596,64.59123349189758,47.79468250274658,16.796550989151,0,0,1894.5140000000,2246.0260000000,1523.5860000000,26.3740000000,18.3430000000,9.8640000000,24.1440000000,21.7300000000,5.9960000000,27.6380000000,21.6680000000,26.6480000000,23.6700000000,23.0710000000,123.3700000000,14009.9420000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32173.2750000000,0.4950000000,0.3320000000,16.0000000000,208.5040000000,12056.3600000000,11990.4250000000,0.0080000000,20116.8960000000,62192448,62191424,10833,10833,60591291,60591291,60591291,60591291,0,0,1601157,1600133,0.9693912596,0.9693912596
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,65.07996320724487,48.335750102996826,16.744213104248047,0,0,1918.6230000000,2251.2700000000,1562.5850000000,23.1490000000,17.6630000000,7.9040000000,26.7160000000,21.8290000000,6.2000000000,24.1600000000,22.6130000000,28.2900000000,25.2540000000,22.1490000000,124.0050000000,14125.1600000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32383.1260000000,0.4410000000,0.3260000000,22.5980000000,202.3120000000,12091.2960000000,12022.3870000000,0.0080000000,20291.8210000000,62192448,62191424,10834,10834,60591291,60591291,60591273,60591291,0,0,1601157,1600133,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Fatma_Kusibeh/Fatma_Kusibeh_0001.jpg,False,False,0.6586776251983655,0.6586776252,64.7152488231659,48.027515172958374,16.68773365020752,0,0,1888.5920000000,2228.3960000000,1524.9310000000,23.7780000000,18.4120000000,8.6860000000,25.4390000000,20.4450000000,6.1710000000,26.6850000000,20.0050000000,26.9760000000,22.7860000000,20.4050000000,128.6600000000,14156.5590000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32202.9170000000,0.4910000000,0.3310000000,19.7520000000,216.2980000000,11968.1700000000,11902.1500000000,0.0090000000,20234.7380000000,62192448,62191424,10833,10834,60591291,60591291,60591273,60591291,0,0,1601157,1600133,0.6586776252,0.6586776252
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,65.0129771232605,48.26297211647034,16.75000500679016,0,0,1909.6810000000,2261.8170000000,1537.7690000000,25.4320000000,18.5240000000,9.6460000000,24.9850000000,21.2210000000,7.0020000000,26.8790000000,22.3670000000,26.9600000000,23.5450000000,22.9640000000,120.2730000000,14164.7049999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32489.7110000000,0.4330000000,0.3200000000,13.1120000000,212.9840000000,12180.8160000000,12112.0060000000,0.0080000000,20308.8820000000,62192448,62191424,10834,10834,60591291,60601380,60591291,60591291,0,0,1601157,1590044,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Griffin_Colvin/Griffin_Colvin_0001.jpg,False,False,0.932160099445752,0.9321600994,64.73669147491455,48.003578662872314,16.733112812042236,0,0,1893.2250000000,2243.7710000000,1521.2290000000,24.1710000000,18.7770000000,9.2700000000,24.2570000000,21.6330000000,5.5740000000,28.3680000000,21.5670000000,31.2670000000,23.8560000000,21.4380000000,137.3180000000,14098.2240000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32263.0330000000,0.5470000000,0.3290000000,22.1210000000,200.5210000000,12059.1630000000,11991.0390000000,0.0080000000,20203.8590000000,62192448,62191424,10834,10833,60591291,60591292,60591273,60591291,0,0,1601157,1600132,0.9321600994,0.9321600994
0,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0002.jpg,True,True,0.5056485571086422,0.5056485571,64.7037239074707,48.00552701950073,16.69819688796997,0,0,1890.7670000000,2228.1870000000,1536.1200000000,27.1870000000,18.9840000000,8.6670000000,26.0360000000,21.8290000000,7.3600000000,25.4760000000,21.7890000000,29.1050000000,26.2250000000,20.7490000000,127.5560000000,14170.4120000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32279.8680000000,0.5110000000,0.3640000000,23.6320000000,200.6410000000,12006.6930000000,11939.8030000000,0.0080000000,20273.1640000000,62192448,62191424,10834,10834,60591291,60591291,60591291,60591291,0,0,1601157,1600133,0.5056485571,0.5056485571
1,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0003.jpg,False,True,0.6268200147005862,0.6268200147,64.45899152755737,47.73596668243408,16.72302484512329,0,0,1900.9870000000,2241.7010000000,1544.1370000000,24.4390000000,17.9500000000,10.0180000000,23.9140000000,21.6560000000,5.8560000000,29.5030000000,20.6920000000,27.1490000000,23.9110000000,21.3380000000,134.8580000000,14070.1390000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32222.8810000000,0.4080000000,0.3380000000,23.8670000000,206.7860000000,12025.2480000000,11959.0030000000,0.0070000000,20197.6240000000,62192448,62191424,10834,10834,60591291,60591291,60591273,60591291,0,0,1601157,1600133,0.6268200147,0.6268200147
2,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0004.jpg,True,True,0.5508957279444022,0.5508957279,64.60016870498657,47.88257551193237,16.7175931930542,0,0,1887.2150000000,2235.4780000000,1539.6240000000,23.0150000000,18.7550000000,9.3510000000,23.4640000000,21.8060000000,5.4370000000,31.5720000000,21.6440000000,28.8790000000,23.5030000000,22.8550000000,137.0790000000,14092.7499999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32322.3680000000,0.4000000000,0.3240000000,18.5260000000,205.6650000000,12115.7980000000,12049.3590000000,0.0080000000,20206.5600000000,62192448,62191424,10833,10833,60591291,60591291,60591273,60591291,0,0,1601157,1600133,0.5508957279,0.5508957279
3,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Jesper_Parnevik/Jesper_Parnevik_0001.jpg,False,False,0.9448299286127997,0.9448299286,64.6708152294159,47.89950489997864,16.771310329437256,0,0,1906.7030000000,2232.7020000000,1540.9970000000,25.4840000000,18.1090000000,8.0130000000,23.2180000000,20.2100000000,6.3620000000,29.3520000000,23.9930000000,31.9440000000,24.8440000000,21.6330000000,132.0320000000,14014.8080000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32149.7470000000,0.4480000000,0.3340000000,21.2300000000,214.1630000000,12009.5650000000,11943.0660000000,0.0080000000,20140.1720000000,62192448,62191424,10833,10833,60591291,60591291,60591273,60591291,0,0,1601157,1600133,0.9448299286,0.9448299286
4,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Janet_Chandler/Janet_Chandler_0001.jpg,False,False,0.8995172436000857,0.8995172436,64.68210363388062,47.936256647109985,16.74584698677063,0,0,1901.3020000000,2236.0940000000,1535.7770000000,24.7490000000,17.7410000000,8.6390000000,24.1030000000,21.6330000000,6.5420000000,27.3300000000,23.4560000000,28.7280000000,24.6050000000,22.9170000000,122.2150000000,14199.5840000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32391.1190000000,0.4440000000,0.3180000000,23.5920000000,202.4010000000,12084.6870000000,12018.8280000000,0.0080000000,20306.4220000000,62192448,62191424,10834,10834,60591291,60591291,60591291,60591291,0,0,1601157,1600133,0.8995172436,0.8995172436
5,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Mark_Hanson/Mark_Hanson_0001.jpg,False,False,1.1257904518876711,1.1257904519,64.40586829185486,47.712883949279785,16.692984342575073,0,0,1890.9600000000,2224.9620000000,1541.4730000000,25.8520000000,18.2830000000,9.0210000000,23.4620000000,20.9850000000,6.4530000000,27.4030000000,19.5120000000,27.7100000000,23.9870000000,21.5040000000,141.0200000000,14061.6370000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32211.8730000000,0.4280000000,0.3260000000,24.4490000000,215.6710000000,12044.0310000000,11977.8920000000,0.0080000000,20167.8340000000,62192448,62191424,10833,10834,60591291,60591291,60591273,60591291,0,0,1601157,1600133,1.1257904519,1.1257904519
