,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,108.08504486083984,93.11518168449402,14.969863176345825,0,0,2076.2560000000,2413.8720000000,1757.1050000000,31.2360000000,24.1130000000,10.9070000000,22.6310000000,21.2470000000,10.3340000000,29.1850000000,20.2080000000,22.8640000000,21.9280000000,22.4300000000,156.9980000000,41687.8800000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77411.2120000000,0.3850000000,0.3110000000,164.9530000000,1066.2780000000,28987.3300000000,28924.4560000000,0.0060000000,48423.8700000000,86428480,86427456,29777,29778,84827323,84837412,84827323,84827323,0,0,1601157,1590044,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,109.68322443962097,94.7781445980072,14.90507984161377,0,0,2077.3850000000,2410.9130000000,1730.4270000000,34.1820000000,22.9180000000,12.0930000000,24.5860000000,20.5740000000,9.0930000000,27.9930000000,21.2710000000,22.8470000000,21.4800000000,23.7600000000,164.0950000000,41983.2790000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,78401.8300000000,0.4030000000,0.3150000000,121.4630000000,1080.2560000000,29697.9100000000,29638.6510000000,0.0090000000,48703.9110000000,86428480,86427456,29778,29777,84827323,84827323,84827323,84827323,0,0,1601157,1600133,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,109.85036158561707,94.9161765575409,14.934185028076172,0,0,2075.7360000000,2411.6110000000,1727.9290000000,31.5210000000,23.9690000000,11.7180000000,22.8430000000,19.5810000000,8.3040000000,28.2130000000,21.6610000000,22.1830000000,19.8100000000,22.5920000000,147.5170000000,42002.2920000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77929.9460000000,0.3820000000,0.3250000000,1117.4610000000,1041.7200000000,29245.9360000000,29184.2890000000,0.0080000000,48684.0000000000,86428480,86427456,29778,29778,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Janet_Crawford/Janet_Crawford_0001.jpg,False,False,0.8375408137664476,0.8375408138,109.29049491882324,94.29628729820251,14.994207620620728,0,0,2077.2950000000,2419.2370000000,1709.4270000000,31.3870000000,22.7050000000,10.2480000000,21.4470000000,21.2240000000,7.4290000000,28.3200000000,19.2990000000,24.7120000000,21.2780000000,23.4040000000,163.6790000000,42319.4630000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,78512.5660000000,0.3890000000,0.3290000000,32.9960000000,1067.2450000000,29501.7740000000,29442.0640000000,0.0070000000,49010.7830000000,86428480,86427456,29777,29777,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.8375408138,0.8375408138
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Adam_Herbert/Adam_Herbert_0001.jpg,False,False,0.9114391705925505,0.9114391706,112.82433080673218,97.87524080276489,14.949090003967285,0,0,2070.9550000000,2419.1160000000,1731.9770000000,30.8660000000,23.0890000000,12.7250000000,20.3040000000,20.8630000000,10.1620000000,28.7990000000,19.8480000000,23.9870000000,23.9400000000,24.9460000000,160.2070000000,41959.7569999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77904.9640000000,0.3920000000,0.2960000000,4334.5670000000,1074.5210000000,29237.0820000000,29175.8140000000,0.0080000000,48667.8720000000,86428480,86427456,29778,29777,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.9114391706,0.9114391706
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Ben_Stein/Ben_Stein_0001.jpg,False,False,0.8346977679900422,0.834697768,109.87302041053772,94.89290285110474,14.980117559432983,0,0,2051.9690000000,2379.6110000000,1722.0610000000,32.8240000000,23.8910000000,11.6190000000,21.8220000000,18.9680000000,8.7130000000,29.2150000000,20.3180000000,22.7320000000,23.0310000000,23.9640000000,161.1440000000,41433.7030000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77652.2310000000,0.4380000000,0.3030000000,32.4000000000,1110.8560000000,29576.3460000000,29515.6020000000,0.0070000000,48075.8750000000,86428480,86427456,29777,29778,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.8346977680,0.8346977680
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,107.98076963424683,93.03110885620117,14.949660778045654,0,0,2083.7390000000,2429.2950000000,1735.9240000000,34.8610000000,24.0080000000,11.6630000000,23.7260000000,20.7230000000,9.2400000000,28.7910000000,18.8750000000,21.9920000000,26.3930000000,22.0030000000,165.7690000000,40795.8530000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76290.1370000000,0.4610000000,0.3110000000,272.1430000000,1055.9140000000,28749.4990000000,28691.3560000000,0.0070000000,47540.6290000000,86428480,86427456,29777,29778,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Michael_Leavitt/Michael_Leavitt_0002.jpg,False,False,0.9338993320717481,0.9338993321,110.2381329536438,95.13913798332214,15.098994970321655,0,0,2086.5640000000,2423.1000000000,1696.4460000000,29.5410000000,22.4610000000,10.3460000000,26.0870000000,21.0310000000,9.0250000000,30.0710000000,20.7770000000,24.5500000000,21.2970000000,21.3980000000,155.1430000000,41117.3300000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76784.9470000000,0.4050000000,0.3050000000,30.4320000000,1098.1920000000,28978.3440000000,28920.3470000000,0.0080000000,47806.5920000000,86428480,86427456,29777,29778,84827323,84827323,84827323,84827323,0,0,1601157,1600133,0.9338993321,0.9338993321
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,108.30309462547302,93.25166535377502,15.051429271697998,0,0,2080.3740000000,2428.1460000000,1731.9270000000,30.1480000000,22.5130000000,12.0150000000,25.0560000000,20.4700000000,10.2050000000,27.2430000000,20.7910000000,25.6610000000,24.0270000000,24.4110000000,157.8550000000,41349.9000000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76980.2050000000,0.4190000000,0.3020000000,79.9590000000,1087.9560000000,28895.2700000000,28834.9750000000,0.0080000000,48084.9270000000,86428480,86427456,29777,29777,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Martin_Brooke/Martin_Brooke_0001.jpg,False,False,0.9345301431426026,0.9345301431,111.50941681861877,96.41952681541443,15.089890003204346,0,0,2069.5350000000,2411.9560000000,1730.3260000000,33.3660000000,23.4100000000,12.1160000000,24.9340000000,19.7970000000,8.3780000000,29.0740000000,19.8950000000,21.6800000000,21.1100000000,24.2200000000,160.2920000000,41182.6649999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77078.9930000000,0.4230000000,0.2940000000,19.7600000000,1154.8510000000,29188.1590000000,29124.0090000000,0.0150000000,47890.8250000000,86428480,86427456,29778,29777,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.9345301431,0.9345301431
