,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,5.436243295669556,3.523442268371582,1.9128010272979736,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",1.62,0.32,61%,0:03.17,0,0,0,0,151740,0,0,62600,64482,22,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.93,0.85,118%,0:03.19,0,0,0,0,158008,0,0,64133,62548,25,0,0,0,0,0,0,4096,0,not measured,not measured,57.5540000000,59.9020000000,35.9550000000,1.9290000000,1.6150000000,0.7220000000,1.7360000000,1.5320000000,0.6190000000,1.7080000000,1.5890000000,1.5110000000,1.7490000000,1.5700000000,9.4550000000,1533.7790000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2111.8220000000,0.0870000000,0.1020000000,155.8480000000,258.7080000000,393.3830000000,391.8270000000,0.0010000000,1718.4390000000,31648999,31648478,49947,49956,31099282,31099273,31099264,31099273,0,0,549717,549205,0.4069042206,0.4069042206,115.9070000000,130.9090000000,109.2290000000,4.2300000000,3.1640000000,1.9830000000,3.3780000000,3.4380000000,2.2300000000,3.6690000000,3.3090000000,4.7820000000,3.9580000000,3.3870000000,19.3660000000,1292.2560000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2113.0480000000,0.0650000000,0.0700000000,1.7250000000,259.9960000000,393.6940000000,389.0630000000,0.0030000000,1719.3530000000,31648478,31648990,49956,49956,31099273,31106386,31099273,31099273,0,0,549205,542604,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Li_Ka-shing/Li_Ka-shing_0001.jpg,False,False,0.9372892156243324,0.937289238,5.383549928665161,3.4572510719299316,1.9262988567352295,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",1.59,0.31,61%,0:03.11,0,0,0,0,155844,0,1,63629,64434,12,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.72,1.00,118%,0:03.14,0,0,0,0,157796,0,0,64047,62373,48,0,0,0,0,0,0,4096,0,not measured,not measured,43.9200000000,47.8810000000,32.4180000000,1.2580000000,1.0300000000,0.5810000000,1.1760000000,1.0060000000,0.4500000000,1.3310000000,1.1170000000,1.0370000000,1.2180000000,1.2250000000,6.4250000000,1513.4190000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2070.7830000000,0.0820000000,0.1000000000,136.9230000000,251.6460000000,410.5830000000,408.8360000000,0.0010000000,1660.1980000000,31648990,31648478,49956,49956,31099273,31105874,31099273,31099273,0,0,549717,542604,0.9372892380,0.9372892380,119.7980000000,131.6360000000,109.2210000000,4.1180000000,3.1190000000,1.9250000000,3.4170000000,3.4620000000,2.2250000000,3.9100000000,3.2120000000,4.7810000000,3.8860000000,3.4810000000,20.0160000000,1230.2050000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2073.5210000000,0.0660000000,0.0660000000,1.9940000000,251.2120000000,410.6170000000,408.4560000000,0.0020000000,1662.9020000000,31648487,31648990,49947,49956,31099282,31099273,31099264,31099273,0,0,549205,549717,0.9372892380,0.9372892380
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,5.379679203033447,3.4621477127075195,1.9175314903259277,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",1.67,0.30,63%,0:03.13,0,0,0,0,154084,0,0,63110,64860,176,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.90,0.83,118%,0:03.15,0,0,0,0,162376,0,0,65159,62649,15,0,0,0,0,0,0,4096,0,not measured,not measured,51.8630000000,55.2100000000,35.5530000000,1.8390000000,1.4090000000,0.6640000000,1.5270000000,1.4460000000,0.6530000000,1.7650000000,1.4180000000,1.2320000000,1.5540000000,1.3700000000,8.0420000000,1522.0780000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2107.8660000000,0.0830000000,0.0840000000,133.9860000000,239.2020000000,414.7260000000,413.0390000000,0.0020000000,1693.1390000000,31648990,31648478,49956,49956,31099273,31105874,31099273,31099273,0,0,549717,542604,0.4856289625,0.4856289625,118.8170000000,132.9130000000,114.0320000000,4.3020000000,3.2300000000,2.3750000000,3.7290000000,3.7330000000,2.2410000000,4.1480000000,3.5890000000,5.2020000000,4.0930000000,3.4440000000,21.5500000000,1253.5370000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2110.2630000000,0.0710000000,0.0670000000,1.8470000000,238.8510000000,414.6740000000,412.5310000000,0.0020000000,1695.5870000000,31648487,31648990,49947,49956,31099282,31099273,31099264,31099273,0,0,549205,549717,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,5.30623722076416,3.3925483226776123,1.9136888980865479,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",1.61,0.36,65%,0:03.04,0,0,0,0,156012,0,0,63626,64191,24,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.65,0.83,113%,0:03.06,0,0,0,0,157844,0,0,64047,61554,26,0,0,0,0,0,0,4096,0,not measured,not measured,49.5470000000,54.8040000000,34.0080000000,1.7390000000,1.3620000000,0.6270000000,1.4610000000,1.3720000000,0.5720000000,1.6560000000,1.5760000000,1.2630000000,1.5130000000,1.4330000000,7.7550000000,1410.2570000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2014.1710000000,0.1080000000,0.1170000000,126.5470000000,241.1330000000,437.8930000000,436.3160000000,0.0010000000,1576.2770000000,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.4750052691,0.4750052691,107.3000000000,119.9630000000,97.4080000000,3.6120000000,3.0170000000,2.2960000000,3.2290000000,2.7790000000,1.6970000000,3.3050000000,3.2530000000,4.1850000000,2.8620000000,3.2220000000,17.5150000000,1188.4770000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2016.3780000000,0.0630000000,0.0760000000,2.1860000000,240.8920000000,439.4310000000,437.1820000000,0.0020000000,1576.9440000000,31648487,31648990,49947,49956,31099282,31106386,31099273,31099273,0,0,549205,542604,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,5.443371772766113,3.520434617996216,1.9229371547698975,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",1.68,0.31,62%,0:03.19,0,0,0,0,155948,0,0,63627,64946,19,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.88,0.96,119%,0:03.21,0,0,0,0,157812,0,0,64049,64031,34,0,0,0,0,0,0,4096,0,not measured,not measured,55.0840000000,58.7010000000,35.3150000000,1.9150000000,1.6510000000,0.8580000000,1.6950000000,1.5470000000,0.5920000000,1.8420000000,1.6600000000,1.4510000000,1.7460000000,1.4610000000,8.9250000000,1551.6030000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2137.4020000000,0.0880000000,0.1110000000,132.0750000000,266.4120000000,405.5650000000,404.0160000000,0.0010000000,1731.8350000000,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.6170363426,0.6170363426,123.1760000000,135.0890000000,121.4030000000,4.3740000000,3.5340000000,2.3200000000,3.3830000000,3.4710000000,2.4170000000,4.0540000000,3.8050000000,5.3680000000,4.0290000000,3.7240000000,20.8590000000,1275.9100000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2138.7610000000,0.0610000000,0.0610000000,1.5620000000,267.1110000000,406.0500000000,403.6830000000,0.0030000000,1732.7090000000,31648478,31648990,49956,49956,31099273,31106386,31099273,31099282,0,0,549205,542604,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,0.5916658044,5.3433837890625,3.4291176795959473,1.9142661094665527,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",1.54,0.38,62%,0:03.09,0,0,0,0,155848,0,0,63621,63974,126,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.70,0.88,115%,0:03.11,0,0,0,0,158180,0,0,64136,62673,36,0,0,0,0,0,0,4096,0,not measured,not measured,46.7190000000,49.4310000000,33.3010000000,1.3810000000,1.2500000000,0.5680000000,1.2600000000,1.1650000000,0.4500000000,1.3790000000,1.2530000000,1.0320000000,1.2240000000,1.2450000000,6.4880000000,1478.3970000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2032.4760000000,0.0810000000,0.0880000000,145.5050000000,272.2230000000,400.8850000000,399.3390000000,0.0010000000,1631.5900000000,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.5916658044,0.5916658044,107.7020000000,121.0170000000,100.2290000000,3.5510000000,2.8360000000,1.8060000000,2.9910000000,2.9880000000,2.0170000000,3.8800000000,3.6460000000,4.1230000000,3.4810000000,2.8950000000,17.5090000000,1237.7980000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2032.9140000000,0.0700000000,0.0720000000,1.9480000000,273.1210000000,401.2990000000,396.4360000000,0.0020000000,1631.6140000000,31648478,31648990,49956,49956,31099273,31106386,31099273,31106386,0,0,549205,542604,0.5916658044,0.5916658044
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Robin_Johansen/Robin_Johansen_0001.jpg,False,False,0.7518865764141083,0.7518866062,5.432104587554932,3.499126672744751,1.9329779148101807,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",1.72,0.46,69%,0:03.16,0,0,0,0,152096,0,0,62605,66379,34,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.73,0.84,112%,0:03.17,0,0,0,0,156132,0,0,63628,62317,39,0,0,0,0,0,0,4096,0,not measured,not measured,57.8800000000,62.8720000000,41.2140000000,1.9460000000,1.5630000000,0.8050000000,1.6560000000,1.5110000000,0.6840000000,1.8930000000,1.5160000000,1.7080000000,1.8450000000,1.6560000000,9.4330000000,1506.8670000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2123.8550000000,0.0980000000,0.1210000000,141.7300000000,242.8110000000,422.6880000000,421.0150000000,0.0020000000,1701.1650000000,31648990,31648478,49956,49956,31099273,31105874,31099273,31099273,0,0,549717,542604,0.7518866062,0.7518866062,113.1460000000,124.3170000000,102.3170000000,3.9710000000,3.1480000000,1.9490000000,3.4130000000,3.4400000000,2.0320000000,4.1150000000,3.1400000000,4.3420000000,3.9010000000,3.2260000000,18.8680000000,1294.4570000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2126.2120000000,0.0660000000,0.0820000000,2.0330000000,242.5600000000,422.6920000000,419.6220000000,0.0010000000,1703.5180000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.7518866062,0.7518866062
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ron_Howard/Ron_Howard_0001.jpg,False,False,0.9298444017767906,0.9298443794,5.443474054336548,3.5037786960601807,1.9396953582763672,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",1.66,0.35,63%,0:03.16,0,0,0,0,155840,0,0,63617,65177,15,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.75,0.95,116%,0:03.18,0,0,0,0,157672,0,0,64049,62533,33,0,0,0,0,0,0,4096,0,not measured,not measured,54.9250000000,58.4250000000,35.5810000000,1.9990000000,1.5350000000,0.7880000000,1.7270000000,1.6000000000,0.6340000000,1.6620000000,1.6210000000,1.5240000000,1.8000000000,1.6200000000,8.9790000000,1505.5010000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2106.5320000000,0.0590000000,0.0840000000,131.2670000000,276.0310000000,420.8590000000,419.3210000000,0.0010000000,1685.6720000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9298443794,0.9298443794,119.9940000000,132.1140000000,110.2300000000,4.5290000000,3.3060000000,2.0740000000,3.4170000000,3.1120000000,2.2720000000,3.9890000000,3.3860000000,5.1110000000,3.5850000000,3.3030000000,20.2900000000,1251.0710000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2107.8330000000,0.0700000000,0.0660000000,1.6800000000,276.7780000000,421.4580000000,419.1030000000,0.0020000000,1686.3720000000,31648478,31648990,49956,49956,31099273,31106386,31099273,31106386,0,0,549205,542604,0.9298443794,0.9298443794
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Gregg_Berhalter/Gregg_Berhalter_0001.jpg,False,False,0.6842628121376038,0.6842628121,5.448985815048218,3.522559404373169,1.9264264106750488,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",1.62,0.39,63%,0:03.17,0,0,0,0,153784,0,1,63110,64448,1024,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.78,0.97,117%,0:03.19,0,0,0,0,161864,0,0,65068,63242,44,0,0,0,0,0,0,4096,0,not measured,not measured,58.9620000000,62.7150000000,37.8960000000,1.9450000000,1.6490000000,0.8160000000,1.7510000000,1.6300000000,0.7130000000,1.9810000000,1.6570000000,1.3540000000,1.9270000000,1.5600000000,9.6920000000,1511.3310000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2129.3680000000,0.0660000000,0.0820000000,127.5470000000,268.5390000000,425.7200000000,424.0400000000,0.0020000000,1703.6480000000,31648990,31648478,49956,49956,31099273,31105874,31099273,31099273,0,0,549717,542604,0.6842628121,0.6842628121,119.6470000000,128.2380000000,111.6460000000,4.0170000000,3.1260000000,2.0960000000,3.7140000000,3.3250000000,2.2990000000,3.6770000000,3.2940000000,4.9940000000,3.7960000000,3.6590000000,20.3120000000,1273.7770000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2131.7360000000,0.0540000000,0.0450000000,1.9550000000,268.4180000000,425.6390000000,423.5020000000,0.0020000000,1706.0950000000,31648487,31648990,49947,49956,31099282,31099273,31099273,31099273,0,0,549205,549717,0.6842628121,0.6842628121
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Jeanette_Stauffer/Jeanette_Stauffer_0001.jpg,False,False,0.6925656795501709,0.6925656796,5.452451944351196,3.522240400314331,1.9302115440368652,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",1.59,0.34,60%,0:03.18,0,0,0,0,155844,0,2,63620,65730,23,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",2.85,1.01,120%,0:03.21,0,0,0,0,157792,0,0,64047,63461,39,0,0,0,0,0,0,4096,0,not measured,not measured,45.4310000000,48.3820000000,32.3440000000,1.5110000000,1.2380000000,0.5690000000,1.2570000000,1.1270000000,0.5070000000,1.5270000000,1.1550000000,0.9490000000,1.2810000000,1.2370000000,6.6770000000,1555.8900000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2122.0230000000,0.0690000000,0.0730000000,150.4010000000,265.6810000000,416.0970000000,414.5410000000,0.0020000000,1705.9260000000,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.6925656796,0.6925656796,125.2070000000,137.5660000000,118.7920000000,4.6130000000,3.2070000000,2.3210000000,3.8940000000,3.5730000000,2.2510000000,4.1490000000,3.3240000000,5.0880000000,4.0620000000,4.1940000000,22.1880000000,1246.8400000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,2122.2020000000,0.0660000000,0.0690000000,1.8740000000,267.8440000000,415.3560000000,411.2500000000,0.0020000000,1706.8420000000,31648478,31648990,49956,49956,31099273,31106386,31099273,31106386,0,0,549205,542604,0.6925656796,0.6925656796
