,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,60.17398524284363,40.587541818618774,19.586443424224854,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.11,4.35,51%,0:40.06,0,0,0,0,152484,0,22,63380,71212,43473,0,3144,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.43,4.71,52%,0:40.05,0,0,0,0,164708,0,0,66461,70316,41676,0,0,0,0,0,0,4096,0,20.527361116419318,19.07957402308774,443.1560000000,483.2320000000,405.1730000000,11.4360000000,9.7680000000,4.5770000000,9.9130000000,7.4640000000,3.1300000000,6.2290000000,8.1400000000,12.1860000000,6.7950000000,6.1650000000,47.7640000000,23316.4810000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32866.1970000000,0.2360000000,0.2600000000,145.0310000000,1928.3510000000,8045.3100000000,8025.7410000000,0.0090000000,24820.8790000000,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.4069042206,0.4069042206,462.0630000000,508.6420000000,420.0680000000,8.2930000000,6.3160000000,2.7870000000,7.8410000000,7.4460000000,4.9230000000,7.2850000000,7.0060000000,12.7140000000,9.2070000000,7.6560000000,50.7660000000,23260.0380000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32864.3540000000,0.2770000000,0.2580000000,94.2270000000,1928.4180000000,8048.5160000000,8028.1940000000,0.0080000000,24815.8310000000,31648487,31648990,49947,49956,31099282,31099273,31099273,31099273,0,0,549205,549717,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Dan_Kellner/Dan_Kellner_0001.jpg,False,False,0.7566230148077011,0.7566230297,63.70228433609009,40.48509955406189,23.2171847820282,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.86,4.71,53%,0:39.99,0,0,0,0,154592,0,10,63894,67694,40964,0,1536,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.68,4.73,53%,0:39.96,0,0,0,0,160672,0,0,65434,70231,43229,0,0,0,0,0,0,4096,0,22.81680475473404,18.44012675178051,464.1570000000,507.8920000000,407.3050000000,12.7190000000,9.2820000000,4.3830000000,8.2070000000,6.8720000000,2.6780000000,7.9230000000,8.8930000000,12.5030000000,8.5600000000,8.1350000000,50.1780000000,23323.8920000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32839.4130000000,0.6750000000,0.5460000000,13.6860000000,2010.6520000000,7962.6910000000,7933.8190000000,0.0080000000,24876.7170000000,31648990,31648478,49956,49956,31099273,31099282,31099264,31099273,0,0,549717,549196,0.7566230297,0.7566230297,442.5680000000,494.0010000000,401.9990000000,9.1410000000,6.0590000000,4.5090000000,8.6000000000,7.2650000000,3.8070000000,9.6290000000,6.8910000000,12.7820000000,9.3800000000,8.2300000000,48.5800000000,23378.8430000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32838.3220000000,0.2970000000,0.2610000000,90.1800000000,2013.6710000000,7956.0780000000,7937.0660000000,0.0080000000,24882.2360000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.7566230297,0.7566230297
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,62.416826248168945,41.08770942687988,21.329116821289062,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.31,4.84,54%,0:40.61,0,0,0,0,154588,0,1,63897,70745,44878,0,792,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.37,4.84,54%,0:40.55,0,0,0,0,160664,0,0,65434,70338,43388,0,0,0,0,0,0,4096,0,20.638592159368518,19.421373515033725,465.1100000000,507.8540000000,409.1660000000,10.7460000000,8.7440000000,4.4170000000,8.5370000000,7.2930000000,3.2530000000,9.4050000000,9.9800000000,14.8060000000,8.1880000000,7.7690000000,55.4900000000,23953.2130000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33350.8520000000,0.2520000000,0.2920000000,51.7810000000,2045.7010000000,7828.3670000000,7808.8490000000,0.0080000000,25522.4780000000,31648999,31648478,49947,49956,31099282,31099273,31099265,31099273,0,0,549717,549205,0.4856289625,0.4856289625,487.7690000000,530.8290000000,447.3790000000,10.3380000000,7.2290000000,2.8760000000,10.1240000000,8.2260000000,4.4690000000,7.8140000000,7.5030000000,13.2310000000,10.0370000000,8.3170000000,61.0990000000,23871.1280000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33348.0420000000,0.2460000000,0.2390000000,81.8150000000,2049.1880000000,7828.3090000000,7806.4260000000,0.0080000000,25519.7230000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,63.76904082298279,43.00402593612671,20.76501488685608,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.31,5.27,55%,0:42.54,0,0,0,0,162712,0,1,65947,71090,45101,0,816,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.52,5.46,54%,0:42.44,0,0,0,0,152420,0,0,63385,71018,44099,0,0,0,0,0,0,4096,0,22.420051214456556,20.58446727655697,538.0680000000,586.3930000000,477.3730000000,13.0210000000,9.7040000000,5.3740000000,9.7680000000,7.6430000000,3.0330000000,8.7110000000,9.6080000000,14.4930000000,9.7600000000,8.7760000000,59.2080000000,25020.3720000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34915.6530000000,0.2440000000,0.2420000000,22.7650000000,2174.8930000000,8091.3540000000,8071.1730000000,0.0080000000,26824.2900000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4750052691,0.4750052691,534.7570000000,596.0570000000,502.7690000000,9.9850000000,8.2010000000,3.4250000000,9.9070000000,8.9190000000,5.3030000000,8.4390000000,7.9060000000,13.0110000000,9.1260000000,8.4980000000,54.1220000000,25007.8910000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34910.4480000000,0.2570000000,0.2520000000,129.8360000000,2177.8260000000,8089.0150000000,8069.5510000000,0.0080000000,26821.4270000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,66.80928802490234,42.947272300720215,23.86201572418213,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.31,5.04,55%,0:42.32,0,0,0,0,156512,0,25,64398,70841,41035,0,3624,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.61,5.29,54%,0:42.41,0,0,0,0,156508,0,0,64407,70825,43728,0,0,0,0,0,0,4096,0,23.339956846189498,22.821159296679493,515.0320000000,566.8340000000,466.1830000000,11.7880000000,8.5310000000,5.5430000000,9.7080000000,7.8530000000,4.0680000000,10.4080000000,8.0720000000,12.8480000000,10.4760000000,7.8200000000,62.1520000000,24776.3010000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34493.7690000000,0.4830000000,0.4750000000,12.9850000000,2165.1740000000,7968.6140000000,7946.6210000000,0.0090000000,26525.1460000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.6170363426,0.6170363426,526.6030000000,574.5680000000,503.6170000000,9.9440000000,8.0110000000,2.9820000000,10.1260000000,7.9240000000,5.1800000000,8.5250000000,7.5330000000,13.1880000000,9.4720000000,8.3720000000,53.4280000000,24739.5829999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34494.7010000000,0.2490000000,0.2390000000,396.9770000000,2164.8650000000,7969.4500000000,7949.1660000000,0.0080000000,26525.2440000000,31648487,31648990,49947,49956,31099282,31099273,31099273,31099273,0,0,549205,549717,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,0.5916658044,69.61498975753784,43.8195583820343,25.79543137550354,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.39,5.59,55%,0:43.32,0,0,0,0,164760,0,16,66460,67370,43642,0,1152,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.82,5.35,53%,0:43.28,0,0,0,0,150412,0,0,62874,68725,43703,0,0,0,0,0,0,4096,0,22.89078269157314,17.804166191237687,552.1260000000,614.8060000000,505.7060000000,13.0750000000,9.0120000000,4.5070000000,9.7560000000,9.6060000000,4.1450000000,9.3040000000,9.0250000000,13.4330000000,10.7220000000,9.3680000000,59.7810000000,25306.6019999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35540.0510000000,0.2620000000,1.4410000000,23.7080000000,2203.0470000000,8359.9660000000,8335.4810000000,0.0080000000,27180.0770000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5916658044,0.5916658044,526.0720000000,582.3690000000,500.3810000000,10.1630000000,7.8160000000,2.6130000000,8.8310000000,8.3520000000,4.6340000000,8.8720000000,7.7830000000,13.9180000000,10.2180000000,8.5830000000,54.8250000000,25386.3899999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35544.2160000000,0.3020000000,0.2520000000,137.4950000000,2203.5130000000,8359.8440000000,8337.5800000000,0.0080000000,27184.3650000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.5916658044,0.5916658044
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Jeremy_Shockey/Jeremy_Shockey_0002.jpg,False,False,0.9031441286206245,0.9031441212,66.44636940956116,42.489059925079346,23.95730948448181,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.02,5.29,55%,0:41.94,0,0,0,0,156608,0,25,64399,70895,41199,0,4128,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.58,4.98,53%,0:41.90,0,0,0,0,156508,0,0,64409,70740,41964,0,0,0,0,0,0,4096,0,21.78923671614265,18.048829650106427,509.0930000000,562.3460000000,464.5610000000,13.5340000000,10.4280000000,5.3620000000,8.9030000000,8.3310000000,3.4490000000,9.7730000000,9.6180000000,15.1620000000,8.1380000000,7.6600000000,60.9450000000,24560.0170000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34109.4770000000,0.2690000000,0.2820000000,10.7990000000,2210.7450000000,7813.0230000000,7791.0940000000,0.0090000000,26296.4470000000,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.9031441212,0.9031441212,499.4000000000,553.0750000000,441.6260000000,10.2690000000,7.8870000000,3.7040000000,9.4940000000,8.7940000000,4.0540000000,8.3210000000,7.4830000000,10.8150000000,9.2490000000,8.3840000000,51.4270000000,24622.3830000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34114.2460000000,0.4050000000,0.3400000000,407.7270000000,2210.6630000000,7819.9200000000,7794.9600000000,0.0120000000,26294.3190000000,31648487,31648990,49947,49956,31099282,31099282,31099273,31099273,0,0,549205,549708,0.9031441212,0.9031441212
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Garry_Witherall/Garry_Witherall_0001.jpg,False,False,0.9503731019794941,0.9503730536,69.61702036857605,42.54600739479065,27.0710129737854,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.31,4.74,55%,0:41.88,0,0,0,0,160516,0,26,65426,70968,42653,0,3560,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.79,5.03,54%,0:42.05,0,0,0,0,156508,0,0,64410,67805,41094,0,0,0,0,0,0,4096,0,19.584250727710966,18.713374125822547,477.5030000000,534.4500000000,428.0320000000,10.6200000000,9.9800000000,4.6550000000,7.9420000000,6.7020000000,2.4820000000,7.9250000000,9.7700000000,7.0300000000,9.1910000000,6.8480000000,52.8240000000,24331.2400000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33979.7830000000,0.3800000000,0.3210000000,20.8830000000,2207.3460000000,8038.2980000000,8016.3820000000,0.0090000000,25941.4790000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9503730536,0.9503730536,509.7750000000,563.6390000000,463.4640000000,9.7980000000,7.3130000000,2.3820000000,8.9010000000,8.5440000000,4.5530000000,8.6200000000,7.5490000000,12.4060000000,9.6340000000,8.1040000000,51.6000000000,24229.6450000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33984.2930000000,0.2560000000,0.2460000000,414.6690000000,2207.9550000000,8038.4430000000,8016.6020000000,0.0090000000,25945.8430000000,31648487,31648990,49947,49956,31099282,31099273,31099273,31099273,0,0,549205,549717,0.9503730536,0.9503730536
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Laura_Schlessinger/Laura_Schlessinger_0001.jpg,False,False,0.9963891243096441,0.9963891506,70.7845344543457,44.39331603050232,26.391218423843384,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.22,5.51,54%,0:43.93,0,0,0,0,150348,0,3,62871,68367,46879,0,848,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.43,5.91,55%,0:43.87,0,0,0,0,164696,0,0,66455,69786,45782,0,0,0,0,0,0,4096,0,19.381447965595488,22.961800374185326,539.9590000000,588.0620000000,487.7140000000,13.1980000000,11.7400000000,6.0080000000,7.6860000000,7.2880000000,2.7570000000,7.8390000000,10.4320000000,10.4750000000,8.5700000000,9.0500000000,59.2730000000,25831.1290000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35975.3600000000,0.2900000000,0.2850000000,12.3770000000,2223.1610000000,8338.5660000000,8316.8760000000,0.0070000000,27636.7870000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.9963891506,0.9963891506,588.7750000000,642.6970000000,550.4250000000,11.8450000000,9.6720000000,3.1550000000,11.9850000000,9.0890000000,5.8660000000,13.0510000000,10.1120000000,16.6420000000,10.6250000000,10.0120000000,61.4940000000,25632.1800000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35979.5160000000,0.2480000000,0.2400000000,104.5500000000,2223.4140000000,8344.7640000000,8320.9390000000,0.0110000000,27634.7410000000,31648487,31648990,49947,49956,31099282,31099273,31099273,31099273,0,0,549205,549717,0.9963891506,0.9963891506
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Fujio_Cho/Fujio_Cho_0001.jpg,False,False,0.7193910479545593,0.7193909883,67.21497583389282,43.35863471031189,23.856341123580933,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.29,5.66,55%,0:42.90,0,0,0,0,156564,0,0,64411,71885,44484,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.11,5.40,54%,0:42.83,0,0,0,0,158564,0,0,64921,71172,45972,0,0,0,0,0,0,4096,0,18.921175635683536,23.160885224025726,548.7300000000,614.0990000000,504.9610000000,12.5810000000,11.2240000000,4.8900000000,11.2720000000,7.6350000000,3.7190000000,11.8410000000,10.3170000000,12.1130000000,10.2180000000,9.2240000000,57.3810000000,25219.7650000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35015.7010000000,0.3330000000,0.2860000000,19.6860000000,2215.7610000000,7930.4720000000,7908.7660000000,0.0080000000,27085.2220000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.7193909883,0.7193909883,546.5510000000,602.9860000000,525.2750000000,10.5610000000,8.0830000000,2.4900000000,9.0670000000,8.2930000000,3.7080000000,9.4210000000,8.0660000000,15.7840000000,10.1330000000,9.3270000000,60.6040000000,25221.2589999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35019.6190000000,0.2820000000,0.2610000000,113.6590000000,2215.7120000000,7930.5260000000,7910.6800000000,0.0080000000,27089.0850000000,31648487,31648990,49947,49956,31099282,31099273,31099265,31099273,0,0,549205,549717,0.7193909883,0.7193909883
