,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,72.16889023780823,70.2580087184906,1.910881519317627,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.71,1.76,6%,1:09.79,0,0,0,0,157936,0,0,64459,58444,249,0,0,0,0,0,0,4096,0,0,163.9560000000,193.9590000000,189.6620000000,6.4270000000,4.7500000000,4.9830000000,5.8400000000,4.8670000000,4.8190000000,7.3280000000,5.2790000000,13.7630000000,6.7810000000,4.3940000000,44.8550000000,50486.7720000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,68898.6160000000,0.0740000000,0.0880000000,212.9460000000,41.8030000000,17714.3450000000,17711.9910000000,0.0010000000,51184.2690000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Brandon_Lloyd/Brandon_Lloyd_0001.jpg,False,False,1.0104886293411255,1.0104886293,70.26479578018188,68.35173845291138,1.9130573272705078,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.88,1.75,6%,1:07.92,0,0,0,0,157720,0,2,64456,59207,460,0,0,0,0,0,0,4096,0,0,166.2420000000,193.5980000000,192.7150000000,6.5320000000,5.0340000000,4.8880000000,6.6680000000,4.9370000000,5.1640000000,7.7440000000,5.8110000000,15.0090000000,7.1010000000,4.6550000000,47.0940000000,45269.3270000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,67037.4170000000,0.1040000000,0.1270000000,143.8870000000,67.6880000000,21066.7290000000,21063.2670000000,0.0020000000,45970.6840000000,19986919,19986398,10523,10523,19437202,19437193,19437184,19437193,0,0,549717,549205,1.0104886293,1.0104886293
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,61.824971199035645,59.905916690826416,1.9190545082092285,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.85,1.87,7%,0:59.46,0,0,0,0,157712,0,0,64451,58719,280,0,0,0,0,0,0,4096,0,0,168.9730000000,198.9150000000,198.9040000000,6.9460000000,4.9960000000,4.7000000000,6.1740000000,4.6490000000,5.4630000000,7.8520000000,6.1930000000,15.3010000000,6.9250000000,5.0540000000,48.1620000000,43360.4370000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58592.2040000000,0.0690000000,0.0750000000,162.1230000000,37.0220000000,14504.1610000000,14501.6000000000,0.0020000000,44088.0400000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,60.06032729148865,58.148226261138916,1.9121010303497314,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.97,1.72,8%,0:57.76,0,0,0,0,157940,0,0,64456,58635,392,0,0,0,0,0,0,4096,0,0,166.6240000000,196.8480000000,195.4730000000,7.2440000000,5.2080000000,4.7750000000,6.3470000000,4.9980000000,5.4850000000,8.1020000000,5.9150000000,14.7590000000,6.5550000000,4.7260000000,46.4150000000,42218.6910000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,56859.9980000000,0.0610000000,0.0790000000,193.0150000000,45.1770000000,13939.4470000000,13936.6840000000,0.0030000000,42920.5470000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,60.653913259506226,58.734614610672,1.9192986488342285,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.83,1.85,8%,0:58.30,0,0,0,0,157924,0,0,64461,58563,446,0,0,0,0,0,0,4096,0,0,167.4580000000,196.8180000000,197.0850000000,6.7560000000,4.9560000000,5.6430000000,6.6090000000,4.8880000000,4.8350000000,7.8160000000,5.9890000000,14.9670000000,7.1360000000,4.8510000000,47.9400000000,41849.6090000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57388.7930000000,0.0640000000,0.0890000000,212.7800000000,36.4720000000,14827.4260000000,14825.7580000000,0.0020000000,42561.3650000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,0.5916658044,59.746134757995605,57.83350419998169,1.912630558013916,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.87,1.78,8%,0:57.40,0,0,0,0,157716,0,0,64457,58463,379,0,0,0,0,0,0,4096,0,0,169.1280000000,199.4050000000,199.4490000000,6.6400000000,5.0200000000,5.8030000000,6.6890000000,4.9140000000,4.9220000000,7.7400000000,5.8450000000,14.6300000000,7.0160000000,4.8390000000,47.5140000000,41122.8360000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,56493.6160000000,0.0640000000,0.0760000000,181.3880000000,73.1560000000,14658.5320000000,14655.5670000000,0.0010000000,41835.0800000000,19986919,19986398,10523,10523,19437202,19437193,19437193,19437193,0,0,549717,549205,0.5916658044,0.5916658044
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Raquel_Welch/Raquel_Welch_0001.jpg,False,False,0.7888621836900711,0.7888622284,58.07902789115906,56.14938831329346,1.9296395778656006,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.95,1.79,8%,0:55.69,0,0,0,0,157596,0,0,64459,57739,437,0,0,0,0,0,0,4096,0,0,170.4250000000,197.8960000000,197.1570000000,6.6990000000,4.9840000000,5.0120000000,6.8000000000,4.6740000000,5.2770000000,8.6320000000,6.0230000000,15.8290000000,7.5930000000,4.7880000000,48.2210000000,40454.2949999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,54784.2180000000,0.0610000000,0.0700000000,190.7440000000,48.6030000000,13616.0800000000,13613.8040000000,0.0020000000,41168.1360000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.7888622284,0.7888622284
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Henry_Castellanos/Henry_Castellanos_0001.jpg,False,False,0.8413627296686172,0.8413627744,58.85894703865051,56.94110035896301,1.9178466796875,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.87,1.91,8%,0:56.51,0,0,0,0,157932,0,0,64460,58121,425,0,0,0,0,0,0,4096,0,0,185.3530000000,205.7940000000,202.4890000000,6.9800000000,5.0510000000,5.4270000000,6.5120000000,5.0290000000,5.0000000000,8.2480000000,6.0210000000,14.8830000000,7.2480000000,5.0150000000,48.0710000000,40545.7040000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,55562.0340000000,0.0730000000,0.0950000000,237.8050000000,44.6350000000,14276.5020000000,14274.0770000000,0.0020000000,41285.5310000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8413627744,0.8413627744
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Pat_Wharton/Pat_Wharton_0001.jpg,False,False,0.73099085688591,0.7309908271,61.09166622161865,59.17476439476013,1.9169018268585205,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.04,1.65,7%,0:58.75,0,0,0,0,157936,0,0,64464,58415,320,0,0,0,0,0,0,4096,0,0,167.9750000000,201.4870000000,197.0150000000,7.9870000000,4.9310000000,5.6480000000,6.2440000000,5.1360000000,5.0320000000,7.7920000000,5.9640000000,14.4080000000,6.7320000000,4.7960000000,46.6120000000,42024.6770000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57845.5000000000,0.0550000000,0.0670000000,226.2910000000,47.8570000000,15104.6760000000,15102.0450000000,0.0010000000,42740.8210000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.7309908271,0.7309908271
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Jim_Parque/Jim_Parque_0001.jpg,False,False,0.857548713684082,0.8575487137,60.43051886558533,58.52825570106506,1.9022631645202637,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.98,1.76,8%,0:58.06,0,0,0,0,157704,0,0,64460,58574,467,0,0,0,0,0,0,4096,0,0,170.5710000000,202.3790000000,200.0060000000,6.9400000000,5.0610000000,5.3060000000,6.5120000000,5.1030000000,5.3160000000,8.0690000000,5.9540000000,15.5770000000,7.0570000000,5.0860000000,48.9990000000,41664.1700000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57107.5970000000,0.0620000000,0.0780000000,241.1710000000,33.6030000000,14717.8550000000,14715.7390000000,0.0010000000,42389.7400000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.8575487137,0.8575487137
