,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,52.131980657577515,46.86693072319031,5.265049934387207,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.37,2.15,11%,0:46.34,0,0,0,0,168936,0,19,66940,62456,957,0,3168,0,0,0,0,4096,0,0,188.6520000000,212.3200000000,215.6000000000,7.3580000000,5.5700000000,4.9280000000,6.7980000000,5.1650000000,6.1660000000,8.2560000000,6.9840000000,15.2870000000,7.6830000000,5.7590000000,51.2480000000,31360.4179999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,45346.5010000000,0.0600000000,0.3170000000,169.8070000000,126.3180000000,13211.1930000000,13209.3280000000,0.0020000000,32135.3040000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Eileen_Coparropa/Eileen_Coparropa_0003.jpg,False,False,0.988434643484652,0.9884346128,48.83215618133545,46.88098216056824,1.951174020767212,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.27,2.20,11%,0:46.47,0,0,0,0,168960,0,0,66942,62480,478,0,0,0,0,0,0,4096,0,0,180.5050000000,211.5110000000,215.1980000000,7.5930000000,5.2700000000,4.8930000000,7.0510000000,5.0280000000,5.6250000000,7.8690000000,7.0620000000,15.5530000000,7.5380000000,5.6490000000,50.8330000000,31610.4070000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,45458.7130000000,0.0700000000,0.0840000000,228.7880000000,121.3190000000,13083.9310000000,13082.0520000000,0.0020000000,32374.7790000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.9884346128,0.9884346128
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,50.4249792098999,48.4789879322052,1.9459912776947021,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.31,2.23,11%,0:48.01,0,0,0,0,168780,0,0,66946,62724,501,0,0,0,0,0,0,4096,0,0,183.2440000000,212.9920000000,226.7990000000,7.6100000000,5.3210000000,5.4140000000,6.1850000000,4.8630000000,5.2980000000,8.3340000000,6.7750000000,15.5350000000,7.8900000000,5.9220000000,50.5920000000,32768.1870000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,46926.3650000000,0.0990000000,0.1230000000,268.1360000000,145.6640000000,13377.7200000000,13375.9620000000,0.0020000000,33548.6420000000,27761639,27761118,29211,29220,27211922,27211913,27211922,27211913,0,0,549717,549205,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,51.39809012413025,49.46148180961609,1.9366083145141602,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.44,2.15,11%,0:48.64,0,0,0,0,168896,0,0,66945,62583,1062,0,0,0,0,0,0,4096,0,0,182.1250000000,216.2020000000,220.8320000000,7.7940000000,5.3890000000,6.0090000000,6.6910000000,5.5500000000,5.7950000000,7.7210000000,7.4330000000,14.9040000000,8.4710000000,5.4460000000,50.5370000000,33792.4940000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,47647.9900000000,0.0350000000,0.0460000000,190.3460000000,149.7720000000,13067.5510000000,13065.7330000000,0.0030000000,34580.4370000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,50.357072830200195,48.42672419548035,1.9303486347198486,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.34,2.16,11%,0:47.55,0,0,0,0,168824,0,0,66944,61821,322,0,0,0,0,0,0,4096,0,0,181.9540000000,212.7430000000,215.7410000000,7.3140000000,5.2160000000,5.6600000000,6.4870000000,5.0260000000,5.6640000000,7.8710000000,6.8140000000,13.8170000000,7.7190000000,5.4120000000,52.0740000000,31618.2940000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,46578.4810000000,0.0400000000,0.0460000000,190.8680000000,132.4130000000,14191.1810000000,14189.2130000000,0.0010000000,32387.2980000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,-6.988883916021952e+24,52.35134148597717,50.380425691604614,1.9709157943725586,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.33,2.14,10%,0:49.95,0,0,0,0,168896,0,0,66943,61295,425,0,0,0,0,0,0,4096,0,0,180.5350000000,210.8860000000,212.1110000000,7.8630000000,5.4550000000,5.5420000000,6.3640000000,4.9500000000,5.8800000000,8.0190000000,6.9910000000,14.9350000000,8.0730000000,5.3790000000,50.4610000000,33722.8780000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,48916.6760000000,0.0660000000,0.0760000000,221.8020000000,143.3890000000,14417.5900000000,14415.8590000000,0.0020000000,34499.0850000000,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.5916658044,-6988883916021951918768128.0000000000
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Kirk_Franklin/Kirk_Franklin_0001.jpg,False,False,0.9109304770827293,0.9109305143,53.22214984893799,51.28244686126709,1.9397029876708984,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.34,2.12,10%,0:50.85,0,0,0,0,168612,0,1,66940,62729,579,0,0,0,0,0,0,4096,0,0,179.7480000000,211.0280000000,216.5830000000,7.2040000000,5.0720000000,5.2280000000,6.9210000000,5.3060000000,5.4790000000,7.8860000000,6.7370000000,14.5150000000,7.6490000000,5.8980000000,50.7870000000,33414.2670000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,49825.6020000000,0.1030000000,0.1330000000,198.6890000000,157.8250000000,15647.9820000000,15646.2410000000,0.0010000000,34177.6180000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9109305143,0.9109305143
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Arif_Mardin/Arif_Mardin_0001.jpg,False,False,0.8747390806674957,0.8747391105,51.79362487792969,49.8606014251709,1.933023452758789,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.31,2.14,11%,0:49.44,0,0,0,0,168820,0,0,66946,62755,326,0,0,0,0,0,0,4096,0,0,178.2610000000,210.9930000000,211.3960000000,7.7380000000,5.1760000000,5.4660000000,6.3610000000,4.9900000000,5.4880000000,8.6300000000,6.7010000000,15.1890000000,8.1950000000,5.4650000000,51.4970000000,33295.7030000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,48394.8790000000,0.0970000000,0.1400000000,211.3280000000,156.9420000000,14340.6030000000,14338.5980000000,0.0010000000,34054.2730000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8747391105,0.8747391105
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Gerard_Tronche/Gerard_Tronche_0001.jpg,False,False,0.94534832239151,0.9453483224,52.68467378616333,50.746259927749634,1.9384138584136963,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.53,2.01,11%,0:50.32,0,0,0,0,168720,0,0,66941,62925,318,0,0,0,0,0,0,4096,0,0,180.0660000000,210.9370000000,211.2370000000,7.3330000000,5.0490000000,5.4550000000,6.5860000000,4.7170000000,5.5180000000,8.6360000000,6.8250000000,14.2200000000,7.4690000000,5.5420000000,49.1180000000,33990.5530000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,49340.8910000000,0.0980000000,0.1150000000,181.7070000000,143.1780000000,14587.1870000000,14585.5010000000,0.0020000000,34753.7010000000,27761639,27761118,29211,29220,27211922,27211913,27211922,27211913,0,0,549717,549205,0.9453483224,0.9453483224
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Mark_Shapiro/Mark_Shapiro_0001.jpg,False,False,0.8848465085029602,0.8848465085,53.4017915725708,51.463661432266235,1.9381301403045654,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.39,2.09,10%,0:51.01,0,0,0,0,168952,0,0,66948,62545,1383,0,0,0,0,0,0,4096,0,0,180.7550000000,213.0150000000,218.9310000000,7.9410000000,4.9340000000,5.7700000000,6.4990000000,5.0910000000,5.8780000000,8.2240000000,6.9310000000,14.9300000000,8.3450000000,5.2450000000,50.2020000000,33419.6210000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,49977.6510000000,0.0910000000,0.1330000000,239.6550000000,114.9230000000,15790.8350000000,15789.0050000000,0.0020000000,34186.8140000000,27761630,27761118,29220,29219,27211913,27211913,27211904,27211913,0,0,549717,549205,0.8848465085,0.8848465085
