,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042802,32.980080366134644,17.03310751914978,15.946972846984863,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.26,4.88,115%,0:16.58,0,0,0,0,139292,0,0,60470,67133,18475,0,0,0,0,0,0,4096,0,19.85445137858391,17.49611764344454,430.9910000000,477.5760000000,329.0710000000,8.8350000000,7.8710000000,3.3460000000,7.3630000000,6.0710000000,2.1810000000,9.7020000000,5.9420000000,9.8850000000,8.1510000000,7.4990000000,41.7620000000,5111.7440000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10594.4090000000,0.2920000000,0.2760000000,12.8910000000,136.8650000000,4096.9230000000,4074.8050000000,0.0090000000,6497.4790000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.4069042802,0.4069042802
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Lynne_Thigpen/Lynne_Thigpen_0001.jpg,False,False,1.0343808494508266,1.0343807936,33.06382942199707,17.01673173904419,16.04709768295288,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.23,4.82,114%,0:16.61,0,0,0,0,139348,0,0,60471,64312,12299,0,0,0,0,0,0,4096,0,20.73424943743944,19.46347529768944,429.8600000000,474.2580000000,332.5370000000,9.2290000000,7.9480000000,2.8760000000,7.3120000000,6.3210000000,1.8780000000,8.2760000000,6.3040000000,9.2250000000,8.0140000000,7.3730000000,44.5540000000,5174.0830000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10632.0530000000,0.2930000000,0.2920000000,17.0320000000,137.3530000000,4073.4860000000,4051.3800000000,0.0090000000,6558.5590000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,1.0343807936,1.0343807936
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856290817,33.142173051834106,17.094371795654297,16.04780125617981,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.06,5.08,114%,0:16.71,0,0,0,0,139096,0,0,60413,67968,21283,0,0,0,0,0,0,4096,0,18.865553921585086,19.67545800315857,428.1890000000,481.2700000000,332.5730000000,10.6570000000,8.0230000000,3.0720000000,8.4550000000,6.2820000000,2.1300000000,7.7200000000,6.3280000000,9.1780000000,8.5240000000,6.8060000000,43.1390000000,5261.5510000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10752.2220000000,0.3490000000,0.2910000000,35.8610000000,134.9950000000,4099.5810000000,4077.6030000000,0.0090000000,6652.6340000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.4856290817,0.4856290817
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053882598877,0.4750053287,33.07204246520996,17.08833956718445,15.983702898025513,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.19,5.12,115%,0:16.66,0,0,0,0,139200,0,0,60467,68470,19836,0,0,0,0,0,0,4096,0,20.068831866395474,17.91957535902262,434.4760000000,479.2690000000,332.6500000000,9.9200000000,7.8450000000,3.3480000000,8.1280000000,7.6030000000,2.1260000000,7.3670000000,6.3460000000,9.9790000000,8.0180000000,7.4520000000,51.1960000000,5167.6170000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10694.3050000000,0.4140000000,0.3010000000,10.7610000000,134.9960000000,4120.5260000000,4098.5250000000,0.0090000000,6573.7720000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4750053287,0.4750053287
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364916324615,0.6170364618,32.959603786468506,16.938796758651733,16.020807027816772,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.14,5.00,115%,0:16.51,0,0,0,0,139308,0,1,60468,68322,21245,0,0,0,0,0,0,4096,0,20.144192432160374,23.286531460373396,430.1750000000,482.4470000000,332.4970000000,9.2590000000,8.6430000000,2.8610000000,9.5930000000,6.4700000000,1.7340000000,7.8420000000,5.7830000000,11.7050000000,8.9370000000,7.7450000000,52.1630000000,5137.4380000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10624.1050000000,0.4330000000,0.3130000000,17.7430000000,134.9680000000,4079.7080000000,4057.8390000000,0.0090000000,6544.3890000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6170364618,0.6170364618
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916659235954285,0.5916659832,32.99956822395325,17.022852420806885,15.976715803146362,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.24,4.94,115%,0:16.61,0,0,0,0,139288,0,0,60470,66383,16551,0,0,0,0,0,0,4096,0,17.41458115160465,20.094435123759276,432.5090000000,476.1220000000,331.7570000000,10.4980000000,7.9660000000,3.2990000000,7.6310000000,6.3420000000,1.8190000000,7.2230000000,6.2960000000,9.8380000000,8.7010000000,7.2290000000,47.0640000000,5179.1350000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10677.5690000000,0.3220000000,0.2950000000,8.6320000000,136.8670000000,4104.2700000000,4082.3970000000,0.0090000000,6573.2940000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.5916659832,0.5916659832
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Tony_Shalhoub/Tony_Shalhoub_0004.jpg,False,False,1.0081008654087782,1.0081008673,32.973180532455444,16.98350429534912,15.989676237106323,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.07,5.14,116%,0:16.55,0,0,0,0,139224,0,0,60467,68675,19939,0,0,0,0,0,0,4096,0,19.041294018001558,19.25324759962654,432.2020000000,478.2180000000,334.4780000000,8.6810000000,7.6110000000,2.9730000000,8.1360000000,6.4510000000,2.0130000000,8.7830000000,6.4070000000,11.3900000000,7.3280000000,7.6930000000,45.4570000000,5139.7660000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10620.5110000000,0.3360000000,0.2900000000,16.8490000000,134.4920000000,4082.2550000000,4060.4620000000,0.0070000000,6538.2500000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,1.0081008673,1.0081008673
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Takeshi_Kitano/Takeshi_Kitano_0001.jpg,False,False,0.9734922591596842,0.9734922647,32.978721618652344,16.942986726760864,16.03573489189148,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.09,5.07,116%,0:16.52,0,0,0,0,139172,0,0,60466,68219,20011,0,0,0,0,0,0,4096,0,18.786486532785894,20.492254508952144,430.6230000000,479.3740000000,329.6170000000,9.8120000000,8.0500000000,3.6200000000,7.5180000000,6.2850000000,1.8080000000,6.9340000000,5.8830000000,8.7390000000,8.0420000000,7.1370000000,42.2850000000,5147.5940000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10610.8280000000,0.2920000000,0.2770000000,47.9950000000,134.4480000000,4079.3660000000,4057.6080000000,0.0080000000,6531.4550000000,19986919,19986398,10523,10532,19437202,19437193,19437193,19437193,0,0,549717,549205,0.9734922647,0.9734922647
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/T_Boone_Pickens/T_Boone_Pickens_0001.jpg,False,False,0.7956988960504532,0.7956989408,33.17519211769104,17.13845944404602,16.03673267364502,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.15,5.12,115%,0:16.68,0,0,0,0,139172,0,0,60471,68058,22262,0,0,0,0,0,0,4096,0,17.16442417190075,20.864978252296687,431.4700000000,483.2130000000,333.0970000000,10.0710000000,7.8840000000,3.0530000000,8.4790000000,6.7050000000,2.0720000000,7.9460000000,5.4990000000,10.3730000000,8.1480000000,7.4660000000,43.5240000000,5212.6870000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10709.9950000000,0.3160000000,0.2760000000,16.6640000000,134.6160000000,4098.8890000000,4077.2550000000,0.0080000000,6611.0990000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7956989408,0.7956989408
0,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg,True,True,0.3585660457611084,0.3585658669,32.94113516807556,16.984951496124268,15.956183671951294,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.17,4.99,115%,0:16.57,0,0,0,0,139212,0,0,60464,66885,19178,0,0,0,0,0,0,4096,0,20.227854797205932,21.06241050148058,436.6040000000,479.1670000000,339.5660000000,10.3130000000,8.0770000000,3.2480000000,8.6130000000,6.1200000000,1.8960000000,7.7550000000,6.5930000000,11.0850000000,8.8490000000,7.8020000000,49.9660000000,5147.1710000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10639.6130000000,0.3220000000,0.2980000000,69.5330000000,135.1540000000,4076.8550000000,4055.0810000000,0.0090000000,6562.7500000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.3585658669,0.3585658669
