,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,123.37980079650879,108.52381348609924,14.855987310409546,0,0,2056.2780000000,2411.6050000000,1716.5640000000,31.6800000000,24.0960000000,13.6520000000,23.1150000000,20.8250000000,9.2070000000,30.1490000000,19.5760000000,24.3930000000,23.2300000000,23.6530000000,151.7230000000,41878.9760000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,81692.6480000000,0.4260000000,0.3070000000,558.2610000000,2847.3170000000,33146.8460000000,33083.4330000000,0.0060000000,48545.7910000000,98546496,98545472,50769,50770,96945339,96955428,96945339,96945339,0,0,1601157,1590044,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,120.43161606788635,105.49224710464478,14.939368963241577,0,0,2072.1230000000,2422.1200000000,1726.5100000000,29.1470000000,23.7110000000,12.5910000000,24.7140000000,20.1020000000,8.9970000000,29.5730000000,20.5920000000,21.7310000000,21.7380000000,21.9640000000,151.0050000000,41823.0580000003,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,81066.3220000000,0.4120000000,0.3200000000,26.2530000000,2896.8730000000,32549.9520000000,32492.2700000000,0.0080000000,48516.3590000000,98546496,98545472,50769,50769,96945339,96945339,96945339,96945339,0,0,1601157,1600133,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,122.97830557823181,107.98982977867126,14.988475799560547,0,0,2077.4970000000,2409.7430000000,1742.0380000000,33.6010000000,24.4950000000,11.3870000000,25.1660000000,21.1740000000,8.0980000000,30.1520000000,20.1940000000,21.2590000000,21.2500000000,25.7370000000,150.0260000000,41801.2979999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,81367.8330000000,0.4640000000,0.3060000000,4032.8960000000,2856.5990000000,32852.2700000000,32792.9160000000,0.0070000000,48515.5510000000,98546496,98545472,50769,50770,96945339,96945348,96945339,96945339,0,0,1601157,1600124,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Don_Carcieri/Don_Carcieri_0001.jpg,False,False,0.9407499831313454,0.9407499831,116.56991982460022,101.50316047668457,15.06675934791565,0,0,2070.1560000000,2411.9510000000,1726.0590000000,31.3480000000,23.2380000000,10.4310000000,23.8760000000,22.0440000000,9.7290000000,28.4670000000,20.1600000000,24.7690000000,22.3910000000,22.7980000000,155.2780000000,41934.3309999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80735.6740000000,0.3970000000,0.3170000000,25.8260000000,2989.6690000000,32106.8880000000,32048.4860000000,0.0080000000,48628.7770000000,98546496,98545472,50770,50770,96945339,96945339,96945339,96945339,0,0,1601157,1600133,0.9407499831,0.9407499831
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Robert_Stack/Robert_Stack_0002.jpg,False,False,0.8798118815746676,0.8798118816,123.093346118927,108.04465985298157,15.048686265945435,0,0,2059.4800000000,2428.0310000000,1725.9270000000,32.1870000000,22.6840000000,11.8900000000,27.8030000000,20.5290000000,9.2330000000,27.6660000000,21.1530000000,26.6040000000,23.5260000000,26.2860000000,158.5630000000,41978.3280000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,81124.8840000000,0.4040000000,0.2930000000,31.7810000000,2964.2780000000,32426.9400000000,32368.5590000000,0.0070000000,48697.9330000000,98546496,98545472,50770,50770,96945339,96945348,96945339,96945339,0,0,1601157,1600124,0.8798118816,0.8798118816
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Nicolas_Macrozonaris/Nicolas_Macrozonaris_0001.jpg,False,False,0.7651126475322957,0.7651126475,120.86800718307495,105.75522947311401,15.112777709960938,0,0,2083.9490000000,2414.0870000000,1727.8310000000,31.6090000000,23.1750000000,10.7480000000,24.2950000000,22.4860000000,10.2720000000,28.8300000000,21.5610000000,22.0380000000,24.1370000000,22.8430000000,145.9610000000,42072.6050000003,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,81698.8090000000,0.4040000000,0.3630000000,30.9630000000,2995.8710000000,32921.8520000000,32864.2070000000,0.0090000000,48776.9470000000,98546496,98545472,50770,50770,96945339,96945339,96945339,96945339,0,0,1601157,1600133,0.7651126475,0.7651126475
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,119.18656730651855,104.0979163646698,15.088650941848755,0,0,2080.5050000000,2422.3590000000,1720.0170000000,34.8280000000,22.4770000000,12.5170000000,22.5140000000,20.4650000000,8.3480000000,30.9450000000,21.3680000000,23.5750000000,24.4680000000,23.4830000000,155.5120000000,41947.5760000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80899.7320000000,0.4130000000,0.3190000000,23.8490000000,3002.8330000000,32234.7020000000,32176.3040000000,0.0080000000,48665.0190000000,98546496,98545472,50769,50769,96945339,96945340,96945339,96945339,0,0,1601157,1600132,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Damon_Stoudamire/Damon_Stoudamire_0001.jpg,False,False,1.0817973805113517,1.0817973805,119.06528663635254,103.37489700317383,15.690389633178711,0,0,2074.9140000000,2421.9190000000,1730.4590000000,31.9200000000,23.9110000000,14.2320000000,23.2510000000,20.1720000000,10.6350000000,27.2450000000,19.0390000000,24.6590000000,23.0320000000,22.4910000000,147.7170000000,41719.9000000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80530.0590000000,0.4040000000,0.2990000000,18.8080000000,3034.5460000000,32105.8040000000,32047.5540000000,0.0080000000,48424.2460000000,98546496,98545472,50770,50770,96945339,96945339,96945339,96945339,0,0,1601157,1600133,1.0817973805,1.0817973805
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,118.94848799705505,103.76467633247375,15.183811664581299,0,0,2076.5210000000,2436.2320000000,1747.9410000000,33.0490000000,24.1960000000,10.9450000000,23.4570000000,20.0480000000,9.8140000000,27.0090000000,21.5580000000,20.8660000000,21.7180000000,22.9680000000,148.3440000000,41811.6850000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80880.3120000000,0.4030000000,0.2950000000,19.3370000000,3055.9350000000,32327.2460000000,32264.9460000000,0.0070000000,48553.0560000000,98546496,98545472,50769,50770,96945339,96945348,96945339,96945339,0,0,1601157,1600124,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Edward_Flynn/Edward_Flynn_0001.jpg,False,False,1.0537662047389678,1.0537662047,124.4940893650055,109.21479940414429,15.279289960861206,0,0,2083.6380000000,2434.2670000000,1727.3390000000,34.0960000000,22.9890000000,13.7830000000,24.5650000000,19.5290000000,10.6550000000,30.7280000000,21.6480000000,23.0530000000,21.8320000000,24.0110000000,146.6810000000,42071.4430000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,81572.4430000000,0.4350000000,0.2950000000,8288.0680000000,2859.2400000000,32767.7040000000,32709.4200000000,0.0090000000,48804.7290000000,98546496,98545472,50770,50770,96945339,96945339,96945339,96945339,0,0,1601157,1600133,1.0537662047,1.0537662047
