,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,63.786503076553345,61.87339472770691,1.9131083488464355,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.84,1.83,7%,1:01.43,0,0,0,0,157712,0,0,64457,58405,350,0,0,0,0,0,0,4096,0,0,166.3330000000,199.4020000000,198.3330000000,6.4290000000,4.8510000000,6.0590000000,6.4920000000,4.7330000000,5.1360000000,7.5700000000,5.7730000000,14.7890000000,6.8260000000,4.9500000000,47.2590000000,44520.8510000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,60473.1360000000,0.0910000000,0.1120000000,256.0270000000,43.2340000000,15239.4240000000,15236.7600000000,0.0020000000,45233.7080000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Cheryl_Hines/Cheryl_Hines_0001.jpg,False,False,0.9909009393304586,0.9909009337,60.90629816055298,58.97833871841431,1.9279594421386719,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.78,1.95,8%,0:58.53,0,0,0,0,157900,0,0,64455,58761,321,0,0,0,0,0,0,4096,0,0,170.0810000000,207.9990000000,201.6580000000,7.0020000000,5.1120000000,5.5340000000,6.8580000000,5.1760000000,5.4700000000,8.0260000000,6.0630000000,14.7680000000,7.4610000000,4.8630000000,48.4250000000,41664.1109999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57565.7590000000,0.0650000000,0.0720000000,256.7280000000,36.6300000000,15168.0650000000,15165.7640000000,0.0020000000,42397.6920000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9909009337,0.9909009337
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,61.16899061203003,59.25195574760437,1.9170348644256592,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.86,1.76,7%,0:58.80,0,0,0,0,157932,0,0,64461,58684,308,0,0,0,0,0,0,4096,0,0,174.3410000000,204.8090000000,191.6500000000,6.7510000000,4.9140000000,5.7410000000,6.9740000000,4.8310000000,5.3110000000,7.3640000000,5.6150000000,14.6230000000,6.7390000000,4.7100000000,45.8020000000,42211.0700000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57773.0130000000,0.0630000000,0.0770000000,235.0050000000,126.3970000000,14849.3180000000,14845.5210000000,0.0020000000,42923.6930000000,19986919,19986398,10523,10532,19437202,19437193,19437193,19437193,0,0,549717,549205,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,61.826197147369385,59.912999391555786,1.9131977558135986,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.89,1.85,7%,0:59.50,0,0,0,0,157768,0,0,64460,58631,377,0,0,0,0,0,0,4096,0,0,170.6500000000,200.1770000000,202.1400000000,7.1430000000,4.8990000000,5.3290000000,6.2200000000,4.7920000000,5.3270000000,8.8560000000,5.9770000000,14.9460000000,6.8520000000,4.7880000000,47.2880000000,42176.1970000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58551.2140000000,0.0640000000,0.0790000000,245.4270000000,46.3740000000,15656.8940000000,15654.2570000000,0.0020000000,42894.3180000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,63.13296699523926,61.224775552749634,1.908191442489624,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.78,1.98,7%,1:00.77,0,0,0,0,157900,0,0,64457,58530,441,0,0,0,0,0,0,4096,0,0,171.0810000000,201.3770000000,201.0940000000,6.6320000000,4.9660000000,5.6690000000,7.0880000000,4.8700000000,5.5110000000,7.9140000000,5.9180000000,14.7930000000,7.0260000000,4.8710000000,48.8990000000,43864.7680000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,59883.6880000000,0.0980000000,0.1210000000,179.2160000000,55.0090000000,15297.4540000000,15294.9730000000,0.0010000000,44586.2330000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,0.5916658044,63.397669076919556,61.47836899757385,1.9193000793457031,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.97,1.79,7%,1:01.04,0,0,0,0,157880,0,0,64460,58457,487,0,0,0,0,0,0,4096,0,0,172.5190000000,202.6080000000,203.1860000000,6.8210000000,4.9660000000,5.4990000000,6.3670000000,5.2320000000,5.2040000000,7.9500000000,6.2300000000,14.3030000000,6.9810000000,5.0150000000,48.3770000000,44580.7739999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,60089.7320000000,0.0610000000,0.0800000000,234.8330000000,51.7120000000,14779.7220000000,14776.9800000000,0.0020000000,45310.0070000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5916658044,0.5916658044
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ernie_Preate/Ernie_Preate_0001.jpg,False,False,0.8150405734777451,0.8150405884,60.73009967803955,58.80033087730408,1.9297688007354736,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.81,1.90,8%,0:58.30,0,0,0,0,157928,0,0,64461,58513,386,0,0,0,0,0,0,4096,0,0,172.0870000000,202.3970000000,199.8030000000,7.0480000000,5.0440000000,5.6430000000,6.4820000000,4.9510000000,4.8960000000,8.2510000000,6.0170000000,14.2560000000,7.8110000000,4.9520000000,47.3270000000,42214.2160000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57414.2930000000,0.0560000000,0.0680000000,194.3660000000,26.7890000000,14473.5310000000,14471.6340000000,0.0020000000,42940.7590000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8150405884,0.8150405884
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Tatsuya_Fuji/Tatsuya_Fuji_0001.jpg,False,False,0.8269481062889099,0.8269481659,65.93097257614136,64.01503658294678,1.91593599319458,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.94,1.80,7%,1:03.56,0,0,0,0,157932,0,0,64457,58280,220,0,0,0,0,0,0,4096,0,0,171.3270000000,199.0930000000,198.4140000000,6.8910000000,6.8200000000,5.3760000000,6.7490000000,5.0360000000,5.1390000000,8.1530000000,6.0670000000,15.0380000000,7.3520000000,4.7710000000,47.2300000000,46857.4790000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,62630.5290000000,0.0620000000,0.0770000000,219.9080000000,29.0870000000,15049.8390000000,15047.5530000000,0.0020000000,47580.6880000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8269481659,0.8269481659
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Svend_Robinson/Svend_Robinson_0001.jpg,False,False,0.9260190278291702,0.9260190725,63.244669675827026,61.32060527801514,1.9240643978118896,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.94,1.76,7%,1:00.90,0,0,0,0,157716,0,0,64456,58692,469,0,0,0,0,0,0,4096,0,0,171.7400000000,201.1210000000,204.8600000000,7.0400000000,5.0410000000,5.5760000000,6.7920000000,5.1850000000,5.4260000000,7.8130000000,5.9230000000,14.8800000000,6.9690000000,5.3380000000,47.7360000000,44190.6380000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,59920.6160000000,0.0790000000,0.0910000000,244.8010000000,66.3070000000,15005.5450000000,15002.6020000000,0.0010000000,44915.0680000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9260190725,0.9260190725
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Jeff_Hornacek/Jeff_Hornacek_0001.jpg,False,False,0.8828209340572357,0.8828209639,63.09797167778015,61.17358899116516,1.9243826866149902,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.94,1.72,7%,1:00.73,0,0,0,0,157932,0,0,64459,58327,363,0,0,0,0,0,0,4096,0,0,172.1410000000,201.0440000000,202.1960000000,6.4070000000,5.1920000000,5.6730000000,7.2130000000,5.1100000000,5.1550000000,8.3150000000,6.0330000000,15.2070000000,7.1270000000,4.9090000000,46.9790000000,45250.0130000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,59776.0140000000,0.0540000000,0.0740000000,244.6270000000,56.9840000000,13798.7140000000,13795.7970000000,0.0020000000,45977.2990000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.8828209639,0.8828209639
