,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg,lfw/Anthony_Fauci/Anthony_Fauci_0002.jpg,True,True,0.32936614751815796,0.3293663263,71.51850581169128,35.888343811035156,35.63016200065613,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.88,4.69,49%,0:35.37,0,0,0,0,145276,0,20,61972,68832,43846,0,3744,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.89,4.32,48%,0:35.34,0,0,0,0,141772,0,41,61096,69301,46017,0,6536,0,0,0,0,4096,0,14.90104648246765,10.768260883598327,488.3160000000,545.3890000000,451.8960000000,9.8810000000,8.6640000000,4.4150000000,7.8070000000,6.2420000000,3.1600000000,11.8920000000,8.4860000000,17.0240000000,7.9180000000,6.9130000000,45.5500000000,23412.5540000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29943.9990000000,0.3060000000,0.2930000000,89.0160000000,126.2110000000,4869.4080000000,4849.5050000000,0.0070000000,25074.5830000000,19986919,19986398,10523,10532,19437202,19437193,19437193,19437193,0,0,549717,549205,0.3293663263,0.3293663263,456.1820000000,508.1330000000,393.5800000000,11.1480000000,8.2660000000,3.1380000000,9.8010000000,9.7140000000,5.2410000000,9.9340000000,6.8130000000,10.7770000000,8.1350000000,6.7420000000,49.4730000000,23545.4920000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29950.8550000000,0.2990000000,0.2720000000,47.0140000000,131.0430000000,4872.2640000000,4846.5810000000,0.0090000000,25078.5810000000,19986398,19986910,10532,10532,19437193,19437202,19437184,19437193,0,0,549205,549708,0.3293663263,0.3293663263
1,lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg,lfw/Darren_Clarke/Darren_Clarke_0002.jpg,False,False,0.7785920053720474,0.7785919905,51.727970600128174,35.3024582862854,16.425512313842773,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.54,4.32,48%,0:34.80,0,0,0,0,148236,0,2,62712,68246,41740,0,824,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.69,4.28,48%,0:34.71,0,0,0,0,141832,0,0,61114,67058,37149,0,0,0,0,0,0,4096,0,16.394988816168784,13.429695115970132,420.3680000000,474.0430000000,377.8630000000,8.4140000000,7.6290000000,3.3610000000,7.0870000000,6.6760000000,2.4530000000,10.2990000000,7.4270000000,12.5900000000,7.1710000000,6.0600000000,43.7690000000,22611.3740000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29364.2680000000,0.2510000000,0.2470000000,226.4760000000,121.4020000000,5321.1730000000,5301.6540000000,0.0080000000,24043.0870000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7785919905,0.7785919905,445.6310000000,498.2660000000,383.4010000000,11.7040000000,7.9610000000,3.0150000000,8.2930000000,9.2120000000,3.7540000000,9.1240000000,5.7750000000,11.7790000000,7.8480000000,6.3390000000,50.0350000000,22549.5819999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29360.2970000000,0.3020000000,0.2650000000,102.9270000000,124.5700000000,5317.9280000000,5298.8410000000,0.0070000000,24042.3610000000,19986398,19986910,10532,10532,19437193,19437193,19437184,19437193,0,0,549205,549717,0.7785919905,0.7785919905
0,lfw/Anthony_Hopkins/Anthony_Hopkins_0001.jpg,lfw/Anthony_Hopkins/Anthony_Hopkins_0002.jpg,True,True,0.3080299496650696,0.3080297709,57.44699835777283,36.18168783187866,21.265310525894165,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",13.21,4.40,49%,0:35.73,0,0,0,0,150508,0,0,63260,69292,42328,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.94,4.47,48%,0:35.65,0,0,0,0,140576,0,0,60792,69299,42790,0,0,0,0,0,0,4096,0,14.459958397817612,14.640587037304877,471.5230000000,538.2930000000,429.4890000000,10.9160000000,8.8640000000,4.1350000000,7.6800000000,6.8600000000,2.6150000000,10.9390000000,8.1940000000,13.7120000000,8.6960000000,6.8550000000,56.3840000000,23567.5820000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30444.1020000000,0.2560000000,0.2480000000,88.5530000000,123.0600000000,5257.5360000000,5238.3590000000,0.0080000000,25186.5600000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.3080297709,0.3080297709,486.6620000000,541.5550000000,459.4200000000,11.6310000000,9.0970000000,3.3390000000,9.4230000000,9.1530000000,5.0340000000,9.5830000000,7.6240000000,9.8350000000,9.1940000000,7.1570000000,51.8630000000,23521.1940000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30445.1800000000,0.2850000000,0.2660000000,47.1180000000,124.3080000000,5255.8140000000,5236.5380000000,0.0080000000,25189.3590000000,19986398,19986910,10532,10532,19437193,19437193,19437184,19437193,0,0,549205,549717,0.3080297709,0.3080297709
1,lfw/Anthony_Hopkins/Anthony_Hopkins_0001.jpg,lfw/Florecita_Cobian/Florecita_Cobian_0001.jpg,False,False,1.1561745554208755,1.1561745405,56.79401183128357,35.836992502212524,20.957019329071045,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.83,4.60,49%,0:35.37,0,0,0,0,143184,0,0,61428,68645,42690,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.99,4.05,48%,0:35.31,0,0,0,0,145684,0,0,62076,66361,38191,0,0,0,0,0,0,4096,0,14.685177571984529,14.478485207054613,466.8170000000,523.9280000000,425.3150000000,11.3130000000,9.0550000000,4.2870000000,7.2570000000,7.1980000000,2.5270000000,13.9930000000,9.3080000000,16.7810000000,8.4310000000,6.4250000000,52.1930000000,23216.8310000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30040.8570000000,0.2490000000,0.2480000000,209.2470000000,120.6010000000,5220.6930000000,5201.2450000000,0.0080000000,24820.1570000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,1.1561745405,1.1561745405,462.4590000000,516.4490000000,398.4830000000,12.3250000000,7.9590000000,2.9600000000,9.1590000000,9.0900000000,4.2520000000,8.7450000000,6.5250000000,11.1150000000,9.6930000000,7.1420000000,53.9900000000,23268.3749999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30043.6350000000,0.3500000000,0.2570000000,48.7570000000,122.6470000000,5221.1640000000,5201.9760000000,0.0080000000,24822.4560000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,1.1561745405,1.1561745405
0,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0001.jpg,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0002.jpg,True,True,0.3087511658668518,0.3087511063,55.3140971660614,36.1430082321167,19.171088933944702,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.49,4.55,47%,0:35.67,0,0,0,0,150844,0,0,63349,64417,42450,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.90,4.43,48%,0:35.59,0,0,0,0,139236,0,0,60475,66604,41655,0,0,0,0,0,0,4096,0,14.494798961525916,17.43050804617595,456.9810000000,516.2180000000,418.8550000000,9.3510000000,8.3280000000,3.9580000000,7.6130000000,7.9320000000,3.5020000000,9.9550000000,8.5290000000,14.4270000000,9.4780000000,6.5310000000,46.3080000000,23301.6529999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30314.6660000000,0.2530000000,0.2510000000,200.0640000000,119.5280000000,5450.6110000000,5430.9420000000,0.0080000000,24864.0490000000,19986910,19986398,10532,10532,19437193,19437202,19437193,19437193,0,0,549717,549196,0.3087511063,0.3087511063,473.3330000000,534.7620000000,416.3700000000,13.0440000000,8.4700000000,3.5360000000,9.3490000000,9.4740000000,4.5280000000,9.3900000000,6.6700000000,11.3280000000,8.8770000000,6.6840000000,51.7960000000,23269.3260000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30320.7970000000,0.2550000000,0.2380000000,87.7850000000,121.5750000000,5445.6770000000,5426.3980000000,0.0090000000,24875.1130000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.3087511063,0.3087511063
1,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0001.jpg,lfw/Maria_Luisa_Mendonca/Maria_Luisa_Mendonca_0001.jpg,False,False,0.8681885153055191,0.8681885004,56.58544445037842,35.46875238418579,21.116692066192627,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.73,4.52,49%,0:34.90,0,0,0,0,142748,0,0,61343,66359,43600,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.73,4.31,48%,0:34.99,0,0,0,0,143084,0,0,61435,63867,37071,0,0,0,0,0,0,4096,0,17.476774330063822,14.225876805032732,477.8240000000,527.6950000000,439.5170000000,8.9740000000,8.5480000000,3.8190000000,8.6520000000,6.8810000000,2.9990000000,10.9050000000,8.0930000000,15.1160000000,8.4720000000,6.8650000000,45.9770000000,23181.2000000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29688.4220000000,0.2560000000,0.2430000000,21.5850000000,123.4100000000,4888.2280000000,4869.2150000000,0.0080000000,24800.1870000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8681885004,0.8681885004,471.8330000000,518.5190000000,387.1420000000,11.6750000000,8.5930000000,3.4890000000,8.5490000000,9.2880000000,4.9830000000,10.3520000000,6.3020000000,10.0880000000,7.7780000000,6.7920000000,45.3950000000,23256.7799999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29689.7700000000,0.2670000000,0.2430000000,68.0950000000,123.0240000000,4889.1490000000,4869.4950000000,0.0080000000,24800.6150000000,19986407,19986910,10523,10532,19437202,19437193,19437184,19437193,0,0,549205,549717,0.8681885004,0.8681885004
0,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0002.jpg,True,True,0.48800790309906006,0.4880079031,55.8851854801178,34.68240547180176,21.20278000831604,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.38,4.14,48%,0:34.23,0,0,0,0,150492,0,0,63261,66528,42817,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.55,3.96,48%,0:34.15,0,0,0,0,141296,0,0,60974,67954,42070,0,0,0,0,0,0,4096,0,9.744579475105288,16.106252817050933,413.3050000000,465.3440000000,385.6930000000,8.7760000000,8.0510000000,3.2430000000,8.8870000000,5.8790000000,2.0900000000,12.0190000000,7.6870000000,15.8740000000,8.2570000000,5.9960000000,42.7680000000,22160.1910000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,28910.6040000000,0.3680000000,0.2820000000,205.7100000000,123.5950000000,5323.4730000000,5304.1220000000,0.0080000000,23587.1230000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.4880079031,0.4880079031,427.3820000000,465.1780000000,358.5090000000,10.7390000000,8.0040000000,3.1090000000,8.0840000000,8.5180000000,4.1230000000,8.8810000000,5.6940000000,10.8660000000,6.6290000000,5.8870000000,43.0610000000,22182.9250000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,28912.5960000000,0.2320000000,0.3120000000,54.5350000000,123.5800000000,5323.8850000000,5304.3630000000,0.0090000000,23588.6950000000,19986407,19986910,10523,10532,19437202,19437193,19437193,19437193,0,0,549205,549717,0.4880079031,0.4880079031
1,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0003.jpg,False,True,0.6826543211936951,0.6826544404,56.22795224189758,35.52743983268738,20.700512409210205,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.56,4.33,48%,0:35.08,0,0,0,0,146896,0,0,62386,65120,37124,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.66,4.63,49%,0:35.01,0,0,0,0,141860,0,0,61117,68829,44533,0,0,0,0,0,0,4096,0,10.799702860932351,14.546870276168587,441.5480000000,498.0910000000,384.9920000000,9.5210000000,8.8700000000,4.0180000000,8.9050000000,6.7910000000,2.4580000000,9.9130000000,7.3270000000,15.0380000000,8.0500000000,5.8170000000,45.4120000000,22997.8790000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29690.8610000000,0.2460000000,0.2420000000,220.9210000000,121.3450000000,5206.7980000000,5187.6570000000,0.0080000000,24484.0570000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6826544404,0.6826544404,470.7680000000,518.6390000000,424.5140000000,13.1110000000,8.4440000000,3.7940000000,10.8640000000,10.2850000000,4.4210000000,9.3300000000,6.2720000000,13.3900000000,8.4900000000,6.5940000000,55.0050000000,22889.3150000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29695.5840000000,0.3190000000,0.2530000000,97.5060000000,121.4720000000,5206.4350000000,5187.1990000000,0.0080000000,24489.1430000000,19986407,19986910,10523,10532,19437202,19437193,19437184,19437193,0,0,549205,549717,0.6826544404,0.6826544404
2,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0004.jpg,False,True,0.6372347772121429,0.6372347474,56.62869906425476,35.72735786437988,20.901341199874878,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.93,4.52,49%,0:35.30,0,0,0,0,145300,0,0,61978,68322,40318,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",12.92,4.51,49%,0:35.21,0,0,0,0,141540,0,0,61029,66750,40094,0,0,0,0,0,0,4096,0,15.168215161199571,12.478156561780931,481.8120000000,532.5620000000,447.4670000000,10.2480000000,8.7940000000,5.1930000000,7.1190000000,6.8880000000,3.0650000000,11.3580000000,7.6430000000,15.0750000000,8.5150000000,7.3080000000,55.6890000000,23511.7560000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30042.3150000000,0.2820000000,0.2550000000,70.7620000000,123.2770000000,4883.1030000000,4863.6550000000,0.0070000000,25159.2060000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.6372347474,0.6372347474,486.5720000000,546.0920000000,429.7400000000,11.6190000000,8.3610000000,3.6700000000,9.2190000000,9.5050000000,5.3270000000,9.4880000000,6.6910000000,11.5530000000,8.7600000000,7.4040000000,52.8340000000,23515.0170000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30040.0610000000,0.2440000000,0.2340000000,28.1730000000,123.7550000000,4885.1150000000,4866.0850000000,0.0080000000,25154.9400000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.6372347474,0.6372347474
3,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0005.jpg,False,True,0.596908450126648,0.5969085097,57.923667907714844,36.89272856712341,21.03093934059143,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",13.06,4.73,48%,0:36.43,0,0,0,0,141596,0,0,61053,66640,40868,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",13.19,4.61,48%,0:36.34,0,0,0,0,148260,0,0,62715,66846,39856,0,0,0,0,0,0,4096,0,15.111847508940219,13.673932138003588,505.9890000000,565.5290000000,450.4840000000,11.2130000000,8.9220000000,4.5640000000,8.3880000000,7.0570000000,2.6480000000,12.1050000000,8.3230000000,14.3670000000,8.9020000000,7.4080000000,56.0930000000,24079.8710000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31079.9830000000,0.2940000000,0.2560000000,89.4070000000,122.2500000000,5292.3070000000,5273.1660000000,0.0080000000,25787.6690000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5969085097,0.5969085097,489.7180000000,545.6370000000,427.5720000000,13.0120000000,9.2880000000,3.4500000000,9.6000000000,10.3610000000,5.1910000000,10.9850000000,6.8360000000,12.2510000000,8.4510000000,7.1760000000,57.4680000000,24129.5139999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31081.5500000000,0.2830000000,0.2500000000,53.6230000000,122.4360000000,5295.1860000000,5275.9500000000,0.0090000000,25786.3570000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.5969085097,0.5969085097
