,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,64.50591945648193,47.7750780582428,16.730841398239136,0,0,1887.7530000000,2229.9880000000,1557.3240000000,25.0930000000,19.5360000000,8.3780000000,29.6640000000,23.2410000000,6.8500000000,25.5770000000,22.2320000000,32.6470000000,24.9370000000,21.1130000000,132.0590000000,14170.7560000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32402.8930000000,0.3360000000,0.3270000000,17.7530000000,143.1860000000,12105.2670000000,12040.2350000000,0.0080000000,20297.6150000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,64.51998353004456,47.75446271896362,16.765520811080933,0,0,1888.9950000000,2236.5310000000,1508.1000000000,26.4960000000,19.0590000000,8.8210000000,28.9060000000,21.4600000000,7.1410000000,30.0510000000,21.4880000000,31.2000000000,25.6340000000,22.3870000000,129.1360000000,14087.1020000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32350.6740000000,0.3250000000,0.3100000000,19.7530000000,146.6510000000,12180.7200000000,12112.1440000000,0.0080000000,20169.9440000000,62192448,62191424,10532,10532,60591291,60601380,60591291,60591291,0,0,1601157,1590044,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,64.56690073013306,47.90309381484985,16.663806915283203,0,0,1882.2800000000,2228.1560000000,1526.8990000000,24.4270000000,18.1320000000,9.0840000000,28.0030000000,22.5740000000,7.0290000000,25.6380000000,22.1650000000,27.1220000000,25.9040000000,21.6480000000,126.0710000000,14268.7050000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32523.4270000000,0.3180000000,0.3120000000,18.8580000000,151.8470000000,12172.7130000000,12107.0010000000,0.0090000000,20350.7050000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Ann_Veneman/Ann_Veneman_0008.jpg,False,False,0.8760981209099818,0.8760981209,64.3840537071228,47.643040895462036,16.741012811660767,0,0,1891.6580000000,2236.4650000000,1532.7620000000,24.9250000000,18.8300000000,10.4250000000,25.3400000000,20.9000000000,6.0620000000,26.6290000000,20.7530000000,29.9480000000,25.9910000000,21.8260000000,129.2690000000,14135.8200000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32281.7280000000,0.3220000000,0.4410000000,17.8240000000,145.7900000000,12043.7710000000,11974.6900000000,0.0080000000,20237.9490000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.8760981209,0.8760981209
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Inocencio_Arias/Inocencio_Arias_0001.jpg,False,False,1.059159749944138,1.0591597499,64.33336162567139,47.626569747924805,16.706791877746582,0,0,1876.4160000000,2220.7230000000,1514.2490000000,26.0710000000,18.9020000000,9.6630000000,29.4330000000,22.9580000000,6.6930000000,25.8760000000,20.5410000000,32.1330000000,24.2180000000,21.2160000000,125.0550000000,14116.5820000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32236.0160000000,0.3260000000,0.3120000000,18.5640000000,145.7830000000,12068.2870000000,12003.1920000000,0.0080000000,20167.7210000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,1.0591597499,1.0591597499
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Benjamin_Martinez/Benjamin_Martinez_0001.jpg,False,False,0.9914759732069071,0.9914759732,64.37557196617126,47.62770199775696,16.747869968414307,0,0,1886.1770000000,2214.9210000000,1529.8130000000,22.9990000000,18.6390000000,10.2130000000,22.4640000000,22.8900000000,7.0850000000,26.0690000000,21.5060000000,29.2720000000,26.7350000000,22.1760000000,127.6460000000,14088.7429999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32230.9370000000,0.3190000000,0.3090000000,23.2510000000,156.0430000000,12073.0990000000,12007.6680000000,0.0080000000,20157.8290000000,62192448,62191424,10532,10532,60591291,60591291,60591273,60591291,0,0,1601157,1600133,0.9914759732,0.9914759732
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,64.22756838798523,47.59036302566528,16.637205362319946,0,0,1889.5100000000,2228.4390000000,1527.5140000000,27.1850000000,18.8320000000,8.8070000000,25.1500000000,20.7410000000,6.6630000000,25.4170000000,21.2220000000,26.0210000000,25.7770000000,22.5270000000,129.2660000000,14046.3500000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32234.2210000000,0.3030000000,0.3110000000,19.3810000000,143.4940000000,12101.9360000000,12037.1810000000,0.0070000000,20132.2750000000,62192448,62191424,10532,10532,60591291,60591291,60591291,60591291,0,0,1601157,1600133,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Mike_Eskew/Mike_Eskew_0001.jpg,False,False,0.8006457984588857,0.8006457985,64.63562297821045,47.898761510849,16.73686146736145,0,0,1890.2240000000,2225.4130000000,1535.3770000000,27.5600000000,21.4010000000,11.3610000000,23.3270000000,22.6680000000,5.4130000000,25.0440000000,20.2610000000,29.0030000000,24.3840000000,20.8480000000,120.7700000000,14129.3190000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32451.2710000000,0.3230000000,0.3120000000,19.8760000000,150.2590000000,12239.5810000000,12169.5510000000,0.0080000000,20211.6820000000,62192448,62191424,10532,10532,60591291,60601380,60591291,60591291,0,0,1601157,1590044,0.8006457985,0.8006457985
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,64.31838393211365,47.591814279556274,16.726569652557373,0,0,1892.5640000000,2230.7540000000,1536.9080000000,25.3520000000,18.9060000000,9.0020000000,23.4320000000,21.5210000000,5.2120000000,28.2420000000,21.2310000000,32.2810000000,26.3440000000,21.8590000000,131.6580000000,14048.7850000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32207.5360000000,0.3110000000,0.3120000000,17.6400000000,149.2470000000,12053.8460000000,11989.6420000000,0.0080000000,20153.6790000000,62192448,62191424,10532,10532,60591291,60591291,60591291,60591291,0,0,1601157,1600133,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Gary_Winnick/Gary_Winnick_0002.jpg,False,False,1.0490585869569558,1.049058587,64.43700623512268,47.71544694900513,16.721559286117554,0,0,1893.9940000000,2226.6350000000,1534.5160000000,24.0680000000,19.5610000000,12.1970000000,28.0960000000,22.2980000000,7.2560000000,26.5080000000,20.4890000000,26.1330000000,26.2760000000,19.8100000000,134.8850000000,14103.1929999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32311.1650000000,0.4020000000,0.3350000000,15.7380000000,144.8820000000,12106.2520000000,12040.7660000000,0.0090000000,20204.9040000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,1.0490585870,1.0490585870
0,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0002.jpg,True,True,0.5056485571086422,0.5056485571,64.4495301246643,47.7886700630188,16.660860061645508,0,0,1890.0530000000,2232.0910000000,1535.1550000000,26.5010000000,19.5090000000,10.2960000000,25.2050000000,22.2320000000,7.5760000000,30.3670000000,20.4760000000,31.6250000000,24.6520000000,21.0530000000,120.5350000000,14129.6680000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32420.3750000000,0.3130000000,0.3090000000,21.8040000000,149.1540000000,12192.8410000000,12124.6090000000,0.0080000000,20227.5220000000,62192457,62191424,10523,10532,60591300,60601380,60591291,60591291,0,0,1601157,1590044,0.5056485571,0.5056485571
1,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0003.jpg,False,True,0.6268200147005862,0.6268200147,64.45956921577454,47.79104399681091,16.668525218963623,0,0,1882.2770000000,2221.7700000000,1521.4260000000,25.7070000000,20.0460000000,8.6540000000,23.9950000000,21.4000000000,5.3640000000,23.0400000000,20.0320000000,26.4110000000,26.3060000000,20.8470000000,135.1850000000,14134.9520000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32348.3300000000,0.3890000000,0.3370000000,18.0160000000,146.9280000000,12145.2160000000,12076.5080000000,0.0080000000,20203.1050000000,62192457,62191424,10523,10532,60591300,60601380,60591291,60591291,0,0,1601157,1590044,0.6268200147,0.6268200147
2,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0004.jpg,True,True,0.5508957279444022,0.5508957279,64.63642406463623,47.834402561187744,16.802021503448486,0,0,1897.9370000000,2228.9080000000,1519.5760000000,25.6960000000,17.7260000000,10.4990000000,25.1870000000,23.9050000000,8.5540000000,27.1600000000,20.8980000000,30.6250000000,24.3130000000,21.8750000000,115.6880000000,14276.8360000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32465.6220000000,0.3250000000,0.3140000000,14.0260000000,146.6950000000,12113.8050000000,12048.7730000000,0.0100000000,20351.8060000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.5508957279,0.5508957279
