,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,78.14857006072998,76.19543743133545,1.9531326293945312,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.90,1.68,6%,1:15.65,0,0,0,0,157716,0,0,64452,56412,1202,0,0,0,0,0,0,4096,0,0,176.3330000000,218.7540000000,205.4020000000,7.1080000000,5.4360000000,5.0810000000,6.3620000000,5.0040000000,5.2190000000,7.7080000000,6.1570000000,14.1970000000,7.1780000000,5.4190000000,46.8470000000,59896.7949999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,74676.6450000000,0.0430000000,0.0570000000,254.1450000000,49.1660000000,14032.9370000000,14030.4000000000,0.0020000000,60643.7070000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,False,False,1.079345591366291,1.0793455839,79.17351603507996,77.21750378608704,1.95601224899292,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.96,1.62,5%,1:16.76,0,0,0,0,157900,0,0,64458,56191,982,0,0,0,0,0,0,4096,0,0,176.6080000000,207.5310000000,202.8900000000,7.1140000000,5.3040000000,6.1940000000,6.4990000000,5.2650000000,4.9080000000,7.8540000000,5.8250000000,13.7120000000,6.7090000000,5.3120000000,46.1520000000,61082.9350000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,75843.7760000000,0.0490000000,0.0560000000,224.0390000000,43.5100000000,14017.9260000000,14014.5860000000,0.0030000000,61825.8480000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,1.0793455839,1.0793455839
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,77.53439927101135,75.58226037025452,1.952138900756836,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.07,1.62,6%,1:15.13,0,0,0,0,157920,0,0,64457,56620,867,0,0,0,0,0,0,4096,0,0,174.7640000000,201.9220000000,201.4370000000,7.4990000000,4.9820000000,5.7140000000,6.0580000000,4.9090000000,4.7440000000,7.6980000000,5.7090000000,13.6610000000,7.0850000000,4.6970000000,45.9020000000,58770.7620000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,74217.8230000000,0.0920000000,0.0650000000,157.2190000000,55.9010000000,14719.9090000000,14716.6980000000,0.0030000000,59497.9120000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,78.67565703392029,76.71851968765259,1.9571373462677002,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.99,1.69,6%,1:16.24,0,0,0,0,157920,0,0,64454,56433,765,0,0,0,0,0,0,4096,0,0,175.2170000000,204.5020000000,201.9150000000,7.0020000000,5.0810000000,5.1210000000,6.7630000000,5.1300000000,4.7700000000,7.7230000000,5.7710000000,13.5940000000,6.6000000000,4.7930000000,46.8430000000,59929.4149999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,75274.1560000000,0.0580000000,0.0650000000,205.0300000000,51.5390000000,14615.1120000000,14612.2290000000,0.0020000000,60659.0410000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,79.2981538772583,77.33966207504272,1.9584918022155762,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.90,1.64,5%,1:16.86,0,0,0,0,157940,0,0,64455,56320,805,0,0,0,0,0,0,4096,0,0,171.3030000000,201.6690000000,199.4570000000,7.2300000000,4.9730000000,4.8760000000,6.6910000000,5.0190000000,5.5500000000,8.6700000000,5.6160000000,14.1790000000,7.4890000000,4.8640000000,45.7710000000,60819.4200000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,75971.9470000000,0.0780000000,0.1020000000,167.2670000000,47.1210000000,14427.5490000000,14424.2080000000,0.0020000000,61544.3960000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,0.5916658044,78.07055068016052,76.11710500717163,1.9534456729888916,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.73,1.73,5%,1:15.61,0,0,0,0,158076,0,0,64462,56699,1327,0,0,0,0,0,0,4096,0,0,172.5880000000,200.4770000000,196.6500000000,7.4710000000,6.0860000000,5.2690000000,6.4980000000,4.8220000000,4.4750000000,7.7430000000,5.7220000000,13.3530000000,6.8350000000,5.0440000000,46.9590000000,58303.5010000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,74703.8080000000,0.0710000000,0.0670000000,179.3390000000,44.4450000000,15687.2440000000,15685.1550000000,0.0030000000,59016.5630000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5916658044,0.5916658044
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Francois_Pienaar/Francois_Pienaar_0001.jpg,False,False,1.013134615495801,1.0131345987,83.34375715255737,81.37732672691345,1.966430425643921,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.96,1.65,5%,1:20.87,0,0,0,0,157760,0,0,64458,57149,1436,0,0,0,0,0,0,4096,0,0,169.9220000000,199.3590000000,208.3750000000,6.6680000000,4.8980000000,5.1860000000,6.8220000000,5.0530000000,5.2630000000,7.3710000000,5.6770000000,13.5050000000,7.7100000000,4.8940000000,47.4750000000,60419.4910000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,79924.8050000000,0.0780000000,0.1010000000,185.9690000000,59.9360000000,18777.5790000000,18775.3740000000,0.0010000000,61147.2260000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,1.0131345987,1.0131345987
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Sandy_Smith/Sandy_Smith_0001.jpg,False,False,0.7796103060245514,0.7796102762,79.61483335494995,77.65230965614319,1.9625236988067627,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.96,1.71,6%,1:17.14,0,0,0,0,157752,0,0,64456,56667,1027,0,0,0,0,0,0,4096,0,0,174.1800000000,203.9900000000,200.9160000000,6.9530000000,5.0030000000,5.0610000000,6.4510000000,4.9070000000,4.7580000000,8.0950000000,5.7230000000,13.8750000000,7.1780000000,4.8300000000,46.7720000000,60951.1030000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,76228.0070000000,0.0470000000,0.0540000000,186.7220000000,52.8160000000,14549.0630000000,14544.5960000000,0.0010000000,61678.9410000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7796102762,0.7796102762
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Jon_Kitna/Jon_Kitna_0001.jpg,False,False,0.8403414487838745,0.8403414488,79.02921795845032,77.03182673454285,1.9973912239074707,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.03,1.57,6%,1:16.58,0,0,0,0,157716,0,0,64453,56675,844,0,0,0,0,0,0,4096,0,0,174.5150000000,204.7440000000,222.3600000000,6.8250000000,4.8100000000,4.7960000000,6.7100000000,4.9120000000,5.6200000000,7.7470000000,5.9600000000,13.8680000000,7.1070000000,4.7740000000,45.7780000000,59993.2060000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,75616.7240000000,0.0450000000,0.0580000000,228.6450000000,66.3900000000,14872.6330000000,14868.1180000000,0.0010000000,60744.0900000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8403414488,0.8403414488
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Evie_Lazarou/Evie_Lazarou_0001.jpg,False,False,0.934179961681366,0.9341799617,79.10052633285522,77.14167213439941,1.9588541984558105,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.06,1.60,6%,1:16.64,0,0,0,0,157900,0,0,64455,56766,980,0,0,0,0,0,0,4096,0,0,175.7390000000,204.7620000000,201.5260000000,7.0310000000,4.9130000000,5.2060000000,6.3410000000,4.7550000000,4.9870000000,7.6000000000,6.0040000000,14.8900000000,7.1340000000,4.8870000000,47.1880000000,59622.9029999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,75666.5880000000,0.0450000000,0.0530000000,261.7490000000,50.5670000000,15317.1930000000,15314.0590000000,0.0010000000,60349.3930000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9341799617,0.9341799617
