,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg,lfw/Anthony_Fauci/Anthony_Fauci_0002.jpg,True,True,0.32936614751815796,0.3293663263,64.69388961791992,41.94781184196472,22.7460777759552,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.24,5.17,51%,0:41.38,0,0,0,0,164632,0,36,66469,71046,42164,0,5280,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",15.95,4.77,50%,0:41.36,0,0,0,0,152468,0,0,63387,68467,42993,0,0,0,0,0,0,4096,0,20.58222345151949,16.360024069335935,496.1320000000,551.5260000000,429.1990000000,8.6690000000,7.6130000000,4.6020000000,8.1230000000,6.7170000000,3.7510000000,9.7020000000,8.2160000000,14.7700000000,10.5590000000,7.9250000000,51.5200000000,24200.6750000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34081.2500000000,0.2850000000,0.2900000000,20.8790000000,1894.3510000000,8211.3350000000,8189.3220000000,0.0100000000,25869.9050000000,31648990,31648478,49956,49956,31099273,31099282,31099273,31099273,0,0,549717,549196,0.3293663263,0.3293663263,461.6000000000,514.2400000000,409.2850000000,8.7490000000,6.9450000000,2.6200000000,9.0460000000,7.8560000000,3.6670000000,8.5940000000,7.3590000000,12.5800000000,9.0740000000,8.1860000000,48.5080000000,24312.7800000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34072.2090000000,0.3960000000,0.2760000000,296.2570000000,1897.1960000000,8205.4570000000,8186.2330000000,0.0090000000,25866.7430000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.3293663263,0.3293663263
1,lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0005.jpg,False,False,0.7988831251859665,0.7988831997,75.71327543258667,41.596283197402954,34.116992235183716,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",15.92,5.02,51%,0:41.06,0,0,0,0,160480,0,40,65421,70698,44748,0,5112,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",15.83,4.87,50%,0:41.02,0,0,0,0,156596,0,0,64408,70301,44036,0,0,0,0,0,0,4096,0,18.16220322970867,19.93676438771248,469.8820000000,526.4750000000,432.2890000000,12.0960000000,10.6500000000,5.0060000000,7.2580000000,6.3600000000,2.9080000000,9.1640000000,8.1320000000,13.3590000000,9.9590000000,7.4270000000,54.2010000000,23878.6370000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33795.1710000000,0.2480000000,0.2940000000,15.8170000000,1921.6080000000,8304.4310000000,8285.2540000000,0.0080000000,25490.7310000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.7988831997,0.7988831997,467.2290000000,516.2030000000,419.3190000000,10.7900000000,6.5460000000,2.4380000000,7.4660000000,7.6430000000,3.4500000000,8.8290000000,7.1320000000,13.7200000000,9.9620000000,8.4260000000,50.4860000000,23914.2660000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33796.1520000000,0.3390000000,0.2470000000,253.3160000000,1921.9790000000,8304.8810000000,8285.0620000000,0.0080000000,25491.2640000000,31648487,31648990,49947,49956,31099282,31099273,31099273,31099273,0,0,549205,549717,0.7988831997,0.7988831997
0,lfw/Anthony_Hopkins/Anthony_Hopkins_0001.jpg,lfw/Anthony_Hopkins/Anthony_Hopkins_0002.jpg,True,True,0.3080299496650696,0.3080297709,70.32776975631714,41.346476554870605,28.981293201446533,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.19,4.97,51%,0:40.75,0,0,0,0,156392,0,40,64407,70144,44822,0,5104,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.35,4.77,51%,0:40.75,0,0,0,0,162708,0,0,65947,71010,45467,0,0,0,0,0,0,4096,0,16.564501848062513,19.896957820548057,490.0120000000,548.5830000000,440.3800000000,10.9810000000,10.1640000000,4.5210000000,11.5650000000,8.2120000000,3.6490000000,9.9100000000,8.8990000000,8.9370000000,8.2110000000,7.8060000000,54.9110000000,24017.5180000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33525.2040000000,0.2520000000,0.3040000000,12.2840000000,1931.1440000000,7842.6630000000,7823.4420000000,0.0090000000,25682.5340000000,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.3080297709,0.3080297709,481.3920000000,526.1990000000,443.5440000000,9.0560000000,7.2450000000,3.2210000000,8.4110000000,7.7860000000,4.2720000000,7.1900000000,6.8170000000,13.3890000000,8.6290000000,7.8650000000,47.3980000000,24066.3220000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33528.9420000000,0.5000000000,0.3770000000,127.7590000000,1931.1660000000,7845.8120000000,7826.7710000000,0.0080000000,25683.1220000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.3080297709,0.3080297709
1,lfw/Anthony_Hopkins/Anthony_Hopkins_0001.jpg,lfw/Adam_Ant/Adam_Ant_0001.jpg,False,False,1.000941053207498,1.0009410381,74.49709153175354,42.54507827758789,31.95201325416565,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.47,5.16,51%,0:42.02,0,0,0,0,166592,0,42,66957,70938,44437,0,5128,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.80,5.16,52%,0:42.01,0,0,0,0,152408,0,0,63384,70431,45063,0,0,0,0,0,0,4096,0,18.054660355453493,19.453458904964446,496.7820000000,556.0550000000,435.6240000000,12.5800000000,9.8380000000,3.2420000000,8.8510000000,6.6880000000,2.9620000000,10.3950000000,9.4090000000,13.8350000000,7.9660000000,7.2260000000,55.8120000000,24773.7590000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34706.4970000000,0.2610000000,0.2740000000,11.3530000000,1910.4340000000,8259.2260000000,8239.8690000000,0.0080000000,26447.2640000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,1.0009410381,1.0009410381,542.5520000000,589.7360000000,497.0990000000,9.2500000000,7.9770000000,3.1200000000,9.7310000000,8.2320000000,4.3810000000,8.4400000000,7.7240000000,12.7930000000,9.4570000000,9.5720000000,65.8600000000,24625.9890000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34706.8020000000,0.2900000000,0.2590000000,283.4870000000,1910.7310000000,8258.6870000000,8239.2590000000,0.0080000000,26448.1080000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,1.0009410381,1.0009410381
0,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0001.jpg,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0002.jpg,True,True,0.3087511658668518,0.3087511063,71.95080900192261,41.399025201797485,30.551783800125122,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.40,4.66,51%,0:40.84,0,0,0,0,158392,0,43,64906,68009,42333,0,5248,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.86,4.76,52%,0:40.84,0,0,0,0,160604,0,0,65433,71571,44158,0,0,0,0,0,0,4096,0,16.501531012438775,22.099855901058913,479.9280000000,528.4750000000,421.2190000000,9.6230000000,7.2110000000,3.5020000000,9.7030000000,8.3130000000,2.6910000000,10.7450000000,6.5910000000,9.0710000000,9.5500000000,8.0940000000,53.6830000000,23820.0210000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33487.8220000000,0.3080000000,0.2940000000,15.5780000000,1918.3190000000,8062.1000000000,8042.5350000000,0.0080000000,25425.7140000000,31648999,31648478,49947,49956,31099282,31099273,31099264,31099273,0,0,549717,549205,0.3087511063,0.3087511063,459.6520000000,515.9920000000,398.1960000000,7.5870000000,7.0090000000,3.5020000000,7.8940000000,7.7370000000,4.4380000000,7.9680000000,7.6890000000,10.6430000000,8.4200000000,6.9430000000,46.8780000000,23887.7100000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33488.6570000000,0.3080000000,0.2570000000,347.2460000000,1921.5340000000,8062.5370000000,8043.2280000000,0.0080000000,25426.1120000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.3087511063,0.3087511063
1,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0001.jpg,lfw/Suzanne_Fox/Suzanne_Fox_0001.jpg,False,False,0.751399964094162,0.7513999343,73.13392949104309,41.703397274017334,31.430532217025757,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.63,5.14,52%,0:41.18,0,0,0,0,154484,0,40,63888,70718,43289,0,5104,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.96,4.91,53%,0:41.15,0,0,0,0,162696,0,0,65945,70635,45285,0,0,0,0,0,0,4096,0,22.579762935814855,18.788896953005793,511.7520000000,564.4590000000,457.7360000000,9.2650000000,8.9460000000,4.3420000000,9.0260000000,7.2140000000,3.2410000000,10.0100000000,9.5600000000,13.4210000000,10.3320000000,8.7280000000,54.6620000000,24290.6660000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34042.4320000000,0.2580000000,0.2770000000,21.1240000000,1929.4040000000,8027.1950000000,8007.7350000000,0.0080000000,26015.2270000000,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.7513999343,0.7513999343,473.3730000000,520.6460000000,424.7340000000,8.9780000000,6.4910000000,2.5120000000,7.5750000000,7.2100000000,4.3150000000,7.8420000000,6.6410000000,12.2160000000,9.3360000000,8.8060000000,53.3660000000,24424.1010000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34042.7330000000,0.2990000000,0.2580000000,100.1680000000,1929.5650000000,8030.6050000000,8010.8230000000,0.0090000000,26012.1210000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.7513999343,0.7513999343
0,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0002.jpg,True,True,0.48800790309906006,0.4880079031,73.66392707824707,43.91156721115112,29.752359867095947,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.66,5.64,51%,0:43.28,0,0,0,0,158460,0,30,64911,71515,45488,0,4616,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.16,5.24,51%,0:43.39,0,0,0,0,162712,0,0,65947,71813,45572,0,0,0,0,0,0,4096,0,20.66960566602087,20.51430146660471,547.4390000000,604.5170000000,515.9620000000,12.4090000000,8.7800000000,6.6010000000,11.3590000000,9.5980000000,3.4710000000,10.0130000000,8.7340000000,10.5670000000,11.7640000000,9.0200000000,58.4990000000,25752.2990000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,36044.7450000000,0.2520000000,0.2710000000,18.8480000000,1937.1110000000,8422.9130000000,8403.6450000000,0.0070000000,27621.8250000000,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.4880079031,0.4880079031,538.4770000000,588.3390000000,514.7060000000,10.3210000000,7.8960000000,3.2780000000,8.6120000000,8.2570000000,3.7410000000,8.9120000000,8.4180000000,14.2060000000,9.1300000000,9.0160000000,55.7100000000,25789.4210000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,36046.1420000000,0.3510000000,0.2890000000,389.4110000000,1937.2960000000,8426.1190000000,8406.8550000000,0.0080000000,27620.0170000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.4880079031,0.4880079031
1,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0003.jpg,False,True,0.6826543211936951,0.6826544404,75.69085049629211,43.260035276412964,32.43081521987915,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.89,5.20,51%,0:42.61,0,0,0,0,156428,0,48,64399,67463,41101,0,5464,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.88,5.14,51%,0:42.79,0,0,0,0,158600,0,0,64921,70680,43853,0,0,0,0,0,0,4096,0,22.322637311729427,18.40062280578065,535.2880000000,606.8650000000,464.0390000000,11.9580000000,9.9560000000,3.2600000000,8.0200000000,8.0480000000,3.2730000000,8.6980000000,9.7710000000,8.7180000000,10.4180000000,8.3630000000,55.3380000000,25538.7660000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35236.5200000000,0.2990000000,0.2990000000,22.5890000000,1920.6460000000,7896.3790000000,7876.8050000000,0.0100000000,27340.1330000000,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.6826544404,0.6826544404,486.1700000000,534.5000000000,441.6760000000,9.4530000000,7.1420000000,3.2420000000,8.5270000000,7.5020000000,4.6230000000,8.5960000000,6.5700000000,13.8560000000,9.2550000000,8.8110000000,48.2810000000,25693.7380000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35229.2820000000,0.3110000000,0.2580000000,492.6510000000,1920.9650000000,7902.3530000000,7880.9890000000,0.0110000000,27326.9190000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.6826544404,0.6826544404
2,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0004.jpg,False,True,0.6372347772121429,0.6372347474,73.8882246017456,41.648417949676514,32.23980665206909,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.53,4.74,51%,0:41.13,0,0,0,0,154376,0,41,63882,69303,43482,0,5288,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.01,4.96,53%,0:41.06,0,0,0,0,160712,0,0,65435,70303,42875,0,0,0,0,0,0,4096,0,21.215455509066583,18.801128568935393,475.2580000000,525.9110000000,434.2950000000,9.3010000000,9.1780000000,3.8910000000,9.0210000000,8.6940000000,2.2850000000,7.4600000000,6.6880000000,9.8300000000,10.8080000000,9.5100000000,55.6850000000,24464.6450000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33878.3590000000,0.3040000000,0.3020000000,11.4920000000,1967.8490000000,7787.2260000000,7767.8120000000,0.0090000000,26091.1230000000,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.6372347474,0.6372347474,482.1810000000,530.2330000000,472.6210000000,9.2330000000,6.7390000000,3.5250000000,8.1630000000,7.5000000000,3.8640000000,7.7480000000,6.7550000000,12.0200000000,8.6080000000,7.3740000000,52.9320000000,24426.2120000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33872.6970000000,0.3000000000,0.2630000000,86.7200000000,1968.5080000000,7789.8560000000,7770.4620000000,0.0070000000,26082.8330000000,31648478,31648990,49956,49956,31099273,31099273,31099273,31099273,0,0,549205,549717,0.6372347474,0.6372347474
3,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0005.jpg,False,True,0.596908450126648,0.5969085097,71.52073073387146,42.30921030044556,29.211520433425903,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.86,5.37,53%,0:41.67,0,0,0,0,162588,0,43,65941,70991,47529,0,5112,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",16.55,5.02,51%,0:41.77,0,0,0,0,154424,0,0,63897,67872,41081,0,0,0,0,0,0,4096,0,22.97103190651512,16.413497756504057,504.9370000000,551.0720000000,445.6150000000,10.8300000000,7.4020000000,3.5380000000,9.3310000000,6.9400000000,3.8880000000,11.6090000000,9.2320000000,10.9880000000,10.0300000000,7.8100000000,49.6030000000,24588.9340000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34315.8540000000,0.2700000000,0.2880000000,14.9010000000,1934.8690000000,8042.8090000000,8021.3490000000,0.0120000000,26273.0350000000,31648990,31648478,49956,49956,31099273,31099274,31099273,31099273,0,0,549717,549204,0.5969085097,0.5969085097,480.0750000000,538.7000000000,426.5170000000,8.8540000000,7.7470000000,2.6240000000,8.4590000000,7.5840000000,3.5960000000,7.9410000000,7.2880000000,12.8930000000,8.7320000000,7.6370000000,46.2270000000,24665.5190000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34315.6510000000,0.3970000000,0.2720000000,500.3660000000,1934.6560000000,8040.2690000000,8020.6280000000,0.0090000000,26275.3750000000,31648478,31648990,49956,49956,31099273,31099273,31099265,31099273,0,0,549205,549717,0.5969085097,0.5969085097
