,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Brian_Mulroney/Brian_Mulroney_0001.jpg,lfw/Brian_Mulroney/Brian_Mulroney_0002.jpg,False,True,0.9286520406603813,0.9286520481,89.6492919921875,72.00898861885071,17.640303373336792,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.76,6.05,52%,1:11.53,0,0,0,0,157828,0,2,98896,73644,41085,0,856,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.75,6.00,52%,1:11.48,0,0,0,0,150140,0,0,95946,73477,41819,0,0,0,0,0,0,4096,0,not measured,not measured,55.4102809339,3.8929375000,7.8325522708,470.3420000000,539.6340000000,420.2250000000,9.8270000000,6.8070000000,6.2300000000,7.1470000000,6.7990000000,3.1700000000,6.7110000000,7.9360000000,8.8450000000,8.3440000000,8.8190000000,54.2590000000,23662.0269999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30886.7460000000,18870.8220000000,0.2650000000,55.7040000000,16553.9250000000,5633.0740000000,5618.2730000000,0.0100000000,25253.6650000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9286520481,0.9286520481,55.4024503790,3.8646250000,8.0882667495,467.8380000000,516.1090000000,416.2560000000,12.0730000000,8.8480000000,3.5560000000,11.8920000000,9.8860000000,5.3260000000,7.0300000000,7.2510000000,7.5410000000,8.9910000000,6.8610000000,48.6340000000,23687.7100000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30891.2330000000,18911.4710000000,0.2920000000,33.6440000000,16554.0390000000,5633.1470000000,5617.9750000000,0.0080000000,25258.0800000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.9286520481,0.9286520481
1,lfw/Brian_Mulroney/Brian_Mulroney_0001.jpg,lfw/Oliver_Phelps/Oliver_Phelps_0001.jpg,False,False,0.9164213091135025,0.9164212942,93.98974227905273,71.2876524925232,22.70208978652954,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.59,5.86,52%,1:10.71,0,0,0,0,156544,0,4,98576,71190,39419,0,1448,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.47,5.92,52%,1:10.82,0,0,0,0,148780,0,0,95628,73269,42343,0,0,0,0,0,0,4096,0,not measured,not measured,55.4074536444,3.8471875000,7.7967603851,444.3210000000,493.8360000000,386.1280000000,9.7430000000,6.3930000000,6.0680000000,6.7660000000,6.8790000000,2.8110000000,6.7890000000,6.9220000000,8.0060000000,8.1620000000,8.1530000000,49.4990000000,22953.4640000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30014.2150000000,18872.6400000000,0.2630000000,11.7810000000,16627.7100000000,5585.1580000000,5570.3920000000,0.0080000000,24429.0500000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9164212942,0.9164212942,55.3284393960,3.8195000000,8.0441528467,454.5520000000,504.3380000000,405.7240000000,10.1960000000,8.7180000000,4.1290000000,10.1460000000,8.6140000000,4.1180000000,6.6600000000,6.4240000000,7.8090000000,9.9620000000,6.6380000000,50.3890000000,22906.5550000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30011.6890000000,18927.8980000000,0.2680000000,176.0210000000,16626.0550000000,5584.6830000000,5569.9170000000,0.0080000000,24427.0020000000,19986407,19986910,67119691,67119700,19437202,19437193,19437185,19437193,0,0,549205,549717,0.9164212942,0.9164212942
0,lfw/Brian_Wells/Brian_Wells_0001.jpg,lfw/Brian_Wells/Brian_Wells_0002.jpg,True,True,0.5119735300540924,0.5119735003,95.04616594314575,71.27680730819702,23.76935863494873,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.58,5.61,52%,1:10.72,0,0,0,0,156492,0,21,98562,74558,40336,0,3288,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.41,6.02,52%,1:10.67,0,0,0,0,149904,0,0,95894,72570,40699,0,0,0,0,0,0,4096,0,not measured,not measured,55.4039311794,3.8856250000,7.9005288849,425.3500000000,493.9050000000,385.6720000000,9.2060000000,7.6700000000,4.5250000000,7.8850000000,7.9500000000,2.5720000000,8.4030000000,6.7060000000,9.2740000000,7.2810000000,6.4800000000,48.4320000000,23087.3320000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30029.0600000000,18872.8520000000,0.3040000000,22.8390000000,16391.9470000000,5486.2710000000,5465.2760000000,0.0090000000,24542.7660000000,19986910,19986398,67119700,67119700,19437193,19437202,19437193,19437193,0,0,549717,549196,0.5119735003,0.5119735003,55.3793134144,3.7851875000,8.1395547002,457.7790000000,507.3520000000,397.8910000000,9.6860000000,8.1520000000,2.4280000000,11.5650000000,9.8650000000,3.7480000000,7.0480000000,6.6870000000,9.6510000000,8.4610000000,7.0440000000,48.9830000000,23026.4090000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30028.0910000000,18872.2600000000,0.2850000000,388.9960000000,16390.4860000000,5479.4500000000,5464.6330000000,0.0080000000,24548.6350000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,0.5119735003,0.5119735003
1,lfw/Brian_Wells/Brian_Wells_0001.jpg,lfw/Michael_Jasny/Michael_Jasny_0001.jpg,False,False,0.9764568321406841,0.976456821,93.28806757926941,70.4731035232544,22.814964056015015,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.22,5.93,53%,1:09.97,0,0,0,0,152260,0,5,97522,73731,40365,0,1480,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.96,5.71,53%,1:09.93,0,0,0,0,151336,0,0,96267,72312,42506,0,0,0,0,0,0,4096,0,not measured,not measured,55.4023514619,3.7000000000,7.8639651980,424.6470000000,483.7080000000,383.6460000000,8.4890000000,6.9940000000,3.3730000000,8.0230000000,7.0630000000,3.2530000000,6.0390000000,6.7900000000,10.8690000000,7.0070000000,7.2500000000,49.0900000000,23002.8020000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29452.5870000000,18875.4340000000,0.2740000000,41.2810000000,16455.7680000000,5007.1740000000,4992.3830000000,0.0080000000,24445.4050000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9764568210,0.9764568210,55.3395715009,3.6830000000,8.1049114940,455.4140000000,510.9960000000,394.7940000000,8.5910000000,9.2590000000,3.8020000000,12.4820000000,9.2030000000,4.2200000000,7.5450000000,6.7420000000,7.8400000000,9.9460000000,6.3280000000,48.1160000000,22922.2700000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29451.8680000000,18913.7320000000,0.2950000000,88.2780000000,16454.7260000000,5006.3180000000,4991.6090000000,0.0070000000,24445.5430000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.9764568210,0.9764568210
0,lfw/Bridget_Fonda/Bridget_Fonda_0001.jpg,lfw/Bridget_Fonda/Bridget_Fonda_0002.jpg,False,True,0.6168946325778961,0.6168946624,94.80524373054504,71.46169948577881,23.343544244766235,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.86,5.66,52%,1:10.90,0,0,0,0,154844,0,22,98165,70760,39416,0,3816,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.71,5.64,52%,1:10.87,0,0,0,0,148856,0,0,95629,73209,43726,0,0,0,0,0,0,4096,0,not measured,not measured,55.4168420767,3.9289375000,7.8312636772,454.7850000000,498.1360000000,404.1900000000,10.5590000000,7.9720000000,2.9690000000,6.7600000000,8.0670000000,5.0110000000,7.2660000000,7.2560000000,14.0290000000,8.3580000000,8.4650000000,53.8380000000,23089.1750000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30167.4410000000,18869.0170000000,0.3130000000,17.4660000000,16566.7100000000,5555.9830000000,5540.9820000000,0.0080000000,24611.4520000000,19986901,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549708,549205,0.6168946624,0.6168946624,55.3516236215,3.8926875000,8.0895814975,446.7480000000,496.3340000000,406.7350000000,9.4620000000,9.0670000000,4.2500000000,11.5610000000,9.4410000000,5.7610000000,6.2220000000,6.3680000000,7.2050000000,8.4600000000,6.3560000000,45.6720000000,23105.0089999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30170.7130000000,18882.6430000000,0.2750000000,187.6260000000,16565.6940000000,5555.4400000000,5540.2980000000,0.0090000000,24615.2680000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.6168946624,0.6168946624
1,lfw/Bridget_Fonda/Bridget_Fonda_0001.jpg,lfw/Bridget_Fonda/Bridget_Fonda_0003.jpg,True,True,0.35713911056518555,0.3571389318,97.36755990982056,73.58590984344482,23.781650066375732,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.24,6.75,53%,1:13.13,0,0,0,0,156064,0,3,98486,74930,47027,0,864,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.09,6.24,52%,1:13.05,0,0,0,0,149896,0,0,95895,72578,44174,0,0,0,0,0,0,4096,0,not measured,not measured,55.1645403627,3.6255000000,7.8283573929,538.4730000000,607.3080000000,492.7490000000,13.7110000000,9.0200000000,3.5930000000,8.7150000000,9.0520000000,3.6660000000,10.9400000000,9.5880000000,17.3650000000,10.1670000000,8.5460000000,61.4030000000,24973.7670000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32304.9110000000,18955.3920000000,0.2780000000,76.9490000000,16613.7020000000,5492.3060000000,5477.5630000000,0.0080000000,26812.6000000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.3571389318,0.3571389318,55.2663338057,3.6004375000,8.0769164756,530.4280000000,588.1750000000,477.8060000000,11.6350000000,10.9010000000,2.8920000000,12.8240000000,10.3430000000,4.6610000000,8.0110000000,8.5760000000,11.3550000000,10.7650000000,7.2460000000,56.3240000000,25031.2650000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32306.6910000000,18910.6830000000,0.3010000000,94.3830000000,16612.9060000000,5492.2940000000,5477.5790000000,0.0090000000,26814.3920000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.3571389318,0.3571389318
2,lfw/Bridget_Fonda/Bridget_Fonda_0001.jpg,lfw/James_Robertson_Jr/James_Robertson_Jr_0001.jpg,False,False,0.7645019888877869,0.7645020485,95.71724319458008,74.09436416625977,21.622879028320312,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.29,6.67,52%,1:13.62,0,0,0,0,159900,0,7,99442,72157,42074,0,1264,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.17,6.54,52%,1:13.53,0,0,0,0,147280,0,0,95253,73179,42099,0,0,0,0,0,0,4096,0,not measured,not measured,55.3470133422,3.7832500000,7.7867553254,537.2590000000,615.8890000000,494.9170000000,13.7740000000,10.8230000000,4.5240000000,7.7490000000,8.6850000000,3.9140000000,9.5360000000,8.5570000000,14.5730000000,9.2750000000,9.1060000000,61.8820000000,25253.4620000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32786.5110000000,18892.5600000000,0.2850000000,14.9910000000,16653.3120000000,5684.8930000000,5670.0990000000,0.0080000000,27101.6120000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7645020485,0.7645020485,55.2635301339,3.7616250000,8.0375423557,545.9420000000,607.1000000000,477.1610000000,11.7870000000,10.5130000000,4.2340000000,13.9570000000,11.5750000000,5.5120000000,8.4460000000,7.9840000000,10.0780000000,10.3520000000,8.4500000000,55.2520000000,25278.4830000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32784.1540000000,18911.9460000000,0.3460000000,159.6580000000,16653.1580000000,5684.5920000000,5669.5110000000,0.0090000000,27099.5550000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,0.7645020485,0.7645020485
3,lfw/Bridget_Fonda/Bridget_Fonda_0001.jpg,lfw/Mark_Salter/Mark_Salter_0001.jpg,False,False,1.0154629768803716,1.0154629946,93.39152121543884,71.60106706619263,21.790454149246216,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.53,6.08,52%,1:11.05,0,0,0,0,157448,0,3,98810,74289,43848,0,864,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.59,6.21,53%,1:11.17,0,0,0,0,150116,0,0,95950,74219,41709,0,0,0,0,0,0,4096,0,not measured,not measured,55.4190704598,3.9341250000,7.8273937378,445.2810000000,494.3180000000,402.6140000000,10.4010000000,7.3610000000,4.2780000000,8.1380000000,7.9530000000,4.0260000000,8.0120000000,6.7630000000,14.2100000000,9.4390000000,7.9090000000,51.2040000000,23444.5010000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30530.8740000000,18868.7430000000,0.2680000000,20.8270000000,16570.0740000000,5575.5710000000,5560.7620000000,0.0080000000,24955.2960000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,1.0154629946,1.0154629946,55.2107013436,3.8986875000,8.0749313252,467.5290000000,508.1610000000,410.1640000000,12.0570000000,9.5550000000,4.1440000000,12.0030000000,10.0140000000,3.9920000000,6.6290000000,6.9200000000,7.3620000000,8.5300000000,5.8980000000,45.1930000000,23408.6130000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30534.4550000000,18929.4350000000,0.2670000000,48.1920000000,16569.6860000000,5575.3120000000,5560.4810000000,0.0070000000,24959.1360000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,1.0154629946,1.0154629946
0,lfw/Bridgette_Wilson-Sampras/Bridgette_Wilson-Sampras_0001.jpg,lfw/Bridgette_Wilson-Sampras/Bridgette_Wilson-Sampras_0002.jpg,False,True,0.6592968106269836,0.6592968702,94.80106806755066,71.78565073013306,23.015417337417603,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.54,5.84,52%,1:11.24,0,0,0,0,157732,0,22,98889,69437,39739,0,3816,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.80,5.95,52%,1:11.24,0,0,0,0,149908,0,0,95896,74604,42356,0,0,0,0,0,0,4096,0,not measured,not measured,55.3249957196,3.8873125000,7.7971655110,447.1360000000,510.3550000000,398.6540000000,8.5610000000,6.6660000000,3.6640000000,8.2770000000,5.9540000000,3.5490000000,9.9660000000,6.4370000000,12.5850000000,8.6730000000,7.8160000000,51.3490000000,23399.6670000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30516.9770000000,18900.8370000000,0.3280000000,17.6760000000,16629.2450000000,5595.2060000000,5580.4560000000,0.0080000000,24921.7510000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6592968702,0.6592968702,55.4023904292,3.8564375000,8.0502967446,456.1470000000,506.3100000000,402.6310000000,9.7310000000,8.9290000000,2.9910000000,10.3790000000,9.7770000000,4.3490000000,6.7040000000,6.1790000000,10.3100000000,9.8940000000,6.5280000000,52.7370000000,23390.9090000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30515.8630000000,18911.8120000000,0.2910000000,91.7110000000,16628.6760000000,5595.3920000000,5580.4940000000,0.0170000000,24920.4640000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.6592968702,0.6592968702
1,lfw/Bridgette_Wilson-Sampras/Bridgette_Wilson-Sampras_0001.jpg,lfw/Bridgette_Wilson-Sampras/Bridgette_Wilson-Sampras_0003.jpg,True,True,0.5849645137786865,0.5849645138,94.46834325790405,70.8086245059967,23.65971875190735,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.72,5.75,53%,1:10.33,0,0,0,0,157328,0,7,98800,73264,41164,0,1528,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.47,5.71,52%,1:10.28,0,0,0,0,150120,0,0,95948,74326,44003,0,0,0,0,0,0,4096,0,not measured,not measured,55.3744829191,3.8697500000,7.7893861945,428.8590000000,499.7500000000,401.5090000000,8.1330000000,6.5380000000,4.0140000000,7.2880000000,5.8020000000,3.8400000000,6.1160000000,6.2330000000,11.8260000000,7.3500000000,7.2900000000,54.0000000000,22554.6389999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29537.2080000000,18884.2990000000,0.3310000000,22.5240000000,16635.6070000000,5495.8370000000,5481.1220000000,0.0080000000,24041.3660000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5849645138,0.5849645138,55.2615796620,3.8389375000,8.0346474083,421.7920000000,473.0180000000,366.1050000000,9.8530000000,8.4230000000,2.4210000000,9.9090000000,8.5270000000,4.9480000000,6.3160000000,6.0160000000,6.5520000000,9.1890000000,5.7020000000,52.4330000000,22626.0460000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29535.6940000000,18944.1960000000,0.2680000000,176.8810000000,16635.6830000000,5495.3520000000,5480.1150000000,0.0070000000,24040.3370000000,19986407,19986910,67119691,67119700,19437202,19437193,19437185,19437193,0,0,549205,549717,0.5849645138,0.5849645138
