,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0002.jpg,True,True,0.4241463541984558,0.4241461754,104.24635195732117,98.54935717582703,5.696994781494141,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.72,2.49,6%,1:38.14,0,0,0,0,165028,0,0,100008,68975,786,0,752,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.82,3.02,6%,1:38.15,0,0,0,0,167472,0,0,99620,102346,41,0,752,0,0,0,0,4096,0,not measured,not measured,5418.4194512792,8.9761875000,2.6113758427,185.9330000000,221.3350000000,217.7740000000,7.7070000000,6.0160000000,5.2310000000,6.5430000000,5.3350000000,5.3730000000,8.6070000000,7.6650000000,14.0960000000,8.6380000000,5.7750000000,54.3280000000,33487.3990000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,47702.4040000000,267.3040000000,0.0590000000,280.4350000000,49205.2340000000,13426.2780000000,13424.9800000000,0.0030000000,34276.1240000000,19986910,19986398,67119700,67119700,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4241461754,0.4241461754,3663.2919543519,8.6917500000,2.7158886979,187.3250000000,216.3620000000,226.3210000000,8.0200000000,5.9780000000,5.9260000000,7.3790000000,5.0220000000,4.8870000000,7.7010000000,5.4780000000,14.2460000000,8.4590000000,5.8570000000,56.0390000000,33484.8680000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,47706.1390000000,340.3800000000,0.0760000000,73.0450000000,49203.9290000000,13436.0520000000,13432.1800000000,0.0050000000,34270.0830000000,19986407,19986910,67119691,67119700,19437202,19437202,19437193,19437202,0,0,549205,549708,0.4241461754,0.4241461754
1,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0003.jpg,True,True,0.28175973892211914,0.2817595005,92.85401034355164,90.90975642204285,1.944253921508789,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.48,2.50,6%,1:30.52,0,0,0,0,164808,0,0,100003,66401,670,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",4.12,2.67,7%,1:30.51,0,0,0,0,167536,0,0,99623,94593,35,0,0,0,0,0,0,4096,0,not measured,not measured,5418.1614231140,14.4549375000,2.8535542579,187.8690000000,221.3440000000,220.4500000000,7.7600000000,6.1020000000,5.8400000000,6.6100000000,5.1820000000,5.1630000000,9.1250000000,7.8300000000,14.3310000000,8.8530000000,5.3610000000,51.7940000000,31538.5940000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44138.9380000000,258.0450000000,0.0510000000,327.7780000000,45126.0000000000,11808.8150000000,11807.6500000000,0.0030000000,32330.1200000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.2817595005,0.2817595005,3664.0522127440,14.8612500000,2.9830554990,185.8810000000,221.8350000000,231.3930000000,8.2280000000,5.9180000000,6.3080000000,7.4760000000,5.7460000000,4.8580000000,8.0560000000,5.8400000000,15.6590000000,8.6810000000,5.5010000000,54.2740000000,31527.2549999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,44137.5670000000,335.2050000000,0.0840000000,88.6570000000,45136.4100000000,11813.1150000000,11809.1340000000,0.0030000000,32324.4470000000,19986398,19986910,67119700,67119700,19437193,19437202,19437193,19437193,0,0,549205,549708,0.2817595005,0.2817595005
2,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0004.jpg,True,True,0.3905442953109741,0.3905444741,98.74151301383972,96.81060552597046,1.9309074878692627,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.60,2.54,6%,1:36.40,0,0,0,0,164780,0,0,100004,68824,598,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.81,2.51,6%,1:36.39,0,0,0,0,167700,0,0,99623,93553,33,0,0,0,0,0,0,4096,0,not measured,not measured,5417.8174237855,6.6661250000,2.6182723211,182.7980000000,216.7520000000,215.9460000000,7.6490000000,5.9240000000,5.6990000000,6.8440000000,5.1230000000,6.0610000000,9.2450000000,7.6200000000,14.1150000000,7.7700000000,5.1000000000,49.8860000000,31900.6369999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,46153.7330000000,264.3100000000,0.0480000000,278.2330000000,49044.9260000000,13475.4570000000,13474.4480000000,0.0030000000,32678.2740000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.3905444741,0.3905444741,3660.8298357632,6.4565000000,2.7313045246,171.2490000000,197.0480000000,199.7860000000,8.1360000000,5.5100000000,5.7990000000,6.3250000000,4.9330000000,3.8340000000,7.3450000000,5.3060000000,12.3330000000,7.5190000000,5.4890000000,47.1740000000,31962.5220000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,46147.7690000000,342.2040000000,0.0740000000,33.5230000000,49045.8350000000,13479.6520000000,13475.5040000000,0.0040000000,32668.1130000000,19986398,19986910,67119691,67119700,19437202,19437202,19437193,19437193,0,0,549196,549708,0.3905444741,0.3905444741
3,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0005.jpg,False,True,0.6275430619716644,0.6275430918,101.0893497467041,99.16503071784973,1.9243190288543701,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.46,2.60,6%,1:38.73,0,0,0,0,164792,0,0,100004,68854,464,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.61,2.48,6%,1:38.72,0,0,0,0,167532,0,0,99619,99723,38,0,0,0,0,0,0,4096,0,not measured,not measured,5420.3124090219,9.7562500000,2.5451193489,186.1280000000,220.2400000000,219.2350000000,7.0800000000,5.8630000000,6.3450000000,7.1240000000,5.3760000000,6.1530000000,10.5900000000,7.2840000000,15.9170000000,7.9530000000,5.1290000000,49.0950000000,32601.1920000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,47018.1010000000,260.5910000000,0.0510000000,293.4950000000,50495.7300000000,13623.6350000000,13622.6240000000,0.0020000000,33394.4620000000,19986910,19986398,67119700,67119700,19437193,19437193,19437184,19437193,0,0,549717,549205,0.6275430918,0.6275430918,3654.4020556012,10.2431250000,2.6475048539,161.8610000000,184.5390000000,179.6090000000,6.8430000000,4.9280000000,4.5900000000,6.2130000000,4.8830000000,3.7580000000,6.7360000000,5.1870000000,11.9230000000,6.7050000000,5.0570000000,41.8830000000,32729.9780000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,47010.6290000000,344.2090000000,0.0850000000,42.5920000000,50503.4720000000,13628.3700000000,13624.6380000000,0.0030000000,33382.2560000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.6275430918,0.6275430918
4,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Erin_Brockovich/Erin_Brockovich_0001.jpg,False,False,0.8917889446020126,0.8917889595,102.14164900779724,100.19083499908447,1.9508140087127686,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.58,2.58,6%,1:39.79,0,0,0,0,164736,0,0,100006,68322,620,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.88,2.29,6%,1:39.78,0,0,0,0,167488,0,0,99622,93306,43,0,0,0,0,0,0,4096,0,not measured,not measured,5421.1732816628,7.2787500000,2.5031716456,185.4310000000,217.7760000000,219.0130000000,8.2630000000,6.1810000000,5.7530000000,6.5930000000,5.1890000000,5.4090000000,8.5060000000,7.3660000000,13.6630000000,7.9580000000,5.2130000000,51.2480000000,32678.9030000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,47222.3780000000,259.0570000000,0.0500000000,344.2760000000,51307.7850000000,13758.8710000000,13757.7920000000,0.0020000000,33463.5030000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8917889595,0.8917889595,3430.3708418478,7.1853750000,2.6147927734,163.7650000000,186.3740000000,186.6890000000,7.2630000000,5.2960000000,4.8650000000,6.3190000000,4.9160000000,4.2830000000,6.8630000000,4.8490000000,11.8480000000,7.5150000000,4.9450000000,45.7170000000,32787.6460000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,47219.8350000000,357.0590000000,0.0790000000,75.6580000000,51308.3980000000,13763.4190000000,13759.5590000000,0.0040000000,33456.4130000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.8917889595,0.8917889595
5,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Rebekah_Chantay_Revels/Rebekah_Chantay_Revels_0003.jpg,False,False,0.8039796352386475,0.8039796352,108.77365589141846,106.83850574493408,1.935150146484375,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.45,2.81,5%,1:46.45,0,0,0,0,164620,0,0,100005,72750,449,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.99,2.76,6%,1:46.44,0,0,0,0,167564,0,0,99619,86941,41,0,0,0,0,0,0,4096,0,not measured,not measured,5419.7673310822,9.2252500000,2.3128881609,183.0470000000,215.7630000000,218.6060000000,7.4840000000,6.2170000000,6.3240000000,6.3650000000,5.0570000000,5.8060000000,8.5800000000,7.4970000000,15.8130000000,7.6270000000,5.4670000000,50.5160000000,33179.7410000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,49649.5540000000,258.9940000000,0.0490000000,344.5600000000,55541.1040000000,15689.9380000000,15688.7820000000,0.0020000000,33959.6130000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8039796352,0.8039796352,3659.9662596860,9.1706875000,2.4083926463,182.0670000000,210.5050000000,218.7930000000,8.1710000000,5.6400000000,5.8300000000,7.0840000000,5.0660000000,4.5420000000,8.3010000000,7.9710000000,13.8530000000,8.7440000000,6.2760000000,58.8750000000,33179.1310000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,49646.0510000000,341.5930000000,0.0820000000,76.1270000000,55540.5440000000,15695.5400000000,15691.1100000000,0.0040000000,33950.5060000000,19986398,19986910,67119700,67119700,19437193,19444306,19437193,19437202,0,0,549205,542604,0.8039796352,0.8039796352
6,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Marc_Leger/Marc_Leger_0001.jpg,False,False,0.9485368132591248,0.9485368133,99.55895709991455,97.60531425476074,1.9536428451538086,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.42,2.58,6%,1:37.17,0,0,0,0,164948,0,0,100006,67760,373,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.66,2.64,6%,1:37.20,0,0,0,0,167532,0,0,99619,87087,34,0,0,0,0,0,0,4096,0,not measured,not measured,5417.1868717862,8.5050625000,2.6024783279,183.7790000000,214.4580000000,210.2350000000,7.8170000000,5.8710000000,5.9890000000,6.8420000000,5.3030000000,5.3040000000,8.6090000000,7.2860000000,14.2070000000,7.7680000000,5.3310000000,49.9790000000,32614.5910000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,46563.3110000000,273.5060000000,0.0490000000,333.5300000000,49360.4830000000,13188.1950000000,13186.9020000000,0.0030000000,33375.1130000000,19986910,19986398,67119700,67119700,19437193,19437193,19437184,19437193,0,0,549717,549205,0.9485368133,0.9485368133,3663.2133249385,8.2731875000,2.7224549295,171.0300000000,196.0470000000,197.9290000000,7.8160000000,5.3160000000,4.9990000000,6.4490000000,4.8940000000,4.1070000000,7.2730000000,5.2920000000,12.7600000000,7.6740000000,5.3000000000,48.2250000000,32647.9820000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,46567.4220000000,341.5860000000,0.0750000000,113.6460000000,49364.8510000000,13193.8730000000,13189.7550000000,0.0040000000,33373.5440000000,19986407,19986910,67119691,67119700,19437202,19437202,19437193,19437193,0,0,549205,549708,0.9485368133,0.9485368133
7,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Jane_Riley/Jane_Riley_0001.jpg,False,False,1.0373073033988476,1.0373072624,102.05782556533813,100.12057828903198,1.9372472763061523,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.39,2.61,6%,1:39.69,0,0,0,0,164964,0,0,100009,69123,445,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",4.09,2.37,6%,1:39.68,0,0,0,0,167528,0,1,99621,86878,29,0,0,0,0,0,0,4096,0,not measured,not measured,5419.2510425708,6.7273125000,2.5517158036,182.8760000000,216.0640000000,212.9560000000,7.2890000000,5.7240000000,5.4320000000,6.5600000000,5.2870000000,5.6520000000,8.8490000000,7.9950000000,13.9530000000,7.7200000000,5.4940000000,52.0380000000,33015.8090000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,48120.9800000000,264.0280000000,0.0520000000,335.0360000000,50306.2060000000,14333.2720000000,14332.2450000000,0.0030000000,33787.7060000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,1.0373072624,1.0373072624,3662.3093292323,6.8931875000,2.6761688502,175.8100000000,205.8220000000,212.8520000000,8.0250000000,5.6650000000,6.2820000000,6.3530000000,5.1710000000,4.5490000000,7.0500000000,5.7260000000,13.3840000000,7.8640000000,5.7260000000,49.2810000000,33040.6789999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,48119.4660000000,334.6470000000,0.0830000000,112.7180000000,50308.5360000000,14339.4080000000,14335.0610000000,0.0030000000,33780.0560000000,19986407,19986910,67119691,67119700,19437202,19437202,19437193,19437193,0,0,549205,549708,1.0373072624,1.0373072624
0,lfw/Clare_Short/Clare_Short_0001.jpg,lfw/Clare_Short/Clare_Short_0002.jpg,True,True,0.3975268602371216,0.3975269794,118.44894504547119,116.49174809455872,1.9571969509124756,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.79,3.02,5%,1:56.08,0,0,0,0,164788,0,0,100007,78220,709,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",4.00,2.44,5%,1:56.08,0,0,0,0,167412,0,0,99618,87909,33,0,0,0,0,0,0,4096,0,not measured,not measured,5417.9894179894,8.4113750000,1.9920976909,201.5850000000,222.2020000000,219.1430000000,7.2920000000,5.5150000000,6.0970000000,6.4970000000,5.0750000000,5.5820000000,9.0920000000,7.6330000000,14.1070000000,7.4560000000,5.1850000000,51.5390000000,34179.7620000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,50476.6440000000,269.8390000000,0.0510000000,231.0440000000,64439.9230000000,15500.7770000000,15499.0240000000,0.0020000000,34975.8650000000,19986902,19986398,67119700,67119700,19437193,19437193,19437184,19437193,0,0,549709,549205,0.3975269794,0.3975269794,3664.3800076580,8.6558125000,2.0720175679,176.0180000000,203.0060000000,208.4670000000,7.8530000000,5.5680000000,6.2680000000,7.0810000000,5.3510000000,4.3420000000,7.6110000000,5.3530000000,13.7920000000,7.8460000000,5.5090000000,48.9370000000,34222.7180000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,50485.5920000000,335.3380000000,0.0780000000,22.5360000000,64437.7830000000,15510.6310000000,15506.9110000000,0.0040000000,34974.9580000000,19986406,19986910,67119692,67119700,19437201,19437202,19437193,19437202,0,0,549205,549708,0.3975269794,0.3975269794
1,lfw/Clare_Short/Clare_Short_0001.jpg,lfw/Clare_Short/Clare_Short_0003.jpg,True,True,0.4613630175590515,0.461362958,100.01948094367981,98.06589794158936,1.953583002090454,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.59,2.46,6%,1:37.66,0,0,0,0,164592,0,0,100002,67401,661,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",4.05,2.65,6%,1:37.67,0,0,0,0,167488,0,0,99620,83456,41,0,0,0,0,0,0,4096,0,not measured,not measured,5419.2510425708,8.0010000000,2.7041174540,182.3440000000,217.2290000000,215.8260000000,7.2320000000,6.3490000000,5.7540000000,6.4740000000,5.2230000000,6.0130000000,8.5610000000,7.7500000000,14.6670000000,7.7480000000,6.9760000000,50.2060000000,34327.4870000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,48892.6410000000,264.9230000000,0.0490000000,310.6900000000,47521.3840000000,13794.7360000000,13793.5850000000,0.0030000000,35097.9030000000,19986901,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549708,549205,0.4613629580,0.4613629580,3675.8371144679,7.1368750000,2.8066310781,187.8810000000,216.4470000000,227.9660000000,8.4750000000,5.7380000000,6.3940000000,6.9930000000,5.1740000000,5.0930000000,8.2350000000,5.5120000000,15.4510000000,9.1290000000,5.7970000000,53.7000000000,34301.6810000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,48898.6160000000,340.5390000000,0.0850000000,104.0170000000,47518.8950000000,13803.3110000000,13799.1770000000,0.0030000000,35095.3010000000,19986407,19986910,67119691,67119700,19437202,19444306,19437193,19437202,0,0,549205,542604,0.4613629580,0.4613629580
