,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,106.83914494514465,91.93170046806335,14.907444477081299,0,0,2048.5740000000,2362.0650000000,1718.7720000000,30.8040000000,23.7650000000,11.4410000000,23.4800000000,21.5500000000,8.7010000000,26.3290000000,19.8090000000,26.1240000000,21.8430000000,24.3790000000,144.5620000000,41756.3690000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77232.6810000000,0.3300000000,0.3140000000,382.6630000000,731.9330000000,28874.0570000000,28799.7990000000,0.0080000000,48358.6130000000,86428462,86427438,29220,29220,84827305,84827305,84827297,84827305,0,0,1601157,1600133,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,106.1294105052948,91.3010642528534,14.828346252441406,0,0,2058.5950000000,2374.9620000000,1755.2330000000,33.0910000000,23.6250000000,12.0640000000,22.3690000000,20.5280000000,9.2240000000,29.2950000000,20.8320000000,21.9330000000,24.1740000000,21.3320000000,162.7640000000,41182.9460000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76896.4300000000,0.3440000000,0.3160000000,16.5690000000,717.4360000000,29033.3450000000,28974.2530000000,0.0090000000,47863.0740000000,86428462,86427438,29220,29220,84827305,84827305,84827297,84827305,0,0,1601157,1600133,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,106.73412585258484,91.88104724884033,14.853078603744507,0,0,2057.7770000000,2375.6070000000,1739.7180000000,32.8760000000,24.1010000000,12.2480000000,24.7880000000,19.6380000000,9.6600000000,31.5900000000,18.7800000000,25.2430000000,23.5660000000,23.6910000000,157.0790000000,41095.8790000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77247.2000000000,0.3660000000,0.3180000000,173.3190000000,722.8360000000,29485.1880000000,29413.8130000000,0.0080000000,47762.0030000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Marion_Fahnestock/Marion_Fahnestock_0001.jpg,False,False,0.894553804440661,0.8945538044,106.71881103515625,91.82288765907288,14.895923376083374,0,0,2044.8400000000,2372.6310000000,1703.0750000000,32.5650000000,22.4940000000,11.2860000000,27.2520000000,20.9760000000,9.8490000000,27.6320000000,20.5710000000,20.1170000000,22.6440000000,22.3790000000,144.0010000000,41525.6349999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77384.3400000000,0.3370000000,0.3160000000,26.3280000000,729.4310000000,29270.3480000000,29213.9010000000,0.0080000000,48113.9830000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.8945538044,0.8945538044
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Wolfgang_Becker/Wolfgang_Becker_0001.jpg,False,False,0.8540558888385311,0.8540558888,106.39971947669983,91.45397448539734,14.94574499130249,0,0,2057.2080000000,2369.8870000000,1709.4530000000,32.7700000000,22.5630000000,12.4410000000,24.1140000000,20.8800000000,8.4990000000,28.9210000000,19.1300000000,22.7040000000,21.2890000000,20.8540000000,148.1360000000,41265.7480000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76799.1190000000,0.3930000000,0.3210000000,282.4060000000,723.3820000000,28929.2950000000,28865.2230000000,0.0090000000,47869.8150000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.8540558888,0.8540558888
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Tim_Lobinger/Tim_Lobinger_0001.jpg,False,False,0.9111140076989608,0.9111140077,106.88869333267212,91.80415463447571,15.084538698196411,0,0,2039.0230000000,2378.1480000000,1714.1250000000,33.4800000000,23.9020000000,13.9440000000,26.4380000000,21.3460000000,9.4030000000,28.1190000000,19.7850000000,22.0650000000,20.6490000000,24.1050000000,144.8290000000,41445.7899999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77360.1000000000,0.3760000000,0.3370000000,22.9580000000,746.4140000000,29308.8240000000,29252.2960000000,0.0080000000,48051.2650000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.9111140077,0.9111140077
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,107.04784488677979,92.15354037284851,14.894304513931274,0,0,2054.0800000000,2386.7570000000,1718.7480000000,33.2640000000,24.0380000000,10.5690000000,24.5420000000,19.8200000000,9.9780000000,30.7550000000,19.9480000000,25.4800000000,22.6010000000,23.4950000000,147.4250000000,41592.2010000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77455.8740000000,0.4140000000,0.3250000000,421.0400000000,740.8370000000,29223.0190000000,29157.5450000000,0.0080000000,48232.8460000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Eli_Broad/Eli_Broad_0001.jpg,False,False,0.7519946997103177,0.7519946997,106.24188303947449,91.30038857460022,14.941494464874268,0,0,2058.4650000000,2388.4860000000,1737.2900000000,32.7710000000,24.0290000000,12.0890000000,23.1310000000,21.0130000000,8.9730000000,30.2890000000,19.7820000000,23.3990000000,22.0250000000,21.9180000000,149.6880000000,41057.3450000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76692.8450000000,0.4040000000,0.3090000000,229.0780000000,732.5290000000,28975.1190000000,28909.2890000000,0.0090000000,47717.7160000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.7519946997,0.7519946997
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,106.40088200569153,91.46578097343445,14.93510103225708,0,0,2063.0320000000,2374.6160000000,1728.8360000000,31.3840000000,22.3060000000,11.2900000000,25.1370000000,20.3940000000,9.5310000000,28.2710000000,19.6830000000,23.4940000000,22.6980000000,21.7750000000,140.6280000000,41293.4550000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77081.8320000000,0.3650000000,0.3190000000,67.5710000000,721.9760000000,29158.7710000000,29092.4410000000,0.0090000000,47923.0500000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Joey_Mantia/Joey_Mantia_0001.jpg,False,False,1.0537968801484228,1.0537968801,106.63274073600769,91.70693230628967,14.925808429718018,0,0,2074.5790000000,2385.5890000000,1721.4050000000,34.0190000000,24.0380000000,10.1400000000,24.9740000000,20.0060000000,9.7400000000,27.2080000000,19.5470000000,26.5810000000,23.7530000000,23.7490000000,155.5540000000,41530.3580000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77367.4460000000,0.3550000000,0.3450000000,64.1940000000,719.5570000000,29163.0480000000,29101.8540000000,0.0080000000,48204.3880000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,1.0537968801,1.0537968801
