,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,55.266345739364624,53.337332248687744,1.9290134906768799,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.33,2.08,10%,0:52.89,0,0,0,0,168724,0,0,66941,62939,443,0,0,0,0,0,0,4096,0,0,172.9680000000,204.5860000000,204.5920000000,7.3010000000,4.8280000000,4.6840000000,6.6760000000,5.1460000000,6.6110000000,8.5050000000,6.7130000000,13.4400000000,7.9450000000,5.5150000000,46.9630000000,35812.7800000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,51876.3330000000,0.0550000000,0.0680000000,185.7570000000,167.1720000000,15334.1700000000,15331.9630000000,0.0020000000,36542.1600000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Lloyd_Richards/Lloyd_Richards_0001.jpg,False,False,1.0544961467385292,1.0544961691,53.354105949401855,51.41052055358887,1.9435853958129883,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.19,2.05,10%,0:51.00,0,0,0,0,168620,0,0,66941,62162,314,0,0,0,0,0,0,4096,0,0,174.3370000000,204.6360000000,208.1570000000,7.3070000000,4.9900000000,5.9460000000,6.1220000000,4.8310000000,5.7290000000,8.1430000000,6.8800000000,14.8110000000,7.6490000000,5.3650000000,47.5040000000,33495.7530000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,49969.0510000000,0.0630000000,0.0730000000,224.4640000000,141.2130000000,15737.7780000000,15735.9760000000,0.0010000000,34231.2700000000,27761630,27761118,29220,29211,27211913,27211913,27211904,27211913,0,0,549717,549205,1.0544961691,1.0544961691
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,54.63793206214905,52.70504570007324,1.9328863620758057,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.40,2.03,10%,0:52.28,0,0,0,0,168616,0,2,66946,62647,734,0,0,0,0,0,0,4096,0,0,174.4980000000,206.1990000000,209.2940000000,7.5530000000,5.0850000000,6.1970000000,6.2910000000,4.8080000000,5.8500000000,7.3450000000,6.5610000000,14.9230000000,7.4490000000,5.2200000000,47.5430000000,35579.0750000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,51199.4610000000,0.0630000000,0.0830000000,257.6060000000,172.4650000000,14867.0390000000,14864.9430000000,0.0020000000,36332.4190000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,55.241339683532715,53.32706165313721,1.9142780303955078,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.36,1.96,10%,0:52.87,0,0,0,0,169036,0,0,66945,62361,422,0,0,0,0,0,0,4096,0,0,174.8510000000,204.2500000000,207.4780000000,7.2030000000,5.2430000000,5.6370000000,6.4590000000,4.8750000000,5.4730000000,8.0250000000,6.9830000000,14.8020000000,7.3340000000,5.2660000000,48.8720000000,35657.4460000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,51838.5720000000,0.1040000000,0.1310000000,227.2950000000,136.7350000000,15445.2580000000,15443.4450000000,0.0020000000,36393.3100000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,52.92214345932007,50.99249863624573,1.9296448230743408,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.16,2.14,10%,0:50.56,0,0,0,0,168776,0,0,66946,62629,758,0,0,0,0,0,0,4096,0,0,175.1520000000,205.6670000000,209.7410000000,7.3130000000,5.1720000000,5.3000000000,6.2060000000,5.1750000000,5.2640000000,8.5110000000,6.8730000000,15.3410000000,7.2440000000,5.1190000000,47.6730000000,33488.7400000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,49480.2520000000,0.0670000000,0.0730000000,251.3620000000,162.3710000000,15253.1900000000,15251.3760000000,0.0020000000,34227.0600000000,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,0.5916658044,53.93275690078735,52.010504722595215,1.9222521781921387,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.16,1.98,9%,0:51.57,0,0,0,0,168616,0,0,66944,61955,620,0,0,0,0,0,0,4096,0,0,176.2610000000,203.3460000000,202.7120000000,7.2100000000,4.9070000000,4.8150000000,6.1070000000,5.0610000000,5.0050000000,7.8590000000,6.2350000000,14.2740000000,7.5070000000,5.0320000000,46.2290000000,34183.3470000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,50525.2890000000,0.0560000000,0.0820000000,226.0500000000,173.1290000000,15608.5550000000,15606.6240000000,0.0010000000,34916.7320000000,27761630,27761118,29220,29211,27211913,27211913,27211904,27211913,0,0,549717,549205,0.5916658044,0.5916658044
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Jim_Calhoun/Jim_Calhoun_0001.jpg,False,False,0.8351215571165085,0.835121572,53.84571719169617,51.91803002357483,1.927687168121338,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.22,2.09,10%,0:51.50,0,0,0,0,168616,0,0,66945,62726,346,0,0,0,0,0,0,4096,0,0,176.7120000000,204.3810000000,207.6830000000,7.4790000000,4.9100000000,4.8790000000,6.2970000000,4.6940000000,5.7090000000,7.9120000000,6.9460000000,14.4640000000,7.3340000000,5.4640000000,46.2410000000,35029.6450000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,50533.7760000000,0.0610000000,0.0810000000,190.0370000000,126.6110000000,14766.9750000000,14764.9070000000,0.0020000000,35766.7990000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.8351215720,0.8351215720
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Henning_Scherf/Henning_Scherf_0001.jpg,False,False,0.8160058557987213,0.816005826,54.23183488845825,52.2941460609436,1.9376888275146484,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.31,2.01,10%,0:51.86,0,0,0,0,168928,0,0,66946,62290,410,0,0,0,0,0,0,4096,0,0,172.4990000000,203.1940000000,204.5060000000,6.6250000000,4.7300000000,5.1740000000,5.9710000000,5.3870000000,5.5640000000,7.5780000000,6.7460000000,12.9390000000,7.1500000000,4.7660000000,46.2290000000,35669.1820000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,50773.7850000000,0.0640000000,0.0800000000,242.8480000000,180.4640000000,14378.0780000000,14375.9980000000,0.0020000000,36395.7040000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8160058260,0.8160058260
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Omar_Sharif/Omar_Sharif_0001.jpg,False,False,0.8667044788599014,0.8667045236,54.78562664985657,52.847342014312744,1.9382846355438232,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.47,1.95,10%,0:52.45,0,0,0,0,168800,0,0,66940,62331,315,0,0,0,0,0,0,4096,0,0,176.5680000000,208.6000000000,209.8140000000,6.9490000000,4.9200000000,5.2220000000,6.3860000000,4.7590000000,5.3260000000,7.4670000000,6.9330000000,13.9940000000,7.1540000000,5.3030000000,48.0450000000,35441.1620000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,51386.4500000000,0.0590000000,0.0730000000,200.3270000000,193.7340000000,15204.4990000000,15202.1460000000,0.0020000000,36181.9490000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8667045236,0.8667045236
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Larry_Bowa/Larry_Bowa_0001.jpg,False,False,0.9912432907149196,0.9912433028,56.67829418182373,54.73302698135376,1.9452672004699707,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.46,1.91,9%,0:54.33,0,0,0,0,168616,0,0,66942,62766,571,0,0,0,0,0,0,4096,0,0,172.5800000000,202.8790000000,207.2910000000,8.4190000000,5.1340000000,4.7310000000,7.3390000000,5.8440000000,5.2340000000,7.8250000000,6.7910000000,13.8990000000,7.4190000000,5.5070000000,48.2900000000,37969.5490000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,53349.6970000000,0.0680000000,0.0870000000,162.0010000000,171.2240000000,14643.4790000000,14641.4900000000,0.0020000000,38706.2140000000,27761630,27761118,29220,29219,27211913,27211913,27211904,27211913,0,0,549717,549205,0.9912433028,0.9912433028
