,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,105.84885334968567,90.97758555412292,14.871267795562744,0,0,2058.7870000000,2392.7330000000,1733.6890000000,34.6860000000,23.7400000000,9.8410000000,24.3620000000,20.1840000000,10.0780000000,28.1470000000,19.2530000000,23.6840000000,23.5860000000,23.5880000000,148.4640000000,40858.8019999997,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75920.1970000000,0.4430000000,0.3620000000,231.9900000000,729.2760000000,28400.7020000000,28341.7100000000,0.0080000000,47519.4860000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,104.66779446601868,89.76673197746277,14.901062488555908,0,0,2049.4160000000,2391.8190000000,1734.2080000000,32.6110000000,22.8250000000,12.4550000000,23.1750000000,20.1930000000,9.0890000000,26.6870000000,19.6920000000,22.6020000000,22.2070000000,22.6730000000,146.8950000000,40941.8770000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75343.5290000000,0.3960000000,0.2960000000,19.5580000000,738.4710000000,27756.7640000000,27696.8020000000,0.0070000000,47586.7550000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,105.83059167861938,91.00739812850952,14.823193550109863,0,0,2057.2790000000,2367.8100000000,1731.3000000000,34.0900000000,24.9080000000,12.3960000000,22.2510000000,20.5110000000,8.8340000000,29.3840000000,20.9440000000,22.1070000000,22.7200000000,25.1990000000,148.4550000000,41306.2719999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76356.5410000000,0.3300000000,0.3560000000,22.1930000000,743.1990000000,28418.0770000000,28359.2630000000,0.0090000000,47938.4540000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Jennette_Bradley/Jennette_Bradley_0001.jpg,False,False,0.9444471581985842,0.9444471582,107.9208471775055,92.9931366443634,14.92771053314209,0,0,2051.2830000000,2371.5240000000,1707.8520000000,34.2000000000,23.4380000000,10.5260000000,28.3080000000,21.2900000000,8.9960000000,28.4710000000,19.2590000000,23.5610000000,24.3220000000,23.1070000000,150.9580000000,41173.6970000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,78311.3430000000,0.3200000000,0.3170000000,20.6560000000,729.7110000000,30529.0900000000,30469.9720000000,0.0080000000,47782.2430000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.9444471582,0.9444471582
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Mitt_Romney/Mitt_Romney_0001.jpg,False,False,0.9513781613656166,0.9513781614,107.9989185333252,93.0497875213623,14.94913101196289,0,0,2063.0630000000,2396.9620000000,1721.1300000000,32.7510000000,24.4850000000,11.4120000000,22.8080000000,21.1730000000,8.4450000000,30.1490000000,20.9450000000,23.5420000000,21.0180000000,23.0700000000,136.2580000000,41448.7759999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,78349.5750000000,0.4040000000,0.3510000000,18.1220000000,724.8630000000,30259.5050000000,30201.9960000000,0.0080000000,48090.0590000000,86428462,86427438,29220,29220,84827305,84827305,84827297,84827305,0,0,1601157,1600133,0.9513781614,0.9513781614
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/David_Beckham/David_Beckham_0004.jpg,False,False,0.7892946385661984,0.7892946386,105.02663445472717,90.16726756095886,14.85936689376831,0,0,2043.9600000000,2380.0150000000,1707.1470000000,32.8990000000,23.7650000000,11.8840000000,26.7860000000,21.1400000000,11.1550000000,28.9490000000,20.4020000000,22.8890000000,24.4310000000,23.5620000000,153.5520000000,40867.9920000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75541.2280000000,0.3480000000,0.3840000000,216.1520000000,715.8100000000,28055.3280000000,27991.7970000000,0.0080000000,47485.8910000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.7892946386,0.7892946386
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,104.82704401016235,89.94981265068054,14.877231359481812,0,0,2042.6590000000,2377.8540000000,1711.3630000000,31.3940000000,22.7880000000,11.8310000000,23.2640000000,19.7670000000,9.0560000000,27.2750000000,18.9080000000,23.8990000000,23.5130000000,22.9550000000,154.3780000000,40909.4340000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75493.3360000000,0.3500000000,0.3100000000,79.2060000000,720.5130000000,27967.5960000000,27905.8640000000,0.0080000000,47525.7300000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Enrique_Iglesias/Enrique_Iglesias_0001.jpg,False,False,0.9968425430118438,0.996842543,105.13990902900696,90.22633457183838,14.913574457168579,0,0,2049.9200000000,2368.9360000000,1704.7200000000,34.7190000000,24.2200000000,12.7180000000,24.4630000000,20.4060000000,9.9350000000,28.7420000000,19.9860000000,22.1550000000,20.8760000000,22.7910000000,141.3740000000,40878.6200000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75532.5610000000,0.3270000000,0.3160000000,19.7490000000,726.6630000000,28061.4270000000,28002.4140000000,0.0090000000,47471.1250000000,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.9968425430,0.9968425430
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,104.60182309150696,89.66465091705322,14.937172174453735,0,0,2065.7350000000,2378.6590000000,1721.5810000000,32.1020000000,23.1760000000,10.2830000000,23.7290000000,20.5350000000,7.8710000000,26.9930000000,20.2120000000,23.3470000000,23.4750000000,24.3350000000,146.7600000000,40955.7980000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75271.0420000000,0.4320000000,0.3140000000,21.5020000000,740.9500000000,27670.7840000000,27613.0290000000,0.0090000000,47600.2500000000,86428471,86427438,29211,29220,84827314,84827305,84827297,84827305,0,0,1601157,1600133,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Henry_Hilow/Henry_Hilow_0001.jpg,False,False,0.8847869185293976,0.8847869185,105.6137342453003,90.59158492088318,15.022149324417114,0,0,2062.1440000000,2377.2660000000,1733.1490000000,34.1160000000,26.1160000000,10.7850000000,28.0260000000,21.8430000000,8.8340000000,27.9460000000,19.7170000000,23.0970000000,23.6710000000,24.7170000000,160.3690000000,40894.1429999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75496.0240000000,0.3540000000,0.3380000000,24.5860000000,769.5190000000,27933.7900000000,27867.3110000000,0.0080000000,47562.2230000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.8847869185,0.8847869185
