,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0002.jpg,True,True,0.4241463541984558,0.4241461754,106.65889930725098,104.71893382072449,1.9399654865264893,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.73,2.65,6%,1:44.32,0,0,0,0,174632,0,0,102231,69439,683,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",4.24,2.78,6%,1:44.33,0,0,0,0,178456,0,0,102101,107697,40,0,0,0,0,0,0,4096,0,not measured,not measured,5418.7922020193,6.6096875000,2.5569428169,181.1270000000,213.6170000000,217.7450000000,7.4290000000,5.7470000000,4.9480000000,6.7180000000,5.3290000000,5.9640000000,9.6950000000,7.4520000000,13.7910000000,7.4170000000,5.1050000000,51.7820000000,33612.3190000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,52689.2520000000,271.0380000000,0.0510000000,349.4290000000,50344.5070000000,18310.8860000000,18309.6700000000,0.0010000000,34378.3640000000,27761621,27761118,67138388,67138388,27211913,27211913,27211913,27211913,0,0,549708,549205,0.4241461754,0.4241461754,3487.2751916469,7.7046875000,2.6944845816,170.7460000000,199.1240000000,205.6840000000,8.0180000000,5.9710000000,96.6540000000,6.9920000000,4.6560000000,4.3370000000,7.5840000000,5.6280000000,13.3960000000,8.0870000000,6.1140000000,48.5620000000,33563.6150000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,52701.3200000000,355.7770000000,0.0750000000,105.0110000000,50357.4600000000,18322.4960000000,18318.6330000000,0.0040000000,34378.8190000000,27761127,27761630,67138379,67138388,27211922,27211913,27211913,27211913,0,0,549205,549717,0.4241461754,0.4241461754
1,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0003.jpg,True,True,0.28175973892211914,0.2817595005,121.2490975856781,119.31214690208435,1.93695068359375,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.65,3.22,5%,1:58.86,0,0,0,0,174636,0,0,102231,78331,393,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",4.09,2.62,5%,1:58.87,0,0,0,0,177220,0,0,101745,107814,35,0,0,0,0,0,0,4096,0,not measured,not measured,5417.4161464395,10.9373750000,2.1815502478,182.7050000000,217.4680000000,219.8230000000,7.7350000000,5.8700000000,5.5610000000,6.7660000000,5.2760000000,5.1200000000,8.6520000000,7.5310000000,14.2090000000,7.8210000000,6.9950000000,50.1830000000,34274.3420000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58630.7920000000,264.8840000000,0.0540000000,223.6590000000,59075.3860000000,23577.0670000000,23575.8520000000,0.0020000000,35053.7230000000,27761630,27761118,67138388,67138388,27211913,27211913,27211904,27211913,0,0,549717,549205,0.2817595005,0.2817595005,3656.0852039232,10.8980625000,2.2967393729,164.1240000000,188.0140000000,191.8160000000,8.1320000000,5.7120000000,5.0140000000,6.6680000000,4.7260000000,4.0170000000,6.9400000000,5.1590000000,12.5100000000,8.2800000000,5.2560000000,46.4380000000,34366.2739999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58672.9910000000,338.1300000000,0.0800000000,20.5760000000,59034.0560000000,23625.1960000000,23621.4660000000,0.0030000000,35047.7930000000,27761119,27761630,67138379,67138388,27211922,27211922,27211913,27211922,0,0,549197,549708,0.2817595005,0.2817595005
2,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0004.jpg,True,True,0.3905442953109741,0.3905444741,103.64273023605347,101.70931267738342,1.933417558670044,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.50,2.67,6%,1:41.26,0,0,0,0,174624,0,0,102230,68895,619,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",4.05,2.89,6%,1:41.27,0,0,0,0,178528,0,0,102103,107853,43,0,0,0,0,0,0,4096,0,not measured,not measured,5361.5653257517,7.6155000000,2.6556260673,184.9150000000,218.1380000000,219.0530000000,7.2330000000,5.9160000000,6.0430000000,6.7330000000,5.2170000000,5.4340000000,9.1030000000,7.4000000000,14.8770000000,8.3050000000,5.4760000000,52.5790000000,32697.2340000004,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,51532.7510000000,276.5360000000,0.0470000000,304.0050000000,48489.8120000000,18057.7010000000,18056.8870000000,0.0030000000,33475.0490000000,27761630,27761118,67138379,67138388,27211922,27211913,27211904,27211913,0,0,549708,549205,0.3905444741,0.3905444741,3661.4057795862,7.6100625000,2.7583159076,168.8870000000,193.1260000000,203.5280000000,7.4400000000,5.5240000000,5.8550000000,6.5380000000,4.9310000000,4.3120000000,7.4010000000,5.7540000000,13.3430000000,8.2790000000,5.2990000000,49.4140000000,32761.1880000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,51533.5910000000,341.3870000000,0.0820000000,73.4180000000,48497.0630000000,18058.5990000000,18054.8700000000,0.0030000000,33474.9910000000,27761118,27761630,67138388,67138388,27211913,27211922,27211913,27211922,0,0,549205,549708,0.3905444741,0.3905444741
3,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0005.jpg,False,True,0.6275430619716644,0.6275430918,107.43537831306458,105.49695706367493,1.9384212493896484,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.55,2.67,5%,1:45.10,0,0,0,0,174812,0,0,102233,70155,476,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",4.23,2.80,6%,1:45.09,0,0,0,0,178488,0,0,102106,103813,32,0,0,0,0,0,0,4096,0,not measured,not measured,5418.1327548348,6.3964375000,2.5630195959,181.5000000000,214.4980000000,217.3190000000,7.1390000000,6.0190000000,5.5130000000,7.0810000000,5.4620000000,5.1550000000,9.1520000000,7.1820000000,14.4140000000,8.2970000000,5.8550000000,50.7580000000,33799.7640000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,53689.3920000000,267.1210000000,0.0480000000,304.2640000000,50177.2240000000,19116.1570000000,19115.0180000000,0.0030000000,34573.2340000000,27761630,27761118,67138388,67138388,27211913,27211913,27211904,27211913,0,0,549717,549205,0.6275430918,0.6275430918,3676.3253978797,6.5610625000,2.6663912507,177.9990000000,207.6400000000,219.7900000000,7.8710000000,6.1150000000,5.9090000000,6.6390000000,5.0990000000,4.2890000000,7.3670000000,5.9410000000,13.8360000000,7.8000000000,5.9440000000,51.6480000000,33809.3130000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,53686.8180000000,339.9090000000,0.0740000000,68.0590000000,50180.9740000000,19122.3870000000,19118.4860000000,0.0030000000,34564.4290000000,27761118,27761630,67138388,67138388,27211913,27211922,27211913,27211922,0,0,549205,549708,0.6275430918,0.6275430918
4,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Michael_Denzel/Michael_Denzel_0001.jpg,False,False,0.9892614791169763,0.989261508,103.72991824150085,101.78747630119324,1.9424419403076172,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.58,2.69,6%,1:41.39,0,0,0,0,174628,0,0,102236,69118,484,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",4.10,2.92,6%,1:41.41,0,0,0,0,178312,0,0,102101,106269,58,0,0,0,0,0,0,4096,0,not measured,not measured,5419.4804919872,9.2651250000,2.6389543473,182.6120000000,213.7090000000,216.7980000000,7.1460000000,5.8040000000,5.5690000000,7.0690000000,5.2440000000,6.2470000000,9.3610000000,7.2640000000,13.9930000000,7.5130000000,5.4450000000,51.3580000000,32512.5550000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,51377.5290000000,255.4400000000,0.0520000000,314.8320000000,48797.3610000000,18085.9250000000,18084.5260000000,0.0010000000,33291.6010000000,27761630,27761118,67138388,67138388,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9892615080,0.9892615080,3654.2064412526,8.3689375000,2.7499722049,179.8340000000,210.7500000000,219.3980000000,8.1900000000,6.1320000000,6.1300000000,6.8050000000,4.6380000000,4.5590000000,7.8920000000,6.0610000000,14.1570000000,8.3780000000,5.7080000000,52.3550000000,32521.4460000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,51384.8570000000,342.2720000000,0.0800000000,82.6050000000,48785.2610000000,18104.7060000000,18100.7020000000,0.0030000000,33280.1470000000,27761118,27761630,67138388,67138388,27211913,27219026,27211913,27211922,0,0,549205,542604,0.9892615080,0.9892615080
5,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Pierre_Boulanger/Pierre_Boulanger_0002.jpg,False,False,0.8701266199350357,0.870126605,117.63339686393738,115.68831086158752,1.9450860023498535,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.75,2.95,5%,1:55.27,0,0,0,0,174640,0,0,102234,76559,467,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.98,2.59,5%,1:55.27,0,0,0,0,178308,0,0,102102,110914,26,0,0,0,0,0,0,4096,0,not measured,not measured,5415.0956367232,7.3386250000,2.1363432630,180.9890000000,216.5610000000,218.5720000000,7.5320000000,5.6250000000,5.4990000000,6.8720000000,5.2310000000,5.5890000000,9.2260000000,7.4990000000,14.2470000000,7.3940000000,5.4460000000,52.0550000000,32594.7850000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,53894.5470000000,254.8030000000,0.0550000000,281.7170000000,60177.7030000000,20529.5590000000,20528.5420000000,0.0020000000,33364.9850000000,27761630,27761118,67138388,67138388,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8701266050,0.8701266050,3454.8840724446,7.1389375000,2.2311085416,159.5120000000,179.1700000000,185.7280000000,7.6460000000,5.4930000000,5.4170000000,5.9900000000,5.6520000000,3.9620000000,6.8960000000,5.3040000000,11.6590000000,7.6650000000,5.1080000000,44.9470000000,32701.6030000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,53902.8830000000,356.4360000000,0.0790000000,34.2530000000,60175.8400000000,20537.7880000000,20534.1410000000,0.0030000000,33365.0920000000,27761127,27761630,67138379,67138388,27211922,27211922,27211913,27211922,0,0,549205,549708,0.8701266050,0.8701266050
6,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Melissa_Manchester/Melissa_Manchester_0001.jpg,False,False,0.9330206736922264,0.9330207109,103.93992257118225,102.00102066993713,1.9389019012451172,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.56,2.66,6%,1:41.60,0,0,0,0,174752,0,0,102234,69079,426,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",4.05,2.63,6%,1:41.60,0,0,0,0,177040,0,0,101742,109295,58,0,0,0,0,0,0,4096,0,not measured,not measured,5365.6670666464,6.3455000000,2.6741779311,183.1660000000,215.1490000000,219.9290000000,7.4510000000,5.8360000000,6.0340000000,6.9850000000,5.2470000000,5.5170000000,8.8980000000,7.5850000000,14.9820000000,7.4990000000,5.1870000000,49.4740000000,32946.1350000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,52282.2110000000,266.0480000000,0.0470000000,295.5420000000,48102.1830000000,18559.7510000000,18558.7990000000,0.0020000000,33722.4580000000,27761630,27761118,67138388,67138388,27211913,27211913,27211904,27211913,0,0,549717,549205,0.9330207109,0.9330207109,3624.5863051519,6.3260000000,2.7831039066,165.6150000000,193.3770000000,198.1690000000,8.3640000000,5.9300000000,5.9070000000,6.5340000000,4.5480000000,4.0070000000,6.7990000000,5.2990000000,11.7910000000,7.6050000000,5.2110000000,46.0210000000,33023.3730000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,52284.5430000000,338.3740000000,0.0780000000,75.3260000000,48100.4810000000,18567.7520000000,18563.8200000000,0.0040000000,33716.7880000000,27761127,27761630,67138379,67138388,27211922,27219026,27211913,27211922,0,0,549205,542604,0.9330207109,0.9330207109
0,lfw/Clare_Short/Clare_Short_0001.jpg,lfw/Clare_Short/Clare_Short_0002.jpg,True,True,0.3975268602371216,0.3975269794,129.5162079334259,127.56927537918091,1.9469325542449951,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.82,3.27,5%,2:07.17,0,0,0,0,174632,0,0,102231,83915,467,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",4.15,2.88,5%,2:07.16,0,0,0,0,178420,0,0,102104,111396,38,0,0,0,0,0,0,4096,0,not measured,not measured,5420.6567252669,7.0076875000,1.8735020765,183.6390000000,215.6150000000,219.5700000000,7.4740000000,5.9090000000,5.6270000000,6.7680000000,5.5140000000,5.3230000000,8.4940000000,7.7130000000,14.8150000000,8.1920000000,5.1200000000,51.1970000000,33576.2280000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57321.9410000000,254.7980000000,0.0520000000,326.3150000000,68607.2020000000,22973.4920000000,22972.5240000000,0.0010000000,34348.4480000000,27761621,27761118,67138388,67138388,27211913,27211913,27211904,27211913,0,0,549708,549205,0.3975269794,0.3975269794,3666.9913481923,6.9421250000,1.9640146485,170.9590000000,200.7310000000,207.6690000000,8.8500000000,6.2100000000,5.8020000000,7.2020000000,4.6650000000,4.3880000000,7.3180000000,5.4700000000,13.7480000000,7.9180000000,5.9620000000,49.4130000000,33610.0400000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57326.4680000000,340.6040000000,0.0680000000,80.1940000000,68608.1110000000,22978.9460000000,22975.1010000000,0.0040000000,34347.5200000000,27761127,27761630,67138379,67138388,27211922,27211922,27211913,27211922,0,0,549205,549708,0.3975269794,0.3975269794
1,lfw/Clare_Short/Clare_Short_0001.jpg,lfw/Clare_Short/Clare_Short_0003.jpg,True,True,0.4613630175590515,0.461362958,107.14270830154419,105.21187162399292,1.9308366775512695,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.50,2.75,5%,1:44.79,0,0,0,0,174976,0,0,102238,69763,636,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",4.30,2.97,6%,1:44.79,0,0,0,0,176984,0,0,101741,108794,56,0,0,0,0,0,0,4096,0,not measured,not measured,5419.4518097476,8.0197500000,2.5906809160,179.7210000000,213.0690000000,217.3670000000,6.8920000000,5.5690000000,5.1760000000,6.7530000000,5.2760000000,5.1500000000,9.0470000000,7.1980000000,13.7570000000,7.6410000000,5.3590000000,49.4400000000,34483.2240000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,53899.1140000000,265.6080000000,0.0520000000,285.2820000000,49676.1470000000,18656.9120000000,18655.8290000000,0.0030000000,35242.1990000000,27761630,27761118,67138388,67138388,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4613629580,0.4613629580,3665.6392853435,8.1730625000,2.6978597141,194.8540000000,220.9200000000,233.2780000000,9.3540000000,6.6360000000,7.3280000000,7.5430000000,5.5780000000,4.5890000000,8.4870000000,5.7480000000,15.6390000000,10.4360000000,5.9970000000,57.6100000000,34422.2080000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,53905.5900000000,333.8710000000,0.0780000000,62.0650000000,49678.3790000000,18663.9460000000,18659.5180000000,0.0030000000,35241.6390000000,27761127,27761630,67138379,67138388,27211922,27219026,27211913,27211922,0,0,549205,542604,0.4613629580,0.4613629580
2,lfw/Clare_Short/Clare_Short_0001.jpg,lfw/Clare_Short/Clare_Short_0004.jpg,True,True,0.4234306812286377,0.423430562,116.47781538963318,114.54210329055786,1.9357120990753174,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.75,3.17,6%,1:54.12,0,0,0,0,174692,0,0,102232,76233,872,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",4.10,2.69,5%,1:54.11,0,0,0,0,178424,0,0,102100,108720,35,0,0,0,0,0,0,4096,0,not measured,not measured,5420.3124090219,7.0266875000,2.1925894895,184.6910000000,215.2300000000,220.2150000000,7.0600000000,6.0540000000,5.3900000000,6.7830000000,5.4930000000,5.3350000000,8.8700000000,7.5890000000,13.8710000000,8.6210000000,5.4170000000,52.4340000000,32761.7310000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,54273.6710000000,264.4790000000,0.0470000000,298.5200000000,58621.9180000000,20731.7980000000,20730.8060000000,0.0020000000,33541.8710000000,27761630,27761118,67138388,67138388,27211913,27211913,27211904,27211913,0,0,549717,549205,0.4234305620,0.4234305620,3660.1755740471,6.9822500000,2.2866178264,176.2530000000,197.8780000000,208.7370000000,9.2550000000,5.8250000000,5.8790000000,6.4380000000,4.6770000000,3.8130000000,7.0640000000,5.3690000000,13.1890000000,7.7220000000,5.7990000000,48.9560000000,32807.8350000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,54272.7600000000,334.8710000000,0.0790000000,91.5400000000,58624.5450000000,20737.7820000000,20733.5720000000,0.0050000000,33534.9750000000,27761118,27761630,67138388,67138388,27211913,27211922,27211913,27211922,0,0,549205,549708,0.4234305620,0.4234305620
