,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,97.7244303226471,82.63409900665283,15.090331315994263,0,0,2084.5220000000,2411.7220000000,1712.8380000000,31.5000000000,23.6920000000,11.4790000000,24.6800000000,21.5590000000,10.8230000000,29.5860000000,19.8560000000,23.3420000000,21.6760000000,23.6620000000,144.5490000000,40849.7799999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68086.3910000000,0.4050000000,0.3160000000,24.9270000000,145.3920000000,20552.3830000000,20493.4570000000,0.0090000000,47533.9990000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,98.09095692634583,82.9194586277008,15.17149829864502,0,0,2083.5480000000,2415.9260000000,1714.4490000000,34.2910000000,23.7430000000,10.0160000000,23.1320000000,21.9220000000,8.2340000000,28.4910000000,19.2440000000,27.5850000000,21.3170000000,22.7140000000,144.7990000000,40968.8989999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68197.4940000000,0.3310000000,0.3200000000,23.7480000000,144.4720000000,20540.5320000000,20476.6730000000,0.0080000000,47656.9520000000,62192448,62191424,10532,10532,60591291,60591300,60591291,60591291,0,0,1601157,1600124,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,98.04066014289856,82.7143862247467,15.326273918151855,0,0,2071.6310000000,2414.4310000000,1706.3700000000,32.3980000000,23.1050000000,12.0340000000,24.2170000000,20.6590000000,9.0000000000,27.7490000000,19.1410000000,24.4480000000,20.8920000000,24.3840000000,138.3350000000,40824.1959999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68081.2180000000,0.3430000000,0.3240000000,30.3070000000,154.3580000000,20601.4880000000,20536.0590000000,0.0100000000,47479.7190000000,62192457,62191424,10523,10532,60591300,60591300,60591291,60591291,0,0,1601157,1600124,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Prince_Rainier_III/Prince_Rainier_III_0001.jpg,False,False,0.8812585779430714,0.8812585779,98.24197435379028,82.97542095184326,15.266553401947021,0,0,2067.7900000000,2407.5120000000,1729.1250000000,32.3150000000,23.3320000000,12.1570000000,26.1340000000,21.4830000000,10.1980000000,29.7890000000,20.1050000000,23.0250000000,23.9630000000,22.0800000000,152.4210000000,40918.0320000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68239.4310000000,0.3500000000,0.3390000000,24.3170000000,143.7230000000,20636.3870000000,20577.6670000000,0.0080000000,47603.0340000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.8812585779,0.8812585779
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Ismail_Khan/Ismail_Khan_0001.jpg,False,False,0.9341024331427216,0.9341024331,98.48257160186768,83.08864140510559,15.393930196762085,0,0,2079.8740000000,2401.7950000000,1717.6490000000,32.8340000000,24.5230000000,12.4940000000,27.4660000000,21.3990000000,11.2670000000,29.1040000000,20.2550000000,25.0190000000,24.6820000000,24.4130000000,152.7960000000,41215.0330000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68488.8620000000,0.3210000000,0.3040000000,32.6940000000,141.3690000000,20577.9290000000,20512.2320000000,0.0080000000,47910.9210000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.9341024331,0.9341024331
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Joan_Laporta/Joan_Laporta_0004.jpg,False,False,0.9330411018139895,0.9330411018,97.80606174468994,82.53021264076233,15.275849103927612,0,0,2086.5290000000,2423.1770000000,1719.7070000000,32.8720000000,23.6990000000,11.0060000000,24.4440000000,20.3620000000,10.5010000000,30.9980000000,19.2880000000,23.3370000000,22.5570000000,22.4000000000,155.0920000000,40925.1600000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68178.6690000000,0.3510000000,0.3130000000,31.6400000000,146.0220000000,20534.8950000000,20468.7740000000,0.0090000000,47643.7650000000,62192448,62191424,10532,10532,60591291,60591291,60591291,60591291,0,0,1601157,1600133,0.9330411018,0.9330411018
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,98.08055090904236,82.85583257675171,15.22471833229065,0,0,2081.1590000000,2407.0960000000,1740.5440000000,33.0790000000,23.8140000000,12.1820000000,23.9660000000,21.6440000000,8.7970000000,29.7410000000,18.8400000000,21.7950000000,21.8670000000,23.0810000000,154.8380000000,41142.7090000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68503.1350000000,0.3200000000,0.3090000000,30.9100000000,150.5490000000,20652.3420000000,20582.6100000000,0.0080000000,47850.7840000000,62192457,62191424,10523,10532,60591300,60591300,60591291,60591291,0,0,1601157,1600124,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Sohail_Abbas/Sohail_Abbas_0001.jpg,False,False,0.7768879698962402,0.7768879699,97.89367198944092,82.60673761367798,15.28693437576294,0,0,2063.1870000000,2410.2040000000,1728.7930000000,33.4230000000,24.2290000000,12.0230000000,26.9320000000,21.9190000000,9.9560000000,29.9790000000,19.9730000000,23.7180000000,22.4900000000,22.1900000000,146.7550000000,40700.4060000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68078.9200000000,0.3090000000,0.3060000000,20.1690000000,155.7910000000,20691.2490000000,20628.0330000000,0.0080000000,47387.6610000000,62192457,62191424,10523,10532,60591300,60591300,60591291,60591291,0,0,1601157,1600124,0.7768879699,0.7768879699
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,97.8751449584961,82.54963397979736,15.32551097869873,0,0,2075.7930000000,2402.6240000000,1723.5670000000,31.7960000000,22.5210000000,11.2090000000,24.9900000000,21.2150000000,11.1470000000,28.4500000000,20.1710000000,21.7920000000,25.1410000000,22.5450000000,155.6030000000,40913.1029999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68028.1520000000,0.3580000000,0.3160000000,30.5940000000,137.5320000000,20432.9980000000,20372.8290000000,0.0080000000,47595.1420000000,62192448,62191424,10532,10532,60591291,60591300,60591291,60591291,0,0,1601157,1600124,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Andrea_Kiser/Andrea_Kiser_0001.jpg,False,False,0.9022660211677821,0.9022660212,97.87860798835754,82.60594320297241,15.272664785385132,0,0,2062.0270000000,2406.2930000000,1726.7470000000,30.8340000000,23.5090000000,12.2320000000,25.4990000000,20.5960000000,9.5830000000,29.1540000000,19.1670000000,24.7880000000,22.7710000000,21.6070000000,152.8310000000,40969.0880000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68213.3920000000,0.3330000000,0.3140000000,30.5050000000,140.0880000000,20569.3020000000,20510.3170000000,0.0080000000,47644.0790000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.9022660212,0.9022660212
0,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0002.jpg,True,True,0.5056485571086422,0.5056485571,97.49751734733582,82.25643014907837,15.241087198257446,0,0,2076.3850000000,2418.4010000000,1726.4770000000,34.1640000000,23.6130000000,12.0920000000,28.1880000000,21.8200000000,10.6060000000,28.6550000000,19.3230000000,27.4950000000,21.3410000000,24.6590000000,142.3270000000,40754.4030000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68102.5800000000,0.3400000000,0.3450000000,21.7050000000,148.5350000000,20644.5310000000,20574.3230000000,0.0080000000,47458.0410000000,62192448,62191424,10532,10532,60591291,60591300,60591291,60591291,0,0,1601157,1600124,0.5056485571,0.5056485571
1,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0003.jpg,False,True,0.6268200147005862,0.6268200147,97.73313450813293,82.53795218467712,15.19518232345581,0,0,2084.3410000000,2417.4800000000,1706.1830000000,32.7500000000,24.4340000000,12.0820000000,25.8150000000,23.1550000000,7.7750000000,26.3150000000,19.2690000000,26.1390000000,21.7160000000,22.3740000000,149.1050000000,40883.9130000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,68096.4580000000,0.3470000000,0.3150000000,22.6570000000,149.6920000000,20524.2600000000,20465.3540000000,0.0100000000,47572.1860000000,62192457,62191424,10523,10532,60591300,60591291,60591291,60591291,0,0,1601157,1600133,0.6268200147,0.6268200147
