,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Adrian_McPherson/Adrian_McPherson_0001.jpg,lfw/Adrian_McPherson/Adrian_McPherson_0002.jpg,False,True,0.7936482131481171,0.793648243,19.308847427368164,17.36996817588806,1.9388792514801025,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.00,0.74,16%,0:17.00,0,0,0,0,164888,0,0,100008,118786,81,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.80,1.66,26%,0:17.03,0,0,0,0,164876,0,0,98979,86914,16,0,0,0,0,0,0,4096,0,not measured,not measured,5362.9693252819,0.9661875000,11.1245610144,68.5560000000,69.2090000000,50.1700000000,1.9580000000,1.8290000000,0.9540000000,1.8350000000,1.6850000000,0.8350000000,2.0430000000,1.8120000000,1.4030000000,2.0220000000,1.9870000000,10.8180000000,2286.8650000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4275.7780000000,256.1150000000,0.0520000000,281.3540000000,11551.3040000000,1765.8400000000,1764.7540000000,0.0020000000,2509.9370000000,19986928,19986416,67119700,67119700,19437211,19437211,19437211,19437211,0,0,549717,549205,0.7936482430,0.7936482430,3673.9643654159,0.9962500000,11.4819635844,118.5270000000,135.4900000000,111.7370000000,4.2060000000,3.5310000000,2.5110000000,3.7180000000,3.2810000000,2.3760000000,4.0150000000,3.6800000000,4.6600000000,4.1200000000,3.0470000000,21.3940000000,2071.0710000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4276.4890000000,342.8130000000,0.0810000000,2.0490000000,11551.5570000000,1766.9460000000,1763.0720000000,0.0040000000,2509.5400000000,19986425,19986928,67119691,67119700,19437220,19437211,19437211,19437211,0,0,549205,549717,0.7936482430,0.7936482430
0,lfw/Adrian_McPherson/Adrian_McPherson_0001.jpg,lfw/David_Anderson/David_Anderson_0004.jpg,False,False,0.7770888954401016,0.7770888209,19.690519094467163,17.756526231765747,1.933992862701416,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.08,0.68,16%,0:17.10,0,0,0,0,163444,0,0,99686,120995,19,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.89,1.57,26%,0:17.11,0,0,0,0,165248,0,0,98983,87719,248,0,0,0,0,0,0,4096,0,not measured,not measured,5418.3907802694,0.8465625000,11.1283020193,87.7380000000,107.7460000000,65.2330000000,2.9920000000,2.5330000000,1.2890000000,2.7190000000,2.3170000000,1.1800000000,2.9330000000,2.4020000000,2.3070000000,2.9200000000,2.2490000000,15.5250000000,2294.3690000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4398.0720000000,249.6870000000,0.0530000000,273.4700000000,11547.1030000000,1793.9920000000,1790.5740000000,0.0020000000,2604.0800000000,19986928,19986416,67119700,67119700,19437211,19437211,19437193,19437211,0,0,549717,549205,0.7770888209,0.7770888209,3511.1300078178,0.8763750000,11.4858746624,119.0220000000,132.8660000000,111.7030000000,4.1160000000,3.4190000000,2.0480000000,3.6620000000,3.3560000000,1.9380000000,4.0430000000,3.7440000000,4.7130000000,4.0000000000,3.3020000000,21.3570000000,2169.0060000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4398.6230000000,349.2190000000,0.0780000000,2.0660000000,11547.6100000000,1794.8590000000,1791.0580000000,0.0020000000,2603.7620000000,19986425,19986928,67119691,67119700,19437220,19437211,19437211,19437211,0,0,549205,549717,0.7770888209,0.7770888209
0,lfw/Adrian_Nastase/Adrian_Nastase_0001.jpg,lfw/Adrian_Nastase/Adrian_Nastase_0002.jpg,True,True,0.5122028887271881,0.5122026205,19.379473209381104,17.445534229278564,1.933938980102539,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",1.95,0.91,16%,0:17.08,0,0,0,0,163636,0,0,99691,119991,146,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",3.02,1.48,26%,0:17.11,0,0,0,0,165252,0,0,98984,87161,22,0,0,0,0,0,0,4096,0,not measured,not measured,5418.4481225924,0.8951250000,11.1233922245,74.9500000000,75.8310000000,56.3100000000,2.1880000000,2.0630000000,1.0850000000,1.9550000000,1.8420000000,0.8900000000,2.3840000000,1.9270000000,1.9260000000,2.1890000000,1.8570000000,11.8860000000,2362.2590000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4377.7230000000,262.7980000000,0.0580000000,258.0270000000,11549.0820000000,1769.5400000000,1768.5330000000,0.0020000000,2608.1830000000,19986928,19986416,67119700,67119700,19437211,19437211,19437193,19437211,0,0,549717,549205,0.5122026205,0.5122026205,3494.7254899953,0.9475000000,11.4806011027,121.3750000000,134.5500000000,113.5190000000,4.2800000000,3.6330000000,2.0230000000,3.7180000000,3.5580000000,2.0040000000,4.2330000000,3.9860000000,5.2080000000,4.0050000000,3.4320000000,22.8480000000,2163.3390000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4378.5890000000,357.0350000000,0.0760000000,2.0740000000,11549.6230000000,1770.8880000000,1767.2160000000,0.0030000000,2607.6970000000,19986425,19986928,67119691,67119700,19437220,19437220,19437211,19437211,0,0,549205,549708,0.5122026205,0.5122026205
0,lfw/Adrian_Nastase/Adrian_Nastase_0001.jpg,lfw/Mark_Kelly/Mark_Kelly_0001.jpg,False,False,0.886599563062191,0.8865995407,19.752974271774292,17.80034041404724,1.9526338577270508,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.01,0.83,16%,0:17.16,0,0,0,0,164776,0,0,100003,120705,104,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.92,1.53,26%,0:17.16,0,0,0,0,164952,0,0,98979,86725,20,0,0,0,0,0,0,4096,0,not measured,not measured,5417.9894179894,0.9611250000,11.1181410190,72.2680000000,70.2530000000,49.7740000000,2.4940000000,2.0420000000,1.1530000000,2.1280000000,2.1050000000,1.0330000000,2.3440000000,2.0000000000,2.3440000000,2.3030000000,1.8970000000,12.6550000000,2372.9410000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4434.6400000000,250.0390000000,0.0520000000,261.0900000000,11570.4750000000,1828.0900000000,1824.3210000000,0.0050000000,2606.5460000000,19986928,19986416,67119700,67119700,19437211,19437211,19437193,19437211,0,0,549717,549205,0.8865995407,0.8865995407,3664.7996707407,0.9913125000,11.4748900271,119.4550000000,133.0530000000,113.8280000000,3.7870000000,3.4870000000,2.1630000000,3.6310000000,3.4250000000,2.0610000000,3.9920000000,3.4320000000,5.1000000000,4.3010000000,3.2750000000,21.0300000000,2168.5570000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4435.4480000000,340.0930000000,0.0780000000,1.9600000000,11570.8000000000,1829.2030000000,1825.3960000000,0.0040000000,2606.2420000000,19986425,19986928,67119691,67119700,19437220,19437211,19437211,19437211,0,0,549205,549717,0.8865995407,0.8865995407
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0002.jpg,False,True,0.9199862629175186,0.919986248,19.19791889190674,17.234328746795654,1.963590145111084,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",1.69,0.64,13%,0:16.88,0,0,0,0,163956,0,0,99773,120251,13,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",3.19,1.35,26%,0:16.91,0,0,0,0,165064,0,0,98983,86697,15,0,0,0,0,0,0,4096,0,not measured,not measured,5419.2510425708,0.7741875000,11.1278037827,53.1060000000,51.5310000000,36.0960000000,1.4000000000,1.3670000000,0.5980000000,1.2240000000,1.2090000000,0.5680000000,1.4530000000,1.1420000000,1.0930000000,1.3090000000,1.2030000000,7.1400000000,2191.7120000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4134.6090000000,262.9800000000,0.0510000000,290.9640000000,11557.6130000000,1777.9040000000,1774.0260000000,0.0040000000,2356.7030000000,19986928,19986416,67119700,67119700,19437211,19437211,19437202,19437211,0,0,549717,549205,0.9199862480,0.9199862480,3474.6139412098,0.8040625000,11.4853913001,120.3700000000,135.1640000000,112.8250000000,4.1670000000,3.4550000000,2.1230000000,3.7150000000,3.5120000000,2.1160000000,4.0030000000,3.9480000000,5.0450000000,4.0270000000,3.2570000000,22.0810000000,1915.1650000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4135.3530000000,358.6880000000,0.0800000000,2.0560000000,11557.6530000000,1778.9860000000,1775.1730000000,0.0030000000,2356.3630000000,19986425,19986928,67119691,67119700,19437220,19437211,19437211,19437211,0,0,549205,549717,0.9199862480,0.9199862480
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0003.jpg,False,True,0.8289422243833542,0.8289422393,19.851749658584595,17.910794019699097,1.940955638885498,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.27,0.96,18%,0:17.29,0,0,0,0,164936,0,0,100010,120182,75,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",3.17,1.30,25%,0:17.30,0,0,0,0,164872,0,0,98983,86853,21,0,0,0,0,0,0,4096,0,not measured,not measured,5419.9681365154,0.9660000000,11.1141588219,91.7960000000,96.6030000000,75.6080000000,2.9290000000,2.6830000000,1.5080000000,2.6090000000,2.4240000000,1.2950000000,2.9890000000,2.6780000000,2.4930000000,2.9270000000,2.2520000000,16.4690000000,2493.8070000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4590.2620000000,249.5120000000,0.0550000000,244.3310000000,11559.0050000000,1780.3400000000,1779.2690000000,0.0020000000,2809.9210000000,19986928,19986416,67119700,67119700,19437211,19437211,19437193,19437211,0,0,549717,549205,0.8289422393,0.8289422393,3652.5250219366,1.0096250000,11.4708332557,119.6030000000,133.7690000000,113.8000000000,4.1390000000,3.4950000000,2.4390000000,4.2940000000,3.6230000000,1.9090000000,4.2460000000,3.7250000000,5.0130000000,4.2770000000,3.4130000000,21.6580000000,2368.0320000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4591.1820000000,337.8990000000,0.0830000000,2.0410000000,11559.3400000000,1781.5110000000,1777.8030000000,0.0020000000,2809.6670000000,19986425,19986928,67119691,67119700,19437220,19437211,19437211,19437211,0,0,549205,549717,0.8289422393,0.8289422393
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0004.jpg,False,True,0.7118383944034576,0.711838305,19.21511673927307,17.2741436958313,1.9409730434417725,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",1.77,0.65,14%,0:16.92,0,0,0,0,165088,0,0,100010,120849,15,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.95,1.48,26%,0:16.95,0,0,0,0,164932,0,0,98977,86907,18,0,0,0,0,0,0,4096,0,not measured,not measured,5417.5307910441,0.8430000000,11.1275483933,61.4930000000,61.8510000000,42.3480000000,1.7870000000,1.5530000000,0.7480000000,1.6050000000,1.3970000000,0.7230000000,1.6920000000,1.5910000000,1.3150000000,1.6110000000,1.4570000000,8.7460000000,2236.9350000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4216.0110000000,264.8070000000,0.0510000000,252.0750000000,11558.4320000000,1783.9690000000,1782.7140000000,0.0020000000,2432.0390000000,19986928,19986416,67119700,67119700,19437211,19437211,19437211,19437211,0,0,549717,549205,0.7118383050,0.7118383050,3660.2671566087,0.8828750000,11.4848832467,118.7760000000,133.2360000000,112.0650000000,4.3220000000,3.8240000000,2.2830000000,3.8900000000,3.6600000000,2.4280000000,4.1670000000,3.7970000000,4.7490000000,4.2650000000,3.5660000000,21.4400000000,1993.8120000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4216.8180000000,343.8040000000,0.0760000000,2.0280000000,11559.0470000000,1785.0920000000,1782.1230000000,0.0030000000,2431.7230000000,19986425,19986928,67119691,67119700,19437220,19437211,19437211,19437211,0,0,549205,549717,0.7118383050,0.7118383050
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0005.jpg,True,True,0.5786280632019043,0.5786281228,19.79434823989868,17.84671139717102,1.9476368427276611,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.29,1.01,18%,0:17.49,0,0,0,0,164776,0,0,100004,120843,17,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",3.09,1.46,26%,0:17.51,0,0,0,0,165156,0,0,98982,86877,16,0,0,0,0,0,0,4096,0,not measured,not measured,5416.9289609971,0.8610000000,11.1230916077,99.3280000000,108.2880000000,84.2180000000,3.2880000000,2.9400000000,1.4730000000,2.8980000000,2.6000000000,1.4540000000,3.9240000000,2.8270000000,2.8770000000,3.0720000000,2.4870000000,18.0010000000,2668.8470000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4784.9940000000,251.5640000000,0.0530000000,261.2400000000,11550.9300000000,1766.8160000000,1765.6900000000,0.0020000000,3018.1780000000,19986928,19986416,67119700,67119700,19437211,19437211,19437193,19437211,0,0,549717,549205,0.5786281228,0.5786281228,3653.1765511730,0.9030625000,11.4807514439,121.2340000000,134.8750000000,111.8150000000,3.9350000000,3.6200000000,2.4020000000,3.8420000000,3.2560000000,2.0020000000,4.2010000000,3.7430000000,5.3330000000,4.0400000000,3.6820000000,21.6040000000,2576.0500000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4786.0810000000,344.2110000000,0.0750000000,2.0390000000,11551.3170000000,1768.0570000000,1764.2360000000,0.0030000000,3018.0210000000,19986425,19986928,67119691,67119700,19437220,19437211,19437211,19437211,0,0,549205,549717,0.5786281228,0.5786281228
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0006.jpg,True,True,0.5517677366733551,0.5517677665,19.133718967437744,17.19006586074829,1.9436531066894531,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.04,0.70,16%,0:16.82,0,0,0,0,164788,0,0,100008,117765,19,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.80,1.60,26%,0:16.85,0,0,0,0,165108,0,0,98978,87244,28,0,0,0,0,0,0,4096,0,not measured,not measured,5419.1650040485,0.9067500000,11.1275135684,65.1690000000,64.5640000000,42.3870000000,1.9540000000,1.7170000000,0.7780000000,1.8250000000,1.6430000000,0.7930000000,2.0320000000,1.7620000000,1.8230000000,2.0840000000,1.6700000000,10.6450000000,2173.8230000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4151.6880000000,263.3450000000,0.0520000000,231.3570000000,11542.7000000000,1771.5620000000,1767.8620000000,0.0040000000,2380.1230000000,19986928,19986416,67119700,67119700,19437211,19437211,19437193,19437211,0,0,549717,549205,0.5517677665,0.5517677665,3656.1504734429,0.9370625000,11.4848523322,120.2260000000,133.9560000000,111.7400000000,4.0110000000,3.7220000000,2.4090000000,3.8610000000,3.8270000000,2.0800000000,3.8720000000,3.4550000000,5.1350000000,3.8040000000,3.2880000000,21.3920000000,1941.5790000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4152.5240000000,340.2270000000,0.0750000000,2.0640000000,11543.0720000000,1772.2970000000,1768.6680000000,0.0030000000,2380.2250000000,19986425,19986928,67119691,67119700,19437220,19437211,19437211,19437211,0,0,549205,549717,0.5517677665,0.5517677665
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0007.jpg,False,True,0.6581714451313019,0.6581715345,19.358426570892334,17.411957025527954,1.9464695453643799,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.02,0.81,16%,0:17.04,0,0,0,0,164780,0,0,100008,119061,26,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.122 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 2""",2.94,1.53,26%,0:17.07,0,0,0,0,165092,0,0,98979,86731,19,0,0,0,0,0,0,4096,0,not measured,not measured,5418.2187605825,0.7420000000,11.1289841437,67.8510000000,68.4630000000,49.7330000000,2.0550000000,1.7250000000,0.8940000000,1.8250000000,1.6800000000,0.7910000000,2.0440000000,1.5890000000,1.9880000000,1.9750000000,1.6240000000,10.4590000000,2353.4560000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4341.5320000000,253.7620000000,0.0550000000,270.8180000000,11536.6230000000,1767.5020000000,1766.4860000000,0.0020000000,2574.0290000000,19986928,19986416,67119700,67119700,19437211,19437211,19437193,19437211,0,0,549717,549205,0.6581715345,0.6581715345,3489.5687792643,0.7866250000,11.4867446108,120.7050000000,134.0590000000,112.2040000000,3.9840000000,3.9900000000,2.4010000000,3.7450000000,3.5350000000,1.9580000000,4.3260000000,3.9590000000,4.8320000000,4.2360000000,3.6250000000,21.7620000000,2132.4240000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,4342.5370000000,357.5290000000,0.0780000000,1.9980000000,11536.8920000000,1768.5810000000,1764.9060000000,0.0020000000,2573.9530000000,19986425,19986928,67119691,67119700,19437220,19437211,19437211,19437211,0,0,549205,549717,0.6581715345,0.6581715345
