,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,145.40392899513245,120.69326901435852,24.710659980773926,0,0,2073.0720000000,2409.9090000000,1797.2150000000,28.9360000000,21.6900000000,13.1180000000,26.3390000000,21.4530000000,8.4280000000,30.0180000000,23.4610000000,30.6370000000,25.7800000000,23.5390000000,155.8220000000,41969.0440000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,103499.6320000000,0.4570000000,0.3390000000,27.2000000000,2109.1400000000,54754.7110000000,54687.8660000000,0.0080000000,48744.9090000000,98546487,98545454,49947,49956,96945330,96945321,96945321,96945321,0,0,1601157,1600133,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,139.3243763446808,122.66406488418579,16.660311460494995,0,0,2045.9890000000,2392.0710000000,1758.9190000000,27.9070000000,22.2960000000,12.1390000000,24.8910000000,20.0770000000,7.9080000000,28.5120000000,22.7630000000,31.2900000000,25.0300000000,24.0310000000,146.6870000000,42176.1759999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,105245.2390000000,0.3220000000,0.3160000000,19.4790000000,2127.7240000000,56389.4020000000,56323.0650000000,0.0080000000,48855.8270000000,98546487,98545454,49947,49956,96945330,96945321,96945312,96945321,0,0,1601157,1600133,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,138.85659646987915,122.08130931854248,16.77528715133667,0,0,2060.4170000000,2408.5910000000,1765.6260000000,28.2720000000,23.7080000000,12.3620000000,24.6960000000,21.2530000000,7.6450000000,29.5960000000,24.0080000000,30.6280000000,24.6290000000,24.7900000000,149.9200000000,42263.5920000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,104524.6020000000,0.3090000000,0.3140000000,34.3060000000,2140.8490000000,55534.7740000000,55470.0150000000,0.0080000000,48989.8170000000,98546478,98545454,49956,49956,96945321,96945321,96945312,96945321,0,0,1601157,1600133,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Ranil_Wickremasinghe/Ranil_Wickremasinghe_0001.jpg,False,False,1.096304863287404,1.0963048633,139.58228373527527,122.75967979431152,16.822603940963745,0,0,2074.9960000000,2408.0870000000,1774.1820000000,29.4640000000,21.7550000000,13.1730000000,25.4610000000,22.7690000000,8.5590000000,31.5020000000,21.9830000000,33.7570000000,25.6200000000,25.1500000000,158.4080000000,42085.2810000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,104974.4030000000,0.4790000000,0.3450000000,25.2860000000,2125.7750000000,56127.0610000000,56062.0440000000,0.0160000000,48847.3330000000,98546478,98545454,49956,49956,96945321,96945321,96945312,96945321,0,0,1601157,1600133,1.0963048633,1.0963048633
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Gary_Forsee/Gary_Forsee_0001.jpg,False,False,0.8996115011755382,0.8996115012,139.00717425346375,122.28165459632874,16.72551965713501,0,0,2085.5760000000,2400.0470000000,1763.1810000000,28.2030000000,23.3570000000,12.8620000000,23.8960000000,22.1610000000,7.2600000000,29.6820000000,23.3340000000,32.9120000000,25.0280000000,24.3280000000,165.0670000000,42172.1629999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,104725.0570000000,0.3390000000,0.3250000000,26.0520000000,2123.3190000000,55801.7050000000,55735.7160000000,0.0080000000,48923.3420000000,98546478,98545454,49956,49956,96945321,96945321,96945312,96945321,0,0,1601157,1600133,0.8996115012,0.8996115012
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Hestrie_Cloette/Hestrie_Cloette_0001.jpg,False,False,0.888752483337625,0.8887524833,139.45357203483582,122.60952472686768,16.84404730796814,0,0,2077.0070000000,2402.5450000000,1782.0070000000,25.6020000000,22.0860000000,12.8510000000,24.8020000000,21.1900000000,7.0030000000,30.4090000000,24.9730000000,28.4690000000,26.6920000000,24.4470000000,152.0690000000,42093.6419999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,104772.1970000000,0.4710000000,0.3300000000,26.2000000000,2214.1030000000,55931.7060000000,55865.2030000000,0.0080000000,48840.4800000000,98546478,98545454,49956,49956,96945321,96945321,96945313,96945321,0,0,1601157,1600133,0.8887524833,0.8887524833
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,139.33951139450073,122.60280442237854,16.736706972122192,0,0,2067.1280000000,2403.8590000000,1775.1280000000,27.0670000000,22.2010000000,13.2130000000,28.9270000000,21.5450000000,7.3170000000,30.6650000000,23.4130000000,31.7470000000,25.8850000000,23.7040000000,153.7090000000,42214.5329999997,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,104754.7230000000,0.3130000000,0.3230000000,31.5300000000,2203.2790000000,55789.3520000000,55723.5980000000,0.0080000000,48965.3620000000,98546478,98545454,49956,49956,96945321,96945321,96945312,96945321,0,0,1601157,1600133,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Angel_Maza/Angel_Maza_0001.jpg,False,False,0.8779511275410736,0.8779511275,138.72760701179504,121.76837372779846,16.959233283996582,0,0,2051.1330000000,2391.6320000000,1751.7880000000,25.6350000000,23.6140000000,13.1280000000,25.3970000000,20.3760000000,7.5770000000,29.0060000000,24.4430000000,28.7450000000,24.6100000000,23.3640000000,149.5920000000,42153.8019999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,103588.0820000000,0.3200000000,0.3170000000,19.6560000000,2258.1340000000,54752.6000000000,54678.1990000000,0.0080000000,48835.4730000000,98546478,98545454,49956,49956,96945321,96945321,96945312,96945321,0,0,1601157,1600133,0.8779511275,0.8779511275
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,138.91314363479614,122.07709836959839,16.836045265197754,0,0,2072.7360000000,2400.3040000000,1762.8130000000,28.1320000000,22.9710000000,11.9830000000,27.4530000000,20.2430000000,8.3290000000,31.8920000000,23.0420000000,29.3130000000,26.6040000000,23.8660000000,151.4510000000,42082.3900000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,103997.0740000000,0.3220000000,0.3060000000,29.7730000000,2205.4330000000,55182.6160000000,55111.3800000000,0.0080000000,48814.4470000000,98546478,98545454,49956,49956,96945321,96945321,96945313,96945321,0,0,1601157,1600133,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Ed_Case/Ed_Case_0001.jpg,False,False,0.9695118328640211,0.9695118329,138.78900575637817,121.92300963401794,16.86599612236023,0,0,2080.4960000000,2390.7860000000,1778.4400000000,31.6170000000,24.8000000000,14.2200000000,29.7420000000,22.5790000000,7.2310000000,32.3660000000,24.1720000000,31.8120000000,27.8450000000,23.1900000000,164.6730000000,42166.5839999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,104210.0510000000,0.3310000000,0.3180000000,29.1310000000,2222.8230000000,55266.7580000000,55193.3530000000,0.0070000000,48943.2850000000,98546478,98545454,49956,49956,96945321,96945321,96945312,96945321,0,0,1601157,1600133,0.9695118329,0.9695118329
