,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Adrian_McPherson/Adrian_McPherson_0001.jpg,lfw/Adrian_McPherson/Adrian_McPherson_0002.jpg,False,True,0.7936482131481171,0.793648243,61.38063883781433,44.02083778381348,17.359801054000854,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.24,5.79,96%,0:43.47,0,0,0,0,145000,0,1,95696,73374,21888,0,784,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.06,6.15,96%,0:43.57,0,0,0,0,148812,0,0,95627,72616,20667,0,0,0,0,0,0,4096,0,39.33674404000001,39.3652868,47.3953676675,1.0653750000,26.7474998401,430.2570000000,475.6500000000,327.1660000000,10.3860000000,6.5270000000,3.8910000000,6.8940000000,6.1460000000,2.6660000000,6.3430000000,7.6390000000,7.1500000000,8.0210000000,7.1100000000,45.5900000000,5191.4650000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10646.3610000000,22046.2710000000,0.3080000000,16.6460000000,4937.5690000000,4080.5030000000,4063.7050000000,0.0070000000,6565.8520000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7936482430,0.7936482430,47.3308716350,1.0711875000,27.5591704001,431.8390000000,491.4990000000,320.5890000000,7.7370000000,7.0890000000,4.2340000000,8.7790000000,7.2020000000,3.6750000000,6.5070000000,5.7270000000,5.6460000000,7.4200000000,5.9610000000,48.0390000000,5181.7350000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10646.8290000000,22066.3010000000,0.3290000000,6.4780000000,4937.5000000000,4080.6620000000,4063.7760000000,0.0080000000,6566.1600000000,19986407,19986910,67119691,67119700,19437202,19437193,19437185,19437193,0,0,549205,549717,0.7936482430,0.7936482430
0,lfw/Adrian_McPherson/Adrian_McPherson_0001.jpg,lfw/Martin_Landau/Martin_Landau_0001.jpg,False,False,0.9549295753240585,0.9549295902,66.1520664691925,43.96150326728821,22.190563201904297,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.12,5.66,96%,0:43.42,0,0,0,0,145044,0,0,95697,71339,17938,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.29,5.88,96%,0:43.52,0,0,0,0,148860,0,0,95627,73382,22668,0,0,0,0,0,0,4096,0,41.80175438999999,42.611310079999996,47.3697265444,1.0620000000,26.7159185757,427.9130000000,474.2830000000,324.5790000000,9.1610000000,6.6930000000,4.9990000000,7.0740000000,6.8520000000,3.3060000000,5.9350000000,6.7880000000,5.9000000000,6.8690000000,7.2850000000,42.2940000000,5156.6180000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10611.7810000000,22058.9470000000,0.3040000000,8.4010000000,4942.2430000000,4091.1910000000,4074.3140000000,0.0080000000,6520.5850000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9549295902,0.9549295902,47.3016750244,1.0656250000,27.5307656306,430.9130000000,478.0300000000,322.1290000000,7.7470000000,6.4850000000,4.0790000000,7.8520000000,7.1480000000,2.7550000000,6.1770000000,6.4560000000,7.0490000000,6.3670000000,6.1990000000,50.5960000000,5149.5330000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10614.2040000000,22081.1440000000,0.2950000000,28.8040000000,4942.2590000000,4090.9480000000,4074.1240000000,0.0080000000,6523.2500000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,0.9549295902,0.9549295902
0,lfw/Adrian_Nastase/Adrian_Nastase_0001.jpg,lfw/Adrian_Nastase/Adrian_Nastase_0002.jpg,True,True,0.5122028887271881,0.5122026205,65.29011631011963,44.06097078323364,21.229145526885986,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",35.90,5.97,96%,0:43.52,0,0,0,0,144960,0,0,95695,73147,18464,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",35.95,6.20,96%,0:43.62,0,0,0,0,148864,0,0,95628,73065,19595,0,0,0,0,0,0,4096,0,43.80123205,39.269016900000004,47.4255498759,1.0812500000,26.6674722466,424.4370000000,476.9080000000,323.8380000000,8.9770000000,5.9720000000,4.7910000000,6.8620000000,6.0880000000,3.2450000000,6.3390000000,6.4720000000,5.5270000000,6.2900000000,6.6790000000,40.1520000000,5196.7490000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10639.2500000000,22031.8910000000,0.3170000000,13.2330000000,4955.1700000000,4086.8000000000,4069.8620000000,0.0090000000,6552.4440000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5122026205,0.5122026205,47.3248146510,1.0724375000,27.4744085543,433.4000000000,476.3760000000,323.9180000000,8.3890000000,7.4000000000,3.5500000000,9.2870000000,6.1560000000,2.6670000000,7.1580000000,5.9520000000,6.8570000000,6.3180000000,6.4790000000,48.5630000000,5176.7690000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10642.0720000000,22069.6490000000,0.3550000000,162.5090000000,4954.8410000000,4086.8580000000,4069.9670000000,0.0080000000,6555.2060000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,0.5122026205,0.5122026205
0,lfw/Adrian_Nastase/Adrian_Nastase_0001.jpg,lfw/Monica_Vergara/Monica_Vergara_0001.jpg,False,False,0.9622533917427063,0.9622533917,66.30191707611084,43.95378065109253,22.34813642501831,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.27,5.41,96%,0:43.39,0,0,0,0,145028,0,0,95694,68939,13963,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.12,6.06,96%,0:43.50,0,0,0,0,147544,0,0,95308,71691,17982,0,0,0,0,0,0,4096,0,42.59605376,42.83142940000001,47.4397916541,1.0626250000,26.6930093302,431.6380000000,473.2120000000,328.1960000000,9.6240000000,6.8730000000,4.1690000000,6.1330000000,6.7400000000,2.7040000000,6.8810000000,7.1210000000,6.0450000000,7.8590000000,8.3490000000,44.4640000000,5098.5810000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10581.2550000000,22026.1080000000,0.3260000000,11.6420000000,4953.6060000000,4109.1330000000,4092.4000000000,0.0080000000,6472.1100000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9622533917,0.9622533917,47.2932686068,1.0616875000,27.5028802821,427.7300000000,478.2610000000,323.7240000000,8.1640000000,6.9300000000,4.2170000000,7.9600000000,6.5150000000,2.2510000000,6.4680000000,6.1900000000,7.9760000000,6.7230000000,5.8150000000,48.2130000000,5102.4260000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10583.3640000000,22083.8760000000,0.3040000000,106.9740000000,4952.0020000000,4110.8370000000,4093.8830000000,0.0090000000,6472.5210000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,0.9622533917,0.9622533917
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0002.jpg,False,True,0.9199862629175186,0.919986248,63.58919882774353,44.02626442909241,19.562934398651123,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.34,5.66,96%,0:43.48,0,0,0,0,144944,0,0,95696,72927,20092,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.24,5.89,96%,0:43.56,0,0,0,0,148808,0,0,95625,71685,17204,0,0,0,0,0,0,4096,0,39.18627412000001,42.74074558000001,47.4119664192,1.0519375000,26.7575643425,429.0130000000,489.7530000000,326.4720000000,9.7760000000,6.4080000000,4.8990000000,6.5980000000,6.4210000000,2.1000000000,7.7480000000,7.0220000000,5.5180000000,7.6390000000,6.3860000000,43.9690000000,5151.1110000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10623.9140000000,22038.1600000000,0.3290000000,9.6810000000,4932.3730000000,4089.2350000000,4072.3250000000,0.0080000000,6534.6730000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9199862480,0.9199862480,47.3236270602,1.0445000000,27.5712566203,428.0990000000,489.4850000000,317.2260000000,8.8260000000,6.6620000000,3.8930000000,8.1180000000,6.0910000000,2.2190000000,7.4720000000,6.0390000000,6.6810000000,7.4830000000,6.6020000000,48.8800000000,5158.9870000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10626.3440000000,22070.8040000000,0.3740000000,6.5370000000,4932.2140000000,4088.9960000000,4072.1390000000,0.0070000000,6537.3420000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,0.9199862480,0.9199862480
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0003.jpg,False,True,0.8289422243833542,0.8289422393,64.66305541992188,44.11010456085205,20.552950859069824,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.21,5.88,96%,0:43.57,0,0,0,0,145024,0,0,95701,72835,21000,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.17,5.90,96%,0:43.58,0,0,0,0,147560,0,1,95312,71659,19247,0,0,0,0,0,0,4096,0,43.54097517000002,43.38124129,47.3906977984,1.0670000000,26.7232643135,430.5110000000,490.1720000000,328.2480000000,8.9730000000,6.3380000000,4.3660000000,6.0350000000,6.3570000000,2.4060000000,6.0410000000,6.6340000000,6.4580000000,6.8150000000,6.7410000000,43.7430000000,5161.4880000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10675.0960000000,22047.5640000000,0.3260000000,11.7540000000,4943.4950000000,4128.4440000000,4111.6730000000,0.0090000000,6546.6470000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8289422393,0.8289422393,47.3447939175,1.0613125000,27.5523187321,424.1170000000,474.3120000000,322.7600000000,7.7720000000,6.4970000000,3.2460000000,7.5950000000,6.2720000000,2.2930000000,8.0570000000,6.4080000000,6.1450000000,6.5310000000,6.5590000000,50.4840000000,5184.1140000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10675.6020000000,22070.2220000000,0.3040000000,84.6010000000,4943.3510000000,4128.7290000000,4111.9500000000,0.0090000000,6546.8660000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.8289422393,0.8289422393
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0004.jpg,False,True,0.7118383944034576,0.711838305,66.21039390563965,43.94325113296509,22.26714277267456,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.17,5.71,96%,0:43.49,0,0,0,0,144984,0,0,95697,73496,22859,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.17,5.84,96%,0:43.42,0,0,0,0,148776,0,0,95627,73401,22385,0,0,0,0,0,0,4096,0,40.89536325,41.54371956,47.4148840322,1.0540625000,26.7567868694,422.5560000000,474.0800000000,320.5780000000,9.0540000000,6.0830000000,5.3020000000,6.5760000000,6.4090000000,2.2710000000,6.4730000000,6.7460000000,6.2950000000,6.6820000000,6.7920000000,42.2180000000,5233.4980000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10672.9540000000,22037.9150000000,0.3170000000,17.9290000000,4936.9700000000,4088.2210000000,4071.4890000000,0.0070000000,6584.7270000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7118383050,0.7118383050,47.3304034704,1.0381875000,27.5676284538,429.5390000000,483.9510000000,322.7200000000,7.8430000000,6.4980000000,4.2340000000,7.9520000000,6.2170000000,2.5630000000,7.8020000000,6.1570000000,5.7080000000,6.4140000000,6.1240000000,50.0130000000,5208.4940000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10675.7650000000,22066.5210000000,0.3240000000,6.6640000000,4936.6910000000,4088.2540000000,4071.3280000000,0.0090000000,6587.5030000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,0.7118383050,0.7118383050
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0005.jpg,True,True,0.5786280632019043,0.5786281228,63.995686531066895,44.009098529815674,19.98658800125122,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.07,5.95,96%,0:43.54,0,0,0,0,144952,0,0,95698,73155,19036,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.13,5.93,96%,0:43.48,0,0,0,0,147572,0,0,95307,72352,18554,0,0,0,0,0,0,4096,0,40.64056724,40.81343981,47.4247284112,1.0652500000,26.7482655944,430.6030000000,481.4740000000,325.3900000000,8.7730000000,6.4090000000,4.2720000000,7.1680000000,6.3640000000,2.9570000000,5.9460000000,7.1300000000,5.5250000000,7.5150000000,6.9970000000,45.8220000000,5148.4710000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10624.5790000000,22032.5130000000,0.3170000000,126.7090000000,4937.5300000000,4101.4650000000,4084.7170000000,0.0070000000,6523.1090000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5786281228,0.5786281228,47.3198175488,1.0678750000,27.5610574316,427.5410000000,476.6030000000,317.0010000000,7.5650000000,6.4390000000,4.0520000000,7.4220000000,6.0870000000,2.5050000000,7.4150000000,6.2940000000,5.7010000000,6.3910000000,5.4640000000,48.3440000000,5166.0150000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10625.0670000000,22071.2270000000,0.3240000000,6.5650000000,4937.5420000000,4101.6710000000,4084.6470000000,0.0090000000,6523.3890000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,0.5786281228,0.5786281228
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0006.jpg,True,True,0.5517677366733551,0.5517677665,66.3317003250122,44.04483103752136,22.286869287490845,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.13,5.82,96%,0:43.49,0,0,0,0,144956,0,0,95694,72575,19168,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.13,5.97,96%,0:43.57,0,0,0,0,148864,0,0,95629,72925,20036,0,0,0,0,0,0,4096,0,44.15050327000001,43.16815486,47.4136831352,1.0790625000,26.7129356974,423.6390000000,471.8660000000,318.5350000000,8.9570000000,6.3690000000,4.7990000000,6.8860000000,6.3630000000,2.2030000000,6.2180000000,7.2530000000,6.7220000000,7.2740000000,6.6390000000,46.9230000000,5167.0910000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10617.1020000000,22038.4010000000,0.2990000000,13.2100000000,4946.0000000000,4096.2300000000,4079.4810000000,0.0080000000,6520.8660000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5517677665,0.5517677665,47.3326918767,1.0503125000,27.5431054981,431.0590000000,477.1830000000,320.3570000000,8.0690000000,6.6470000000,3.8900000000,9.9510000000,7.2260000000,3.5490000000,7.5610000000,5.7940000000,7.0350000000,6.9840000000,6.4820000000,49.5660000000,5148.4840000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10619.4500000000,22066.8860000000,0.3260000000,84.6300000000,4945.6270000000,4096.7710000000,4079.9330000000,0.0090000000,6522.6730000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.5517677665,0.5517677665
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0007.jpg,False,True,0.6581714451313019,0.6581715345,63.66139245033264,44.03822135925293,19.623171091079712,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.14,5.81,96%,0:43.48,0,0,0,0,145008,0,0,95697,73409,20857,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.124 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",36.27,5.95,96%,0:43.60,0,0,0,0,148812,0,0,95628,73534,20860,0,0,0,0,0,0,4096,0,41.075378810000004,39.76594656,47.4246559304,1.0493125000,26.7541359700,435.5310000000,478.8680000000,328.4260000000,8.9120000000,6.2620000000,3.6920000000,6.6030000000,6.7980000000,2.8580000000,6.6770000000,7.3790000000,5.4690000000,8.3120000000,6.3810000000,47.1380000000,5140.7800000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10614.2480000000,22032.9090000000,0.3200000000,16.0400000000,4935.1630000000,4092.3100000000,4075.4400000000,0.0080000000,6521.9320000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6581715345,0.6581715345,47.3022475035,1.0505000000,27.5654258923,430.2430000000,488.0710000000,318.6610000000,7.3120000000,6.9240000000,4.0980000000,7.9340000000,6.3240000000,3.2520000000,7.1860000000,6.3490000000,5.9560000000,6.6650000000,6.2190000000,48.1000000000,5146.1420000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10616.5210000000,22080.6240000000,0.3010000000,39.9530000000,4935.1700000000,4092.0530000000,4075.1560000000,0.0080000000,6524.4620000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,0.6581715345,0.6581715345
