,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042802,69.98495841026306,64.40431332588196,5.5806450843811035,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.29,1.82,7%,1:03.99,0,0,0,0,168828,0,0,66948,61140,425,0,752,0,0,0,0,4096,0,0,166.8690000000,195.3500000000,195.5190000000,6.9340000000,5.2830000000,5.1660000000,6.0810000000,4.6870000000,5.7030000000,7.2120000000,5.7710000000,13.8480000000,7.3420000000,4.6570000000,47.5810000000,40800.4130000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,62479.4910000000,0.1120000000,0.1240000000,634.7240000000,186.4150000000,20974.9410000000,20973.1490000000,0.0020000000,41504.5470000000,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.4069042802,0.4069042802
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ajit_Agarkar/Ajit_Agarkar_0001.jpg,False,False,0.9674073867499828,0.9674074054,61.18850874900818,59.24319052696228,1.9453182220458984,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.13,1.95,8%,0:58.82,0,0,0,0,168864,0,0,66943,61936,959,0,0,0,0,0,0,4096,0,0,165.5820000000,194.5700000000,193.0930000000,6.7570000000,5.0300000000,5.4830000000,6.0100000000,4.6760000000,5.1060000000,8.2750000000,5.9290000000,12.9770000000,6.9300000000,4.5810000000,47.6860000000,40966.6730000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57749.1410000000,0.1080000000,0.1220000000,221.3810000000,180.7500000000,16088.3300000000,16086.5840000000,0.0010000000,41660.8090000000,27761639,27761118,29211,29219,27211922,27211913,27211904,27211913,0,0,549717,549205,0.9674074054,0.9674074054
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856290817,60.623862981796265,58.68915009498596,1.9347128868103027,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.13,1.98,8%,0:58.17,0,0,0,0,168800,0,0,66942,61268,337,0,0,0,0,0,0,4096,0,0,166.6220000000,195.3190000000,200.6340000000,6.6710000000,5.1140000000,4.8970000000,7.7040000000,4.8170000000,5.4600000000,7.7230000000,6.2910000000,14.4760000000,7.6520000000,4.6080000000,46.7800000000,40445.5839999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57305.6510000000,0.1050000000,0.1270000000,66.6830000000,140.8080000000,16153.0800000000,16151.1860000000,0.0020000000,41152.5700000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.4856290817,0.4856290817
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053882598877,0.4750053287,61.68339395523071,59.762040853500366,1.9213531017303467,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.10,2.06,8%,0:59.41,0,0,0,0,168972,0,0,66945,61688,943,0,0,0,0,0,0,4096,0,0,164.4700000000,196.5510000000,192.1090000000,7.2430000000,4.8280000000,4.9600000000,6.1390000000,4.4610000000,4.9030000000,7.5300000000,5.5920000000,12.3850000000,7.1280000000,4.6400000000,47.2560000000,42107.9690000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58431.0820000000,0.1070000000,0.1330000000,172.2190000000,134.3350000000,15619.2560000000,15617.6640000000,0.0020000000,42811.8230000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.4750053287,0.4750053287
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364916324615,0.6170364618,65.73353552818298,63.821125507354736,1.912410020828247,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.03,2.09,8%,1:03.43,0,0,0,0,168632,0,0,66942,61257,399,0,0,0,0,0,0,4096,0,0,165.6640000000,192.4890000000,193.2720000000,7.1030000000,5.3310000000,4.9730000000,6.2770000000,4.7000000000,5.8410000000,7.7480000000,7.3770000000,13.8130000000,7.1500000000,4.7950000000,47.0400000000,44792.5420000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,62346.8500000000,0.1050000000,0.1310000000,218.2210000000,189.2840000000,16858.9230000000,16857.1380000000,0.0010000000,45487.9250000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.6170364618,0.6170364618
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916659235954285,0.5916659832,65.32508325576782,63.40430927276611,1.920773983001709,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.14,2.03,8%,1:03.05,0,0,0,0,168624,0,0,66940,61607,612,0,0,0,0,0,0,4096,0,0,166.6960000000,193.6830000000,194.8350000000,7.2310000000,5.0690000000,5.5090000000,5.8300000000,4.5010000000,4.8940000000,8.0750000000,5.7660000000,13.5540000000,7.4480000000,4.8210000000,47.7890000000,43876.5540000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,61862.0190000000,0.1030000000,0.1280000000,369.7640000000,159.2470000000,17288.1930000000,17285.6340000000,0.0020000000,44573.8240000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.5916659832,0.5916659832
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Mickey_Gilley/Mickey_Gilley_0001.jpg,False,False,0.8371899276971817,0.8371899128,64.36740922927856,62.43734908103943,1.9300601482391357,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.23,1.96,8%,1:01.97,0,0,0,0,168628,0,0,66943,61503,707,0,0,0,0,0,0,4096,0,0,164.9280000000,196.9320000000,193.6730000000,7.1340000000,5.0300000000,5.4120000000,5.7660000000,4.5960000000,4.8830000000,7.5690000000,5.9070000000,12.5480000000,6.7220000000,4.6660000000,47.8930000000,43382.7690000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,61075.9560000000,0.1080000000,0.1200000000,98.7280000000,118.9920000000,16986.1200000000,16984.3650000000,0.0020000000,44089.8340000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8371899128,0.8371899128
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Brad_Gushue/Brad_Gushue_0001.jpg,False,False,0.9212129265069962,0.9212129712,62.67000961303711,60.742629289627075,1.9273803234100342,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.26,1.92,8%,1:00.35,0,0,0,0,168624,0,0,66942,61381,461,0,0,0,0,0,0,4096,0,0,167.4640000000,194.8490000000,194.9590000000,7.4060000000,5.2140000000,5.4180000000,6.2080000000,5.0020000000,5.2910000000,7.2750000000,6.1000000000,13.2150000000,6.6200000000,4.8910000000,48.3760000000,42511.4590000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,59280.5990000000,0.1100000000,0.1290000000,269.3180000000,141.0110000000,16069.2830000000,16067.6190000000,0.0010000000,43211.3140000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9212129712,0.9212129712
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ali_Bin_Hussein/Ali_Bin_Hussein_0001.jpg,False,False,1.0150537127628922,1.0150537491,61.9604218006134,60.0337016582489,1.926720142364502,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.13,2.07,8%,0:59.60,0,0,0,0,168840,0,0,66946,61766,437,0,0,0,0,0,0,4096,0,0,168.2570000000,197.3780000000,196.9900000000,6.9750000000,5.2860000000,5.3140000000,6.3740000000,6.0810000000,5.2040000000,7.6310000000,6.4510000000,14.3660000000,7.4840000000,5.0600000000,48.9380000000,41813.1660000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58495.7730000000,0.1100000000,0.1230000000,254.6110000000,176.7710000000,15972.1630000000,15970.1120000000,0.0020000000,42523.6060000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,1.0150537491,1.0150537491
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Rebekah_Chantay_Revels/Rebekah_Chantay_Revels_0003.jpg,False,False,0.9572538807988167,0.9572538733,62.08616542816162,60.17025852203369,1.9159069061279297,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.28,2.02,8%,0:59.69,0,0,0,0,168788,0,0,66945,61244,938,0,0,0,0,0,0,4096,0,0,171.2110000000,198.7220000000,199.8260000000,7.4580000000,5.3340000000,5.7770000000,6.4140000000,4.7810000000,5.0640000000,7.8620000000,6.4030000000,14.0130000000,7.6300000000,5.0830000000,48.2620000000,41203.3350000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58701.5210000000,0.1090000000,0.1210000000,119.2990000000,190.7620000000,16772.2060000000,16770.4350000000,0.0020000000,41929.3120000000,27761639,27761118,29211,29211,27211922,27211913,27211904,27211913,0,0,549717,549205,0.9572538733,0.9572538733
