,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,110.90340423583984,96.03081560134888,14.872588634490967,0,0,2054.1120000000,2382.3030000000,1739.1320000000,33.9250000000,24.4390000000,11.2420000000,20.7640000000,20.1940000000,10.0140000000,29.6720000000,19.1560000000,22.8150000000,23.5910000000,24.2560000000,150.6060000000,41758.3670000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80392.2780000000,0.3150000000,0.3200000000,175.4210000000,1916.8810000000,31977.6740000000,31910.1480000000,0.0100000000,48414.5950000000,98546496,98545472,49956,49956,96945339,96945339,96945339,96945339,0,0,1601157,1600133,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,111.93237686157227,97.04599595069885,14.886380910873413,0,0,2056.5790000000,2377.1460000000,1720.5910000000,31.0250000000,23.4770000000,11.6960000000,25.8480000000,20.5500000000,9.8370000000,28.4790000000,19.3170000000,22.9890000000,24.1850000000,24.6650000000,158.8400000000,42152.8099999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,81193.8460000000,0.3420000000,0.3100000000,88.3740000000,1908.1940000000,32400.9390000000,32339.1160000000,0.0100000000,48792.8970000000,98546496,98545472,49956,49956,96945339,96945339,96945339,96945339,0,0,1601157,1600133,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,110.29339671134949,95.42658686637878,14.866809844970703,0,0,2053.3590000000,2385.4170000000,1706.8580000000,30.8010000000,24.1100000000,10.4690000000,24.2510000000,21.9820000000,8.3240000000,28.9820000000,21.2630000000,23.6260000000,22.7140000000,22.7930000000,146.1590000000,41407.2110000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,79681.9630000000,0.3140000000,0.3090000000,153.7880000000,1909.4150000000,31649.3080000000,31579.0870000000,0.0070000000,48032.6450000000,98546505,98545472,49947,49956,96945348,96945348,96945339,96945339,0,0,1601157,1600124,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Amelie_Mauresmo/Amelie_Mauresmo_0021.jpg,False,False,0.8068852625703469,0.8068852626,110.69860696792603,95.66489315032959,15.033713817596436,0,0,2062.6390000000,2370.4920000000,1730.1940000000,31.2590000000,23.6200000000,10.1180000000,26.1980000000,20.6660000000,10.4880000000,29.4340000000,19.8260000000,23.4720000000,23.7340000000,24.6260000000,157.4410000000,41835.9840000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,79907.2630000000,0.3200000000,0.3230000000,260.6520000000,1943.0220000000,31421.3240000000,31349.3370000000,0.0090000000,48485.9280000000,98546496,98545472,49956,49956,96945339,96945348,96945339,96945339,0,0,1601157,1600124,0.8068852626,0.8068852626
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Hernan_Crespo/Hernan_Crespo_0001.jpg,False,False,1.011876873287519,1.0118768733,110.66024565696716,95.75307321548462,14.907172441482544,0,0,2050.5220000000,2365.4170000000,1715.5530000000,34.0360000000,23.6910000000,10.4480000000,27.1460000000,20.7520000000,10.7590000000,27.9780000000,19.6360000000,20.7910000000,25.0130000000,22.1920000000,156.1190000000,41811.2900000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80134.3930000000,0.2960000000,0.3090000000,79.8740000000,1927.1470000000,31702.4370000000,31635.8660000000,0.0090000000,48431.9460000000,98546496,98545472,49956,49956,96945339,96945339,96945339,96945339,0,0,1601157,1600133,1.0118768733,1.0118768733
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Michel_Temer/Michel_Temer_0002.jpg,False,False,0.9497707026577002,0.9497707027,110.92242574691772,95.9249815940857,14.997444152832031,0,0,2034.9380000000,2374.6030000000,1730.2990000000,31.2750000000,23.8140000000,13.4360000000,23.2500000000,20.3420000000,8.5720000000,30.0590000000,20.7490000000,23.4500000000,21.5380000000,23.0450000000,150.8140000000,41640.6580000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80101.2390000000,0.4920000000,0.3460000000,30.4500000000,2011.7530000000,31845.7790000000,31786.7970000000,0.0090000000,48255.4500000000,98546505,98545472,49947,49956,96945348,96945339,96945339,96945339,0,0,1601157,1600133,0.9497707027,0.9497707027
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,110.83179640769958,95.78372144699097,15.048074960708618,0,0,2057.6250000000,2383.6180000000,1748.3010000000,32.1230000000,23.8550000000,11.1230000000,24.1290000000,20.4220000000,9.1340000000,27.7480000000,20.0940000000,22.5600000000,24.2760000000,24.2580000000,149.6460000000,41304.0789999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,79956.6530000000,0.5860000000,0.3200000000,27.3320000000,2039.6580000000,31982.8160000000,31917.0660000000,0.0080000000,47973.8260000000,98546505,98545472,49947,49956,96945348,96945339,96945339,96945339,0,0,1601157,1600133,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Brandon_Lloyd/Brandon_Lloyd_0001.jpg,False,False,0.7892110268681457,0.7892110269,111.17919301986694,96.12870526313782,15.050487756729126,0,0,2060.3350000000,2382.1820000000,1716.0050000000,32.2010000000,23.4490000000,10.5640000000,24.2490000000,23.7610000000,9.3720000000,27.5040000000,20.3490000000,23.6220000000,22.3240000000,23.4620000000,148.8260000000,40966.9340000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,79786.9350000000,0.3270000000,0.3170000000,237.5020000000,1995.9120000000,32183.9450000000,32112.5570000000,0.0090000000,47602.9810000000,98546505,98545472,49947,49956,96945348,96955428,96945339,96945339,0,0,1601157,1590044,0.7892110269,0.7892110269
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,111.64148187637329,96.55664086341858,15.084841012954712,0,0,2051.1870000000,2365.7040000000,1728.0250000000,31.9100000000,24.1110000000,10.0060000000,24.5400000000,19.9440000000,9.1990000000,27.6110000000,20.0530000000,23.3530000000,21.8840000000,25.1270000000,151.1250000000,42140.7830000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80555.0030000000,0.3480000000,0.3320000000,51.2890000000,1996.6180000000,31792.8250000000,31726.4590000000,0.0090000000,48762.1580000000,98546505,98545472,49947,49956,96945348,96945339,96945339,96945339,0,0,1601157,1600133,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Jose_Mourinho/Jose_Mourinho_0002.jpg,False,False,0.7727613787445814,0.7727613787,111.36981320381165,96.29893922805786,15.070873975753784,0,0,2053.9480000000,2398.3020000000,1724.6850000000,33.7820000000,23.9260000000,11.0400000000,27.2800000000,21.3420000000,9.5830000000,28.2020000000,19.7900000000,23.4670000000,21.7630000000,25.4390000000,150.3720000000,41105.4570000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,80180.7140000000,0.3570000000,0.3270000000,27.3040000000,2044.6550000000,32419.1060000000,32351.1240000000,0.0090000000,47761.5980000000,98546505,98545472,49947,49956,96945348,96945348,96945339,96945339,0,0,1601157,1600124,0.7727613787,0.7727613787
