,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg,lfw/Anthony_Fauci/Anthony_Fauci_0002.jpg,True,True,0.32936614751815796,0.3293663263,83.27195692062378,53.426518201828,29.845438718795776,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",27.00,8.87,67%,0:52.76,0,0,0,0,140372,0,1,60731,70813,44977,0,792,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",27.31,8.83,68%,0:52.69,0,0,0,0,140324,0,0,60737,71580,46511,0,0,0,0,0,0,4096,0,34.10926223664022,33.25580000471735,857.4020000000,927.3600000000,750.2440000000,17.0020000000,12.5690000000,6.6710000000,12.7250000000,12.2000000000,6.4520000000,20.0890000000,16.1830000000,19.3030000000,14.0210000000,12.8180000000,94.4940000000,30575.5360000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41271.3160000000,0.6240000000,0.4940000000,145.6050000000,279.8560000000,7851.8480000000,7809.9180000000,0.0120000000,33419.4580000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.3293663263,0.3293663263,847.7850000000,920.7410000000,753.6020000000,15.6270000000,12.4750000000,4.6730000000,13.3810000000,13.2650000000,4.8390000000,20.1680000000,14.1650000000,18.8660000000,13.4360000000,12.8960000000,91.4630000000,30595.9150000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41271.6000000000,0.8040000000,0.5310000000,29.7650000000,279.2710000000,7857.3370000000,7815.3590000000,0.0120000000,33414.2520000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.3293663263,0.3293663263
1,lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg,lfw/Johan_Bruyneel/Johan_Bruyneel_0001.jpg,False,False,0.9696336891502142,0.9696336985,93.44408559799194,53.49493908882141,39.94914650917053,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.99,8.81,67%,0:52.80,0,0,0,0,140576,0,4,60784,69415,47200,0,1160,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",27.06,9.18,68%,0:52.74,0,0,0,0,140352,0,0,60744,71860,46434,0,0,0,0,0,0,4096,0,35.195774390271666,28.965204519429445,854.0330000000,930.3040000000,737.0880000000,17.6900000000,12.6130000000,6.9490000000,12.4850000000,12.2870000000,5.6460000000,17.6170000000,15.5940000000,16.9200000000,14.1580000000,13.2410000000,97.5800000000,30485.1469999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41239.2820000000,0.6540000000,0.4970000000,46.7610000000,281.6500000000,7925.3780000000,7883.2400000000,0.0120000000,33313.8910000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9696336985,0.9696336985,861.0310000000,930.9040000000,794.6750000000,16.7200000000,12.5010000000,4.7470000000,13.4030000000,14.1430000000,4.4470000000,20.0910000000,14.9560000000,21.0820000000,14.3870000000,13.5940000000,105.7980000000,30404.2729999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41234.1270000000,0.8900000000,0.5400000000,93.1320000000,284.4600000000,7926.7930000000,7885.0950000000,0.0260000000,33307.3230000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.9696336985,0.9696336985
0,lfw/Anthony_Hopkins/Anthony_Hopkins_0001.jpg,lfw/Anthony_Hopkins/Anthony_Hopkins_0002.jpg,True,True,0.3080299496650696,0.3080297709,93.02729725837708,53.595974922180176,39.4313223361969,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",27.02,9.12,68%,0:52.90,0,0,0,0,140484,0,0,60786,71047,45667,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.88,9.13,68%,0:52.82,0,0,0,0,140580,0,0,60797,70753,44264,0,0,0,0,0,0,4096,0,34.64114608812333,34.96713865438367,859.1520000000,933.2990000000,769.0640000000,18.5610000000,12.8070000000,7.9090000000,14.0340000000,12.1700000000,5.3970000000,20.9090000000,17.1020000000,20.4450000000,13.5700000000,13.0100000000,95.6750000000,30562.2289999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41415.4360000000,0.7770000000,0.5240000000,28.1990000000,283.1640000000,7982.5630000000,7940.0760000000,0.0130000000,33432.8630000000,19986918,19986398,10524,10532,19437201,19437193,19437184,19437193,0,0,549717,549205,0.3080297709,0.3080297709,865.0770000000,928.8260000000,756.8630000000,18.5160000000,13.0910000000,5.1350000000,13.2020000000,14.0970000000,5.5040000000,17.8070000000,16.3280000000,23.3570000000,13.1680000000,13.1580000000,96.5610000000,30569.0840000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41414.9450000000,0.7750000000,0.6140000000,109.2440000000,286.6960000000,7982.1120000000,7940.3980000000,0.0120000000,33432.8210000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.3080297709,0.3080297709
1,lfw/Anthony_Hopkins/Anthony_Hopkins_0001.jpg,lfw/Miguel_Juarez_Perez/Miguel_Juarez_Perez_0001.jpg,False,False,0.9180721938610077,0.9180722237,102.03785371780396,53.42477250099182,48.613081216812134,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.75,9.27,68%,0:52.67,0,0,0,0,140360,0,0,60734,70871,45936,0,760,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",27.02,9.15,68%,0:52.80,0,0,0,0,140588,0,0,60794,71602,44726,0,0,0,0,0,0,4096,0,36.76311745283246,35.068330037151576,859.2790000000,924.9070000000,770.4720000000,18.1770000000,13.1680000000,7.2080000000,12.9880000000,12.3900000000,5.7480000000,20.9100000000,16.0380000000,19.9280000000,14.2680000000,12.5520000000,100.6430000000,30531.8770000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41296.5330000000,0.5160000000,0.5210000000,18.6610000000,276.8750000000,7894.1490000000,7851.0980000000,0.0120000000,33402.3620000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9180722237,0.9180722237,889.4680000000,934.2230000000,760.2770000000,16.1130000000,13.8320000000,4.3850000000,12.8680000000,13.6410000000,4.8960000000,19.0550000000,16.2380000000,22.2700000000,13.7680000000,13.3230000000,103.1630000000,30502.7049999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41295.7410000000,0.7090000000,0.5380000000,190.3560000000,277.3810000000,7897.5430000000,7854.1920000000,0.0130000000,33398.1880000000,19986407,19986910,10523,10532,19437202,19437193,19437193,19437193,0,0,549205,549717,0.9180722237,0.9180722237
0,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0001.jpg,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0002.jpg,True,True,0.3087511658668518,0.3087511063,91.26056241989136,53.159942388534546,38.10062003135681,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.82,9.15,68%,0:52.49,0,0,0,0,140284,0,2,60732,70656,44552,0,592,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.84,8.73,67%,0:52.42,0,0,0,0,140520,0,0,60796,70439,46752,0,0,0,0,0,0,4096,0,34.3341538777876,35.20482911162567,845.7270000000,919.7960000000,771.6250000000,19.9520000000,13.6170000000,9.5640000000,15.0040000000,13.1310000000,6.8390000000,15.9740000000,14.9070000000,17.6930000000,15.6180000000,13.0250000000,98.4800000000,30356.6400000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41058.7340000000,0.8220000000,0.5240000000,68.3260000000,283.7520000000,7855.0770000000,7812.9360000000,0.0120000000,33203.6470000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.3087511063,0.3087511063,852.7760000000,920.3940000000,765.2280000000,16.5730000000,12.5740000000,4.9310000000,13.1340000000,13.6040000000,5.5850000000,18.0380000000,14.6830000000,18.0080000000,14.4800000000,12.9810000000,103.5040000000,30351.8729999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41062.8430000000,0.6670000000,0.5010000000,42.0210000000,284.0710000000,7859.0730000000,7817.3560000000,0.0120000000,33203.7590000000,19986407,19986910,10523,10532,19437202,19437193,19437193,19437193,0,0,549205,549717,0.3087511063,0.3087511063
1,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0001.jpg,lfw/Pernilla_Bjorn/Pernilla_Bjorn_0001.jpg,True,False,0.8245307356119156,-8.126563461684817e+27,82.67466259002686,53.27663707733154,29.398025512695312,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",27.27,8.86,68%,0:52.63,0,0,0,0,141548,0,6,61050,71021,43996,0,232,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.76,9.20,68%,0:52.53,0,0,0,0,139284,0,0,60473,70190,44262,0,0,0,0,0,0,4096,0,27.487860081443788,34.62230691871071,837.5820000000,925.6530000000,744.5110000000,19.0750000000,13.5150000000,6.4800000000,13.5110000000,12.2870000000,5.5460000000,16.1480000000,16.7630000000,23.1630000000,14.3320000000,12.0700000000,93.2620000000,30435.8730000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41150.0650000000,0.6730000000,0.5410000000,83.7470000000,283.3040000000,7900.8560000000,7858.8930000000,0.0120000000,33249.1980000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8245307803,-8126563461684817032546091008.0000000000,874.0600000000,936.8550000000,758.2680000000,19.0130000000,12.8870000000,4.6450000000,15.2180000000,14.0660000000,6.2970000000,17.1330000000,15.1420000000,22.3570000000,14.3940000000,13.1510000000,96.1080000000,30374.0309999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41150.6590000000,0.5850000000,0.5210000000,120.3880000000,283.5000000000,7900.6910000000,7858.7110000000,0.0120000000,33249.9580000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.8245307803,-8126563461684817032546091008.0000000000
0,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0002.jpg,True,True,0.48800790309906006,0.4880079031,82.55383539199829,53.24086594581604,29.31296944618225,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.67,8.82,67%,0:52.61,0,0,0,0,140264,0,0,60734,69665,46818,0,56,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.60,9.23,68%,0:52.51,0,0,0,0,139316,0,0,60475,70645,44472,0,0,0,0,0,0,4096,0,35.08657199090624,33.91193179798365,845.6990000000,924.1300000000,761.4450000000,18.3650000000,13.0240000000,8.3550000000,13.0520000000,12.8470000000,5.1370000000,16.2480000000,15.8900000000,22.4730000000,13.8940000000,12.5640000000,93.5140000000,30408.3330000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41091.3680000000,0.7150000000,0.5230000000,229.2150000000,281.4350000000,7841.9550000000,7799.8570000000,0.0120000000,33249.4010000000,19986919,19986398,10523,10532,19437202,19437193,19437193,19437193,0,0,549717,549205,0.4880079031,0.4880079031,859.0260000000,930.8730000000,761.4340000000,16.2950000000,12.6300000000,4.4940000000,13.9730000000,14.3690000000,5.7720000000,17.6390000000,14.4270000000,19.8890000000,15.1530000000,13.5520000000,98.3800000000,30390.5669999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41087.4170000000,0.9180000000,0.5540000000,68.7870000000,285.1410000000,7841.6270000000,7800.0010000000,0.0120000000,33245.7800000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.4880079031,0.4880079031
1,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0003.jpg,False,True,0.6826543211936951,0.6826544404,82.82929849624634,53.2756290435791,29.553669452667236,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.78,9.23,68%,0:52.63,0,0,0,0,140376,0,1,60736,70986,45544,0,56,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.89,9.09,68%,0:52.54,0,0,0,0,140380,0,0,60743,70622,45334,0,0,0,0,0,0,4096,0,34.31706907789994,34.79203510766031,847.8170000000,927.3770000000,743.2860000000,16.9670000000,12.8280000000,6.5770000000,14.5450000000,13.0020000000,5.2400000000,16.9240000000,14.6740000000,19.8250000000,14.2700000000,13.1180000000,100.0280000000,30635.6200000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41318.0390000000,0.6920000000,3.7160000000,32.0280000000,281.9320000000,7858.7840000000,7816.3450000000,0.0120000000,33459.2430000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6826544404,0.6826544404,874.8010000000,937.8980000000,769.1590000000,16.1680000000,13.6720000000,4.5000000000,15.2570000000,14.6720000000,4.9480000000,17.9690000000,14.4020000000,22.6720000000,14.6300000000,14.1810000000,93.8680000000,30569.9439999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41321.5110000000,0.7640000000,0.5260000000,45.7150000000,285.7110000000,7855.4000000000,7813.4050000000,0.0120000000,33466.1000000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.6826544404,0.6826544404
2,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0004.jpg,False,True,0.6372347772121429,0.6372347474,83.0458710193634,53.43792462348938,29.607946395874023,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",27.22,8.48,67%,0:52.82,0,0,0,0,140320,0,0,60736,71124,47809,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.90,9.17,68%,0:52.71,0,0,0,0,140516,0,0,60792,71697,46186,0,0,0,0,0,0,4096,0,36.46197753356695,35.473874763726,861.4820000000,946.6470000000,752.9560000000,18.7480000000,13.4740000000,8.4320000000,15.0710000000,12.5390000000,5.2670000000,18.6970000000,14.8740000000,21.1900000000,13.7320000000,12.8690000000,96.8110000000,30563.1660000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41233.9740000000,0.6440000000,0.5190000000,188.5130000000,291.4720000000,7790.0260000000,7748.3960000000,0.0120000000,33443.9380000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6372347474,0.6372347474,865.2550000000,939.4620000000,806.4520000000,18.3470000000,12.1970000000,5.1030000000,13.0670000000,13.6390000000,5.4470000000,18.8790000000,14.1720000000,20.3870000000,14.4520000000,13.8060000000,100.8690000000,30522.0340000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41234.4340000000,0.7160000000,0.5370000000,57.1140000000,291.2690000000,7790.7180000000,7748.3710000000,0.0110000000,33443.6850000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.6372347474,0.6372347474
3,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0005.jpg,False,True,0.596908450126648,0.5969085097,83.10397481918335,53.280357122421265,29.823617696762085,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.85,9.19,68%,0:52.56,0,0,0,0,140332,0,0,60736,71142,44805,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",26.96,9.19,68%,0:52.65,0,0,0,0,140364,0,0,60741,71298,46055,0,0,0,0,0,0,4096,0,34.6900334333682,24.35776745511532,847.0270000000,924.7440000000,746.5870000000,17.7420000000,13.6120000000,7.9790000000,14.9360000000,12.5230000000,5.4620000000,17.6310000000,16.4300000000,18.6650000000,14.6630000000,12.0970000000,98.2830000000,30498.5519999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41266.4100000000,0.5580000000,0.5670000000,19.6120000000,278.5350000000,7935.4570000000,7892.8110000000,0.0120000000,33330.9420000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5969085097,0.5969085097,847.4260000000,928.5720000000,732.4750000000,16.1730000000,12.4800000000,4.7700000000,16.4460000000,14.1620000000,5.2020000000,20.4900000000,16.5620000000,22.2020000000,14.5890000000,12.8240000000,92.5540000000,30508.1130000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,41261.6980000000,0.6100000000,0.5030000000,55.9780000000,280.1340000000,7937.8710000000,7896.2220000000,0.0120000000,33323.8150000000,19986398,19986910,10532,10532,19437193,19437193,19437193,19437193,0,0,549205,549717,0.5969085097,0.5969085097
