,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,106.64485836029053,91.66429042816162,14.980567932128906,0,0,2054.3400000000,2371.3930000000,1701.7360000000,32.1030000000,23.3100000000,10.4460000000,24.0570000000,20.6910000000,9.0550000000,28.1600000000,20.6210000000,24.7170000000,23.9480000000,23.4050000000,157.4320000000,41140.7720000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76807.8190000000,0.3640000000,0.3420000000,174.8090000000,722.1230000000,29058.9410000000,28991.4180000000,0.0090000000,47748.8680000000,86428489,86427456,29211,29220,84827332,84827332,84827323,84827323,0,0,1601157,1600124,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,105.96058106422424,91.1000747680664,14.860506296157837,0,0,2046.7030000000,2383.0520000000,1715.2880000000,32.8830000000,23.1210000000,10.4680000000,24.6320000000,20.1520000000,10.0850000000,26.1470000000,18.9160000000,22.2230000000,24.5720000000,21.8550000000,158.3670000000,41114.9069999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76606.4120000000,0.3510000000,0.3180000000,90.8360000000,720.2690000000,28862.0120000000,28797.3260000000,0.0080000000,47744.3890000000,86428480,86427456,29220,29220,84827323,84827324,84827323,84827323,0,0,1601157,1600132,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,108.93158721923828,94.07714509963989,14.854442119598389,0,0,2052.3650000000,2383.7680000000,1734.7820000000,33.8900000000,23.8950000000,10.1230000000,24.3300000000,20.5700000000,8.7020000000,29.6870000000,18.4890000000,22.0880000000,21.3130000000,22.6070000000,146.1620000000,41176.7250000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,79617.8400000000,0.3300000000,0.3210000000,132.7170000000,718.0530000000,31792.8480000000,31729.4710000000,0.0100000000,47824.9830000000,86428489,86427456,29211,29220,84827332,84827323,84827323,84827323,0,0,1601157,1600133,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Lou_Reed/Lou_Reed_0001.jpg,False,False,0.9311591263569192,0.9311591264,105.2701485157013,90.40474724769592,14.865401268005371,0,0,2065.8560000000,2400.1660000000,1737.4680000000,31.7020000000,23.9800000000,12.6850000000,25.9500000000,20.7880000000,11.9800000000,28.6760000000,20.2050000000,25.9100000000,21.0830000000,21.3740000000,145.5800000000,41143.0830000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75727.4140000000,0.3490000000,0.3300000000,228.1220000000,736.5970000000,27905.5200000000,27838.7670000000,0.0090000000,47821.8840000000,86428480,86427456,29220,29220,84827323,84837412,84827323,84827332,0,0,1601157,1590044,0.9311591264,0.9311591264
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Sananda_Maitreya/Sananda_Maitreya_0001.jpg,False,False,0.982156352910043,0.9821563529,105.5343074798584,90.6153678894043,14.918939590454102,0,0,2073.0660000000,2402.4890000000,1717.7240000000,33.9010000000,25.5700000000,13.4620000000,25.6010000000,20.8720000000,9.8730000000,28.0700000000,21.8370000000,23.3180000000,22.4670000000,24.6160000000,151.6440000000,40979.9960000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75967.9290000000,0.3390000000,0.3080000000,81.3480000000,735.4170000000,28304.7020000000,28245.9680000000,0.0090000000,47663.2160000000,86428480,86427456,29220,29220,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.9821563529,0.9821563529
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Evan_Rachel_Wood/Evan_Rachel_Wood_0002.jpg,False,False,0.9929695492882165,0.9929695493,104.49423670768738,89.54327893257141,14.950957775115967,0,0,2066.9520000000,2383.3310000000,1721.5640000000,31.7870000000,23.7610000000,11.4390000000,25.8780000000,20.3030000000,10.9570000000,28.1360000000,19.4130000000,23.7260000000,22.6490000000,25.0340000000,147.7500000000,40961.4840000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,74960.1980000000,0.3800000000,0.3210000000,70.6310000000,731.5950000000,27350.5440000000,27288.5720000000,0.0100000000,47609.6430000000,86428480,86427456,29220,29220,84827323,84827332,84827323,84827323,0,0,1601157,1600124,0.9929695493,0.9929695493
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,105.02141547203064,89.98050713539124,15.040908336639404,0,0,2078.2910000000,2380.2400000000,1710.9260000000,34.2400000000,23.6230000000,11.3490000000,26.1950000000,20.8290000000,10.5130000000,27.7290000000,19.7650000000,21.1500000000,22.0670000000,24.2750000000,146.4620000000,40934.1789999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75229.8040000000,0.3490000000,0.3560000000,18.6340000000,752.5150000000,27649.5820000000,27584.8090000000,0.0070000000,47580.2100000000,86428489,86427456,29211,29220,84827332,84827332,84827323,84827323,0,0,1601157,1600124,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Christopher_Conyers/Christopher_Conyers_0001.jpg,False,False,1.0325755196822388,1.0325755197,105.12475633621216,89.99823379516602,15.126522541046143,0,0,2050.7980000000,2373.2530000000,1720.4830000000,31.9120000000,25.2250000000,11.0290000000,21.7750000000,19.9960000000,8.3840000000,28.7140000000,19.2050000000,23.9080000000,20.4140000000,21.6940000000,151.0960000000,40874.2769999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75308.2740000000,0.3270000000,0.3090000000,28.3120000000,744.5860000000,27815.8520000000,27749.6720000000,0.0080000000,47492.4130000000,86428489,86427456,29211,29220,84827332,84827323,84827323,84827323,0,0,1601157,1600133,1.0325755197,1.0325755197
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,106.35375595092773,91.24704885482788,15.106707096099854,0,0,2058.8930000000,2365.0540000000,1741.7010000000,31.7900000000,22.9790000000,12.0770000000,25.1650000000,20.1950000000,8.5640000000,26.7270000000,19.2060000000,24.5230000000,23.2570000000,23.3640000000,150.0280000000,41793.4550000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76377.1900000000,0.3240000000,0.3190000000,45.7680000000,757.5590000000,27931.7020000000,27871.0270000000,0.0070000000,48445.4470000000,86428489,86427456,29211,29220,84827332,84827332,84827323,84827323,0,0,1601157,1600124,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Graeme_Lloyd/Graeme_Lloyd_0001.jpg,False,False,0.8368488284963044,0.8368488285,106.62853646278381,91.50511240959167,15.123424053192139,0,0,2054.7960000000,2384.9880000000,1734.0950000000,32.4050000000,23.7480000000,10.6230000000,24.7800000000,22.3720000000,9.3710000000,27.2260000000,20.4210000000,24.1250000000,22.5030000000,24.6550000000,141.8190000000,41951.5059999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76550.5480000000,0.3370000000,0.3230000000,31.0490000000,779.5240000000,27946.7450000000,27887.4840000000,0.0090000000,48603.7950000000,86428489,86427456,29211,29220,84827332,84827323,84827323,84827323,0,0,1601157,1600133,0.8368488285,0.8368488285
0,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0002.jpg,True,True,0.5056485571086422,0.5056485571,106.32709002494812,91.35052490234375,14.97656512260437,0,0,2045.5730000000,2365.7580000000,1726.2370000000,33.9180000000,23.7700000000,11.3830000000,23.2550000000,20.3960000000,8.6360000000,28.2400000000,20.3080000000,23.2400000000,20.9840000000,22.7190000000,150.8170000000,41505.0440000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76458.4290000000,0.3280000000,0.3160000000,24.7880000000,754.4970000000,28342.9750000000,28281.8130000000,0.0090000000,48115.4440000000,86428489,86427456,29211,29220,84827332,84827324,84827323,84827323,0,0,1601157,1600132,0.5056485571,0.5056485571
1,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0003.jpg,False,True,0.6268200147005862,0.6268200147,106.23474073410034,91.065354347229,15.169386386871338,0,0,2053.3890000000,2383.5010000000,1719.9730000000,31.9050000000,22.5180000000,11.0640000000,23.2840000000,21.1770000000,7.7850000000,26.0690000000,19.8820000000,24.4010000000,22.9100000000,22.9240000000,154.2830000000,41754.2580000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76472.2970000000,0.3410000000,0.3370000000,29.6020000000,776.5670000000,28079.9020000000,28021.0700000000,0.0070000000,48392.3850000000,86428489,86427456,29211,29220,84827332,84827332,84827323,84827323,0,0,1601157,1600124,0.6268200147,0.6268200147
2,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0004.jpg,True,True,0.5508957279444022,0.5508957279,106.48527407646179,91.21088933944702,15.27438473701477,0,0,2038.5230000000,2370.9920000000,1711.9050000000,31.5860000000,23.4430000000,11.6230000000,23.8350000000,20.6280000000,8.7810000000,27.6360000000,20.1680000000,26.5620000000,22.4850000000,23.2790000000,150.3800000000,41952.2169999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76438.5890000000,0.3820000000,0.3360000000,18.9770000000,781.4250000000,27890.5880000000,27831.9890000000,0.0090000000,48547.9910000000,86428489,86427456,29211,29220,84827332,84827323,84827323,84827323,0,0,1601157,1600133,0.5508957279,0.5508957279
3,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Jeanette_Stauffer/Jeanette_Stauffer_0001.jpg,False,False,1.0441642674116913,1.0441642674,106.229172706604,90.78391408920288,15.445258617401123,0,0,2052.4700000000,2382.6480000000,1695.6210000000,34.1340000000,22.4950000000,11.6210000000,24.6890000000,20.1110000000,10.5200000000,28.8410000000,19.5490000000,21.8480000000,23.3490000000,21.3930000000,155.8630000000,41626.4480000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75854.6090000000,0.3450000000,0.3550000000,22.5010000000,752.6830000000,27612.8330000000,27554.0590000000,0.0080000000,48241.7670000000,86428489,86427456,29211,29220,84827332,84827332,84827323,84827323,0,0,1601157,1600124,1.0441642674,1.0441642674
4,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Adam_Sandler/Adam_Sandler_0001.jpg,False,False,1.1437760111480033,7.744250713976619e+285,105.20293188095093,89.9103193283081,15.292612552642822,0,0,2047.1210000000,2403.1830000000,1722.2340000000,33.3410000000,24.4500000000,9.9230000000,23.5050000000,20.5800000000,9.0930000000,25.6890000000,19.3400000000,26.5810000000,23.4890000000,23.6610000000,150.0680000000,41444.1060000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75151.3330000000,0.3120000000,0.3640000000,27.8370000000,763.7310000000,27058.5810000000,26999.7820000000,0.0090000000,48092.7420000000,86428489,86427456,29211,29220,84827332,84827323,84827323,84827323,0,0,1601157,1600133,1.1437760111,7744250713976618970108579953106793252118584953123652774448243108484086389520969599845715319427469363399108299554545637037600212012501746485391361028586968691105229422084385139025594530239250860186489786857180592668350509482320294040481974957353801303551464436884417938945716991979159552.0000000000
5,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Rob_Morrow/Rob_Morrow_0001.jpg,False,False,0.9434332606701324,0.9434332607,106.41096472740173,91.07936882972717,15.33159589767456,0,0,2058.0270000000,2375.9540000000,1728.1410000000,30.9920000000,22.9240000000,10.9380000000,26.0150000000,20.7410000000,11.5480000000,30.0770000000,19.8060000000,26.7360000000,21.8050000000,21.7880000000,146.5560000000,41804.6590000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76296.7070000000,0.3810000000,0.3500000000,27.7160000000,765.7950000000,27850.7500000000,27789.8050000000,0.0080000000,48445.9470000000,86428489,86427456,29211,29220,84827332,84827332,84827323,84827323,0,0,1601157,1600124,0.9434332607,0.9434332607
