,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,68.15080523490906,51.388845920562744,16.761959314346313,0,0,1906.7910000000,2247.2580000000,1537.8350000000,22.3560000000,18.7750000000,8.0100000000,25.2130000000,20.1260000000,6.1080000000,26.8870000000,23.2180000000,25.5760000000,24.8250000000,21.0620000000,126.9130000000,14039.1120000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33766.9590000000,0.4430000000,0.3340000000,22.4560000000,1161.0720000000,13605.4910000000,13540.3590000000,0.0090000000,20161.4570000000,86428480,86427456,29777,29777,84827323,84827323,84827323,84827323,0,0,1601157,1600133,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,68.38513088226318,51.66994881629944,16.715182065963745,0,0,1887.3000000000,2250.2930000000,1531.3470000000,27.7460000000,18.8630000000,10.1900000000,24.9170000000,20.2010000000,6.1050000000,24.4430000000,22.0400000000,27.6870000000,23.4880000000,21.8250000000,127.1090000000,14178.6229999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33961.6620000000,0.4390000000,0.3410000000,264.4440000000,1185.5330000000,13678.0510000000,13612.8430000000,0.0080000000,20283.6020000000,86428480,86427456,29778,29777,84827323,84827323,84827305,84827323,0,0,1601157,1600133,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,70.65014219284058,53.91113305091858,16.739009141921997,0,0,1912.7530000000,2236.3890000000,1543.0550000000,24.5100000000,19.3310000000,8.9140000000,25.7710000000,20.5860000000,5.9700000000,26.1150000000,21.7470000000,26.2190000000,25.9330000000,23.9450000000,127.1950000000,14109.3710000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33957.8400000000,0.4100000000,0.3570000000,3264.2630000000,1163.6340000000,13717.1030000000,13650.7730000000,0.0070000000,20240.7280000000,86428480,86427456,29777,29778,84827323,84827323,84827305,84827323,0,0,1601157,1600133,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Alastair_Johnston/Alastair_Johnston_0001.jpg,False,False,0.7546029298279808,0.7546029298,68.29816007614136,51.51917815208435,16.778981924057007,0,0,1899.6270000000,2239.8010000000,1570.6870000000,24.5840000000,18.5840000000,8.9960000000,23.6070000000,21.8780000000,6.1330000000,28.4730000000,21.5890000000,29.6740000000,23.9900000000,20.6790000000,139.4590000000,14081.3270000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33963.6940000000,0.4570000000,0.3520000000,14.5750000000,1175.3550000000,13717.9400000000,13653.2640000000,0.0160000000,20245.7460000000,86428480,86427456,29777,29777,84827323,84827323,84827323,84827323,0,0,1601157,1600133,0.7546029298,0.7546029298
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Jennifer_Reilly/Jennifer_Reilly_0002.jpg,False,False,0.8811128943561412,0.8811128944,69.25274920463562,52.62342929840088,16.62931990623474,0,0,1897.2780000000,2239.2300000000,1551.6900000000,23.8210000000,17.9190000000,9.9770000000,25.0430000000,21.3490000000,7.1910000000,26.0420000000,20.9630000000,27.5380000000,23.4710000000,22.6890000000,130.1120000000,14121.2890000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33862.4310000000,0.4650000000,0.3450000000,23.3830000000,1149.9840000000,13616.6100000000,13547.0940000000,0.0080000000,20245.8100000000,86428480,86427456,29777,29778,84827323,84827323,84827323,84827323,0,0,1601157,1600133,0.8811128944,0.8811128944
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Yashwant_Sinha/Yashwant_Sinha_0006.jpg,False,False,1.0964591629629086,1.096459163,74.14270114898682,57.411556243896484,16.731144905090332,0,0,1883.3010000000,2227.3370000000,1532.0970000000,24.8700000000,19.0700000000,9.4940000000,26.4760000000,20.2840000000,7.7000000000,25.6450000000,21.8160000000,26.1220000000,23.3800000000,22.6370000000,120.8820000000,14022.6670000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33673.3070000000,0.4820000000,0.3300000000,13.3040000000,1169.9560000000,13577.9130000000,13509.0100000000,0.0080000000,20095.3860000000,86428480,86427456,29778,29777,84827323,84827323,84827323,84827323,0,0,1601157,1600133,1.0964591630,1.0964591630
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,69.87895917892456,53.18219804763794,16.69676113128662,0,0,1894.0590000000,2230.5860000000,1536.2510000000,25.6240000000,18.5150000000,10.2230000000,25.4400000000,20.9410000000,6.5990000000,27.2000000000,20.1950000000,28.2720000000,23.6700000000,21.8730000000,140.3090000000,14044.7819999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33812.5610000000,0.4420000000,0.3420000000,22.8060000000,1168.9720000000,13651.8990000000,13586.7980000000,0.0080000000,20160.6550000000,86428480,86427456,29777,29778,84827323,84827323,84827305,84827323,0,0,1601157,1600133,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Ranil_Wickremasinghe/Ranil_Wickremasinghe_0001.jpg,False,False,0.8130399443441636,0.8130399443,68.10362219810486,51.32141828536987,16.782203912734985,0,0,1901.9040000000,2230.9450000000,1536.9650000000,26.1600000000,18.3950000000,10.0670000000,28.5990000000,21.9510000000,6.2810000000,26.2910000000,20.2150000000,30.1880000000,23.3780000000,21.0790000000,125.5280000000,14116.5910000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33793.9720000000,0.4520000000,0.3390000000,17.9260000000,1141.3140000000,13562.7580000000,13494.4850000000,0.0090000000,20231.2030000000,86428480,86427456,29778,29777,84827323,84827323,84827305,84827323,0,0,1601157,1600133,0.8130399443,0.8130399443
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,69.64420413970947,52.927258253097534,16.71694588661194,0,0,1898.0640000000,2250.2850000000,1528.2440000000,25.6990000000,17.5580000000,8.9100000000,23.9940000000,21.2280000000,7.6160000000,26.9850000000,20.4010000000,25.9810000000,24.3910000000,21.4720000000,140.6100000000,14047.7199999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33768.8040000000,0.4880000000,0.3140000000,17.1120000000,1155.8150000000,13598.1800000000,13528.2540000000,0.0070000000,20170.6040000000,86428480,86427456,29777,29777,84827323,84837412,84827323,84827323,0,0,1601157,1590044,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Virgina_Ruano_Pascal/Virgina_Ruano_Pascal_0001.jpg,False,False,0.944665366586513,0.9446653666,68.92372107505798,52.22438430786133,16.699336767196655,0,0,1890.1180000000,2233.9300000000,1517.1930000000,22.4260000000,18.4190000000,8.4730000000,23.7520000000,20.2290000000,7.3250000000,26.3670000000,19.9010000000,25.0300000000,24.0080000000,21.0850000000,126.6230000000,14056.8160000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33825.5240000000,0.4650000000,0.3360000000,74.6540000000,1149.3720000000,13700.8950000000,13635.8120000000,0.0080000000,20124.6190000000,86428480,86427456,29778,29777,84827323,84827323,84827305,84827323,0,0,1601157,1600133,0.9446653666,0.9446653666
