,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.39339457076158557,0.3933945708,309.87602710723877,307.9273490905762,1.9486780166625977,0,0,397.0900000000,496.9450000000,502.9010000000,10.2030000000,7.0520000000,7.1160000000,8.8980000000,6.7370000000,7.8900000000,12.5700000000,7.6610000000,18.9920000000,10.3120000000,6.6820000000,65.6230000000,161415.3789999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,305429.6920000000,0.1200000000,0.1370000000,427.5870000000,147.0270000000,142404.2520000000,142398.4860000000,0.0040000000,163025.4380000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.3933945708,0.3933945708
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Andrew_Wetzler/Andrew_Wetzler_0001.jpg,False,False,0.6772746598367387,0.6772746598,326.266206741333,324.33830857276917,1.9278981685638428,0,0,380.4250000000,482.5240000000,467.6930000000,10.4640000000,6.7910000000,8.1510000000,8.6390000000,6.4500000000,6.8050000000,13.5700000000,8.5000000000,18.8610000000,10.1490000000,6.3830000000,64.9070000000,66743.8059999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,321879.1860000000,0.1040000000,0.1150000000,366.8590000000,156.5710000000,253602.5940000000,253597.0990000000,0.0040000000,68276.5880000000,86428462,86427438,29220,29211,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.6772746598,0.6772746598
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.2610903854241793,0.2610903854,306.9562747478485,305.01200103759766,1.9442737102508545,0,0,400.1010000000,509.8750000000,486.8580000000,10.7170000000,7.2180000000,7.3500000000,9.0740000000,6.8830000000,8.0360000000,13.1290000000,8.0000000000,19.4020000000,11.4610000000,6.8740000000,69.3190000000,46620.1450000003,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,302499.2440000000,0.1150000000,0.1150000000,438.7780000000,150.2650000000,254267.2050000000,254261.3800000000,0.0040000000,48232.0340000000,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.2610903854,0.2610903854
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Matt_LeBlanc/Matt_LeBlanc_0001.jpg,False,False,0.8818927544495608,0.8818927544,304.3698606491089,302.4256548881531,1.9442057609558105,0,0,404.5790000000,518.0810000000,485.2120000000,13.3050000000,8.4960000000,8.0160000000,9.3040000000,8.0620000000,8.2980000000,14.0810000000,8.0550000000,19.3000000000,10.4680000000,7.1120000000,68.7310000000,43403.1610000003,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,299999.4330000000,0.1080000000,0.1390000000,358.9880000000,129.0670000000,254970.2160000000,254966.0810000000,0.0020000000,45029.2140000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.8818927544,0.8818927544
0,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0002.jpg,True,True,0.5056484072613743,0.5056484073,272.54321455955505,270.6106827259064,1.9325318336486816,0,0,402.9140000000,513.8890000000,489.4330000000,10.7930000000,7.3750000000,8.4700000000,10.1270000000,7.1250000000,7.0880000000,12.9870000000,8.0360000000,20.2830000000,10.3350000000,6.7390000000,67.2620000000,39106.2570000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,264029.2200000000,0.0390000000,0.0390000000,1134.1910000000,2667.9610000000,223305.5820000000,223299.7500000000,0.0040000000,40723.6360000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.5056484073,0.5056484073
1,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0003.jpg,False,True,0.6268202202339281,0.6268202202,289.38837909698486,287.46207189559937,1.926307201385498,0,0,404.7080000000,527.3420000000,486.6190000000,10.9760000000,7.2700000000,7.3650000000,9.5380000000,7.5060000000,7.5440000000,14.2370000000,8.0280000000,20.2140000000,10.9120000000,6.8400000000,68.7560000000,41876.0329999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,285038.3760000000,0.1090000000,0.1270000000,345.1800000000,164.5670000000,241530.9370000000,241525.3650000000,0.0040000000,43507.4350000000,86428471,86427438,29211,29211,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.6268202202,0.6268202202
2,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0004.jpg,True,True,0.5508957047488754,0.5508957047,298.7648513317108,296.8248219490051,1.9400293827056885,0,0,400.4550000000,512.9070000000,485.3440000000,10.8370000000,7.2060000000,8.2030000000,10.0280000000,6.8930000000,7.8630000000,14.1230000000,7.9980000000,20.1000000000,11.0790000000,6.8650000000,71.7070000000,44335.4290000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,294443.6780000000,0.1310000000,0.1510000000,374.6000000000,129.5400000000,248489.0870000000,248483.2700000000,0.0040000000,45954.5890000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.5508957047,0.5508957047
3,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Heather_Locklear/Heather_Locklear_0001.jpg,False,False,0.917989368878709,0.9179893689,289.20392966270447,287.2664830684662,1.9374465942382812,0,0,404.8630000000,524.0050000000,487.2830000000,11.0440000000,7.3870000000,8.1020000000,9.3030000000,6.9980000000,8.1040000000,13.3820000000,8.5320000000,19.1780000000,11.0910000000,6.8950000000,70.2810000000,41330.9190000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,282586.0810000000,0.1210000000,0.1280000000,1023.2930000000,1753.9170000000,239614.7410000000,239608.8250000000,0.0030000000,42971.3380000000,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.9179893689,0.9179893689
4,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Lee_Byung-woong/Lee_Byung-woong_0001.jpg,False,False,1.02206868983951,1.0220686898,287.2027795314789,285.266455411911,1.936324119567871,0,0,402.8730000000,513.3620000000,492.2510000000,11.1310000000,7.2410000000,7.5920000000,10.1190000000,7.4590000000,8.2870000000,16.1280000000,8.0330000000,19.6910000000,10.1870000000,6.7690000000,69.4930000000,42354.8029999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,282831.7610000000,0.1080000000,0.1350000000,418.7660000000,121.5930000000,238852.1950000000,238846.3720000000,0.0040000000,43979.5640000000,86428462,86427438,29220,29211,84827305,84827305,84827296,84827305,0,0,1601157,1600133,1.0220686898,1.0220686898
5,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Rick_Rickert/Rick_Rickert_0001.jpg,False,False,0.8477648837367268,0.8477648837,288.73765325546265,286.805073261261,1.9325799942016602,0,0,403.3450000000,545.4250000000,494.3830000000,10.9510000000,7.6050000000,8.2440000000,9.5120000000,7.3730000000,7.8940000000,13.6700000000,8.8800000000,20.5740000000,10.9200000000,6.8470000000,69.6870000000,42954.9250000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,284276.9960000000,0.1230000000,0.1130000000,420.2360000000,167.8800000000,239657.7630000000,239652.1150000000,0.0030000000,44619.2300000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.8477648837,0.8477648837
