,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0002.jpg,True,True,0.2064672729369681,0.2064672729,66.7428457736969,49.95377326011658,16.789072513580322,0,0,1869.8030000000,2183.7900000000,1519.7420000000,24.9410000000,18.9700000000,8.3040000000,27.6580000000,20.2430000000,8.0610000000,23.8620000000,19.6410000000,26.0070000000,24.0870000000,19.5600000000,115.9850000000,14111.2870000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33849.0020000000,0.5570000000,0.3190000000,19.2580000000,784.9230000000,13746.8090000000,13681.3450000000,0.0080000000,20102.1840000000,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.2064672729,0.2064672729
1,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0003.jpg,True,True,0.41308655913370573,0.4130865591,66.48316812515259,49.813841342926025,16.669326782226562,0,0,1882.7210000000,2215.0740000000,1539.0990000000,27.0180000000,17.7020000000,10.4680000000,25.2030000000,21.2880000000,5.9920000000,26.4370000000,20.3660000000,26.0810000000,23.8260000000,22.4590000000,128.8270000000,14051.2840000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33789.2920000000,0.3460000000,0.3040000000,16.8810000000,792.2320000000,13666.3820000000,13602.1830000000,0.0080000000,20122.9000000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.4130865591,0.4130865591
2,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Aaron_Peirsol/Aaron_Peirsol_0004.jpg,True,True,0.483093951538731,0.4830939515,66.8795313835144,50.187556982040405,16.691974401474,0,0,1865.4050000000,2187.1930000000,1525.4120000000,25.6430000000,19.0020000000,8.0410000000,25.8660000000,21.8310000000,7.0120000000,23.9110000000,20.2820000000,28.2340000000,23.1920000000,20.7270000000,128.1380000000,14223.9580000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,34118.0650000000,0.3240000000,0.3070000000,23.8340000000,786.9840000000,13884.0610000000,13819.6490000000,0.0080000000,20233.9950000000,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.4830939515,0.4830939515
3,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Lin_Yi-fu/Lin_Yi-fu_0001.jpg,False,False,0.8969154268135802,0.8969154268,66.6438934803009,49.96124601364136,16.682647466659546,0,0,1865.4170000000,2204.4160000000,1529.8190000000,29.0330000000,19.1990000000,8.7490000000,26.4210000000,21.6180000000,7.0800000000,25.4950000000,20.6360000000,27.6950000000,25.0010000000,20.6730000000,127.1890000000,14179.4030000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33861.0520000000,0.3170000000,0.3140000000,19.8910000000,797.1840000000,13643.6120000000,13578.4930000000,0.0080000000,20217.4310000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.8969154268,0.8969154268
4,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Abba_Eban/Abba_Eban_0001.jpg,False,False,0.92827864684886,0.9282786468,66.5214912891388,49.80644392967224,16.715047359466553,0,0,1876.1110000000,2203.7950000000,1536.0570000000,27.2860000000,18.7890000000,10.3080000000,22.9050000000,20.4450000000,6.6960000000,23.1000000000,20.5270000000,25.1790000000,27.2860000000,23.5310000000,136.5420000000,14085.3380000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33752.1390000000,0.3560000000,0.3410000000,14.7640000000,793.4110000000,13607.5710000000,13542.1990000000,0.0080000000,20144.5580000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.9282786468,0.9282786468
5,lfw/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,lfw/Nur_Jaafar/Nur_Jaafar_0001.jpg,False,False,0.9459979058903311,0.9459979059,66.42863273620605,49.776202917099,16.652429819107056,0,0,1873.3490000000,2192.4980000000,1519.2610000000,28.6740000000,19.0790000000,10.3670000000,23.3340000000,20.5840000000,7.8930000000,24.3130000000,20.2610000000,29.5590000000,25.0730000000,21.1490000000,120.6240000000,14062.8409999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33736.5260000000,0.3200000000,0.3140000000,14.6100000000,789.4730000000,13660.1320000000,13594.2180000000,0.0080000000,20076.3850000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.9459979059,0.9459979059
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.393394703513807,0.3933947035,66.61900496482849,49.96686553955078,16.65213942527771,0,0,1877.1430000000,2197.1760000000,1541.4010000000,28.0550000000,19.5310000000,9.7270000000,22.9820000000,21.2210000000,7.0820000000,26.7300000000,20.6090000000,30.0350000000,24.0150000000,21.2960000000,123.3480000000,14122.8179999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33873.1050000000,0.3300000000,0.3060000000,16.5610000000,774.0880000000,13699.4820000000,13635.1560000000,0.0070000000,20173.6130000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.3933947035,0.3933947035
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Abbas_Kiarostami/Abbas_Kiarostami_0001.jpg,True,False,0.5841594960166676,0.584159496,66.54498100280762,49.85234570503235,16.69263529777527,0,0,1866.0970000000,2195.4180000000,1539.0810000000,28.9570000000,19.8830000000,8.8440000000,23.5750000000,19.6180000000,8.1430000000,25.9470000000,20.0420000000,27.5130000000,25.1480000000,20.3790000000,135.4790000000,14084.2860000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33776.4510000000,0.3350000000,0.3090000000,23.2710000000,782.6270000000,13650.4650000000,13583.5410000000,0.0080000000,20125.9750000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.5841594960,0.5841594960
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.261090368001504,0.261090368,66.58451390266418,49.86166572570801,16.722848176956177,0,0,1864.5520000000,2181.0830000000,1523.7670000000,23.7950000000,19.2940000000,10.3890000000,27.1260000000,21.5440000000,6.3300000000,26.7300000000,20.8070000000,27.8150000000,24.7960000000,21.3130000000,128.2640000000,14149.9560000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33791.2970000000,0.3500000000,0.3250000000,14.4090000000,799.0660000000,13634.7290000000,13569.4980000000,0.0080000000,20156.5570000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.2610903680,0.2610903680
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Kelly_Ripa/Kelly_Ripa_0001.jpg,False,False,0.9073436872905031,0.9073436873,66.52811312675476,49.797990798950195,16.730122327804565,0,0,1864.2290000000,2194.4360000000,1519.9230000000,27.2070000000,18.5030000000,10.2070000000,26.5330000000,21.4620000000,7.6880000000,24.2400000000,20.8110000000,28.1060000000,23.7590000000,20.4860000000,118.1210000000,14125.3990000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,33759.8450000000,0.3520000000,0.3080000000,19.5100000000,789.0580000000,13625.4880000000,13561.1560000000,0.0080000000,20134.3480000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.9073436873,0.9073436873
