,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.39339457076158557,0.3933945708,24.22046971321106,18.88664174079895,5.333827972412109,0,0,243.6620000000,272.4740000000,220.3330000000,4.8760000000,3.6970000000,2.2470000000,4.3390000000,3.6050000000,2.4590000000,5.1080000000,3.8080000000,5.3570000000,4.3880000000,3.5770000000,26.7410000000,7005.5549999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,16566.2270000000,0.1070000000,0.4110000000,279.9550000000,114.1290000000,8738.4260000000,8731.8820000000,0.0050000000,7827.7990000000,86428462,86427438,29220,29220,84827305,84827314,84827305,84827305,0,0,1601157,1600124,0.3933945708,0.3933945708
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Theodore_Tweed_Roosevelt/Theodore_Tweed_Roosevelt_0002.jpg,False,False,0.8354428672862098,0.8354428673,21.049174308776855,19.12829899787903,1.9208753108978271,0,0,241.0060000000,265.8550000000,212.1000000000,6.3420000000,4.4210000000,3.1440000000,5.3290000000,4.4640000000,2.9940000000,6.2090000000,4.5900000000,6.9360000000,5.1050000000,4.3350000000,33.4450000000,7278.7930000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,16791.8210000000,0.1150000000,0.1420000000,339.0770000000,114.0960000000,8684.6830000000,8677.9280000000,0.0040000000,8107.1340000000,86428462,86427438,29220,29220,84827305,84837394,84827305,84827305,0,0,1601157,1590044,0.8354428673,0.8354428673
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.2610903854241793,0.2610903854,20.25583267211914,18.33356809616089,1.922264575958252,0,0,145.6300000000,159.7430000000,130.2970000000,2.7350000000,2.3280000000,1.3710000000,2.4510000000,1.8840000000,1.1630000000,2.9140000000,2.0300000000,3.1050000000,2.2970000000,2.0160000000,14.0680000000,6691.4200000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,15983.2360000000,0.1000000000,0.1230000000,381.9520000000,113.0830000000,8807.3580000000,8800.9650000000,0.0040000000,7175.8760000000,86428471,86427438,29211,29220,84827314,84837394,84827305,84827306,0,0,1601157,1590044,0.2610903854,0.2610903854
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Biljana_Plavsic/Biljana_Plavsic_0003.jpg,False,False,0.8281389566200258,0.8281389566,19.93630313873291,18.01242709159851,1.9238760471343994,0,0,128.6840000000,137.0610000000,110.5980000000,3.0690000000,2.6150000000,1.5030000000,2.7470000000,2.1520000000,1.6560000000,3.3600000000,2.3260000000,3.6990000000,2.6940000000,2.2200000000,17.9700000000,6493.1539999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,15726.4080000000,0.1070000000,0.1130000000,295.1960000000,102.1790000000,8795.0430000000,8788.4960000000,0.0040000000,6931.3610000000,86428462,86427438,29220,29211,84827305,84837394,84827305,84827305,0,0,1601157,1590044,0.8281389566,0.8281389566
0,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0002.jpg,True,True,0.5056484072613743,0.5056484073,20.079731702804565,18.152575731277466,1.9271559715270996,0,0,136.9540000000,148.3770000000,121.6120000000,2.9170000000,2.1760000000,1.6770000000,2.2870000000,1.9650000000,1.3720000000,3.2070000000,2.2140000000,3.3530000000,2.6770000000,2.0600000000,15.9860000000,6544.8720000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,15835.2840000000,0.1040000000,0.1280000000,344.8440000000,106.4700000000,8831.7420000000,8825.2640000000,0.0030000000,7003.5400000000,86428462,86427438,29220,29220,84827305,84837394,84827305,84827305,0,0,1601157,1590044,0.5056484073,0.5056484073
1,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0003.jpg,False,True,0.6268202202339281,0.6268202202,19.862746000289917,17.931586980819702,1.9311590194702148,0,0,105.9760000000,116.8740000000,93.8170000000,2.4810000000,1.8810000000,1.2610000000,2.0780000000,1.8460000000,1.1240000000,2.5560000000,1.9650000000,2.8140000000,2.1800000000,1.8210000000,13.2780000000,6552.6080000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,15660.9390000000,0.1090000000,0.1330000000,292.1780000000,111.6170000000,8745.6050000000,8738.9620000000,0.0050000000,6915.3330000000,86428462,86427438,29220,29220,84827305,84837394,84827305,84827305,0,0,1601157,1590044,0.6268202202,0.6268202202
2,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0004.jpg,True,True,0.5508957047488754,0.5508957047,19.969143390655518,18.04628849029541,1.9228549003601074,0,0,140.7990000000,145.1550000000,119.2880000000,3.0360000000,2.4500000000,1.6130000000,2.6450000000,2.2200000000,1.6150000000,3.4490000000,2.4410000000,3.6080000000,2.6950000000,2.3290000000,17.7790000000,6548.7670000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,15690.3680000000,0.1140000000,0.1090000000,365.3370000000,136.2140000000,8680.2490000000,8673.4220000000,0.0040000000,7010.1160000000,86428462,86427438,29220,29220,84827305,84837394,84827305,84827305,0,0,1601157,1590044,0.5508957047,0.5508957047
3,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Mark_Butcher/Mark_Butcher_0001.jpg,False,False,0.7220473370872276,0.7220473371,20.026565313339233,18.10776424407959,1.9188010692596436,0,0,123.6540000000,132.8090000000,106.4710000000,2.5590000000,1.9240000000,1.2750000000,2.2020000000,1.7050000000,1.3140000000,2.8210000000,1.8190000000,2.9450000000,2.1470000000,1.7820000000,14.8060000000,6447.0110000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,15704.0670000000,0.1060000000,0.1130000000,378.9030000000,130.5960000000,8847.1020000000,8840.3440000000,0.0040000000,6856.9630000000,86428462,86427438,29220,29211,84827305,84837394,84827305,84827305,0,0,1601157,1590044,0.7220473371,0.7220473371
4,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Jonathan_Fine/Jonathan_Fine_0001.jpg,False,False,0.824658574850224,0.8246585749,20.137104272842407,18.198710918426514,1.9383933544158936,0,0,144.1690000000,158.5780000000,133.9700000000,3.2890000000,2.3340000000,1.7960000000,2.6710000000,2.0570000000,1.6010000000,3.3900000000,2.4920000000,4.1180000000,2.7960000000,2.1610000000,17.9720000000,6650.8640000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,15857.0040000000,0.1130000000,0.1310000000,343.4400000000,105.4860000000,8712.4620000000,8705.8760000000,0.0050000000,7144.5390000000,86428462,86427438,29220,29211,84827305,84837394,84827305,84827305,0,0,1601157,1590044,0.8246585749,0.8246585749
5,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Polona_Bas/Polona_Bas_0001.jpg,False,False,1.2190548915274702,1.2190548915,20.06056547164917,18.126136302947998,1.9344291687011719,0,0,159.6300000000,174.3650000000,147.7870000000,3.4430000000,2.6840000000,1.9340000000,2.8340000000,2.4610000000,1.6780000000,3.6190000000,2.5830000000,4.0810000000,2.9680000000,2.3500000000,19.9400000000,6616.6060000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,15782.3630000000,0.1260000000,0.1110000000,356.2550000000,131.2560000000,8621.5410000000,8614.0310000000,0.0040000000,7160.8210000000,86428462,86427438,29220,29211,84827305,84837394,84827305,84827305,0,0,1601157,1590044,1.2190548915,1.2190548915
