,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0002.jpg,True,True,0.4241463541984558,0.4241461754,62.2988486289978,60.38677406311035,1.9120745658874512,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.98,1.93,8%,1:00.03,0,0,0,0,157748,0,0,64458,59781,564,0,0,0,0,0,0,4096,0,0,164.5380000000,194.5860000000,194.6430000000,6.5930000000,5.2220000000,4.7030000000,6.4580000000,4.9990000000,4.8510000000,8.1600000000,6.1010000000,14.2230000000,7.1030000000,4.9410000000,46.3200000000,43811.7980000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,59105.2260000000,0.1210000000,0.1400000000,213.1460000000,28.0190000000,14583.5590000000,14581.2170000000,0.0020000000,44521.6660000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.4241461754,0.4241461754
1,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0003.jpg,True,True,0.28175973892211914,0.2817595005,60.69704818725586,58.787983655929565,1.909064531326294,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.85,1.72,7%,0:58.44,0,0,0,0,157708,0,0,64452,60309,390,0,0,0,0,0,0,4096,0,0,152.0800000000,183.1870000000,182.2310000000,6.2170000000,4.6880000000,4.7410000000,5.9690000000,4.5200000000,4.3970000000,7.1680000000,5.5840000000,12.6390000000,6.4630000000,4.4700000000,41.5810000000,44263.2320000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57442.2690000000,0.1070000000,0.1200000000,284.5600000000,52.4060000000,12533.7140000000,12531.2110000000,0.0020000000,44908.5520000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.2817595005,0.2817595005
2,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0004.jpg,True,True,0.3905442953109741,0.3905444741,61.28990721702576,58.656317710876465,2.633589506149292,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.44,1.33,6%,0:58.38,0,0,0,0,157932,0,0,64458,60821,619,0,0,0,0,0,0,4096,0,0,139.3180000000,154.2390000000,151.2770000000,5.7840000000,4.5470000000,4.0400000000,4.8790000000,4.0520000000,3.6310000000,6.0100000000,4.5200000000,9.9350000000,5.2240000000,3.8740000000,35.5360000000,42946.3510000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57381.2060000000,0.0380000000,0.0460000000,318.3060000000,48.6050000000,13876.1580000000,13874.4680000000,0.0010000000,43505.0460000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.3905444741,0.3905444741
3,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0005.jpg,False,True,0.6275430619716644,0.6275430918,86.43609809875488,84.50711178779602,1.9289863109588623,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.87,1.84,5%,1:24.09,0,0,0,0,157952,0,1,64459,60297,576,0,0,0,0,0,0,4096,0,0,159.2170000000,188.0370000000,189.2930000000,6.7400000000,4.7420000000,5.0720000000,6.2820000000,4.7110000000,4.5200000000,7.8410000000,6.0140000000,13.1930000000,6.9200000000,4.7430000000,45.3160000000,60424.3939999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,83131.2710000000,0.1150000000,0.1390000000,257.4840000000,43.0630000000,22032.4020000000,22029.7360000000,0.0020000000,61098.8660000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.6275430918,0.6275430918
4,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Patricia_Garone/Patricia_Garone_0001.jpg,False,False,0.8238192796707153,0.8238192797,89.74762463569641,87.81722664833069,1.9303979873657227,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.83,1.69,5%,1:27.44,0,0,0,0,157840,0,0,64460,59136,373,0,0,0,0,0,0,4096,0,0,153.2370000000,182.3530000000,182.4350000000,6.7230000000,4.6600000000,4.8000000000,5.6260000000,4.4960000000,4.9110000000,7.4830000000,5.6920000000,12.3330000000,6.5820000000,4.9240000000,43.2260000000,64107.8239999997,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,86421.1350000000,0.1100000000,0.1320000000,266.7640000000,79.4180000000,21663.2510000000,21659.4800000000,0.0030000000,64757.8820000000,19986919,19986398,10523,10532,19437193,19437193,19437184,19437193,0,0,549726,549205,0.8238192797,0.8238192797
5,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Alexander_Lukashenko/Alexander_Lukashenko_0001.jpg,False,False,0.7978640794754028,0.7978641391,95.28653764724731,93.36716318130493,1.9193744659423828,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.87,1.76,4%,1:32.87,0,0,0,0,158004,0,0,64460,60011,433,0,0,0,0,0,0,4096,0,0,187.3930000000,185.1460000000,193.8180000000,6.4160000000,4.5860000000,4.4690000000,5.9060000000,4.5860000000,5.0510000000,7.7740000000,5.5400000000,12.4500000000,6.4290000000,4.4480000000,42.8050000000,71319.4180000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,92036.4810000000,0.1080000000,0.1270000000,136.3980000000,26.7990000000,20013.0480000000,20011.0220000000,0.0020000000,72023.4300000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7978641391,0.7978641391
6,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Jacqueline_Edwards/Jacqueline_Edwards_0001.jpg,False,False,0.9970430103130639,0.9970430136,85.08538269996643,83.16066455841064,1.9247181415557861,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.96,1.72,5%,1:22.73,0,0,0,0,158080,0,0,64465,59825,317,0,0,0,0,0,0,4096,0,0,157.7100000000,186.1430000000,187.1610000000,6.6610000000,4.7560000000,4.3780000000,6.5540000000,4.5430000000,4.8270000000,7.4640000000,6.1440000000,13.2420000000,7.1610000000,4.6240000000,45.7630000000,64000.8900000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,81693.2230000000,0.1070000000,0.1440000000,297.9740000000,75.7680000000,17013.3300000000,17009.7970000000,0.0010000000,64679.8920000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9970430136,0.9970430136
7,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Fran_Drescher/Fran_Drescher_0001.jpg,False,False,1.016699893400073,1.0166999102,68.57751870155334,66.6509997844696,1.9265189170837402,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.03,1.77,7%,1:06.30,0,0,0,0,158160,0,0,64460,59736,285,0,0,0,0,0,0,4096,0,0,159.9360000000,189.4880000000,189.6710000000,6.6100000000,5.2390000000,5.0860000000,5.8090000000,4.5770000000,4.5940000000,7.5500000000,6.0590000000,13.3920000000,6.7250000000,4.7880000000,45.2510000000,50351.7450000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,65330.1850000000,0.1100000000,0.1230000000,249.6910000000,34.7610000000,14301.6440000000,14299.4670000000,0.0020000000,51028.5400000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,1.0166999102,1.0166999102
0,lfw/Clare_Short/Clare_Short_0001.jpg,lfw/Clare_Short/Clare_Short_0002.jpg,True,True,0.3975268602371216,0.3975269794,56.2524950504303,54.327292919158936,1.9252021312713623,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.11,1.84,9%,0:53.86,0,0,0,0,158008,0,0,64459,60097,590,0,0,0,0,0,0,4096,0,0,164.9240000000,194.0930000000,197.4610000000,6.9410000000,5.0710000000,5.2800000000,7.2600000000,4.6340000000,5.4430000000,7.6670000000,6.0380000000,13.1810000000,7.3520000000,5.2320000000,45.8200000000,40388.2499999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,53014.5050000000,0.1030000000,0.1610000000,140.3390000000,32.5880000000,11903.6640000000,11901.7200000000,0.0020000000,41110.8400000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.3975269794,0.3975269794
1,lfw/Clare_Short/Clare_Short_0001.jpg,lfw/Clare_Short/Clare_Short_0003.jpg,True,True,0.4613630175590515,0.461362958,63.85779786109924,61.92328763008118,1.9345102310180664,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.92,1.80,7%,1:01.52,0,0,0,0,158028,0,0,64461,59255,525,0,0,0,0,0,0,4096,0,0,161.6020000000,191.6060000000,190.3930000000,6.6540000000,4.9150000000,4.8640000000,6.1520000000,4.7980000000,5.0480000000,8.0080000000,5.8910000000,13.3690000000,6.8350000000,4.6750000000,45.5480000000,48471.0690000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,60726.4050000000,0.1190000000,0.1110000000,111.3950000000,25.2100000000,11572.1840000000,11570.0350000000,0.0030000000,49154.2180000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4613629580,0.4613629580
