,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,63.96975374221802,62.05182147026062,1.9179322719573975,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.92,1.70,7%,1:01.56,0,0,0,0,157980,0,0,64460,58135,513,0,0,0,0,0,0,4096,0,0,165.6930000000,195.3670000000,193.8850000000,6.6690000000,4.8930000000,4.9260000000,6.3640000000,4.7610000000,5.0280000000,8.2180000000,5.8230000000,14.4510000000,7.1700000000,4.7660000000,47.5090000000,45491.6220000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,60684.8140000000,0.0600000000,0.0740000000,198.5520000000,35.4400000000,14495.0320000000,14492.7040000000,0.0010000000,46189.7790000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/David_Heymann/David_Heymann_0003.jpg,False,False,0.9216561391949654,0.9216561317,58.48266363143921,56.55960202217102,1.9230616092681885,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.73,1.90,8%,0:56.09,0,0,0,0,157712,0,0,64456,58490,232,0,0,0,0,0,0,4096,0,0,165.0010000000,195.5250000000,195.2590000000,6.5230000000,4.9940000000,4.5050000000,6.4050000000,4.6940000000,4.9500000000,7.7900000000,5.7760000000,13.9240000000,6.7190000000,5.0010000000,46.6560000000,39569.9729999997,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,55113.2890000000,0.0730000000,0.0960000000,266.7780000000,43.9050000000,14846.4180000000,14843.4250000000,0.0020000000,40266.8690000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9216561317,0.9216561317
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,57.61014699935913,55.68120765686035,1.9289393424987793,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.05,1.68,8%,0:55.22,0,0,0,0,157700,0,0,64456,58214,446,0,0,0,0,0,0,4096,0,0,170.2770000000,201.9750000000,201.0650000000,7.1060000000,5.2610000000,5.2210000000,6.3020000000,4.7080000000,5.1680000000,8.1150000000,5.9860000000,15.4630000000,7.3360000000,5.2190000000,47.7090000000,38905.2339999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,54255.2700000000,0.0690000000,0.0600000000,264.4980000000,42.2120000000,14622.3680000000,14619.7020000000,0.0030000000,39632.9000000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,58.813098430633545,56.89984941482544,1.9132490158081055,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.88,1.86,8%,0:56.45,0,0,0,0,157900,0,0,64458,58676,518,0,0,0,0,0,0,4096,0,0,170.9420000000,199.5010000000,198.8720000000,7.3500000000,5.1670000000,5.7930000000,6.5180000000,4.8590000000,5.8490000000,7.9420000000,6.1090000000,16.5270000000,6.6950000000,4.9100000000,49.2750000000,40504.7890000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,55493.3960000000,0.0610000000,0.0740000000,275.0340000000,47.8110000000,14269.2710000000,14267.1430000000,0.0020000000,41224.1230000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,59.06724166870117,57.16062617301941,1.9066154956817627,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.97,1.75,8%,0:56.70,0,0,0,0,157932,0,0,64461,58569,261,0,0,0,0,0,0,4096,0,0,168.9690000000,201.2670000000,198.9760000000,7.0110000000,5.0180000000,4.8580000000,6.7360000000,4.9050000000,6.1930000000,7.7010000000,6.0810000000,15.9590000000,7.8170000000,4.9320000000,48.4910000000,40436.2349999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,55840.1120000000,0.0580000000,0.0740000000,167.9200000000,44.6590000000,14687.3500000000,14684.7180000000,0.0020000000,41152.7600000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,0.5916658044,60.521425008773804,58.60399413108826,1.9174308776855469,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.92,1.82,8%,0:58.18,0,0,0,0,157932,0,0,64460,58655,454,0,0,0,0,0,0,4096,0,0,168.0490000000,199.5880000000,197.9170000000,7.0300000000,5.0430000000,5.0220000000,6.5990000000,4.9810000000,6.0800000000,8.6050000000,6.2860000000,14.5590000000,6.9300000000,4.8950000000,47.6160000000,41205.1660000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57190.1800000000,0.0940000000,0.1200000000,263.4920000000,65.6530000000,15271.9140000000,15269.3050000000,0.0030000000,41918.2620000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5916658044,0.5916658044
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/John_Daly_Jr/John_Daly_Jr_0001.jpg,False,False,1.0237569212913513,1.0237568617,58.90919208526611,56.98909282684326,1.9200992584228516,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.93,1.77,8%,0:56.54,0,0,0,0,157996,0,0,64460,58228,407,0,0,0,0,0,0,4096,0,0,171.6870000000,198.3850000000,200.4210000000,7.2010000000,5.0820000000,5.1820000000,6.4800000000,4.8950000000,5.1370000000,7.8280000000,6.4160000000,15.2380000000,7.5180000000,4.8400000000,48.3660000000,40686.0270000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,55640.4220000000,0.1030000000,0.1130000000,193.2430000000,27.0570000000,14236.3050000000,14234.2230000000,0.0020000000,41404.1140000000,19986919,19986398,10523,10523,19437202,19437193,19437184,19437193,0,0,549717,549205,1.0237568617,1.0237568617
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Roger_Corbett/Roger_Corbett_0001.jpg,False,False,0.7713401466608047,0.7713401914,59.33281850814819,57.417821168899536,1.9149973392486572,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.93,1.86,8%,0:56.97,0,0,0,0,157936,0,0,64459,58614,306,0,0,0,0,0,0,4096,0,0,171.6390000000,200.6760000000,199.9890000000,6.4980000000,5.1390000000,5.1000000000,6.7880000000,5.0550000000,5.4190000000,8.5330000000,6.0680000000,14.4640000000,7.3700000000,4.8460000000,48.1540000000,41351.9910000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,56108.4000000000,0.1040000000,0.1060000000,154.1530000000,45.5590000000,14037.3630000000,14035.5750000000,0.0020000000,42071.0350000000,19986910,19986398,10532,10523,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7713401914,0.7713401914
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Calvin_Joseph_Coleman/Calvin_Joseph_Coleman_0001.jpg,False,False,0.9500827975571156,0.9500827789,60.05463647842407,58.14047312736511,1.91416335105896,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.91,1.79,8%,0:57.69,0,0,0,0,157928,0,0,64457,58533,330,0,0,0,0,0,0,4096,0,0,169.2320000000,200.3030000000,199.1810000000,6.9780000000,5.2290000000,4.6760000000,6.9160000000,4.8420000000,5.6250000000,7.4610000000,6.0110000000,15.8710000000,7.5430000000,4.9170000000,47.9760000000,41199.3120000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,56726.6480000000,0.0550000000,0.0800000000,252.9870000000,53.2970000000,14811.0460000000,14808.4450000000,0.0010000000,41915.6000000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.9500827789,0.9500827789
7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Tony_Shalhoub/Tony_Shalhoub_0001.jpg,False,False,0.9528162106871605,0.9528161883,60.72461986541748,58.79536581039429,1.9292540550231934,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.12,1.67,8%,0:58.37,0,0,0,0,157700,0,0,64458,58175,637,0,0,0,0,0,0,4096,0,0,170.5360000000,200.2850000000,197.9780000000,8.2550000000,5.1260000000,5.5970000000,7.5930000000,4.9550000000,5.1390000000,7.9580000000,5.9210000000,15.1330000000,7.7450000000,4.9700000000,47.9120000000,42219.8700000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57396.5170000000,0.0560000000,0.0700000000,275.0560000000,38.6410000000,14439.5630000000,14437.3750000000,0.0010000000,42956.9510000000,19986910,19986398,10532,10523,19437193,19437193,19437184,19437193,0,0,549717,549205,0.9528161883,0.9528161883
