,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,True,True,0.4069041609764099,0.4069042206,71.32968306541443,69.42284870147705,1.906834363937378,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.02,1.79,6%,1:09.00,0,0,0,0,168964,0,0,66947,58990,255,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.78,2.78,9%,1:08.99,0,0,0,0,168768,0,0,66951,63682,84,0,0,0,0,0,0,4096,0,not measured,not measured,168.4180000000,196.3900000000,198.8980000000,6.8050000000,5.3270000000,5.1750000000,6.4790000000,4.7300000000,5.7960000000,8.1580000000,6.1130000000,13.9230000000,7.3420000000,5.8130000000,47.8990000000,47725.6839999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,68021.5800000000,0.0600000000,0.0760000000,165.3370000000,153.8420000000,19579.8980000000,19578.0150000000,0.0020000000,48441.6790000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4069042206,0.4069042206,189.6180000000,222.2730000000,243.6140000000,8.9620000000,6.3160000000,6.6840000000,7.3470000000,5.5570000000,5.9420000000,9.1280000000,8.0500000000,13.9310000000,8.2310000000,7.0470000000,61.5480000000,47602.9510000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,68022.7860000000,0.0830000000,0.0750000000,14.2910000000,165.5970000000,19590.8370000000,19588.2340000000,0.0020000000,48431.9480000000,27761127,27761630,29211,29220,27211922,27211913,27211913,27211913,0,0,549205,549717,0.4069042206,0.4069042206
1,lfw/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg,lfw/Sherri_Coale/Sherri_Coale_0001.jpg,False,False,0.8090524822473526,0.809052527,68.09307718276978,66.171138048172,1.9219391345977783,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.15,1.75,7%,1:05.78,0,0,0,0,168796,0,0,66947,59339,394,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.85,2.72,10%,1:05.77,0,0,0,0,168920,0,0,66954,66763,106,0,0,0,0,0,0,4096,0,not measured,not measured,171.6190000000,201.4650000000,201.1760000000,7.3320000000,5.3160000000,5.3320000000,6.2440000000,4.8080000000,4.9650000000,8.3010000000,6.2400000000,13.8550000000,7.4810000000,5.0010000000,48.0130000000,44207.0030000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,64775.1570000000,0.0620000000,0.0810000000,202.6670000000,131.3850000000,19843.2580000000,19841.3600000000,0.0020000000,44931.8960000000,27761639,27761118,29211,29211,27211922,27211913,27211913,27211913,0,0,549717,549205,0.8090525270,0.8090525270,192.0820000000,222.0710000000,242.7760000000,8.7350000000,8.0140000000,6.5840000000,7.7000000000,5.4930000000,5.6860000000,9.4580000000,7.5080000000,14.1170000000,8.1840000000,7.1150000000,55.4710000000,44099.8530000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,64769.5830000000,0.0590000000,0.0680000000,16.0990000000,149.0170000000,19844.2260000000,19841.9270000000,0.0020000000,44925.3540000000,27761118,27761630,29220,29220,27211913,27211913,27211913,27211913,0,0,549205,549717,0.8090525270,0.8090525270
0,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0002.jpg,True,True,0.48562902212142944,0.4856289625,67.26089549064636,65.34415435791016,1.916741132736206,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.03,1.83,7%,1:04.92,0,0,0,0,168896,0,0,66945,59533,316,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.81,2.70,10%,1:04.92,0,0,0,0,168892,0,0,66950,70089,84,0,0,0,0,0,0,4096,0,not measured,not measured,172.2440000000,200.3690000000,198.5510000000,7.2860000000,5.3370000000,6.1400000000,6.8030000000,4.8240000000,5.5220000000,8.6000000000,6.3810000000,13.7930000000,8.5350000000,4.9380000000,49.0320000000,42160.5160000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,63800.8920000000,0.0850000000,0.0860000000,285.3010000000,175.7710000000,20914.9350000000,20913.3790000000,0.0010000000,42885.9550000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4856289625,0.4856289625,188.4380000000,217.7550000000,230.6460000000,8.5990000000,6.1670000000,6.5450000000,7.5580000000,5.1270000000,5.8040000000,8.6760000000,8.1210000000,12.5360000000,8.6650000000,6.9780000000,55.3300000000,42077.3850000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,63795.4950000000,0.0640000000,0.0790000000,109.2290000000,201.6940000000,20916.7480000000,20913.4260000000,0.0030000000,42878.7440000000,27761118,27761630,29220,29220,27211913,27211922,27211913,27211913,0,0,549205,549708,0.4856289625,0.4856289625
1,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0003.jpg,True,True,0.4750053286552429,0.4750052691,66.35353970527649,64.44179916381836,1.9117405414581299,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.06,1.85,7%,1:04.08,0,0,0,0,168676,0,0,66947,59362,359,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.73,2.87,10%,1:04.08,0,0,0,0,168884,0,0,66953,69498,96,0,0,0,0,0,0,4096,0,not measured,not measured,172.7640000000,205.3720000000,199.4580000000,7.4690000000,5.1640000000,5.3050000000,7.0490000000,4.7620000000,5.2640000000,8.4980000000,6.2580000000,14.5350000000,7.5830000000,4.8710000000,50.8280000000,42846.3309999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,63061.9570000000,0.0980000000,0.1190000000,203.5970000000,153.5650000000,19482.1300000000,19480.2970000000,0.0020000000,43579.8260000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4750052691,0.4750052691,192.5870000000,222.3970000000,243.4670000000,8.6960000000,6.4550000000,6.9200000000,8.1980000000,5.6550000000,5.8430000000,10.1060000000,8.6830000000,14.0940000000,8.6690000000,6.9300000000,56.5610000000,42742.1500000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,63061.1520000000,0.0650000000,0.0680000000,57.3480000000,169.0270000000,19488.0280000000,19485.6450000000,0.0020000000,43573.1220000000,27761127,27761630,29211,29220,27211921,27211922,27211913,27211913,0,0,549205,549708,0.4750052691,0.4750052691
2,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0004.jpg,False,True,0.6170364320278168,0.6170363426,71.36512899398804,69.45641684532166,1.9087121486663818,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.91,1.93,7%,1:09.01,0,0,0,0,168612,0,0,66943,59353,284,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.86,2.88,9%,1:09.01,0,0,0,0,168904,0,0,66949,68952,120,0,0,0,0,0,0,4096,0,not measured,not measured,168.2930000000,198.4020000000,200.3230000000,7.0400000000,5.0810000000,5.4980000000,6.4090000000,4.7050000000,5.4690000000,8.2570000000,6.1450000000,14.0870000000,7.7820000000,4.8710000000,47.6920000000,47115.5770000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,67971.5290000000,0.0680000000,0.0790000000,201.0120000000,179.2190000000,20142.6220000000,20140.9450000000,0.0010000000,47828.9040000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.6170363426,0.6170363426,194.3800000000,226.0780000000,250.2640000000,10.7450000000,6.7180000000,6.6720000000,8.0370000000,5.3670000000,5.7750000000,9.2750000000,8.2870000000,13.8780000000,8.3180000000,7.5330000000,56.3970000000,46972.5240000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,67974.4970000000,0.0630000000,0.0740000000,25.4960000000,192.0490000000,20148.1390000000,20145.6230000000,0.0020000000,47826.3560000000,27761127,27761630,29211,29220,27211922,27219026,27211913,27211922,0,0,549205,542604,0.6170363426,0.6170363426
3,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Ai_Sugiyama/Ai_Sugiyama_0005.jpg,True,True,0.5916658043861389,0.5916658044,69.03667449951172,67.10210824012756,1.9345662593841553,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.96,1.87,7%,1:06.62,0,0,0,0,168596,0,0,66944,59310,471,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.84,2.67,9%,1:06.63,0,0,0,0,168916,0,0,66950,69948,86,0,0,0,0,0,0,4096,0,not measured,not measured,170.4290000000,198.8770000000,197.7060000000,7.5260000000,5.7550000000,5.1490000000,6.2090000000,4.9420000000,4.9890000000,8.8610000000,6.0610000000,14.1580000000,7.7700000000,4.7880000000,49.4290000000,44075.8190000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,65561.9790000000,0.0860000000,0.1020000000,197.1700000000,195.0370000000,20770.1970000000,20768.0660000000,0.0010000000,44791.7810000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.5916658044,0.5916658044,189.5000000000,216.3770000000,239.3400000000,8.5890000000,6.7920000000,6.0260000000,7.7580000000,5.1790000000,5.7650000000,8.3000000000,7.6950000000,13.4290000000,8.3950000000,7.0180000000,56.7300000000,43971.7030000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,65592.1670000000,0.0960000000,0.0800000000,52.1660000000,184.3030000000,20802.2500000000,20798.9920000000,0.0030000000,44789.9120000000,27761118,27761630,29220,29220,27211913,27211922,27211913,27211922,0,0,549205,549708,0.5916658044,0.5916658044
4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/George_Allen/George_Allen_0001.jpg,False,False,0.9204783365130424,0.920478344,68.96523118019104,67.04787421226501,1.9173569679260254,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.98,1.87,7%,1:06.68,0,0,0,0,168940,0,0,66945,59220,269,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.94,2.74,10%,1:06.68,0,0,0,0,168972,0,0,66949,68393,110,0,0,0,0,0,0,4096,0,not measured,not measured,175.3990000000,199.6230000000,198.6350000000,7.3970000000,5.3680000000,4.9900000000,6.7620000000,4.8460000000,5.4680000000,8.1790000000,6.4070000000,13.7150000000,7.9880000000,4.8890000000,49.5230000000,43232.7909999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,65641.1530000000,0.0720000000,0.0780000000,241.3910000000,140.6460000000,21671.0170000000,21669.4290000000,0.0020000000,43970.1340000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9204783440,0.9204783440,192.1470000000,224.7300000000,245.3110000000,8.6690000000,6.6360000000,5.9410000000,8.1260000000,5.5340000000,5.7490000000,8.6610000000,7.4940000000,13.4180000000,8.5060000000,7.3910000000,59.2150000000,43121.6000000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,65639.0150000000,0.0640000000,0.0640000000,76.0100000000,151.1510000000,21683.8590000000,21681.1430000000,0.0030000000,43955.1530000000,27761118,27761630,29220,29220,27211913,27211922,27211913,27211922,0,0,549205,549708,0.9204783440,0.9204783440
5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Steve-O/Steve-O_0001.jpg,False,False,0.831212192773819,0.8312122226,68.79661560058594,66.86794638633728,1.9286692142486572,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.05,1.79,7%,1:06.46,0,0,0,0,168896,0,0,66946,59527,406,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.80,2.78,9%,1:06.48,0,0,0,0,168920,0,0,66951,65898,108,0,0,0,0,0,0,4096,0,not measured,not measured,168.1690000000,202.5750000000,200.4970000000,7.1140000000,5.3230000000,4.9610000000,6.2770000000,4.8420000000,5.5760000000,7.9350000000,6.1130000000,14.8450000000,7.9290000000,5.5030000000,49.9930000000,43870.4159999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,65434.7160000000,0.0680000000,0.0840000000,247.4600000000,124.4770000000,20843.5140000000,20841.9220000000,0.0010000000,44591.2000000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8312122226,0.8312122226,191.6700000000,224.6780000000,246.7620000000,8.5550000000,6.5350000000,6.1930000000,8.3210000000,5.3660000000,5.5720000000,9.7090000000,8.3060000000,14.0070000000,7.9030000000,7.0810000000,56.7530000000,43677.0350000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,65440.4210000000,0.0730000000,0.0770000000,102.2180000000,128.5080000000,20853.1480000000,20849.8490000000,0.0020000000,44587.2710000000,27761127,27761630,29211,29220,27211922,27211922,27211922,27211922,0,0,549205,549708,0.8312122226,0.8312122226
6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Michael_Chiklis/Michael_Chiklis_0003.jpg,False,False,0.8415099829435349,0.8415099382,75.7953462600708,73.8749270439148,1.9204192161560059,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.11,1.77,6%,1:13.44,0,0,0,0,168796,0,0,66948,59173,289,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.83,2.84,9%,1:13.47,0,0,0,0,169040,0,0,66958,68681,95,0,0,0,0,0,0,4096,0,not measured,not measured,167.6900000000,195.7950000000,197.6900000000,7.9340000000,5.2300000000,5.5410000000,6.1940000000,5.0310000000,5.2950000000,8.6680000000,6.2340000000,13.8020000000,7.8190000000,4.9180000000,47.7830000000,47004.6599999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,72410.2120000000,0.0860000000,0.1080000000,232.1650000000,148.8810000000,24697.7140000000,24695.8760000000,0.0010000000,47712.4970000000,27761630,27761118,29220,29211,27211913,27211913,27211904,27211913,0,0,549717,549205,0.8415099382,0.8415099382,191.6150000000,219.9520000000,247.6240000000,8.8750000000,6.4250000000,6.6430000000,7.8880000000,5.6510000000,5.6290000000,9.1740000000,7.9900000000,13.5210000000,8.0280000000,6.9920000000,57.1890000000,46867.8549999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,72415.1670000000,0.0520000000,0.0660000000,92.0380000000,162.4910000000,24706.4630000000,24703.5760000000,0.0020000000,47708.6990000000,27761127,27761630,29211,29220,27211922,27219026,27211913,27211922,0,0,549205,542604,0.8415099382,0.8415099382
0,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg,True,True,0.3585660457611084,0.3585660458,73.59689474105835,71.67528581619263,1.9216089248657227,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.01,1.77,6%,1:11.30,0,0,0,0,168832,0,0,66945,59078,440,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.81,2.69,9%,1:11.30,0,0,0,0,169056,0,0,66949,70161,92,0,0,0,0,0,0,4096,0,not measured,not measured,166.7610000000,198.0000000000,224.2890000000,6.8960000000,5.3250000000,4.8890000000,6.2280000000,4.6670000000,5.5750000000,8.1040000000,5.9950000000,13.6770000000,7.5610000000,4.9750000000,47.8400000000,48467.5630000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,70247.6810000000,0.0650000000,0.0800000000,255.2990000000,126.7430000000,21041.9920000000,21040.1960000000,0.0030000000,49205.6870000000,27761630,27761118,29220,29211,27211913,27211913,27211904,27211913,0,0,549717,549205,0.3585660458,0.3585660458,187.0790000000,215.9660000000,241.0960000000,8.5730000000,6.5780000000,7.2980000000,7.8260000000,4.9440000000,6.3530000000,9.1700000000,7.6550000000,13.3830000000,8.2040000000,6.7390000000,57.0330000000,48387.1680000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,70249.6590000000,0.0930000000,0.0810000000,110.8210000000,133.8320000000,21049.9760000000,21045.1620000000,0.0030000000,49199.6810000000,27761127,27761630,29211,29220,27211922,27211922,27211913,27211913,0,0,549205,549708,0.3585660458,0.3585660458
