,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0002.jpg,True,True,0.4241463541984558,0.4241461754,95.85210180282593,75.13512301445007,20.716978788375854,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.01,6.38,51%,1:14.63,0,0,0,0,149712,0,6,96879,74521,45520,0,1752,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.83,6.42,51%,1:14.58,0,0,0,0,155180,0,0,97228,74204,43255,0,0,0,0,0,0,4096,0,not measured,not measured,55.3710844086,3.5917500000,6.7792725014,496.8750000000,547.5000000000,434.3850000000,10.0160000000,8.3590000000,3.2030000000,8.1520000000,7.1690000000,3.5940000000,8.5520000000,8.6620000000,10.4630000000,8.0000000000,8.9690000000,55.1630000000,24452.1010000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31416.6040000000,18881.4860000000,0.2960000000,44.6170000000,19084.8980000000,5311.1200000000,5296.3890000000,0.0080000000,26105.4770000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.4241461754,0.4241461754,55.2459212298,3.5603750000,6.9947281608,507.1990000000,564.4600000000,439.0250000000,8.3910000000,8.8860000000,2.7740000000,12.0360000000,10.4470000000,4.6070000000,8.8210000000,7.7300000000,8.6500000000,9.3620000000,7.5760000000,54.9860000000,24421.2820000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31415.6770000000,18916.7890000000,0.2820000000,80.8860000000,19085.1290000000,5310.9430000000,5296.1500000000,0.0090000000,26104.7280000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.4241461754,0.4241461754
1,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0003.jpg,True,True,0.28175973892211914,0.2817595005,97.66705393791199,73.04768896102905,24.619364976882935,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.78,6.31,52%,1:12.54,0,0,0,0,162504,0,6,100082,72459,42748,0,1328,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.63,6.00,51%,1:12.48,0,0,0,0,146312,0,0,94990,74317,41372,0,0,0,0,0,0,4096,0,not measured,not measured,55.3791756453,3.7475625000,7.6087454683,452.6080000000,520.9390000000,385.5130000000,10.3300000000,7.7030000000,4.8770000000,7.7990000000,5.9520000000,3.9520000000,7.3080000000,7.5940000000,9.5100000000,7.0880000000,7.0260000000,46.1750000000,23638.2689999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31274.4260000000,18881.1030000000,0.2630000000,148.8470000000,17020.6310000000,6120.5440000000,6105.7460000000,0.0090000000,25153.8760000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.2817595005,0.2817595005,55.2398296002,3.7370625000,7.8590783745,478.9200000000,548.1440000000,437.4590000000,9.7040000000,8.4590000000,3.5080000000,9.9940000000,10.5940000000,4.8980000000,6.6200000000,6.9030000000,8.2400000000,8.4260000000,6.7600000000,51.0630000000,23523.3100000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31273.1610000000,18917.8340000000,0.2800000000,74.7890000000,17020.7300000000,6120.2080000000,6104.7010000000,0.0180000000,25152.9470000000,19986398,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549196,549717,0.2817595005,0.2817595005
2,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0004.jpg,True,True,0.3905442953109741,0.3905444741,94.61930322647095,72.87653017044067,21.742773056030273,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.96,6.45,53%,1:12.43,0,0,0,0,152676,0,2,97646,74392,43915,0,544,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.57,6.51,52%,1:12.36,0,0,0,0,152280,0,0,96501,72893,43173,0,0,0,0,0,0,4096,0,not measured,not measured,55.4227898295,3.8728125000,7.5801461286,496.9270000000,549.7120000000,451.3990000000,9.8150000000,9.2070000000,3.6580000000,8.5380000000,7.0040000000,3.8000000000,7.5320000000,8.2270000000,7.4490000000,8.3370000000,7.6920000000,63.9420000000,24301.5740000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31222.3930000000,18866.1250000000,0.2780000000,123.7920000000,17115.5500000000,5248.0110000000,5233.2000000000,0.0080000000,25974.3750000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.3905444741,0.3905444741,55.2661369429,3.8618125000,7.8245850296,502.8880000000,561.8700000000,445.4810000000,8.6490000000,9.4100000000,3.4100000000,12.9390000000,11.0350000000,4.6660000000,9.1770000000,7.3040000000,9.3480000000,8.7870000000,6.8470000000,53.9990000000,24288.7549999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31226.3370000000,18908.6120000000,0.2770000000,45.5540000000,17115.5370000000,5248.0140000000,5233.1720000000,0.0080000000,25978.3170000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.3905444741,0.3905444741
3,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Clara_Harris/Clara_Harris_0005.jpg,False,True,0.6275430619716644,0.6275430918,95.9270453453064,73.45924282073975,22.46780252456665,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.31,6.59,53%,1:12.98,0,0,0,0,152616,0,0,97612,74401,45591,0,336,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.83,6.06,51%,1:12.94,0,0,0,0,150144,0,0,95947,72728,42483,0,0,0,0,0,0,4096,0,not measured,not measured,55.3819431393,3.8628125000,7.5770724418,543.7850000000,619.5770000000,494.3260000000,10.9790000000,9.7400000000,3.2760000000,9.2390000000,7.6910000000,3.7040000000,7.7710000000,8.2480000000,9.7260000000,8.3230000000,8.4420000000,64.0930000000,24659.8060000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31665.5440000000,18880.6680000000,0.2800000000,145.6910000000,17153.5250000000,5161.7570000000,5146.7750000000,0.0100000000,26503.7820000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.6275430918,0.6275430918,55.2408994125,3.8290000000,7.8136421920,512.1790000000,559.3390000000,453.8270000000,10.7660000000,8.4660000000,3.8460000000,12.1410000000,10.4140000000,4.8830000000,7.4120000000,7.4200000000,11.5990000000,8.9620000000,7.3720000000,56.6480000000,24796.3280000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31666.0850000000,18917.4660000000,0.2860000000,80.2330000000,17153.2220000000,5164.9810000000,5148.3100000000,0.0080000000,26501.0970000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.6275430918,0.6275430918
4,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Brian_Meadors/Brian_Meadors_0001.jpg,False,False,1.0436955243349075,1.043695569,101.5994086265564,71.89325594902039,29.70615267753601,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.08,5.98,53%,1:11.43,0,0,0,0,156356,0,0,98574,73853,41212,0,608,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.68,5.92,52%,1:11.38,0,0,0,0,148864,0,0,95631,74221,44213,0,0,0,0,0,0,4096,0,not measured,not measured,55.3278863461,3.8962500000,7.7517394025,454.9140000000,505.8630000000,403.5560000000,8.7010000000,8.2070000000,2.9940000000,7.9940000000,6.6480000000,4.5070000000,6.5190000000,7.6650000000,7.5470000000,7.3080000000,7.8580000000,51.8400000000,23614.0680000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30586.9530000000,18892.8980000000,0.2860000000,56.4810000000,16734.0210000000,5450.2690000000,5435.6080000000,0.0080000000,25136.6780000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,1.0436955690,1.0436955690,55.2668736944,3.8675000000,7.9912974770,469.3140000000,512.7170000000,405.2610000000,9.0450000000,8.6230000000,3.7400000000,11.8130000000,9.6940000000,4.1430000000,6.6190000000,6.6250000000,8.2970000000,7.8620000000,6.0500000000,56.0570000000,23582.3710000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30587.9920000000,18910.0280000000,0.2850000000,11.0770000000,16734.0800000000,5450.2650000000,5435.2740000000,0.0080000000,25137.7180000000,19986407,19986910,67119691,67119700,19437202,19437193,19437184,19437193,0,0,549205,549717,1.0436955690,1.0436955690
5,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Dave_Wannstedt/Dave_Wannstedt_0001.jpg,False,False,0.9095063582062721,0.9095063806,92.76585793495178,71.7344799041748,21.031378030776978,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.83,6.01,53%,1:11.28,0,0,0,0,153880,0,0,98031,73055,42111,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.49,6.16,52%,1:11.14,0,0,0,0,151180,0,0,96213,73835,43471,0,0,0,0,0,0,4096,0,not measured,not measured,55.3859690789,4.0088750000,7.9028322084,499.4660000000,554.5280000000,455.7230000000,10.5160000000,8.7810000000,3.9700000000,7.6460000000,7.5580000000,4.3060000000,7.7760000000,7.0660000000,10.0330000000,8.3820000000,7.7970000000,52.4210000000,23846.7740000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30807.7230000000,18877.6420000000,0.2830000000,196.8970000000,16379.6610000000,5279.4500000000,5264.5500000000,0.0080000000,25528.2670000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9095063806,0.9095063806,55.3986618085,3.9841875000,8.1372029039,476.9650000000,526.3380000000,420.3440000000,9.2130000000,8.5820000000,2.7000000000,10.5110000000,9.5330000000,4.3620000000,6.9510000000,6.7410000000,10.8630000000,8.0850000000,6.5140000000,50.7110000000,23939.0850000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30806.4790000000,18885.8340000000,0.2840000000,10.8550000000,16379.6460000000,5279.7190000000,5264.6350000000,0.0080000000,25526.7540000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,0.9095063806,0.9095063806
6,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Keith_Brown/Keith_Brown_0001.jpg,False,False,0.8988247066736221,0.8988246918,86.17852449417114,71.55679988861084,14.621724605560303,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.87,6.51,53%,1:11.12,0,0,0,0,160000,0,0,99448,73312,42215,0,152,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.31,5.46,51%,1:11.03,0,0,0,0,147500,0,0,95313,74365,40806,0,0,0,0,0,0,4096,0,not measured,not measured,55.2161791601,3.8783750000,7.8443898578,494.7750000000,555.7760000000,451.0390000000,9.6670000000,8.4220000000,3.8350000000,9.0020000000,7.1050000000,3.3910000000,7.4730000000,8.6430000000,8.1660000000,7.3310000000,7.5360000000,50.5740000000,23282.1929999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30488.8540000000,18935.9280000000,0.2890000000,79.1390000000,16543.3070000000,5540.9760000000,5526.2670000000,0.0070000000,24947.8720000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8988246918,0.8988246918,55.4176578301,3.8235000000,8.1008023338,427.0750000000,475.3930000000,362.7310000000,7.4510000000,7.2850000000,3.6610000000,9.4180000000,8.4140000000,4.6720000000,6.2780000000,5.8500000000,9.9940000000,6.9490000000,6.3390000000,43.4760000000,23538.3200000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30488.0800000000,18859.6870000000,0.2850000000,84.5630000000,16543.0800000000,5541.2690000000,5526.4220000000,0.0090000000,24946.8040000000,19986398,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549196,549717,0.8988246918,0.8988246918
7,lfw/Clara_Harris/Clara_Harris_0001.jpg,lfw/Jim_Harrick/Jim_Harrick_0002.jpg,False,False,1.0264097899198532,1.0264097452,86.94716715812683,72.7198486328125,14.227318525314331,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.29,5.84,52%,1:12.30,0,0,0,0,155212,0,0,98256,73863,43763,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.76,6.36,52%,1:12.20,0,0,0,0,150144,0,0,95952,71191,42625,0,0,0,0,0,0,4096,0,not measured,not measured,55.3213731478,3.8926250000,7.8786951773,497.4770000000,567.4780000000,468.3490000000,10.2010000000,8.8480000000,4.9820000000,8.9790000000,7.0350000000,4.0070000000,7.2200000000,8.0000000000,9.7950000000,7.7410000000,8.5470000000,52.7990000000,24527.7250000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31707.7040000000,18901.9610000000,0.2800000000,86.8080000000,16454.0320000000,5470.4920000000,5455.7430000000,0.0090000000,26237.2060000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,1.0264097452,1.0264097452,55.2373861734,3.8681250000,8.1376747065,540.0430000000,596.0710000000,474.5630000000,12.5930000000,9.4660000000,4.0220000000,13.4140000000,11.7000000000,5.1030000000,8.4140000000,7.5320000000,8.7930000000,8.1910000000,6.9960000000,56.2780000000,24441.1200000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31706.8110000000,18919.5980000000,0.2900000000,68.9510000000,16454.0190000000,5470.7030000000,5455.6250000000,0.0080000000,26236.1030000000,19986407,19986910,67119691,67119700,19437202,19437193,19437193,19437193,0,0,549205,549717,1.0264097452,1.0264097452
0,lfw/Clare_Short/Clare_Short_0001.jpg,lfw/Clare_Short/Clare_Short_0002.jpg,True,True,0.3975268602371216,0.3975269794,88.57166051864624,74.34595131874084,14.225709199905396,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.13,6.93,52%,1:13.92,0,0,0,0,157344,0,0,98805,74456,44534,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.22,6.66,52%,1:13.79,0,0,0,0,150056,0,0,95948,74495,45109,0,0,0,0,0,0,4096,0,not measured,not measured,55.3485599888,3.7662500000,7.7377015883,531.3920000000,605.5770000000,492.2150000000,10.4990000000,10.5310000000,3.2310000000,10.6210000000,8.1150000000,4.7330000000,9.6390000000,9.7640000000,8.9780000000,8.5460000000,8.7050000000,60.1120000000,25514.7520000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32964.2970000000,18891.8210000000,0.2620000000,195.3750000000,16749.8040000000,5630.8530000000,5615.8050000000,0.0070000000,27333.4380000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.3975269794,0.3975269794,55.2514567176,3.7483750000,7.9926302953,555.7400000000,629.0030000000,499.5260000000,13.4420000000,10.4340000000,4.5280000000,13.4550000000,13.3440000000,3.7870000000,9.7400000000,8.5970000000,13.9820000000,10.0640000000,7.7890000000,62.5880000000,25445.3490000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32963.9360000000,18914.4260000000,0.2690000000,88.1950000000,16749.9350000000,5630.5430000000,5615.6500000000,0.0080000000,27333.3880000000,19986407,19986910,67119691,67119700,19437202,19437193,19437185,19437193,0,0,549205,549717,0.3975269794,0.3975269794
1,lfw/Clare_Short/Clare_Short_0001.jpg,lfw/Clare_Short/Clare_Short_0003.jpg,True,True,0.4613630175590515,0.461362958,85.19045400619507,70.95424246788025,14.23621153831482,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",32.00,5.44,53%,1:10.53,0,0,0,0,157700,0,0,98893,73132,38945,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",31.31,5.81,52%,1:10.41,0,0,0,0,148780,0,0,95628,73387,39383,0,0,0,0,0,0,4096,0,not measured,not measured,55.2221821897,3.7707500000,7.8045449280,420.3510000000,471.5410000000,389.0440000000,8.6190000000,8.6590000000,3.5900000000,6.0370000000,5.9280000000,4.3750000000,8.4390000000,6.3740000000,7.4460000000,7.0700000000,6.0410000000,54.1240000000,22796.2960000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29773.7890000000,18935.5500000000,0.2770000000,57.8640000000,16610.6680000000,5542.8360000000,5528.0160000000,0.0080000000,24230.9470000000,19986910,19986398,67119700,67119700,19437193,19437193,19437193,19437193,0,0,549717,549205,0.4613629580,0.4613629580,55.2472953104,3.7545000000,8.0590593050,445.0940000000,496.9740000000,406.1490000000,8.1260000000,8.8440000000,3.0770000000,11.3800000000,9.6140000000,4.3330000000,8.1310000000,6.5360000000,8.6850000000,7.4990000000,6.2460000000,47.1030000000,22726.6600000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,29773.6290000000,18915.8990000000,0.2680000000,64.9690000000,16610.9770000000,5542.5680000000,5527.7190000000,0.0080000000,24231.0560000000,19986407,19986910,67119691,67119700,19437202,19437193,19437185,19437193,0,0,549205,549717,0.4613629580,0.4613629580
