,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,True,True,0.39339457076158557,0.3933945708,13.678530931472778,11.750082015991211,1.9284489154815674,0,0,281.0010000000,407.9270000000,130.6760000000,7.8380000000,7.1400000000,1.1210000000,7.0980000000,7.4520000000,1.0740000000,7.4860000000,7.2350000000,2.7010000000,7.3660000000,7.0950000000,32.1370000000,2120.8650000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,5091.0730000000,0.1200000000,0.2580000000,4.6330000000,117.2410000000,2045.5700000000,2031.5500000000,0.0030000000,3045.4990000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.3933945708,0.3933945708
1,lfw/Aaron_Sorkin/Aaron_Sorkin_0001.jpg,lfw/Carly_Fiorina/Carly_Fiorina_0001.jpg,False,False,0.7391358999555553,0.7391359,13.74065637588501,11.811592817306519,1.9290635585784912,0,0,346.2380000000,506.0500000000,177.0940000000,8.9500000000,7.9310000000,1.3990000000,8.0010000000,8.0420000000,1.1840000000,8.3370000000,7.9530000000,3.1900000000,8.1370000000,7.8360000000,39.1560000000,1993.6130000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,5146.0780000000,0.1220000000,0.2300000000,6.3710000000,106.2580000000,2001.8560000000,1997.1550000000,0.0030000000,3144.2180000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.7391359000,0.7391359000
0,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,True,True,0.2610903854241793,0.2610903854,13.538200855255127,11.605565547943115,1.9326353073120117,0,0,266.6860000000,384.5840000000,125.0860000000,7.5100000000,7.1960000000,1.1880000000,7.1350000000,6.9350000000,1.0550000000,7.2000000000,7.0140000000,2.7760000000,7.2250000000,6.8490000000,31.1780000000,2210.9090000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,4935.5030000000,0.1190000000,0.2190000000,11.2840000000,105.6550000000,1845.4360000000,1840.6030000000,0.0030000000,3090.0640000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.2610903854,0.2610903854
1,lfw/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0001.jpg,lfw/Gene_Sauers/Gene_Sauers_0001.jpg,False,False,0.9534841707214723,0.9534841707,13.401992082595825,11.459725141525269,1.9422669410705566,0,0,292.5850000000,423.5960000000,146.1770000000,7.7970000000,7.4030000000,1.1870000000,7.4780000000,7.3440000000,1.1610000000,7.5810000000,7.3330000000,3.0060000000,7.5000000000,7.2060000000,35.3380000000,2160.6290000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,4872.1420000000,0.0670000000,0.1310000000,10.8580000000,127.9590000000,1738.7380000000,1733.7180000000,0.0030000000,3133.4000000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.9534841707,0.9534841707
0,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0002.jpg,True,True,0.5056484072613743,0.5056484073,13.410319805145264,11.476232528686523,1.9340872764587402,0,0,303.8670000000,442.1390000000,154.5770000000,8.3400000000,7.5220000000,1.3290000000,7.7560000000,7.5580000000,1.3050000000,7.9380000000,7.6010000000,3.2650000000,7.8870000000,7.5440000000,37.1090000000,2132.2710000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,4841.0700000000,0.1190000000,0.2930000000,6.6340000000,93.0620000000,1692.7940000000,1685.1940000000,0.0030000000,3148.2720000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.5056484073,0.5056484073
1,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0003.jpg,False,True,0.6268202202339281,0.6268202202,13.532156229019165,11.601614952087402,1.9305412769317627,0,0,335.5650000000,486.9530000000,170.5190000000,8.8030000000,7.8490000000,1.4740000000,8.1460000000,7.8770000000,1.1760000000,8.0360000000,7.7480000000,3.1760000000,8.0410000000,7.5940000000,38.4180000000,1996.3790000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,4918.3500000000,0.1530000000,0.2050000000,9.6290000000,106.2570000000,1810.0060000000,1804.5840000000,0.0030000000,3108.3410000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.6268202202,0.6268202202
2,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0004.jpg,True,True,0.5508957047488754,0.5508957047,13.524394512176514,11.583749294281006,1.9406452178955078,0,0,328.1210000000,479.3600000000,169.1400000000,8.6570000000,7.8050000000,1.3380000000,7.9020000000,7.7280000000,1.1400000000,7.9510000000,7.5860000000,3.0590000000,7.9520000000,7.5670000000,38.4170000000,2052.9110000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,4894.3320000000,0.1170000000,0.2210000000,7.7750000000,104.8640000000,1746.8880000000,1742.1190000000,0.0020000000,3147.4410000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.5508957047,0.5508957047
3,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Ray_Bradbury/Ray_Bradbury_0001.jpg,False,False,0.7633573231747687,0.7633573232,13.454485177993774,11.52146029472351,1.9330248832702637,0,0,268.9430000000,392.3840000000,133.7980000000,7.4440000000,7.0440000000,1.1300000000,7.1150000000,6.9430000000,0.9690000000,7.1600000000,6.9740000000,2.7880000000,7.0870000000,6.9930000000,32.4990000000,2217.3990000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,4897.6470000000,0.1130000000,0.2060000000,6.2060000000,104.0740000000,1781.1280000000,1776.3820000000,0.0020000000,3116.5170000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.7633573232,0.7633573232
4,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Gene_Sauers/Gene_Sauers_0001.jpg,False,False,0.9670689535011384,0.9670689535,13.712509155273438,11.78061819076538,1.9318909645080566,0,0,266.9250000000,388.2650000000,132.6640000000,7.4590000000,7.0320000000,1.2090000000,6.9640000000,7.0280000000,1.0400000000,7.2620000000,6.9340000000,2.9290000000,7.0700000000,6.7800000000,32.6060000000,2203.8570000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,5130.9050000000,0.1190000000,0.2300000000,7.2630000000,94.6200000000,2035.3810000000,2030.5410000000,0.0020000000,3095.5210000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.9670689535,0.9670689535
5,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Dan_Quayle/Dan_Quayle_0001.jpg,False,False,1.0181664848085334,1.0181664848,13.743179321289062,11.807480812072754,1.9356985092163086,0,0,311.5680000000,437.6910000000,151.5590000000,8.2000000000,7.2950000000,1.3290000000,7.4610000000,7.4920000000,1.2780000000,7.8430000000,7.4070000000,3.1340000000,7.5210000000,7.2020000000,35.2460000000,2066.4690000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,5138.4580000000,0.1270000000,0.2160000000,10.8750000000,107.2160000000,2059.8400000000,2054.9880000000,0.0030000000,3078.6160000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,1.0181664848,1.0181664848
