,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Bernardo_Segura/Bernardo_Segura_0001.jpg,lfw/Bernardo_Segura/Bernardo_Segura_0002.jpg,False,True,0.757915304311689,0.7579153043,105.3244194984436,90.40484261512756,14.91957688331604,0,0,1989.6920000000,2324.7350000000,1640.7200000000,24.4000000000,22.7500000000,6.9510000000,24.1670000000,22.2810000000,9.8460000000,23.9880000000,18.8000000000,29.1760000000,25.3680000000,20.7770000000,148.0320000000,48069.4820000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,75740.6340000000,0.4450000000,0.3180000000,938.7320000000,737.8120000000,21248.8030000000,21190.4980000000,0.0070000000,54491.8210000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.7579153043,0.7579153043
1,lfw/Bernardo_Segura/Bernardo_Segura_0001.jpg,lfw/Bill_Clancy/Bill_Clancy_0001.jpg,False,False,0.7452088041294631,0.7452088041,106.0033221244812,91.07694673538208,14.926375389099121,0,0,1979.2850000000,2306.7050000000,1632.5780000000,28.4670000000,23.6130000000,10.3840000000,24.0040000000,20.8360000000,9.6290000000,23.5110000000,19.1510000000,30.2810000000,26.2140000000,21.4850000000,143.3740000000,48769.7569999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76457.8480000000,0.2890000000,0.2970000000,906.7400000000,730.6130000000,21295.6370000000,21228.1340000000,0.0080000000,55162.2020000000,86428462,86427438,29220,29220,84827305,84827305,84827297,84827305,0,0,1601157,1600133,0.7452088041,0.7452088041
0,lfw/Bertie_Ahern/Bertie_Ahern_0001.jpg,lfw/Bertie_Ahern/Bertie_Ahern_0002.jpg,True,True,0.5287544207342649,0.5287544207,106.09467577934265,91.18763780593872,14.90703797340393,0,0,1979.1410000000,2309.8740000000,1626.6300000000,25.2220000000,22.4260000000,7.7800000000,24.6020000000,22.7350000000,10.4460000000,26.8820000000,19.2070000000,31.0500000000,24.3810000000,21.8990000000,135.5050000000,48554.9220000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76623.0300000000,0.3530000000,0.3340000000,306.4780000000,728.8430000000,21692.9750000000,21628.6990000000,0.0090000000,54930.0450000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.5287544207,0.5287544207
1,lfw/Bertie_Ahern/Bertie_Ahern_0001.jpg,lfw/Bertie_Ahern/Bertie_Ahern_0003.jpg,False,True,0.6579870530874776,0.6579870531,107.0111951828003,91.72252345085144,15.288671731948853,0,0,1972.3940000000,2301.8100000000,1621.1980000000,25.6950000000,21.5360000000,7.3090000000,22.4030000000,21.6850000000,9.9260000000,25.2900000000,19.1340000000,29.2040000000,24.7170000000,21.7870000000,142.8800000000,49122.8240000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77000.4870000000,0.3080000000,0.4140000000,499.3810000000,754.6560000000,21523.2910000000,21464.3130000000,0.0090000000,55477.1870000000,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.6579870531,0.6579870531
2,lfw/Bertie_Ahern/Bertie_Ahern_0001.jpg,lfw/Bertie_Ahern/Bertie_Ahern_0004.jpg,True,True,0.5738139615120275,0.5738139615,108.36150288581848,92.5402934551239,15.82120943069458,0,0,1975.0860000000,2300.7360000000,1648.5850000000,24.3540000000,22.4550000000,8.4600000000,21.4560000000,21.1970000000,9.7040000000,23.9330000000,19.3880000000,28.5990000000,24.1780000000,21.4140000000,147.9920000000,48846.4340000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77764.7020000000,0.3180000000,0.3120000000,29.0180000000,782.1010000000,22535.5890000000,22475.9290000000,0.0080000000,55229.1030000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.5738139615,0.5738139615
3,lfw/Bertie_Ahern/Bertie_Ahern_0001.jpg,lfw/Bertie_Ahern/Bertie_Ahern_0005.jpg,True,True,0.3969010261860687,0.3969010262,108.8076696395874,92.73632645606995,16.071343183517456,0,0,1973.9900000000,2301.8830000000,1646.6120000000,25.7570000000,22.5430000000,8.2600000000,22.8620000000,21.9210000000,10.8980000000,25.5300000000,19.4930000000,34.3260000000,26.3260000000,21.9590000000,151.7510000000,48871.1060000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77838.9060000000,0.3200000000,0.3240000000,33.3280000000,786.0140000000,22564.8000000000,22495.0980000000,0.0080000000,55274.0950000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.3969010262,0.3969010262
4,lfw/Bertie_Ahern/Bertie_Ahern_0001.jpg,lfw/Eric_Shinseki/Eric_Shinseki_0001.jpg,False,False,0.8005657561385153,0.8005657561,108.76264023780823,92.44181394577026,16.320826292037964,0,0,1983.3540000000,2298.5880000000,1639.5200000000,26.1530000000,22.6350000000,7.9860000000,24.4280000000,22.7390000000,9.9270000000,25.6700000000,19.5240000000,30.2050000000,25.1460000000,21.8900000000,137.2820000000,48679.5380000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77432.6360000000,0.2990000000,0.2980000000,29.4600000000,787.4720000000,22369.4510000000,22304.1220000000,0.0070000000,55063.1760000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.8005657561,0.8005657561
5,lfw/Bertie_Ahern/Bertie_Ahern_0001.jpg,lfw/John_Sidgmore/John_Sidgmore_0001.jpg,False,False,0.9542456712300421,0.9542456712,108.2400119304657,91.84831118583679,16.391700744628906,0,0,1980.7270000000,2303.2560000000,1643.7500000000,26.3650000000,22.4270000000,8.4120000000,22.3510000000,21.8100000000,9.3460000000,22.8160000000,18.6590000000,31.3570000000,22.1350000000,21.0070000000,140.0860000000,48453.4030000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,76973.3050000000,0.3310000000,0.3200000000,29.8080000000,808.2000000000,22141.0460000000,22076.1660000000,0.0070000000,54832.2480000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.9542456712,0.9542456712
6,lfw/Bertie_Ahern/Bertie_Ahern_0001.jpg,lfw/Jacques_Villeneuve/Jacques_Villeneuve_0001.jpg,False,False,0.8826120223572091,0.8826120224,109.84371423721313,93.48083162307739,16.362882614135742,0,0,1967.2430000000,2287.4990000000,1619.4360000000,27.0960000000,23.1950000000,7.0710000000,23.6640000000,21.4590000000,8.9170000000,24.8100000000,18.6970000000,28.8540000000,25.1060000000,22.1980000000,144.2640000000,49288.9370000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,78418.6060000000,0.3370000000,0.3390000000,110.8610000000,802.4080000000,22786.8480000000,22716.9450000000,0.0080000000,55631.7480000000,86428471,86427438,29211,29220,84827314,84827305,84827305,84827305,0,0,1601157,1600133,0.8826120224,0.8826120224
7,lfw/Bertie_Ahern/Bertie_Ahern_0001.jpg,lfw/Thomas_Watjen/Thomas_Watjen_0001.jpg,False,False,0.9342333357815237,0.9342333358,108.69398736953735,92.19446754455566,16.49951982498169,0,0,1968.3330000000,2302.9610000000,1648.2500000000,26.2690000000,23.0950000000,8.2610000000,25.5700000000,20.9170000000,10.2320000000,23.8480000000,20.8800000000,30.6260000000,22.4900000000,21.0690000000,137.6250000000,48810.1509999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,77108.0510000000,0.3700000000,0.3040000000,28.4480000000,793.8060000000,21915.1120000000,21850.3000000000,0.0080000000,55192.9310000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.9342333358,0.9342333358
