,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg,lfw/Anthony_Fauci/Anthony_Fauci_0002.jpg,True,True,0.32936621997261495,0.32936622,264.9953730106354,260.2863619327545,4.709011077880859,0,0,407.6200000000,506.1020000000,485.5390000000,10.3150000000,7.8760000000,7.6580000000,9.1330000000,6.6180000000,7.1950000000,12.7350000000,7.9360000000,20.5620000000,10.2770000000,6.7590000000,68.0850000000,119650.5429999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,257651.9700000000,0.1130000000,0.4080000000,486.6340000000,182.5520000000,136068.9910000000,136062.9570000000,0.0030000000,121582.9770000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.3293662200,0.3293662200
1,lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg,lfw/Christopher_Reeve/Christopher_Reeve_0004.jpg,False,False,0.8621859061794033,0.8621859062,203.25484251976013,201.32791924476624,1.9269232749938965,0,0,397.5520000000,506.6570000000,490.0930000000,10.6390000000,7.9450000000,7.9620000000,8.9920000000,6.5920000000,7.2810000000,13.4260000000,8.0600000000,21.2220000000,10.5490000000,7.0060000000,68.8130000000,36431.3850000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,196988.4040000000,0.0390000000,0.0430000000,1048.2600000000,848.3220000000,158949.7870000000,158942.1960000000,0.0010000000,38038.6130000000,86428462,86427429,29220,29229,84827305,84827296,84827305,84827296,0,0,1601157,1600133,0.8621859062,0.8621859062
0,lfw/Anthony_Hopkins/Anthony_Hopkins_0001.jpg,lfw/Anthony_Hopkins/Anthony_Hopkins_0002.jpg,True,True,0.3080298996649564,0.3080298997,309.57096791267395,307.6509301662445,1.9200377464294434,0,0,386.1130000000,494.4700000000,474.1670000000,10.8010000000,7.9760000000,7.4680000000,9.3030000000,6.6800000000,7.1710000000,12.5650000000,7.9880000000,19.7230000000,10.5720000000,6.7030000000,65.3460000000,46187.8750000004,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,302595.4930000000,0.0360000000,0.0390000000,1459.0730000000,699.6640000000,254844.2000000000,254838.5030000000,0.0030000000,47751.2900000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.3080298997,0.3080298997
1,lfw/Anthony_Hopkins/Anthony_Hopkins_0001.jpg,lfw/Rudolph_Giuliani/Rudolph_Giuliani_0009.jpg,False,False,0.9890938308006456,0.9890938308,313.85495162010193,311.9310097694397,1.9239418506622314,0,0,385.3870000000,490.3180000000,467.3890000000,10.7840000000,8.0640000000,7.5680000000,9.5370000000,8.0170000000,7.6870000000,14.1060000000,8.2460000000,20.0660000000,10.3880000000,6.8070000000,65.7830000000,50415.9230000003,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,309526.4110000000,0.1170000000,0.1230000000,404.0490000000,128.8460000000,257550.4160000000,257544.5570000000,0.0030000000,51975.9920000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.9890938308,0.9890938308
0,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0001.jpg,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0002.jpg,True,True,0.3087510881108987,0.3087510881,318.6834840774536,316.73861360549927,1.9448704719543457,0,0,384.8050000000,495.0600000000,470.1440000000,10.3830000000,8.3150000000,7.3770000000,9.2440000000,6.4200000000,7.3080000000,12.3100000000,7.9260000000,20.0640000000,9.5460000000,6.3920000000,65.8620000000,48181.9620000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,314223.6290000000,0.1160000000,0.1320000000,475.1220000000,146.9770000000,264487.3420000000,264481.5960000000,0.0040000000,49736.2840000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.3087510881,0.3087510881
1,lfw/Anthony_LaPaglia/Anthony_LaPaglia_0001.jpg,lfw/Gustavo_Kuerten/Gustavo_Kuerten_0001.jpg,False,False,0.8795709675102766,0.8795709675,318.5565927028656,316.6340756416321,1.9225170612335205,0,0,384.0330000000,493.1750000000,470.8290000000,9.9820000000,7.8570000000,7.2780000000,8.6240000000,6.9050000000,6.8040000000,12.9360000000,7.7550000000,19.8210000000,12.3760000000,6.4550000000,68.1910000000,48537.2410000006,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,314202.2120000000,0.1060000000,0.1360000000,367.9100000000,170.0350000000,264104.3850000000,264098.6170000000,0.0040000000,50097.8240000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.8795709675,0.8795709675
0,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0002.jpg,True,True,0.4880079185281442,0.4880079185,315.7925913333893,313.86266255378723,1.9299287796020508,0,0,382.2370000000,489.1480000000,470.6170000000,10.3370000000,7.5960000000,7.3990000000,8.9120000000,7.0080000000,7.2790000000,13.8100000000,7.6770000000,19.1150000000,10.1120000000,7.0740000000,63.4560000000,49973.1549999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,311444.4470000000,0.1160000000,0.1400000000,377.9100000000,139.5260000000,259923.2850000000,259917.7380000000,0.0040000000,51521.1590000000,86428462,86427438,29220,29219,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.4880079185,0.4880079185
1,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0003.jpg,False,True,0.6826543552259914,0.6826543552,317.6213707923889,315.70170736312866,1.919663429260254,0,0,387.0450000000,496.5290000000,466.6790000000,10.0900000000,7.6820000000,7.5840000000,9.5060000000,6.5620000000,7.6690000000,13.5080000000,8.0080000000,19.7040000000,9.7260000000,6.6430000000,64.5380000000,49612.9510000005,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,313209.7070000000,0.1330000000,0.1140000000,425.6080000000,142.2650000000,262037.6530000000,262031.8850000000,0.0040000000,51172.0510000000,86428471,86427438,29211,29220,84827314,84827305,84827297,84827305,0,0,1601157,1600133,0.6826543552,0.6826543552
2,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0004.jpg,False,True,0.6372348021515135,0.6372348022,322.798819065094,320.87390661239624,1.924912452697754,0,0,392.1580000000,499.8840000000,478.7220000000,11.3000000000,7.9400000000,8.1370000000,9.4950000000,6.6910000000,7.5230000000,12.7110000000,8.0930000000,19.5520000000,9.9110000000,6.5040000000,67.5780000000,46600.0490000004,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,318384.6130000000,0.1050000000,0.1220000000,444.1940000000,144.6980000000,270204.8960000000,270199.2140000000,0.0040000000,48179.7130000000,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.6372348022,0.6372348022
3,lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg,lfw/Antonio_Banderas/Antonio_Banderas_0005.jpg,False,True,0.5969085166672399,0.5969085167,322.2622706890106,320.34173917770386,1.9205315113067627,0,0,384.2030000000,487.6680000000,466.6580000000,10.2930000000,7.8730000000,7.7840000000,8.5390000000,6.5900000000,6.9880000000,12.3130000000,7.7740000000,18.5190000000,10.1440000000,6.7130000000,65.8960000000,49061.3830000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,317959.1490000000,0.1170000000,0.1110000000,340.1580000000,131.7750000000,267358.0110000000,267352.5110000000,0.0040000000,50601.1360000000,86428471,86427438,29211,29211,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.5969085167,0.5969085167
